ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades,run_coverage,run_zero_loss_pct,run_cap_pct,run_glpt_med,run_vol_med,run_stability_score
SIMO,2.5453894700566146,2.5453894700566146,2.5453894700566146,0,0,8,0.9521698232891339,0.2610406799412095,0.459424119124406,0.18049266115420343,0.02256158264427543,0.036147791164658036,-0.17033622046606078,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
MLI,2.911654234180594,2.911654234180594,2.911654234180594,0,0,11,0.9807401735178712,0.1436116606095319,0.21402603419289895,0.07350667935787052,0.006682425396170047,0.019136974037600566,-0.06542277059669555,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ACWX,1.4602808913279421,1.4602808913279421,1.4602808913279421,0,0,10,0.5591413125637616,0.03254406399771703,0.11015196519363614,0.07543203903289233,0.007543203903289233,0.008607172643869742,-0.05813846676827861,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
EGO,2.8756556385602616,2.8756556385602616,2.8756556385602616,0,0,7,0.9757613342071958,0.16408848105940965,0.2489955367836754,0.0865873971294903,0.012369628161355757,0.033785279468731756,-0.05461023069302173,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
AEM,0.8106999154917587,0.8106999154917587,0.8106999154917587,0,0,9,0.19332802577976158,-0.058033326559143505,0.19202370702873697,0.2368616344461541,0.02631795938290601,0.029322420048940766,-0.15469856405107774,1,1,5,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
IBM,8.316053770753895,8.316053770753895,4.0,1,0,6,0.9881102184755315,0.14638758846177913,0.15942109415182437,0.019170281788278048,0.003195046964713008,0.023677296761401095,-0.019170281789117394,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
CRS,2.636054305969467,2.636054305969467,2.636054305969467,0,0,7,0.9591243083774251,0.14761407953571903,0.25792603567110517,0.09784549395929351,0.013977927708470502,0.03469478405243964,-0.08796975734770685,1,0,5,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
XME,4.855277134152296,4.855277134152296,4.0,1,0,6,0.9881102184755315,0.21939184611023932,0.2621403576103911,0.0539908125463078,0.008998468757717966,0.024712525667350934,-0.053990812547139444,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
RTX,2.012112150160702,2.012112150160702,2.012112150160702,0,0,9,0.8404850856322237,0.09086419167707094,0.18304667052204446,0.09097239957893251,0.010108044397659168,0.018755915232151303,-0.08840861136709888,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
AXP,1.3322597231733402,1.3322597231733402,1.3322597231733402,0,0,9,0.47532206179460923,0.03408196147179976,0.1721164281208959,0.1291913469476716,0.014354594105296844,0.020915958451369124,-0.07496181120258094,1,0,6,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
TEL,3.9388729018444857,3.9388729018444857,3.9388729018444857,0,0,7,0.9952418828824162,0.19784320406288614,0.26520715823930907,0.06733072248031119,0.009618674640044456,0.02063976805991777,-0.06609923844516763,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ENVA,1.5185537207364683,1.5185537207364683,1.5185537207364683,0,0,7,0.5938655908606646,0.06156244590737736,0.20370734896135215,0.1341456322418137,0.019163661748830527,0.026596497942780344,-0.07983071275955678,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
TMO,0.2990191337315815,0.2990191337315815,0.2990191337315815,0,0,8,0.08103767077641756,-0.10431414302472575,0.045681575624947436,0.15277141316968068,0.019096426646210085,0.02417993630573244,-0.14344301568182893,1,1,7,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NDAQ,2.726271941538678,2.726271941538678,2.726271941538678,0,0,6,0.9592812011626858,0.08128564882977374,0.13194966188423132,0.04839930304596114,0.00806655050766019,0.016870446626544026,-0.04839930304680373,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NVGS,7.395562862690995,7.395562862690995,4.0,1,0,5,0.9657429065563432,0.18635069227113976,0.20561274433390037,0.027802176541716912,0.005560435308343383,0.022238442822383055,-0.027802176542622403,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
TCMD,8.220513173884207,8.220513173884207,4.0,1,0,6,0.9881102184755315,0.3164478857083002,0.3548042553560974,0.043160840187359224,0.007193473364559871,0.03469947275922427,-0.04262448623875981,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
BLTE,1.423430848016116,1.423430848016116,1.423430848016116,0,0,7,0.5328952842694905,0.05033658445177225,0.23966469609274113,0.16837115510512504,0.024053022157875005,0.025869208018402493,-0.10342638563605067,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
MD,5.227799615529615,5.227799615529615,4.0,1,0,6,0.9881102184755315,0.5352963651348015,0.5891532538414297,0.11269621966597587,0.018782703277662644,0.03133245382585545,-0.07478229745654474,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
REMX,4.938033769009626,4.938033769009626,4.0,1,0,7,0.9954536132298974,0.2664968271314385,0.3278716392537929,0.06639720475616573,0.009485314965166533,0.026645768025077926,-0.04632263983412588,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
RDVT,2.6343146496932657,2.6343146496932657,2.6343146496932657,0,0,6,0.9517585230144584,0.22464344454131746,0.39492153349116044,0.14991433674680596,0.024985722791134327,0.027742504409170473,-0.1442972337864903,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
BOOT,26.565715259731096,26.565715259731096,4.0,1,0,6,0.9881102184755315,0.6305818328203767,0.597225060178895,0.02248104575163395,0.0037468409586056584,0.034682044228123834,-0.022481045752219986,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
DLTR,171.5039082870869,171.5039082870869,4.0,1,0,7,0.9954536132298974,0.34016183781615505,0.3086722182148766,0.0017997969917873738,0.00025711385596962483,0.031629139072847444,-0.0017997969927316948,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ADBE,0.8362019975628722,0.8362019975628722,0.8362019975628722,0,0,7,0.2016450231341891,-0.035831916572444666,0.1399154527283893,0.16732255260831203,0.02390322180118743,0.02462776536825671,-0.1580751426445005,1,1,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ATI,15.184090969825426,15.184090969825426,4.0,1,0,6,0.9881102184755315,0.5267661404087167,0.5372350287340589,0.03538144165506377,0.005896906942510628,0.03275058039769825,-0.023795395438744316,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
RGLD,3.055249961610691,3.055249961610691,3.055249961610691,0,0,7,0.9832590859850878,0.07983619549427456,0.11717237890907362,0.03835115960440165,0.005478737086343092,0.02530174706435897,-0.033545013478055496,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
PLAB,2.046287284244374,2.046287284244374,2.046287284244374,0,0,6,0.8422799609875083,0.14214921333798425,0.3704622908822076,0.18104119286408366,0.030173532144013943,0.033140676117773556,-0.1624239336750185,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NOW,0.8244989192183021,0.8244989192183021,0.8244989192183021,0,0,7,0.19717205580141653,-0.09359573869198912,0.2866417317761111,0.34765567921892826,0.04966509703127547,0.028193828397004784,-0.2595327873898111,1,1,5,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
LRCX,3.6262682184710266,3.6262682184710266,3.6262682184710266,0,0,9,0.9964339491193038,0.4961183325294065,0.6532919673035017,0.18015544574884054,0.020017271749871172,0.036365435858393344,-0.09994179309558948,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
AAPL,0.5498648169745142,0.5498648169745142,0.5498648169745142,0,0,9,0.11954368033449475,-0.09000943080252355,0.10645146589927074,0.19359570318572442,0.021510633687302712,0.01999277717587571,-0.1450446979067027,1,1,6,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
VET,1.073566850620521,1.073566850620521,1.073566850620521,0,0,5,0.29731364258764936,-0.0010066911091437536,0.14602752149831258,0.13602089279667007,0.027204178559334012,0.036063829787229246,-0.13064159528823693,1,1,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ANDE,0.6588099180757055,0.6588099180757055,0.6588099180757055,0,0,8,0.14495859374911876,-0.07118523900625318,0.125947315175361,0.19117398162923235,0.023896747703654044,0.02577603952243668,-0.08274262415030786,1,1,6,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
XSD,1.557066662434422,1.557066662434422,1.557066662434422,0,0,9,0.6201012346127642,0.07879897469293118,0.2493262148056889,0.16012558795387452,0.017791731994874948,0.019389593510509492,-0.07790984476537555,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
FTXL,3.160991528019653,3.160991528019653,3.160991528019653,0,0,8,0.9886232941639377,0.15028742624174418,0.21879136353376555,0.06921605502398716,0.008652006877998395,0.01290552584670217,-0.06808064499679645,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
FTI,9.409492276633783,9.409492276633783,4.0,1,0,7,0.9954536132298974,0.3374523463701047,0.33923616176745364,0.036052546916890006,0.0051503638452700005,0.02799506646567005,-0.036052546917718864,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
IMAX,1.6335077234208533,1.6335077234208533,1.6335077234208533,0,0,7,0.6633001043968477,0.10365061378580398,0.323189435179411,0.19784995843337388,0.02826427977619627,0.02971078976640628,-0.1454169819210348,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ABBV,0.8111510223378137,0.8111510223378137,0.8111510223378137,0,0,8,0.19319096904484695,-0.023664329443986554,0.08702400601834843,0.10728459142853207,0.013410573928566509,0.02074875816993453,-0.09144368563531013,1,1,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ROST,12.842739202318425,12.842739202318425,4.0,1,0,6,0.9881102184755315,0.05882135006821487,0.06264854002107613,0.004878129115147534,0.0008130215191912557,0.01870797229935418,-0.004873124980257382,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
HCA,2.675594876693176,2.675594876693176,2.675594876693176,0,0,6,0.9553371074011552,0.13845917482312764,0.22394726390324143,0.08369998980563999,0.013949998300939999,0.02353083434099149,-0.05327262795994825,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
TAN,1.3418731960033319,1.3418731960033319,1.3418731960033319,0,0,9,0.4816210180154916,0.04182286298159288,0.20495401182347464,0.1527372425605599,0.0169708047289511,0.029631763011725383,-0.09059320750868272,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
MSFT,0.04781646810312443,0.04781646810312443,0.04781646810312443,0,0,11,0.06140966298142835,-0.16560330661742972,0.008949415633020702,0.1871617873097559,0.017014707937250538,0.017992543171114546,-0.16560330661826417,1,1,9,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NGL,7.159424974284392,7.159424974284392,4.0,1,0,4,0.9083265810405813,0.258432983504989,0.29763641762658644,0.04157267080745352,0.01039316770186338,0.036819571865439674,-0.04157267080841209,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
CMI,3.701141571616743,3.701141571616743,3.701141571616743,0,0,8,0.996300963700825,0.17659949863106572,0.23355845478307152,0.06310443690513785,0.007888054613142232,0.021778185593895584,-0.05335806332085813,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
CM,1.0826563514353194,1.0826563514353194,1.0826563514353194,0,0,7,0.3189707687349778,0.004086623230176389,0.08004530379795465,0.07393417467309502,0.010562024953299288,0.011968709256844724,-0.040248751062347043,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
GLW,13.374499237389896,13.374499237389896,4.0,1,0,6,0.9881102184755315,0.41712454175171043,0.40578352494852843,0.03034009107526924,0.005056681845878206,0.02768883342247544,-0.021962546607163014,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ARKW,1.6210918720984722,1.6210918720984722,1.6210918720984722,0,0,8,0.657943158694688,0.0679626709833987,0.2025077441840724,0.12492058449588674,0.015615073061985842,0.023215665017955005,-0.1073694849007436,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
MDT,1.490662174932424,1.490662174932424,1.490662174932424,0,0,8,0.5779601588421986,0.03793802886473818,0.1308999546985779,0.0878132932463467,0.010976661655793337,0.017950552340873043,-0.07562841571050449,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
VLO,1.069985714822183,1.069985714822183,1.069985714822183,0,0,8,0.31318708661123373,0.00021753833473003859,0.10961106837710859,0.10244161848022845,0.012805202310028557,0.02857810506429314,-0.06317952746714739,1,0,6,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NEM,0.8208018639813102,0.8208018639813102,0.8208018639813102,0,0,10,0.19718715093286285,-0.04361504865891008,0.15692480458156932,0.19118475659936188,0.01911847565993619,0.03075859902622851,-0.120660169450726,1,1,5,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
FDX,3.4584010168717274,3.4584010168717274,3.4584010168717274,0,0,10,0.994945359743822,0.1732909318057616,0.24018739356920052,0.06945041722965382,0.006945041722965383,0.023252557664659345,-0.06932985792191093,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
GLSI,1.3663675086645082,1.3663675086645082,1.3663675086645082,0,0,7,0.4955996434065945,0.06032279183549316,0.3313002222783996,0.2424678720604338,0.03463826743720483,0.030715667311409022,-0.2233283943221318,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NYT,2.6484529132465475,2.6484529132465475,2.6484529132465475,0,0,7,0.9602353654161114,0.09342484826611508,0.1509232215710433,0.05698542753627339,0.00814077536232477,0.017242026266416178,-0.031073406901385048,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NSC,2.2079231882946244,2.2079231882946244,2.2079231882946244,0,0,7,0.893629324300326,0.04315701923013138,0.07998228248693982,0.036225120018200115,0.005175017145457159,0.016856956057946997,-0.02617754212318868,1,0,3,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
BLD,4.978641260981156,4.978641260981156,4.0,1,0,7,0.9954536132298974,0.20426067630882483,0.24325732199398575,0.04886018277726768,0.0069800261110382405,0.028681533865210457,-0.04330726129806661,1,0,2,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
BFH,19.997866486722952,19.997866486722952,4.0,1,0,5,0.9657429065563432,0.2786558869808069,0.2687582716705232,0.013439347234814176,0.002687869446962835,0.028686675587841153,-0.013439347235686294,1,0,1,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
ILMN,1.0785825947372054,1.0785825947372054,1.0785825947372054,0,0,8,0.3179734330082181,-0.010047330221729989,0.32400356662674584,0.30039754786297906,0.03754969348287238,0.035726671921420754,-0.22746051453041571,1,1,5,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
CNQ,0.14593586120094112,0.14593586120094112,0.14593586120094112,0,0,8,0.06740495725146937,-0.16193312830116435,0.029230560051796625,0.20029730740101406,0.025037163425126758,0.022348754448397824,-0.16193312830200246,1,1,7,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
EPAM,1.8237265841488401,1.8237265841488401,1.8237265841488401,0,0,8,0.7643754505182573,0.10495759842441554,0.2490259872871406,0.13654787370627963,0.017068484213284954,0.02992891330822152,-0.07922970735978763,1,0,5,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
NTRB,0.9523984696089326,0.9523984696089326,0.9523984696089326,0,0,6,0.24784591999254751,-0.038819720462837104,0.25524874032336486,0.2680062478766617,0.04466770797944362,0.03543893317214607,-0.16729178611026674,1,1,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
LIT,3.3984578808881687,3.3984578808881687,3.3984578808881687,0,0,11,0.9942094235446831,0.26167446126050287,0.351017984015315,0.1032874310402159,0.009389766458201445,0.01849783861671438,-0.06474971448079958,1,0,4,1.0,0.0,0.2857142857142857,0.01209508497873881,0.02577603952243668,0.9560529379241849
