ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades,run_coverage,run_zero_loss_pct,run_cap_pct,run_glpt_med,run_vol_med,run_stability_score
AMG,1000000000.0,1000.0,4.0,1,1,6,0.9875194543339432,0.20015641998708023,0.18608968341923926,0.0,0.0,0.020182153392330298,-1.000088900582341e-12,1,0,0,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
BABA,1.7525653455574164,1.7525653455574164,1.7525653455574164,0,0,7,0.7164681227470883,0.0605014971253226,0.16000462669094498,0.09129738134817125,0.01304248304973875,0.03474279074680449,-0.07665529079865785,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
REGN,1.36507899918393,1.36507899918393,1.36507899918393,0,0,9,0.4797684404115368,0.048938783462077584,0.21207432059161602,0.1553568113775086,0.01726186793083429,0.028301022045006608,-0.06498756486095236,1,0,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
PTCT,8.435713989330308,8.435713989330308,4.0,1,0,8,0.9976121290783433,0.3876225079973008,0.39348712538497826,0.04664538483436852,0.005830673104296065,0.034648786717751796,-0.02669432901824731,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
ASC,0.42791364045827146,0.42791364045827146,0.42791364045827146,0,0,7,0.08625758009362425,-0.11866264227634549,0.08782049664455192,0.20522948637603866,0.029318498053719808,0.030290076335875542,-0.11866264227722689,1,1,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
HTHT,0.3479215046804769,0.3479215046804769,0.3479215046804769,0,0,8,0.07671304043446735,-0.1299120240775078,0.06941399124619141,0.19951049392574804,0.024938811740718506,0.02506417112299397,-0.18291047338696387,1,1,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
BAC,2.7135723810062413,2.7135723810062413,2.7135723810062413,0,0,9,0.966936704702157,0.17164601278501168,0.26497898958052335,0.09764950123875613,0.010849944582084013,0.019040966584858997,-0.077470786940528,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
PTGX,3.21687583073541,3.21687583073541,3.21687583073541,0,0,8,0.9894680372799836,0.3193786458047483,0.4914559962564016,0.15277431337598435,0.019096789171998044,0.03381017069281164,-0.09148097529276333,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
ARKK,4.639239790628088,4.639239790628088,4.0,1,0,8,0.9976121290783433,0.17242061355455296,0.20977843572999694,0.04521827825191935,0.005652284781489918,0.03117033603707959,-0.03369410889326818,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
PBR,1.6651696889615588,1.6651696889615588,1.6651696889615588,0,0,7,0.6683435920163019,0.05210585005908919,0.14226248233675323,0.08543422528035065,0.012204889325764379,0.02380139643134026,-0.07946871947284384,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
JNJ,3.0126327530494934,3.0126327530494934,3.0126327530494934,0,0,7,0.9808606511322385,0.07070315371274982,0.10495294112815526,0.03483761537874744,0.00497680219696392,0.015171299794179641,-0.02359092955661768,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
TARS,1.410711160537881,1.410711160537881,1.410711160537881,0,0,9,0.5101407064290014,0.07817138376210786,0.385229876675631,0.2730749479069473,0.0303416608785497,0.03618639667705041,-0.12861578511189808,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
SN,2.313634770444354,2.313634770444354,2.313634770444354,0,0,8,0.914116061295336,0.17938714958494617,0.319806377423714,0.1382268202004469,0.017278352525055864,0.036651858272835215,-0.08807746701102226,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
BLOK,6.007442845900418,6.007442845900418,4.0,1,0,8,0.9976121290783433,0.30965361122915724,0.3469609290801846,0.05775517769877023,0.007219397212346278,0.030595538312317535,-0.034650116784161744,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
LVS,2.542592291493331,2.542592291493331,2.542592291493331,0,0,8,0.9495093160254665,0.16065414132064681,0.2678191998007085,0.10533312820020047,0.013166641025025058,0.027077205882352334,-0.07323173904958569,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
SPY,2.6290237908796934,2.6290237908796934,2.6290237908796934,0,0,11,0.9597741891453566,0.06098905487727402,0.09754660218115452,0.03710373505160051,0.0033730668228727735,0.010808845804301729,-0.031696337983187495,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
LGND,3.1855191825226172,3.1855191825226172,3.1855191825226172,0,0,8,0.9887006832017183,0.18983373446747143,0.26979492961088436,0.08469417829630942,0.010586772287038677,0.02604453460851075,-0.049777139557122596,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
ALNY,2.540848979997876,2.540848979997876,2.540848979997876,0,0,8,0.9493025881686679,0.09142554204079878,0.15128059257639392,0.059539387727215634,0.007442423465901954,0.03282743707726729,-0.03748597495327244,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
JPM,3.184229458579999,3.184229458579999,3.184229458579999,0,0,8,0.9886678378982672,0.10383374759756059,0.15204279964134243,0.047748694501791845,0.005968586812723981,0.01952896671649525,-0.047748694502635414,1,0,1,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
SCHD,1000000000.0,999.9999999999999,4.0,1,1,10,0.9985552596533503,0.15729345721293253,0.14774887143804344,0.0,0.0,0.010465031124129984,-1.000088900582341e-12,1,0,0,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
FROG,1.2029761429504102,1.2029761429504102,1.2029761429504102,0,0,9,0.37432029874256656,0.02467653731538899,0.2728640107120487,0.2268241247435086,0.02520268052705651,0.03682145716573183,-0.11433157119167903,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
AIQ,3.1538278534832824,3.1538278534832824,3.1538278534832824,0,0,10,0.9888010007544,0.1236525361383356,0.18082084362934092,0.057333770906243725,0.005733377090624372,0.01618753855644626,-0.0545747508624993,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
SNOW,1000000000.0,1000.0,4.0,1,1,8,0.9976121290783433,0.5300126702797054,0.45075188388850246,0.0,0.0,0.03493392412935309,-1.000088900582341e-12,1,0,0,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
AER,0.3765377733751435,0.3765377733751435,0.3765377733751435,0,0,8,0.0801169346806255,-0.09771658144922701,0.05852356735291118,0.1554254884664767,0.019428186058309586,0.015993156265276066,-0.12613594458641653,1,1,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
JKHY,0.35613636093689255,0.35613636093689255,0.35613636093689255,0,0,7,0.07703824565849528,-0.11254136260863024,0.06319980788235276,0.1774595767646196,0.02535136810923137,0.01755295689943192,-0.11254136260951775,1,1,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
RCL,1.8046542625675648,1.8046542625675648,1.8046542625675648,0,0,9,0.745553514130681,0.15354326394121598,0.37375761888711273,0.20710760317898816,0.02301195590877646,0.03168839592657445,-0.19181152382873623,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
TEVA,2.7966756459054847,2.7966756459054847,2.7966756459054847,0,0,9,0.9729389661314037,0.13703133951253044,0.2091065448673659,0.07476968062903952,0.008307742292115502,0.030417940876654913,-0.040458915888697544,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
CX,1.7008125199279691,1.7008125199279691,1.7008125199279691,0,0,7,0.6885222188051435,0.056924349084961134,0.14735476794071295,0.08663786643983168,0.012376838062833097,0.025522682445756853,-0.06146663810774933,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
GE,2.1504824017287483,2.1504824017287483,2.1504824017287483,0,0,6,0.8665400621394196,0.11163031109893984,0.2204227685934813,0.10249921990353698,0.017083203317256164,0.023104900316750426,-0.09956976977303411,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
XBI,1.0553576571468541,1.0553576571468541,1.0553576571468541,0,0,9,0.28794463134387066,9.38934376506495e-05,0.11538291834600327,0.10933063077207353,0.012147847863563726,0.0214808496811663,-0.08948082719956207,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
IYW,3.1996236610145794,3.1996236610145794,3.1996236610145794,0,0,9,0.9897743091191307,0.15623816669000923,0.22622311244287982,0.07070303773511476,0.007855893081679418,0.014998556720869754,-0.0666899814764923,1,0,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
STX,1000000000.0,999.9999999999999,4.0,1,1,6,0.9875194543339432,0.41489581023958166,0.36268665571389713,0.0,0.0,0.032791495198902246,-1.000088900582341e-12,1,0,0,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
RY,2.6955789349518726,2.6955789349518726,2.6955789349518726,0,0,8,0.9647624688521261,0.07401075336195317,0.11847986592187397,0.0439534025086857,0.0054941753135857125,0.01105585189833692,-0.024003897979965605,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
DELL,2.1287014572558145,2.1287014572558145,2.1287014572558145,0,0,9,0.8705350047283346,0.2208633951088801,0.4569530739173306,0.21466282759368485,0.023851425288187206,0.035961181434598866,-0.12326235933347596,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
TK,4.982431698733646,4.982431698733646,4.0,1,0,7,0.9952268372521291,0.20461647526879534,0.243937328943023,0.04895949281252025,0.006994213258931465,0.02772753291356294,-0.03761458872235812,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
MRK,2.672137522864538,2.672137522864538,2.672137522864538,0,0,8,0.9627628097152741,0.11785464987700522,0.1880648905839861,0.07037994451063284,0.008797493063829105,0.024024957181306282,-0.07037994451153151,1,0,1,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
WWD,11.352995639893233,11.352995639893233,4.0,1,0,10,0.9985552596533503,0.5066455927123574,0.4726412526861578,0.041631413212680726,0.0041631413212680725,0.022465982002741223,-0.036447848026868734,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
ARGX,3.949041037749396,3.949041037749396,3.949041037749396,0,0,7,0.9950439329817176,0.17528976699971355,0.22580924014394274,0.05718077831691363,0.008168682616701946,0.023503169358612547,-0.05718077831766988,1,0,1,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
RVMD,2.1133545239895972,2.1133545239895972,2.1133545239895972,0,0,6,0.856035054705056,0.1163658233756355,0.2548575114374457,0.12059382774846737,0.02009897129141123,0.03540526315789378,-0.11652340456176624,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
PALL,2.4070230508789248,2.4070230508789248,2.4070230508789248,0,0,8,0.9307365102431181,0.12765734597603684,0.21881334149117135,0.09090620939889696,0.01136327617486212,0.022359361047722758,-0.08929698997215074,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
M,3.5125213632828762,3.5125213632828762,3.5125213632828762,0,0,9,0.9951319572095736,0.4771693611657106,0.6053021345369342,0.1723269617273462,0.019147440191927358,0.03566804979252816,-0.1709120600466123,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
VTR,1.8063697620474977,1.8063697620474977,1.8063697620474977,0,0,10,0.7465829119531359,0.06520374067275836,0.15039050235188106,0.08325565756892171,0.00832556575689217,0.016170809432759507,-0.04307731079846999,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
F,9.138541592018791,9.138541592018791,4.0,1,0,8,0.9976121290783433,0.16258500546161736,0.1731999438591438,0.018952689782624526,0.0023690862228280657,0.023725490196076313,-0.01321067615753746,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
XLK,2.1457078104513494,2.1457078104513494,2.1457078104513494,0,0,9,0.8753263509239729,0.09902930686364675,0.1944573243357628,0.0906261902895617,0.010069576698840189,0.01789921016483508,-0.08331779073332812,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
JAZZ,3.3464748157704567,3.3464748157704567,3.3464748157704567,0,0,8,0.9920798828316135,0.16495429846851883,0.22785131990384422,0.06808696686736791,0.008510870858420989,0.025302121433796454,-0.06755893771418786,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
AMAT,0.5475376438727436,0.5475376438727436,0.5475376438727436,0,0,8,0.10682198188638367,-0.1284627212710847,0.1470958635739304,0.26864977270515816,0.03358122158814477,0.03398310916484184,-0.24265352823903152,1,1,6,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
SU,1.6370370770093141,1.6370370770093141,1.6370370770093141,0,0,9,0.6544066414307461,0.0634926484791889,0.17825233267440077,0.10888716888443851,0.012098574320493168,0.020194323702377358,-0.05873167029995097,1,0,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
SBGI,0.10200199431063171,0.10200199431063171,0.10200199431063171,0,0,7,0.05563112875586063,-0.1718751153836039,0.020734555915138547,0.20327598548705408,0.029039426498150583,0.03544436146377631,-0.17187511538443212,1,1,6,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
LUV,1.4349692348767638,1.4349692348767638,1.4349692348767638,0,0,8,0.5257251958708319,0.04696531226943157,0.1861868476529438,0.12974971388075346,0.016218714235094182,0.030822311673374615,-0.1209545787165398,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
bidu,1.6567335708563038,1.6567335708563038,1.6567335708563038,0,0,8,0.6653912190692629,0.06838735271327634,0.18565750845468382,0.11206238089249582,0.014007797611561977,0.03623120513789168,-0.10774470300433459,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
ICE,1.1175349706737951,1.1175349706737951,1.1175349706737951,0,0,9,0.32276361889652705,0.00865841516371213,0.12392595375890597,0.11089223783680552,0.012321359759645057,0.01485707672723059,-0.05110595749135616,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
IQV,15.177184885192638,15.177184885192638,4.0,1,0,9,0.9983365288570824,0.6444731453027679,0.578572922079409,0.038121227780777964,0.004235691975641996,0.025938577414734904,-0.025462706547722314,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
UHS,0.415594120258679,0.415594120258679,0.415594120258679,0,0,8,0.08520369965920446,-0.14601892852983478,0.10316372896276826,0.2482319261363849,0.031028990767048112,0.027130756717338726,-0.18162355409384223,1,1,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
DINO,1.6579223894191077,1.6579223894191077,1.6579223894191077,0,0,8,0.6660825412190678,0.037688331212966775,0.10110454655299234,0.0609826775959137,0.007622834699489212,0.029272475795296533,-0.03906149162950501,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
GS,3.2371131539365505,3.2371131539365505,3.2371131539365505,0,0,9,0.9906542506589068,0.07294384649626551,0.10410624411196835,0.032160211633432724,0.0035733568481591915,0.021934679371941008,-0.023484416111839157,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
NTRA,3.57653833871771,3.57653833871771,3.57653833871771,0,0,6,0.9850006726681573,0.24544148358514262,0.3369979679791001,0.09422462058659865,0.015704103431099774,0.0327498063516652,-0.07519271436070396,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
GOOGL,8.996952207570505,8.996952207570505,4.0,1,0,9,0.9983365288570824,0.44750052528148765,0.44207388178386237,0.04913595977667619,0.005459551086297355,0.025997324909644418,-0.0394899953451785,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
EQNR,0.9151049879099284,0.9151049879099284,0.9151049879099284,0,0,9,0.21943660563207748,-0.015376853425194681,0.10986903809401649,0.12006167548595051,0.013340186165105612,0.022283737024220523,-0.11282943016828961,1,1,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
XPEL,7.112780945364891,7.112780945364891,4.0,1,0,8,0.9976121290783433,0.25142739961408767,0.27219360301148526,0.03826823925863522,0.0047835299073294025,0.032175835609311136,-0.03826823925952405,1,0,1,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
CAT,2.578398864747909,2.578398864747909,2.578398864747909,0,0,7,0.9512482201649527,0.06413450538588528,0.10477895708904933,0.04063721812850457,0.005805316875500653,0.023836817642963283,-0.029207302491889853,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
NVDA,10.110437608884547,10.110437608884547,4.0,1,0,10,0.9985552596533503,0.6871338954704869,0.6158179610556308,0.060909130235320456,0.006090913023532046,0.031073130649137044,-0.060909130235973996,1,0,1,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
LLY,1.8653997920882692,1.8653997920882692,1.8653997920882692,0,0,9,0.7741652732762397,0.1309595159556547,0.3089639022598243,0.1656287856202379,0.018403198402248654,0.026254885851569654,-0.11068538066027744,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
AMX,3.2645454308520856,3.2645454308520856,3.2645454308520856,0,0,6,0.9804719272496081,0.1559648066199253,0.22157250757122518,0.06787239211843105,0.01131206535307184,0.01923389437028325,-0.0673054013565706,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
LMT,1.2609195597529481,1.2609195597529481,1.2609195597529481,0,0,5,0.38976129986248703,0.009438851184496055,0.0525154412939294,0.04164852617895684,0.008329705235791369,0.019673623301475797,-0.03632979433073891,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
INCY,6.456422783584171,6.456422783584171,4.0,1,0,7,0.9952268372521291,0.15527452847672452,0.17773637704332199,0.027528614993309768,0.003932659284758539,0.027744294909303302,-0.0191944242638854,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
META,3.08414201895646,3.08414201895646,3.08414201895646,0,0,10,0.9867116228640199,0.23374057562358952,0.3322581119407983,0.10773113232094936,0.010773113232094936,0.024978688424770096,-0.08777044509014786,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
EIS,7.780530173035316,7.780530173035316,4.0,1,0,8,0.9976121290783433,0.20651971112423784,0.22174858765229014,0.028500446977353253,0.0035625558721691566,0.010706938939340611,-0.0285004469782566,1,0,1,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
GM,10.458853113600725,10.458853113600725,4.0,1,0,11,0.9986211897461007,0.2760949273089899,0.2769459726540537,0.026479573777923343,0.002407233979811213,0.024737215909090487,-0.01544961392751043,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
CTSH,1.4732555939159266,1.4732555939159266,1.4732555939159266,0,0,7,0.5492111148692592,0.02177747989976475,0.07347357371113836,0.049871572872053335,0.007124510410293334,0.020151471849099427,-0.038582182214829897,1,0,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
TSM,6.790530188917078,6.790530188917078,4.0,1,0,9,0.9983365288570824,0.2352961681420156,0.2641499602787319,0.038899754942530826,0.004322194993614536,0.028402385942285915,-0.03355680337586364,1,0,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
PBBK,0.7230808309687046,0.7230808309687046,0.7230808309687046,0,0,5,0.13701874222713803,-0.005594560460316367,0.014188628064684305,0.01962246467753257,0.003924492935506514,0.0036205128205126294,-0.01016605345237065,1,1,4,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
TJX,2.617681695428606,2.617681695428606,2.617681695428606,0,0,8,0.9576715647859805,0.07108255153025955,0.11445285060439075,0.043722982364229286,0.005465372795528661,0.015331248636462683,-0.03070248406386089,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
AXSM,2.5008404703057825,2.5008404703057825,2.5008404703057825,0,0,5,0.9117332642047898,0.02240490369472048,0.037446969471960107,0.0149737537906132,0.0029947507581226398,0.03013367894834268,-0.009599661304939167,1,0,2,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
FDN,3.150090056717982,3.150090056717982,3.150090056717982,0,0,9,0.9884801540262119,0.16498735539695986,0.23849853594946366,0.07571165638291329,0.008412406264768142,0.01471505131528245,-0.07412165420803585,1,0,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
NFLX,2.168557911751658,2.168557911751658,2.168557911751658,0,0,10,0.8817234733181414,0.11363783904912172,0.21113971622456526,0.09736411238103235,0.009736411238103235,0.025512031100458188,-0.04641309698356699,1,0,5,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
IMO,0.9492891935280702,0.9492891935280702,0.9492891935280702,0,0,8,0.23443934938174887,-0.010660547053408909,0.1080929844201241,0.11386728634125953,0.014233410792657442,0.021454273725354713,-0.10086212474704004,1,1,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
NRIM,0.6517864402567611,0.6517864402567611,0.6517864402567611,0,0,5,0.11848211110775231,-0.038766886033422265,0.0671609627049358,0.10304136225736574,0.020608272451473147,0.02122890523582773,-0.10018478969394573,1,1,3,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
SIMO,0.10768844071981463,0.10768844071981463,0.10768844071981463,0,0,8,0.05649550900649275,-0.28558955634180094,0.037919051286000184,0.3521181199443544,0.0440147649930443,0.036147791164658036,-0.28558955634251537,1,1,7,1.0,0.027210884353741496,0.29931972789115646,0.008872289513059703,0.02577603952243668,0.9607221296010605
