ticker,profit_factor,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd
EGO,66.27287536537142,5,0.8871759581228204,0.33135614517194534,0.3215929002425614,0.00485255692422542,-0.006046375602836829
IYW,15.96996952491202,6,0.8809527578106177,0.332322021461408,0.3430155563026906,0.02147878590297938,-0.024851574216931738
EIS,12.018761658670188,8,0.8807133812309955,0.3672937320694416,0.37186545883612876,0.030940413779473656,-0.01812758294547745
GLSI,4.010153718306448,8,0.8777968450669047,0.5506638720862544,1.0034879043756197,0.25023676768166603,-0.21592958784723115
VLO,13.484739402127762,5,0.8766564186807171,0.31394028076282954,0.32293168949864326,0.023947936987769133,-0.02486694856784788
XPEL,4.070076188628604,7,0.866799811995423,0.40116615882230144,0.5466524275069473,0.1343101215240739,-0.12203711088841329
RGLD,4.626737075647612,6,0.8665790721575991,0.3269183081918907,0.4883783276587758,0.1055556690760122,-0.10794526332381948
HCA,45.95904116766727,9,0.8619136521100916,0.3473233856849953,0.3265619183978588,0.007105498942123253,-0.007131650818075763
AMX,19.01411428406254,4,0.852082499272446,0.27488758976640515,0.2836359589335329,0.014917127071823376,-0.016689212566369127
INCY,4.519025431498727,9,0.8386766328780472,0.32842516643807396,0.4147169407422757,0.09177132260677179,-0.035983105630662426
NVDA,3.7806130790411516,9,0.8358691295609756,0.46223281723497167,0.7193394621619161,0.19027058498786042,-0.13132495763336338
CM,24.435892031761938,4,0.8306276556388441,0.25350866724396415,0.2656534388091557,0.010871444286292376,-0.010393517458912704
PALL,4.293644548630556,10,0.8266919918755872,0.3416813034779713,0.45254617329743757,0.10539907721093861,-0.04998977608380961
NVGS,8.202398690055034,6,0.8251276802554236,0.2594659469914684,0.2899759820503579,0.03535258319032189,-0.03808212454258586
ARGX,3.774378359088076,5,0.8246486593617699,0.3271263971135936,0.47752453139851087,0.1265173986197518,-0.11257151418939026
BFH,10.749923599028595,8,0.8224254926522744,0.2728588761118238,0.2898830381606272,0.026966055664509297,-0.022878835071487247
RDVT,6.1425542813095975,8,0.8050336172770708,0.25546261652531865,0.3025002432051412,0.049246653647910116,-0.027020874440452314
UHS,9.09638857329524,4,0.7905250083621735,0.22151375910216653,0.2614179594171072,0.028738653511852612,-0.03145929610070175
AXP,5.238907676955904,7,0.7721489256270802,0.22341533273488,0.27699851235001566,0.05287333341803938,-0.05288160499043093
AER,40.777294407229185,5,0.7662560619307185,0.20869547553047174,0.2085715493766257,0.00511489426673804,-0.007148317379949587
BBIO,4.286059924692718,6,0.7490917615984232,0.21402181233656492,0.3046870446591675,0.0710879105781545,-0.05336641319735913
LIT,5.723314135571863,5,0.740399299726099,0.1937057490875158,0.23820558870183967,0.04162021917010127,-0.03829037072152408
RCL,3.4187817825787428,5,0.7390160849837552,0.2795942819229724,0.5067469879518072,0.1482244320284094,-0.14973702395051314
BAC,4.83420200303697,5,0.73557865402692,0.19396096203292146,0.2586305343600044,0.053500150427625084,-0.04327884931184145
JNJ,28.653993031938548,8,0.7340016925187494,0.20094075772162,0.21019101725812478,0.007335487833190995,-0.010975299843188902
SNOW,3.2589467335706828,7,0.7141440827318496,0.3174350655326377,0.5041884801816985,0.15470902760944535,-0.10519458595479902
GOOGL,4.783236437698495,5,0.7065173436170246,0.17843252196427506,0.2416970643214155,0.0505300265770911,-0.054045103659270066
TJX,4.5508986536088525,5,0.6975383713357383,0.1758335204615631,0.2332529935441881,0.05125427114471534,-0.033000185080940825
IMAX,4.160389270682293,5,0.6972349960926342,0.182198458319625,0.2513818625776613,0.06042267831741508,-0.05433581915200025
MSFT,5.834454459002777,5,0.6860311221136005,0.16545432358631884,0.2096710146281603,0.03593669572733235,-0.03908053047675086
PTGX,3.2040591263021616,5,0.6845452162891738,0.2747260156154179,0.43042877328217566,0.13433858624791922,-0.05416069615554675
JPM,6.627541325402456,6,0.6729186880398002,0.16146760341620303,0.2046674500375565,0.030881354032919306,-0.031386265870649854
GE,4.363853244765907,5,0.6697568789087451,0.1644087195138535,0.23047810720976455,0.05281527454806245,-0.05602228841184609
ENVA,3.452018143236146,8,0.6674599588232253,0.21928163003912315,0.3232318941007124,0.09363563014118281,-0.07740910762170072
SPY,5.675875105529042,5,0.6374294834742564,0.1441670126256398,0.19074427651183953,0.033606144068608866,-0.037961993748809375
FDN,4.502207617713903,8,0.6233264412502207,0.14937852424822595,0.21363962383994753,0.04745219278635307,-0.04513862968461768
NDAQ,3.3231157768208903,7,0.6016021607833968,0.18418338448794347,0.2994946432939051,0.09012464909676463,-0.07767471055700059
CRS,3.241322016014668,5,0.5785980415402608,0.17427097872021746,0.2939747759959151,0.09069594891943768,-0.09172359893125348
SU,3.585690670820177,9,0.49574802788194494,0.11785308066735589,0.17913110477140312,0.04995721081830781,-0.04991585534297338
NYT,10.808299685426443,5,0.4901164172372687,0.09018362915686784,0.10776866200749519,0.009970917271363868,-0.01469226808167623
ACWX,3.3301703180578452,7,0.4412675418829506,0.10364586538515841,0.1605053835343046,0.04819734974633709,-0.05065767384381625
ROST,3.765445863343686,4,0.3967140857054349,0.06846896882538189,0.10387704664813112,0.027586918101616027,-0.030913551734262912
NEM,2.6975684385261505,7,0.3772958168834809,0.15137360584622117,0.3000218674830529,0.11121937193444237,-0.11381117997379275
FROG,2.56287463885099,8,0.3761581983996806,0.20426234027597623,0.37445093431455123,0.1461058331290165,-0.09056972605868907
TK,3.112701579431093,5,0.3606336467327573,0.08160060915768685,0.13355406845354603,0.042906158860868265,-0.006388350467880666
GM,2.98824053563107,6,0.33616783616057866,0.0820631658861124,0.13660118603482252,0.04571291514388565,-0.04560074935887448
AEM,2.394616506982679,11,0.3285735308942613,0.28715170614200414,0.5410237209394644,0.2259333464719066,-0.10501530262651926
REMX,2.225266945634845,8,0.19241168910719042,0.14115678944344268,0.30058325707806544,0.13507739270009794,-0.10943178568820922
FDX,2.230488581089889,8,0.1740198892411655,0.11616349782403734,0.26796964164296466,0.12013943667536106,-0.10492814468573008
REGN,2.016216402967585,9,0.14094813127862685,0.1739813172213922,0.4432346246148684,0.2198348470741979,-0.14925105734491773
BABA,2.0901593434703667,8,0.13940182051542238,0.12510649710043253,0.3094727668870996,0.14806180583977432,-0.08579786728932692
JKHY,2.0928688758930254,9,0.11070382147531733,0.08402008400696936,0.19678958517993272,0.09402862618230813,-0.07621186424996396
NSC,2.1852728309785605,8,0.09559075656267266,0.04055334601565508,0.09485286308400913,0.043405501473028525,-0.02876794763029744
LLY,1.9724634932225464,9,0.08796552581927831,0.08824439559374686,0.24118501154038471,0.12227603317836039,-0.09643500415236805
IBM,1.8482991649433647,9,0.07878242076460629,0.12220386791409532,0.3187371802099616,0.17244891208925495,-0.13398206063690166
CTSH,1.8742130513602009,5,0.07243717207599232,0.08792960680115103,0.268528781497081,0.14327548370351895,-0.1112614681051507
NFLX,1.7832226084591223,9,0.057581013041736226,0.09421696629836163,0.30579580789176614,0.1714849320781119,-0.13790954832490476
LMT,1.740668161239811,6,0.053529724776060585,0.095743814887155,0.30076781287989685,0.17278871388425437,-0.16890695743559248
MD,1.5904774577981104,10,0.03623568951535617,0.109441483806618,0.43883702112618406,0.27591527247026754,-0.1244258544619321
AMG,1.7619465996159767,4,0.0334092133603132,0.026455933224509565,0.07953425332676194,0.045139990817029726,-0.04802576978236783
PTCT,1.5898245168222533,7,0.03178193371440598,0.08154712650281737,0.6198333157627887,0.38987530334587717,-0.23432778821849398
VET,1.4674946032307936,7,0.01253762733426977,0.016107332479301073,0.08879259307985782,0.060506248462089476,-0.05692627459492583
HTHT,1.3390843627442488,6,0.008548327924896149,0.01786608344007745,0.12257388701429969,0.09153559732644719,-0.08046808414622197
LUV,1.205233444374523,8,0.004843379557905653,0.008542315222896724,0.25765698025757233,0.21378180423070484,-0.19935118972680588
SBGI,1.1561968813966303,9,0.0039044916459362476,0.005423941420937162,0.1914616870738408,0.1655960936709709,-0.13529261242536006
MRK,1.128368223798791,9,0.003089624980953198,-0.006323370857688082,0.22209041746896618,0.19682441669730058,-0.16076694036199157
META,1.1247203609083916,6,0.0027924972595983993,-0.015949120256084415,0.2551402503611148,0.22684772075704956,-0.21992081420363008
bidu,1.1119349421938125,10,0.002546466981838546,-0.016224864307616826,0.3104856307513874,0.27923003313378125,-0.20261387709690426
AAPL,0.9395427096069249,7,0.0013337510777088886,-0.021337103727406936,0.11952689640028011,0.1272181617483748,-0.10898626947903545
ARKK,0.9337606679292848,7,0.0012945548851992928,-0.02201243677717679,0.10507012210288821,0.11252361093329467,-0.0648161482150148
ILMN,0.9673838000321426,7,0.001097447593609637,-0.04303887021770947,0.23932229263885155,0.2473912552917464,-0.21641189112455306
ABBV,0.8610016624863677,7,0.0008517143913967817,-0.03338422269997976,0.11088369237066974,0.1287845276052825,-0.09375563875397808
XBI,0.7836887410356792,6,0.0007716913186801224,-0.019930339310846756,0.04170800332012565,0.0532201129558231,-0.04769177245581102
EQNR,0.8698630316013931,12,0.0007601975113750252,-0.039028132827486184,0.12698644003791265,0.14598440837764334,-0.09965481740823923
VTR,0.7850837862010185,7,0.0007265861955300076,-0.02427251906930361,0.054057705934686937,0.0688559703879117,-0.06995804413409734
TMO,0.7864287818084201,6,0.0006836490961178129,-0.029875029641004636,0.07266352576079271,0.09239682911108674,-0.09441720077264959
MDT,0.7231934308786979,8,0.00045011381021219256,-0.04159991594899726,0.07742017433687708,0.10705320462163165,-0.06674434348887226
MAR,0.6764032588628422,10,0.00028158903778200604,-0.05982524909071152,0.09324773275726753,0.13785819558887702,-0.12815832763113344
ASC,0.6622885020703098,7,0.0002752423114015317,-0.060128551003171604,0.09214092140921405,0.1391250506707909,-0.07574301097386604
M,0.7413427230495762,9,0.00022395069533962198,-0.09037800095402759,0.18523604778877198,0.24986560470545632,-0.14285316126135472
F,0.5887099525861273,9,0.00017715625675588718,-0.06916591810774386,0.08207791642454712,0.13941995725397432,-0.06916591810774386
JAZZ,0.6684798295823756,6,0.00010706237866605011,-0.11908895850551104,0.17912457912457927,0.2679580911760421,-0.2327935152724635
ADBE,0.41809176055948183,7,6.25661043989493e-05,-0.09426044423295799,0.061620398871190696,0.1473848678307641,-0.1008678968753669
PBBK,0.0,4,4.5942201979651674e-05,-0.004789932086932791,0.0,0.0,-0.004192447555465995
TAN,0.41632719017434916,8,4.1723425528293395e-05,-0.11676331526354078,0.07530160322992054,0.18087121141039525,-0.17394419078569545
IQV,0.30819489940002265,7,3.9663754321394494e-05,-0.09602318989012781,0.040099757163396026,0.13011168335835566,-0.12958100143716422
BLD,0.33617349377041694,8,3.2870818173143136e-05,-0.11266976754819091,0.05338943952043737,0.15881513715325407,-0.15663878032892276
SCHD,0.21928891757844263,9,3.2247712042797606e-05,-0.08633881525776366,0.021986115135019663,0.1002609496996351,-0.08781925373996147
IMO,0.0,5,2.3092537624892737e-05,-0.05527368565828916,0.0,0.050438295244901496,-0.049560337822144085
LGND,0.0,4,1.7847482862548408e-05,-0.0724505452271561,0.0,0.06906567048384901,-0.068475198539384
EPAM,0.19235842315381355,7,1.6490653136276738e-05,-0.12055023163270762,0.02758734616337667,0.14341636675466657,-0.12055023163270762
PBR,0.24479322669170314,8,1.5943456480901902e-05,-0.1332276482319995,0.04183257966614988,0.17088944915471277,-0.1440084737890821
NKE,0.14919395415931505,8,8.014639057767231e-06,-0.15020630082588837,0.025561049828832363,0.17132765179973236,-0.15020630082588837
ALNY,0.0,5,2.8117511498848403e-06,-0.17579652734079265,0.0,0.1789285778828944,-0.17579652734079265
ARKF,0.0,7,2.4851867240514213e-06,-0.1813049295079352,0.0,0.18353769447640952,-0.1813049295079352
CNQ,0.0,9,6.075637674296106e-07,-0.2503231109754471,0.0,0.2719197057417153,-0.2503231109754471
NTRB,0.12066342349130472,7,1.2707711264435822e-07,-0.34826907085707526,0.05326530612244901,0.44143705342727513,-0.36092024158488467
NOW,0.09251068243744424,7,3.3964520745844057e-12,-0.8252375499614988,0.08404460818623244,0.9084854415927959,-0.8351361024413964
GLW,46.6286023010885,3,0.0,0.9823990278093653,0.9650517445201355,0.020696561700233665,-0.021871373276955652
LVS,13.13166146585418,3,0.0,0.5708041682428335,0.5951342521370908,0.04532056005895359,-0.047037952203263234
ICE,45.909057552885294,3,0.0,0.17109177308082768,0.17233692242800602,0.0037538762852947086,-0.005546043577356663
