ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades
EGO,2.7596859648103123,2.7596859648103123,2.7596859648103123,0,0,5,0.9366472622687534,0.17695646787467845,0.28003739473981343,0.10147437002277246,0.020294874004554493,0.033785279468731756,-0.05513896380487493,1,0,2
AEM,0.8885867699741177,0.8885867699741177,0.8885867699741177,0,0,8,0.20783112383164462,-0.023862550142187855,0.13198629472300372,0.14853506622301854,0.018566883277877318,0.029322420048940766,-0.10811884099768165,1,1,4
IBM,1.9643492522713502,1.9643492522713502,1.9643492522713502,0,0,5,0.784725848374387,0.048134748964002716,0.10266707186074735,0.052265182345774215,0.010453036469154842,0.023677296761401095,-0.03579649404435714,1,0,3
CRS,3.3819460237744305,3.3819460237744305,3.3819460237744305,0,0,8,0.9926607199826851,0.24989498813508315,0.35729179071808015,0.10564680459309153,0.013205850574136441,0.03469478405243964,-0.10200952645724726,1,0,3
XME,9.625562437753315,9.625562437753315,4.0,1,0,7,0.9952268372521291,0.4385423355647948,0.42638412649061835,0.04429706100271683,0.00632815157181669,0.024712525667350934,-0.04429706100354025,1,0,1
RTX,1.8944832127594753,1.8944832127594753,1.8944832127594753,0,0,8,0.7863548524988375,0.11064582418827751,0.2439084318526804,0.12874668416692228,0.016093335520865285,0.018755915232151303,-0.12293642606211841,1,0,4
AXP,3.087603609231525,3.087603609231525,3.087603609231525,0,0,7,0.9835161671057895,0.1786059635302728,0.26589814398450273,0.08611796643503802,0.01230256663357686,0.020915958451369124,-0.05478843990885207,1,0,2
TEL,5.344214522782278,5.344214522782278,4.0,1,0,8,0.9976121290783433,0.24301486932198668,0.2869023880584576,0.053684669063226886,0.006710583632903361,0.02063976805991777,-0.053684669063947754,1,0,1
ENVA,3.180129096920833,3.180129096920833,3.180129096920833,0,0,7,0.986188793496973,0.34397408953863606,0.47054087383544885,0.1479628214750939,0.021137545925013414,0.026596497942780344,-0.07959335397232015,1,0,2
TMO,1.556473340061621,1.556473340061621,1.556473340061621,0,0,8,0.6045294357880941,0.021061752065260952,0.06392608681151075,0.04107110938949967,0.005133888673687459,0.02417993630573244,-0.04041683904216131,1,0,6
NDAQ,4.714029433792795,4.714029433792795,4.0,1,0,6,0.9875194543339432,0.11594095173688701,0.1472310562874212,0.031232528000777166,0.005205421333462861,0.016870446626544026,-0.02558279710482536,1,0,3
NVGS,3.7307320824261145,3.7307320824261145,3.7307320824261145,0,0,8,0.9963188068663836,0.24915982267725112,0.3224851356965739,0.08644017543250121,0.010805021929062651,0.022238442822383055,-0.06616660595103085,1,0,2
TCMD,2.9339442026252973,2.9339442026252973,2.9339442026252973,0,0,5,0.9466290349857492,0.07699702602536385,0.1198568853691424,0.04085179440764221,0.008170358881528441,0.03469947275922427,-0.02719638344679498,1,0,3
BLTE,2.4567566360220052,2.4567566360220052,2.4567566360220052,0,0,5,0.9058117876189267,0.13444484809416668,0.2316045916378186,0.09427250067912063,0.018854500135824126,0.025869208018402493,-0.05439083500009234,1,0,2
MD,3.0996843537879184,3.0996843537879184,3.0996843537879184,0,0,6,0.9762392011707626,0.2726177122643785,0.3977304236803443,0.12831320169561922,0.021385533615936536,0.03133245382585545,-0.07437899491888111,1,0,3
REMX,3.6557889012605997,3.6557889012605997,3.6557889012605997,0,0,7,0.9933926980127199,0.2817594931923104,0.36606506086079604,0.10013298654486544,0.014304712363552205,0.026645768025077926,-0.04087065868352424,1,0,3
RDVT,2.6638629037079964,2.6638629037079964,2.6638629037079964,0,0,7,0.9596899634300715,0.22902162279226723,0.3651027949445629,0.13705765204221043,0.019579664577458633,0.027742504409170473,-0.1326816854791545,1,0,2
BOOT,3.8465967258358615,3.8465967258358615,3.8465967258358615,0,0,6,0.9868930127280333,0.29076011532720014,0.3910214312821594,0.10165386682098598,0.016942311136830996,0.034682044228123834,-0.0716043626569226,1,0,3
DLTR,3.6354510612980624,3.6354510612980624,3.6354510612980624,0,0,8,0.995609980885564,0.18663639639122476,0.25076012268867587,0.06897634391456786,0.008622042989320983,0.031629139072847444,-0.04725958166159172,1,0,2
ADBE,1.4871156516236324,1.4871156516236324,1.4871156516236324,0,0,7,0.5582582734437286,0.06397706724242957,0.23896012126821636,0.16068697885555827,0.022955282693651182,0.02462776536825671,-0.15241213391590125,1,0,4
ATI,27.313367021073308,27.313367021073308,4.0,1,0,5,0.9640611974094735,0.5440869584307026,0.48943310668878515,0.01791917877833109,0.0035838357556662185,0.03275058039769825,-0.017919178779009504,1,0,1
RGLD,3.28732487552066,3.28732487552066,3.28732487552066,0,0,6,0.9809331922156083,0.14082190865008193,0.20470468084333604,0.062270900685139643,0.010378483447523274,0.02530174706435897,-0.04384504025503866,1,0,3
PLAB,4.003427308852774,4.003427308852774,4.0,1,0,6,0.9875194543339432,0.3635861781420746,0.45548275449632514,0.11377320464620819,0.01896220077436803,0.033140676117773556,-0.09127114624574495,1,0,2
