ticker,profit_factor,profit_factor_diag,trend_metric,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd,eligible
STX,6.72129001533968,6.72129001533968,5.317545478239856,4,0.1718493204926667,0.3049333918159556,0.34125992128377497,0.0507729796668398,-0.052480563343290765,True
REMX,14.596166747926585,12.0,6.5080455605498555,4,0.16390723714976863,0.2665407741885151,0.2719908697291291,0.01863440411625648,-0.020399802525978727,True
TEVA,inf,12.0,6.0606855417057925,2,0.150389831787201,0.2711659339592152,0.25773456730874067,0.0,-0.000600000000000156,True
INCY,inf,12.0,5.209798592045822,2,0.1486774241481243,0.2628584426515346,0.2504193962302599,0.0,-0.0006000000000000449,True
ASC,235.35251651381986,12.0,2.835819085553592,3,0.14090553882227203,0.2024347909224169,0.19802483509786692,0.0008413967185527797,-0.002040027345393325,True
TAN,29.90381942759702,12.0,5.300646794667419,4,0.14087125344399454,0.17170096265816115,0.17674759902136722,0.0059105359249947195,-0.005398821070450421,True
BFH,inf,12.0,3.703921066543309,2,0.13845147235823646,0.21542949581437187,0.20770541233235784,0.0,-0.0006000000000000449,True
XME,inf,12.0,6.430421514839735,2,0.13261099597187226,0.18962466399135813,0.18442645129405077,0.0,-0.0006000000000000449,True
GOOGL,inf,12.0,7.510911062191937,3,0.13125041781931787,0.16186979601131846,0.15970539378011714,0.0,-0.0006000000000000449,True
NEM,5.804729811415139,5.804729811415139,5.941756684331641,3,0.13027852631836268,0.15982672178599477,0.19703264999358566,0.03394346617238175,-0.03568132480088326,True
CM,inf,12.0,10.093141650398222,4,0.13008859227231734,0.13071945704193744,0.13019844439234712,0.0,-0.000600000000000156,True
MRK,6.7577277346382125,6.7577277346382125,2.117836874130222,3,0.1297158572305105,0.16207130366140388,0.1913820759260752,0.028320477450594003,-0.030068451387181394,True
GE,12.822225204593208,12.0,5.9713974401349015,3,0.12852181974212304,0.15089355628564527,0.16327864019537286,0.012734033101905183,-0.014510045808326932,True
M,inf,12.0,5.78913988132327,3,0.12735382936209064,0.14622874046577272,0.1440232945576088,0.0,-0.0006000000000000449,True
FTI,inf,12.0,5.591948532794499,2,0.12671824666591772,0.16442213950584184,0.1612595539310873,0.0,-0.0006000000000000449,True
PALL,7.5424399352229266,7.5424399352229266,4.855021346223232,3,0.12611890556293656,0.14243835870883892,0.16586332580852092,0.02199067241277522,-0.02316393152252183,True
CMI,5.919080793785438,5.919080793785438,6.48357216450535,3,0.12558788804507995,0.14091455467086944,0.17215549161214344,0.029084835569889996,-0.03083143448720438,True
AER,inf,12.0,6.643055309862841,3,0.1247567030233963,0.1359215070739006,0.1348278500846421,0.0,-0.000600000000000156,True
MD,inf,12.0,5.540337217394026,2,0.12409843366062123,0.15342743333160436,0.1530637347299546,0.0,-0.0006000000000000449,True
NGL,4.751403740934462,4.751403740934462,7.078588911155491,2,0.12153678492749173,0.14670338237307656,0.19995887486898534,0.04208416833667334,-0.04323332248497014,True
PTCT,20.23379296603264,12.0,5.398204650992269,2,0.12058320105232691,0.13884598072757726,0.15011611878154285,0.0074190795088962995,-0.008609819284354336,True
LRCX,6.445498877651418,6.445498877651418,6.018398779286023,3,0.11984628695657265,0.11800660414877484,0.14363938950657193,0.022285224500560398,-0.024044055375688433,True
CAT,4.940246133786072,4.940246133786072,6.994021140941931,3,0.11635165584240109,0.10589749276483906,0.13685349078974854,0.027701755557038955,-0.029450842524948784,True
XBI,inf,12.0,6.522138027466383,2,0.1125453468672267,0.1060875420224483,0.10687211221907325,0.0,-0.0006000000000000449,True
IMO,inf,12.0,4.810550726682552,2,0.11200611842966582,0.10391403865758364,0.10553313932382928,0.0,-0.000600000000000156,True
TD,6.400152712440521,6.400152712440521,9.367317538109813,3,0.11164554283526461,0.08618064405946169,0.10561818838761253,0.016502448165387283,-0.018271681793769146,True
APH,3.9044034946014667,3.9044034946014667,7.078744238929125,4,0.10923069609183789,0.06407984063945937,0.09303100623052897,0.023827200841091578,-0.019993791095083258,True
TARS,2.7558431719265,2.7558431719265,5.831308063387872,3,0.1084799642273863,0.16576212742232266,0.2843702859325472,0.10318812363105383,-0.10426397503042106,True
LLY,3.9570504599015734,3.9570504599015734,3.262975456732389,2,0.10800456324212848,0.09856032889679867,0.14226924705287933,0.03595335679808796,-0.03710986571313901,True
TK,7.079482569573452,7.079482569573452,4.066615444051869,2,0.10645656979258197,0.0827169476876668,0.10103237102347475,0.014271151885830842,-0.015453671641182831,True
NVT,2.8533835090830264,2.8533835090830264,5.756973021212878,4,0.10645522843689033,0.11065810526450925,0.18464608225596824,0.06471127406049486,-0.06583328382768083,True
EIS,inf,12.0,9.93699119955403,2,0.1062416644566022,0.08078520901930863,0.08171704408716042,0.0,-0.0006000000000000449,True
GS,17.355973760921348,12.0,5.5594268879350315,2,0.10589783730352638,0.07941141721554623,0.08748768373330122,0.005040782207811826,-0.006830634458793838,True
BLD,3.6728915059042593,3.6728915059042593,4.817089132433969,3,0.1051877614539403,0.07578452803081337,0.11402556424684082,0.031045176276931145,-0.02293567111787287,True
RTX,274.8533028909315,12.0,6.3803040719090784,2,0.10449011030425023,0.07379055409043711,0.0766718653456243,0.0002789555902700924,-0.002077373987419473,True
BAC,inf,12.0,4.94412052742067,2,0.10316614456399871,0.0685104615842671,0.07007806736227158,0.0,-0.0006000000000000449,True
ANDE,3.5013568837054994,3.5013568837054994,4.478514432331904,3,0.10183139746827627,0.06797025413758595,0.10472574179122973,0.029910044953886016,-0.02598421694620534,True
VLO,4.950908970451325,4.950908970451325,4.2388488041296695,2,0.10165059762052198,0.06503346066421445,0.08659987109626767,0.017491711443923644,-0.01867036768720709,True
MLI,inf,12.0,7.450855592784759,2,0.09967009528760266,0.05457869747446975,0.05636507171911799,0.0,-0.0006000000000000449,True
JKHY,10.27295328259585,10.27295328259585,2.1197738174608323,2,0.09942275869749402,0.057679167231992734,0.06720274718898796,0.006541716421785054,-0.00773350871709666,True
