ticker,profit_factor,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd
MLI,14.741895516840943,5,0.23690844576052383,0.7209216523484232,0.672265727121096,0.045602393963049645,-0.0473192791106517
PLAB,3.5130947711376996,8,0.2344943376414056,0.5290556897717038,0.7686464974553284,0.21879469457250247,-0.142400445043266
BLOK,5.297970739667653,6,0.23359842065596145,0.5628030355078706,0.6738233743186102,0.12718518229507622,-0.10922832661915216
XSD,18.303815246067316,5,0.23350579422744835,0.6882244760785774,0.7237508325383569,0.03954098218369305,-0.032833667916859155
WWD,14.811306128746649,6,0.2311866090416533,0.5370409565200789,0.525640151680409,0.035489115349538004,-0.03722419347848782
GLD,6.213041556710178,8,0.23048738246675168,0.38465775398811797,0.4506487199664636,0.07253270654205689,-0.04124792805010502
RGLD,22.99533470381863,5,0.22949424559281298,0.6516917146513337,0.6461651165167117,0.02809983524220714,-0.03192121909954104
DINO,9.803357067055838,5,0.2254940389038198,0.6174984057268613,0.756984468349253,0.0772168618536907,-0.022644960957730387
INCY,5.013259684500695,8,0.2247691276102827,0.36505763191933327,0.43891678249533805,0.08755117630397652,-0.08867419539610544
GS,11.8640877137462,5,0.21605684371934414,0.5435643114452329,0.5630376467433618,0.04745730648054837,-0.03784121290328124
XBI,13.006185417102932,6,0.2153836505106246,0.44039761192878135,0.47263923892965193,0.0363395741158771,-0.03388925473085991
LVS,4.828192266594414,6,0.21044373286312715,0.42613869308720176,0.5609408389957687,0.11618030269358573,-0.058916693173667656
TEL,6.373947829888791,5,0.20747991433906487,0.4873390283171728,0.6549835184590485,0.10275947276940235,-0.03992304156778759
TAN,7.355658437115014,8,0.20320157917020934,0.27486620069195333,0.30311178028575664,0.04120797381731622,-0.04293276417615588
NVDA,3.546084736691776,8,0.20137158212801984,0.34412106434805056,0.6107886188302566,0.17224309743936783,-0.16325839158893174
ANDE,9.497768745616986,6,0.20044858095636098,0.3635831973626933,0.40190882625579616,0.04231613097984391,-0.044841317052969565
APH,4.580989059591076,5,0.19902550616875014,0.4530454064493614,0.5552506963889812,0.12120760149524258,-0.06977883312958622
HTHT,9.252941510948487,6,0.19864329993643287,0.3551147879625052,0.3881557701408143,0.04194944598769282,-0.044496947183795155
BFH,4.3365272404946955,9,0.19811515535927646,0.24459936040342045,0.31378661682112596,0.07235896361747063,-0.0630733871900867
ARKK,3.5917959868496094,8,0.1974906904077954,0.3205122339632751,0.5206209721184942,0.1449472559200487,-0.07046245373593307
ILMN,3.1834621711203175,7,0.19603882323493366,0.4766777109828084,0.6962623435823766,0.21871230319578427,-0.20792399621446567
M,3.1401495694268386,8,0.19058256818017227,0.3853289652240588,0.7590205654974036,0.24171478100514338,-0.1456376187113433
TK,23.220076810492852,5,0.18956260264953748,0.3790740611431658,0.37840125172655126,0.016296296296296343,-0.018065900775443233
RY,11.721537444704223,5,0.18214620024113312,0.34114104049921745,0.34780357726911443,0.02967218071092301,-0.031417723041189505
NTRA,4.177059855065971,6,0.18126585994691302,0.30455993008086524,0.43806880859636727,0.1048749177163631,-0.10661161806341124
AMX,5.974548261416305,6,0.1796969078506913,0.2741794118910845,0.3277477960079297,0.054857335093353984,-0.057842219092664404
ARKF,3.4260612099435668,7,0.17616578170287436,0.3009471892929523,0.5208761010904458,0.15203350704263266,-0.0950958822853103
EIS,inf,6,0.17563264931053998,0.2557777071324341,0.2426158707094085,0.0,-0.000600000000000156
NVGS,5.272079546413904,6,0.1722161456818101,0.2463328838193044,0.31072686246392384,0.0589381969161072,-0.056444964729722824
NYT,3.9455171278227863,7,0.17139523175578575,0.22750825239599615,0.3229920821683195,0.08186305412050077,-0.04792613526671441
BABA,3.4247888114628164,7,0.1692690562244939,0.2707703456782806,0.40501933598711654,0.11826111281125164,-0.06712642832178584
TMO,3.890477774632785,7,0.16878893420135638,0.22104825736604572,0.3051127860823748,0.07842553119614565,-0.053314277212452965
REMX,2.9902021814948876,8,0.16506937131644192,0.3036604742367057,0.48195283941619804,0.16117734191982164,-0.14455785892088568
