ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades
REGN,1.474242631022554,1.474242631022554,1.474242631022554,0,0,6,0.5199724242467423,0.03137623822422997,0.11406665555033138,0.07737305457732778,0.012895509096221296,0.028301022045006608,-0.03797030908593335,1,0,3
PTCT,1.3613289121567804,1.3613289121567804,1.3613289121567804,0,0,6,0.44355286239440317,0.05829512350948063,0.3866192514690975,0.28400135192645615,0.04733355865440936,0.034648786717751796,-0.1862852989579028,1,0,2
ASC,2.9787583253341436,2.9787583253341436,2.9787583253341436,0,0,6,0.9712370974453427,0.1779232304213605,0.26920167689341723,0.09037378917378919,0.015062298195631532,0.030290076335875542,-0.0903737891746138,1,0,1
HTHT,3.4395992644109556,3.4395992644109556,3.4395992644109556,0,0,7,0.9909164281386181,0.219093969135004,0.3020209920653038,0.0878070289147553,0.012543861273536471,0.02506417112299397,-0.07836209418812545,1,0,3
BAC,7.782770433724478,7.782770433724478,4.0,1,0,6,0.988056166685656,0.18724906134441377,0.2067615852019059,0.026566578953165818,0.00442776315886097,0.019040966584858997,-0.01780355374393383,1,0,2
PTGX,1.7056438704428412,1.7056438704428412,1.7056438704428412,0,0,7,0.672350263209562,0.04954819513423092,0.13875226617138184,0.08134890792610605,0.011621272560872293,0.03381017069281164,-0.062274725410562226,1,0,4
ARKK,3.5240301110118644,3.5240301110118644,3.5240301110118644,0,0,7,0.9920259998177874,0.25035362562229135,0.3513890594211621,0.09971227496698852,0.014244610709569788,0.03117033603707959,-0.09061862771661577,1,0,2
PBR,1.4875429908236737,1.4875429908236737,1.4875429908236737,0,0,6,0.528901444219197,0.04360641546952837,0.15418922001931037,0.10365362276617875,0.017275603794363124,0.02380139643134026,-0.10062971912357899,1,0,3
JNJ,22.07026557808824,22.07026557808824,4.0,1,0,6,0.988056166685656,0.09349789380610951,0.0955743516432061,0.004330457705868934,0.0007217429509781556,0.015171299794179641,-0.004330457706859803,1,0,1
TARS,3.2328095923746525,3.2328095923746525,3.2328095923746525,0,0,6,0.9797521971358861,0.253476604790126,0.3601506628736629,0.11140484850179966,0.018567474750299944,0.03618639667705041,-0.10771943658672312,1,0,3
SN,8.422311805125169,8.422311805125169,4.0,1,0,4,0.9092431567334497,0.35558489923934755,0.3888422309742876,0.046168111555507624,0.011542027888876906,0.036651858272835215,-0.04616811155617884,1,0,1
BLOK,6.444923550810636,6.444923550810636,4.0,1,0,7,0.9953230308590804,0.2924557209020937,0.32545614485194774,0.050498061347991036,0.007214008763998719,0.030595538312317535,-0.03155281756638251,1,0,3
LVS,6.682343801239129,6.682343801239129,4.0,1,0,4,0.9092431567334497,0.34170974629784734,0.3738410672096272,0.05594460242232742,0.013986150605581855,0.027077205882352334,-0.05594460242307486,1,0,1
SPY,3.2661786382551226,3.2661786382551226,3.2661786382551226,0,0,7,0.9877630317502776,0.08007134020142681,0.11943994294689313,0.036568711076593485,0.005224101582370498,0.010808845804301729,-0.028905440635367485,1,0,5
LGND,5.447257937920098,5.447257937920098,4.0,1,0,9,0.9982548329219039,0.2614965912085889,0.29994846357028015,0.05506411978075122,0.00611823553119458,0.02604453460851075,-0.03639026190513173,1,0,4
ALNY,1.2842388421692936,1.2842388421692936,1.2842388421692936,0,0,7,0.3964535962425432,0.036182626714314825,0.27209228377704653,0.21187046742601032,0.030267209632287188,0.03282743707726729,-0.19569168487452382,1,0,5
JPM,2.955485647781049,2.955485647781049,2.955485647781049,0,0,7,0.9773557155787043,0.09467363026922238,0.14883183523334614,0.05035782709521452,0.00719397529931636,0.01952896671649525,-0.0494741759670293,1,0,5
SCHD,2.3280710379749907,2.3280710379749907,2.3280710379749907,0,0,6,0.902086244860892,0.0432759633158013,0.07715373016825697,0.033140625397482304,0.005523437566247051,0.010465031124129984,-0.029767977835845394,1,0,3
FROG,0.8530181832533699,0.8530181832533699,0.8530181832533699,0,0,6,0.16398538798122317,-0.07058020268739018,0.2504927168517325,0.29365460405118854,0.048942434008531426,0.03682145716573183,-0.21317394059143602,1,1,4
AIQ,1.129743270583327,1.129743270583327,1.129743270583327,0,0,8,0.30073399253064675,0.007890553537057476,0.16907656092921092,0.14965927687439165,0.018707409609298956,0.01618753855644626,-0.10576724432164641,1,0,6
SNOW,0.010770429824222083,0.010770429824222083,0.010770429824222083,0,0,4,0.023917845589567558,-0.11728907953776246,0.001328003288459483,0.12330086265200664,0.03082521566300166,0.03493392412935309,-0.1172890795386452,1,1,3
AER,34.85904636238999,34.85904636238999,4.0,1,0,4,0.9092431567334497,0.20634936818700655,0.20158817168614968,0.0057829514207148975,0.0014457378551787244,0.015993156265276066,-0.005782951421558824,1,0,1
JKHY,1.198820974951666,1.198820974951666,1.198820974951666,0,0,4,0.29409022915036764,0.008556284041113082,0.06878377388118302,0.057376184866932474,0.014344046216733118,0.01755295689943192,-0.056351426090895274,1,0,3
RCL,0.47914876032875797,0.47914876032875797,0.47914876032875797,0,0,6,0.07301283267376192,-0.10776560818642167,0.09430534939301786,0.19681851900923672,0.03280308650153945,0.03168839592657445,-0.1208439822081201,1,1,4
TEVA,3.437934853515035,3.437934853515035,3.437934853515035,0,0,7,0.9908921376083748,0.27968103570536496,0.3839651645238829,0.11168482850432923,0.015954975500618463,0.030417940876654913,-0.10913435987547238,1,0,2
CX,5.758166943269189,5.758166943269189,4.0,1,0,6,0.988056166685656,0.22498208806038766,0.2644271302077251,0.045922102087855944,0.007653683681309324,0.025522682445756853,-0.04539503743827211,1,0,2
GE,2.4078705881446902,2.4078705881446902,2.4078705881446902,0,0,6,0.9169267944989135,0.11496341703432589,0.20506993691408448,0.08516651099264215,0.014194418498773691,0.023104900316750426,-0.06262417828272104,1,0,3
XBI,4.9841497946352895,4.9841497946352895,4.0,1,0,7,0.9953230308590804,0.1401274306684006,0.1694099467232642,0.033989738210839754,0.004855676887262822,0.0214808496811663,-0.03361515870411913,1,0,3
IYW,2.3572269464696407,2.3572269464696407,2.3572269464696407,0,0,7,0.9147461583692871,0.11046089146749916,0.20500852783533188,0.08697021224128121,0.012424316034468743,0.014998556720869754,-0.08320778319508093,1,0,3
STX,2.6191041259139904,2.6191041259139904,2.6191041259139904,0,0,7,0.9526959569692699,0.19564154956167945,0.33788894149366544,0.12900935787566373,0.01842990826795196,0.032791495198902246,-0.06804599220705487,1,0,5
RY,3.3821974444456258,3.3821974444456258,3.3821974444456258,0,0,3,0.8065872881469145,0.03347323772456856,0.04843321980613049,0.014320045059956325,0.004773348353318775,0.01105585189833692,-0.014268893621438017,1,0,2
DELL,2.027155468665877,2.027155468665877,2.027155468665877,0,0,8,0.8269070925653372,0.17944733866451057,0.3987200386424882,0.1966894225951481,0.024586177824393513,0.035961181434598866,-0.1706715636563394,1,0,4
TK,5.065624493194541,5.065624493194541,4.0,1,0,5,0.9659351939524805,0.2918635711742361,0.34570584609464916,0.06824545454545453,0.013649090909090906,0.02772753291356294,-0.06824545454627062,1,0,1
MRK,2.2163655458824443,2.2163655458824443,2.2163655458824443,0,0,7,0.8834274213125404,0.07596627187547633,0.14576164609813339,0.0657660675013329,0.009395152500190415,0.024024957181306282,-0.0644690663059011,1,0,5
WWD,8.820799215370625,8.820799215370625,4.0,1,0,8,0.997571880152677,0.2140636574643573,0.2303620354801121,0.026115778157459503,0.003264472269682438,0.022465982002741223,-0.021185743200597296,1,0,3
ARGX,4.749194430777205,4.749194430777205,4.0,1,0,5,0.9659351939524805,0.14977751005987838,0.18599868425797306,0.039164259743211735,0.007832851948642347,0.023503169358612547,-0.038458428552238244,1,0,2
RVMD,3.7585503974879892,3.7585503974879892,3.7585503974879892,0,0,7,0.9941261179155161,0.3948161252404816,0.49512832232585363,0.13173385214064723,0.018819121734378174,0.03540526315789378,-0.12739949550040897,1,0,2
PALL,0.7142738577334021,0.7142738577334021,0.7142738577334021,0,0,6,0.12013007022769225,-0.04495246072943937,0.09567789614840196,0.13395127808823304,0.022325213014705508,0.022359361047722758,-0.12835009027119137,1,1,5
M,3.590830736527194,3.590830736527194,3.590830736527194,0,0,6,0.9854966686494868,0.2979640388082845,0.4099605039795144,0.11416870748299325,0.01902811791383221,0.03566804979252816,-0.10786666666741063,1,0,2
VTR,0.5322867197994889,0.5322867197994889,0.5322867197994889,0,0,7,0.08309864705220728,-0.058727300009149275,0.06457651407449518,0.12131904042020997,0.017331291488601425,0.016170809432759507,-0.11582428548292911,1,1,6
F,0.6604903845961123,0.6604903845961123,0.6604903845961123,0,0,7,0.108834927529486,-0.06407011087449044,0.11381346861209736,0.1723166169658835,0.024616659566554785,0.023725490196076313,-0.144143903233379,1,1,5
XLK,4.474249326190164,4.474249326190164,4.0,1,0,7,0.9953230308590804,0.21842982691633583,0.273582546763888,0.06114602178346737,0.008735145969066768,0.01789921016483508,-0.06088011075414823,1,0,2
JAZZ,1.5417652541126254,1.5417652541126254,1.5417652541126254,0,0,6,0.5648693840948454,0.050093002174284695,0.16328243456232064,0.10590615797493702,0.01765102632915617,0.025302121433796454,-0.07948791107086528,1,0,4
AMAT,14.321340649337289,14.321340649337289,4.0,1,0,5,0.9659351939524805,0.1601227282985611,0.16580890318909772,0.0115777501037775,0.0023155500207555,0.03398310916484184,-0.01157775010465667,1,0,1
SU,3.2971679221284935,3.2971679221284935,3.2971679221284935,0,0,5,0.9591539809602407,0.1030412809494956,0.1493378725389744,0.04529277127097883,0.009058554254195767,0.020194323702377358,-0.04490913227406679,1,0,3
SBGI,1.5922629802644688,1.5922629802644688,1.5922629802644688,0,0,6,0.5975071542733136,0.04241908947003692,0.13128973101406743,0.08245480340958547,0.013742467234930911,0.03544436146377631,-0.08016469469157361,1,0,4
LUV,5.582239890916354,5.582239890916354,4.0,1,0,6,0.988056166685656,0.3702642867642867,0.4214445747204253,0.07549739584037168,0.012582899306728615,0.030822311673374615,-0.0744981167868023,1,0,3
bidu,0.9319985278402841,0.9319985278402841,0.9319985278402841,0,0,5,0.18639156337358417,-0.014007045650357486,0.09902506808831198,0.10625024088587598,0.021250048177175195,0.03623120513789168,-0.07285261769834839,1,1,4
ICE,2.606572766618197,2.606572766618197,2.606572766618197,0,0,8,0.9535406388523545,0.12640249215531174,0.20821651907796393,0.07988133757267282,0.009985167196584103,0.01485707672723059,-0.07841124473303518,1,0,5
IQV,0.9845899075484293,0.9845899075484293,0.9845899075484293,0,0,8,0.2233955170206945,-0.015139862527247527,0.1664381473726976,0.16904311744076145,0.02113038968009518,0.025938577414734904,-0.1595579423515825,1,1,5
UHS,2.3004640528905833,2.3004640528905833,2.3004640528905833,0,0,7,0.9032237867932885,0.14119514593004867,0.25369221143352977,0.11027871142553172,0.01575410163221882,0.027130756717338726,-0.06259884723945697,1,0,3
DINO,2.8505840131354274,2.8505840131354274,2.8505840131354274,0,0,7,0.9716557010969583,0.17529686815993273,0.2667420502917686,0.09357452685576963,0.013367789550824233,0.029272475795296533,-0.0747582931626879,1,0,2
GS,45.21658907601328,45.21658907601328,4.0,1,0,6,0.988056166685656,0.332480496385021,0.3103344356669941,0.006863287169788352,0.0011438811949647254,0.021934679371941008,-0.005465297518989498,1,0,3
NTRA,1.0551181135164127,1.0551181135164127,1.0551181135164127,0,0,5,0.2439551037843981,-0.003645294477944483,0.11537610343046097,0.10934899320981685,0.02186979864196337,0.0327498063516652,-0.09745513589742805,1,1,3
GOOGL,2.336139646131774,2.336139646131774,2.336139646131774,0,0,7,0.910627428023563,0.10887582130768392,0.19564212564881414,0.08374590362042877,0.01196370051720411,0.025997324909644418,-0.045113603205074626,1,0,3
EQNR,3.443697076354591,3.443697076354591,3.443697076354591,0,0,4,0.9051054224614842,0.05989135657202005,0.08700822927182833,0.025265935807551633,0.006316483951887908,0.022283737024220523,-0.02515331371873597,1,0,2
XPEL,3.9430517171710857,3.9430517171710857,3.9430517171710857,0,0,5,0.9657176223921007,0.32925568009868234,0.4297403645800426,0.10898674311285898,0.021797348622571797,0.032175835609311136,-0.10656900905036759,1,0,2
CAT,11.005351498673893,11.005351498673893,4.0,1,0,8,0.997571880152677,0.24482034089910942,0.25395281371368916,0.023075393252481723,0.0028844241565602153,0.023836817642963283,-0.011692811100811884,1,0,4
NVDA,0.9430310734546303,0.9430310734546303,0.9430310734546303,0,0,6,0.20026463449319695,-0.015502045360899608,0.10267256414412738,0.10887505940605362,0.01814584323434227,0.031073130649137044,-0.10853627170137181,1,1,2
LLY,1.945855704929051,1.945855704929051,1.945855704929051,0,0,7,0.7928946257667081,0.13095227030979184,0.2930724947090787,0.1506136832071855,0.021516240458169356,0.026254885851569654,-0.097585944970908,1,0,4
AMX,2.888136317862575,2.888136317862575,2.888136317862575,0,0,6,0.9666824664585664,0.07889191891190417,0.1217604230203173,0.04215882133653186,0.00702647022275531,0.01923389437028325,-0.031250083473382095,1,0,2
LMT,0.4443864338876719,0.4443864338876719,0.4443864338876719,0,0,5,0.06318335976898654,-0.07171643061492394,0.0557074256728194,0.1253580699695721,0.025071613993914423,0.019673623301475797,-0.10397668178024866,1,1,4
INCY,3.7783483733952057,3.7783483733952057,3.7783483733952057,0,0,4,0.9082251723037641,0.22750582577866751,0.3029588734372154,0.08018288508557457,0.020045721271393643,0.027744294909303302,-0.08018288508633908,1,0,1
META,1.5961237524672116,1.5961237524672116,1.5961237524672116,0,0,6,0.5999604700748496,0.06802458609012918,0.2490054747086771,0.15600637126273972,0.026001061877123286,0.024978688424770096,-0.148841629424608,1,0,4
EIS,3.5080944675100185,3.5080944675100185,3.5080944675100185,0,0,8,0.9940785064781021,0.08667871206873246,0.12016756559709027,0.03425436991791815,0.004281796239739769,0.010706938939340611,-0.03347817037951728,1,0,2
GM,0.6581756158350466,0.6581756158350466,0.6581756158350466,0,0,6,0.10613018620350798,-0.06366026465373531,0.11016306566513584,0.1673764007883652,0.027896066798060865,0.024737215909090487,-0.13018996481585832,1,1,4
CTSH,1.899906136576437,1.899906136576437,1.899906136576437,0,0,6,0.7665250780805349,0.08116020381948807,0.18667016856382443,0.0982523109800558,0.016375385163342634,0.020151471849099427,-0.09526748827800524,1,0,4
TSM,6.637248374590513,6.637248374590513,4.0,1,0,7,0.9953230308590804,0.3041099726624039,0.3387139995979629,0.0510322923720419,0.007290327481720271,0.028402385942285915,-0.048497544146309246,1,0,3
PBBK,0.9350321472050525,0.9350321472050525,0.9350321472050525,0,0,5,0.18766657589122096,-0.0014963455037576567,0.01762204724409452,0.01884646137223131,0.003769292274446262,0.0036205128205126294,-0.01760845182082471,1,1,4
TJX,1.9531071232692185,1.9531071232692185,1.9531071232692185,0,0,7,0.7959262267312989,0.055497609459651764,0.11785513482429553,0.06034238133698632,0.008620340190998046,0.015331248636462683,-0.03210815629070629,1,0,4
AXSM,4.408869929008328,4.408869929008328,4.0,1,0,7,0.9953230308590804,0.3210531369756462,0.3864853181208133,0.08766085739520652,0.012522979627886646,0.03013367894834268,-0.08603368846998805,1,0,3
FDN,1.3076934533463223,1.3076934533463223,1.3076934533463223,0,0,7,0.41206225521283685,0.02249914131759634,0.13811328511610196,0.10561594903046809,0.015087992718638298,0.01471505131528245,-0.10158403852355524,1,0,6
NFLX,0.4253828284674375,0.4253828284674375,0.4253828284674375,0,0,7,0.06751379202333922,-0.21643650838471895,0.15450540935672505,0.3632149654779782,0.05188785221113974,0.025512031100458188,-0.3212994194187506,1,1,6
IMO,4.335516260437997,4.335516260437997,4.0,1,0,7,0.9953230308590804,0.1335598412867256,0.1710389337866099,0.039450649821650224,0.005635807117378604,0.021454273725354713,-0.0391098253442852,1,0,3
NRIM,9.967671473426904,9.967671473426904,4.0,1,0,4,0.9092431567334497,0.14606185089501245,0.1582869939648064,0.01588003721699578,0.003970009304248945,0.02122890523582773,-0.0158800372178991,1,0,1
SIMO,11.765031115868943,11.765031115868943,4.0,1,0,8,0.997571880152677,0.653725264514115,0.5952433459383636,0.05059428573337862,0.006324285716672327,0.036147791164658036,-0.048742735043344365,1,0,2
MLI,1000000000.0,1000.0,4.0,1,1,9,0.9982548329219039,0.2977440887210847,0.27077109897528506,0.0,0.0,0.019136974037600566,-1.000088900582341e-12,1,0,0
ACWX,0.8264470809247294,0.8264470809247294,0.8264470809247294,0,0,10,0.1582871776990813,-0.014468534556833279,0.061742151492889044,0.07470793099517567,0.007470793099517567,0.008607172643869742,-0.07257889113107563,1,1,7
EGO,0.9832325618035223,0.9832325618035223,0.9832325618035223,0,0,5,0.20890371419073156,-0.011724647733543092,0.1312321316452203,0.13347008301322327,0.026694016602644654,0.033785279468731756,-0.0833584832289187,1,1,3
AEM,0.5168839669649575,0.5168839669649575,0.5168839669649575,0,0,7,0.08055981561755172,-0.08243467786363534,0.0829826497614499,0.16054405836711852,0.02293486548101693,0.029322420048940766,-0.08740776380626569,1,1,3
IBM,0.7882303600245627,0.7882303600245627,0.7882303600245627,0,0,5,0.13416686629432523,-0.022061205469306455,0.06923436081341613,0.08783518667215338,0.017567037334430678,0.023677296761401095,-0.04738636262733764,1,1,4
CRS,2.3452648797203715,2.3452648797203715,2.3452648797203715,0,0,7,0.9124326266501379,0.12700575822270754,0.253698102598544,0.10817460526198332,0.015453515037426188,0.03469478405243964,-0.10414576484493931,1,0,5
XME,16.19490482033948,16.19490482033948,4.0,1,0,7,0.9953230308590804,0.41493191623450687,0.38663962432852805,0.023874152310110534,0.0034105931871586475,0.024712525667350934,-0.015272593049178051,1,0,2
RTX,2.0242704867848285,2.0242704867848285,2.0242704867848285,0,0,7,0.8238165027071723,0.11214276383813604,0.23264044473212897,0.114925572570904,0.016417938938700572,0.018755915232151303,-0.11078302949941421,1,0,4
AXP,6.948428628308077,6.948428628308077,4.0,1,0,6,0.988056166685656,0.2605890465726266,0.2876810858024707,0.04140232291232734,0.0069003871520545565,0.020915958451369124,-0.026058841011206035,1,0,2
TEL,2.6429917923339876,2.6429917923339876,2.6429917923339876,0,0,5,0.926431701896412,0.14359355300571974,0.23792043979797123,0.09001936384670614,0.018003872769341227,0.02063976805991777,-0.07751213825451053,1,0,2
ENVA,3.662170315608969,3.662170315608969,3.662170315608969,0,0,6,0.9861484325085015,0.2638099687851716,0.3494192825960903,0.0954131710114052,0.015902195168567532,0.026596497942780344,-0.08158858629462051,1,0,2
TMO,0.14608919226930214,0.14608919226930214,0.14608919226930214,0,0,6,0.04205986216989533,-0.1073340274574166,0.018856613422061817,0.1290760331353011,0.02151267218921685,0.02417993630573244,-0.11357327095706404,1,1,4
NDAQ,2.4937977148962047,2.4937977148962047,2.4937977148962047,0,0,6,0.9302556189143775,0.10078188385861253,0.17489338037803848,0.07013134198228976,0.011688556997048294,0.016870446626544026,-0.06897040785090247,1,0,3
NVGS,6.458006281124603,6.458006281124603,4.0,1,0,6,0.988056166685656,0.18759758723854514,0.21184407887944268,0.03280332499809089,0.005467220833015148,0.022238442822383055,-0.020273569483268528,1,0,2
TCMD,1000000000.0,1000.0,4.0,1,1,5,0.9659351939524805,0.3158121041400048,0.2852624938932354,0.0,0.0,0.03469947275922427,-1.000088900582341e-12,1,0,0
BLTE,6.671702507512906,6.671702507512906,4.0,1,0,6,0.988056166685656,0.3252688471744454,0.34845330858135354,0.052228544091851424,0.008704757348641904,0.025869208018402493,-0.05222854409271527,1,0,1
MD,2.0928579509544347,2.0928579509544347,2.0928579509544347,0,0,5,0.8207018754000919,0.11586193705051251,0.24151711381851465,0.11540062416007368,0.023080124832014735,0.03133245382585545,-0.07959710104293405,1,0,3
REMX,11.152061127648993,11.152061127648993,4.0,1,0,7,0.9953230308590804,0.485638898148373,0.45579208395601956,0.04087065868263464,0.005838665526090663,0.026645768025077926,-0.04087065868352424,1,0,1
RDVT,1.5528264323892784,1.5528264323892784,1.5528264323892784,0,0,6,0.5720995091845891,0.0717532101005749,0.24948070490613053,0.16066232497231742,0.026777054162052904,0.027742504409170473,-0.1530974871243953,1,0,3
BOOT,0.1228341243461271,0.1228341243461271,0.1228341243461271,0,0,5,0.03699567108280084,-0.02255594674855621,0.003167538748792829,0.02578712361613135,0.0051574247232262695,0.034682044228123834,-0.02564297675032845,1,1,2
DLTR,7.2683788429401215,7.2683788429401215,4.0,1,0,9,0.9982548329219039,0.46582686055116285,0.4710926832447942,0.06481399682439133,0.007201555202710148,0.031629139072847444,-0.04149906145686022,1,0,2
ADBE,0.6452438072709925,0.6452438072709925,0.6452438072709925,0,0,6,0.10317571969973209,-0.07564708817809696,0.12162916661773937,0.18850109872756515,0.031416849787927525,0.02462776536825671,-0.1764631136495406,1,1,4
ATI,4.6475770122096085,4.6475770122096085,4.0,1,0,5,0.9659351939524805,0.36799822699746043,0.44939466448288706,0.09669439867317664,0.019338879734635328,0.03275058039769825,-0.06495267695423623,1,0,2
RGLD,0.6706817178864842,0.6706817178864842,0.6706817178864842,0,0,5,0.10250318349748587,-0.05280854487901243,0.09433736842105264,0.14065892345826497,0.028131784691652995,0.02530174706435897,-0.10986380149647335,1,1,4
PLAB,2.6848997507402097,2.6848997507402097,2.6848997507402097,0,0,6,0.9520496949304047,0.18980885951224202,0.32105381351753315,0.11957757954613414,0.019929596591022357,0.033140676117773556,-0.07227306390689636,1,0,3
NOW,0.3218898445355094,0.3218898445355094,0.3218898445355094,0,0,6,0.05477348788547994,-0.1834267502219442,0.08961715575620766,0.2784093915281055,0.04640156525468425,0.028193828397004784,-0.1834267502227609,1,1,5
LRCX,9.19565394826985,9.19565394826985,4.0,1,0,9,0.9982548329219039,0.5978057242438022,0.5698024109618081,0.06196431642243514,0.006884924046937238,0.036365435858393344,-0.0538569260991284,1,0,4
AAPL,0.5177456745180612,0.5177456745180612,0.5177456745180612,0,0,9,0.08144503553731117,-0.08327480245807983,0.08811286956056008,0.17018562181630803,0.018909513535145337,0.01999277717587571,-0.09453249809094877,1,1,5
VET,0.7822590162455874,0.7822590162455874,0.7822590162455874,0,0,4,0.11362455030728698,-0.05004002133906116,0.13209331514324676,0.1688613520585828,0.0422153380146457,0.036063829787229246,-0.16088191145286668,1,1,3
ANDE,1.4045896324114495,1.4045896324114495,1.4045896324114495,0,0,7,0.477718552036853,0.03219076350675376,0.13145372311486714,0.09358870383314927,0.013369814833307039,0.02577603952243668,-0.06556518603079398,1,0,5
XSD,3.2830927398881045,3.2830927398881045,3.2830927398881045,0,0,7,0.9881332992278787,0.19463819691719908,0.281737543193709,0.08581467704848059,0.01225923957835437,0.019389593510509492,-0.047087015387397235,1,0,3
FTXL,3.2481606909589185,3.2481606909589185,3.2481606909589185,0,0,7,0.9873512609681769,0.10691717213217311,0.15714688041730582,0.048380266670523954,0.006911466667217708,0.01290552584670217,-0.04445657977487605,1,0,3
FTI,11.91582648422703,11.91582648422703,4.0,1,0,7,0.9953230308590804,0.3851167884979383,0.37067055350161837,0.031107414495526155,0.004443916356503736,0.02799506646567005,-0.02286365782614319,1,0,2
IMAX,2.287083945588996,2.287083945588996,2.287083945588996,0,0,6,0.8934209781005544,0.13037507462340736,0.2508445204968013,0.109678755334099,0.018279792555683166,0.02971078976640628,-0.09411578309311863,1,0,3
ABBV,0.6950740041037986,0.6950740041037986,0.6950740041037986,0,0,8,0.1180739647391325,-0.03327728061140689,0.0691200848441998,0.09944277074974277,0.012430346343717846,0.02074875816993453,-0.05053074706472427,1,1,7
ROST,0.46906154472587097,0.46906154472587097,0.46906154472587097,0,0,5,0.06637523766672757,-0.039819085483781436,0.03445777576853527,0.07346109728238986,0.014692219456477973,0.01870797229935418,-0.06782584985985551,1,1,4
HCA,2.4322330228368507,2.4322330228368507,2.4322330228368507,0,0,5,0.8996828498214364,0.08150674406904956,0.14337379658847765,0.058947393297560234,0.011789478659512046,0.02353083434099149,-0.058259714097668835,1,0,3
TAN,0.8242680858981927,0.8242680858981927,0.8242680858981927,0,0,7,0.1563777031281278,-0.0497082918192272,0.16733457452806794,0.2030098913094833,0.029001413044211898,0.029631763011725383,-0.11718493620040338,1,1,5
MSFT,0.08056801509720571,0.08056801509720571,0.08056801509720571,0,0,4,0.02627860443975442,-0.0771081278358915,0.00686340803803418,0.08518775136452653,0.02129693784113163,0.017992543171114546,-0.08340955312592835,1,1,2
NGL,1.1622148359756634,1.1622148359756634,1.1622148359756634,0,0,3,0.2236769487478462,0.005147921896236918,0.11044423639555302,0.09502910561525968,0.031676368538419895,0.036819571865439674,-0.09482359496241621,1,0,2
CMI,16.39904540503513,16.39904540503513,4.0,1,0,7,0.9953230308590804,0.33671766267965575,0.325716677026344,0.0198619290929176,0.0028374184418453715,0.021778185593895584,-0.0132733371346625,1,0,3
CM,17.609367013186368,17.609367013186368,4.0,1,0,5,0.9659351939524805,0.10647498621015661,0.10914190671478206,0.0061979460495686,0.00123958920991372,0.011968709256844724,-0.006197946050530367,1,0,1
