ticker,profit_factor,profit_factor_diag,trend_metric,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd,eligible
INCY,27.11020444832583,12.0,5.153071232417522,4,0.20044174812227866,0.4584744366654736,0.42621320862050527,0.015721504772599593,-0.01690228462661414,True
PLAB,inf,12.0,2.3423840241093004,4,0.1905436294585627,0.4042466597184924,0.38381731300545846,0.0,-0.0006000000000000449,True
PTCT,inf,12.0,5.357849642481603,3,0.1836061861580716,0.415994181857158,0.37750098880255234,0.0,-0.000600000000000156,True
LRCX,22.319276864270567,12.0,5.912010619330946,4,0.18271277541557993,0.35645642527372834,0.3524775058490452,0.0157925146048662,-0.017563025347082206,True
MD,inf,12.0,5.506383800348555,3,0.1801142066033766,0.3948745132817342,0.36255478515670647,0.0,-0.0006000000000000449,True
REMX,inf,12.0,6.561548761746108,4,0.17789050094025713,0.33193749390141525,0.30450361674226306,0.0,-0.000600000000000156,True
PTGX,inf,12.0,7.00566028957489,3,0.17357880381513796,0.35759409796586317,0.3300738823468674,0.0,-0.0006000000000000449,True
NTRA,inf,12.0,4.560958196550436,3,0.1650295534958513,0.3125824401602164,0.2949971191834382,0.0,-0.0006000000000000449,True
BBIO,inf,12.0,6.363652310958143,3,0.16491166485087733,0.3119823231559795,0.29106044473944404,0.0,-0.0006000000000000449,True
TARS,inf,12.0,5.803848560427587,3,0.16455412757679827,0.3101821553372097,0.29271934645102615,0.0,-0.0006000000000000449,True
NEM,69.5737464266596,12.0,5.903713039348184,4,0.16431510814216121,0.2683463196008409,0.26091671867663624,0.003750218035932257,-0.004945359124367776,True
AEM,15.753703993775256,12.0,5.2917883136007084,5,0.15885464258125548,0.20485616752624414,0.21576732665732873,0.013696291789066535,-0.016619958066149576,True
ANDE,9.340061732396654,9.340061732396654,4.466028637471914,4,0.1570836279633331,0.2379722095505188,0.2578806585466983,0.027610166392393456,-0.028776684132382546,True
CX,19.111990020514657,12.0,7.734724396977779,4,0.15527980833745497,0.2295205015613493,0.23718573628742406,0.012410310806610446,-0.012696311916698733,True
ATI,9.73137958989663,9.73137958989663,5.622265613798043,3,0.1528003588647573,0.2547555726207087,0.2781494116783826,0.028582731678370096,-0.030330233840525578,True
FROG,36.43997799640017,12.0,4.099654617223697,3,0.15261847976471812,0.25315502127447465,0.2541249522149618,0.006973795435333861,-0.00876017034974308,True
DLTR,inf,12.0,3.346603237543035,3,0.14922638713089373,0.23801988429735,0.22814003217333975,0.0,-0.0006000000000000449,True
TK,inf,12.0,4.056045362996025,3,0.1479452784286595,0.23220026268289873,0.22346787964123152,0.0,-0.0006000000000000449,True
PALL,inf,12.0,4.820136087254475,2,0.1465194283662998,0.25254786860725176,0.24110285093402606,0.0,-0.0006000000000000449,True
TAN,4.650847503197786,4.650847503197786,5.294568577340832,5,0.1448447424963741,0.1575612826017272,0.20572034127981675,0.04423287178054526,-0.03283525502050966,True
LGND,94.53518265832597,12.0,8.176537181372991,4,0.1403018016119578,0.16949584220279523,0.16870093269980907,0.001784530668434173,-0.0029820298740632634,True
CAT,3.4505571871213343,3.4505571871213343,6.9327713488595695,5,0.13958318735301453,0.16071869333218203,0.2374122758963283,0.06880404033946533,-0.0704791875763563,True
TSM,11.962390752998397,11.962390752998397,5.938086985692667,3,0.1351672871350387,0.17785083231546972,0.19294178633868403,0.016129032258064533,-0.017898937631871115,True
CMI,inf,12.0,6.464857529390321,4,0.13484754699765764,0.14862148288887278,0.14706092247308983,0.0,-0.0006000000000000449,True
EIS,106.32847835163831,12.0,9.919301948579164,5,0.13207033005812696,0.10850021736573168,0.11251690830860557,0.001058201058200998,-0.003501736774685238,True
WWD,5.8038194470102935,5.8038194470102935,5.386737891927352,5,0.1312416509861013,0.10723550534793813,0.1346128594774905,0.023193839971509325,-0.025993422886567585,True
ILMN,3.48676141962139,3.48676141962139,3.5292704134456168,4,0.13050183617913583,0.15791815384892205,0.24534584003759285,0.07036496350364968,-0.07203730276430487,True
XME,inf,12.0,6.434361309731792,2,0.1280494347240976,0.17005515520456926,0.16763649834354155,0.0,-0.0006000000000000449,True
APH,5.471370154738636,5.471370154738636,7.003569099404286,4,0.12696658401876787,0.12106308210966255,0.15323377136585936,0.02800647132841979,-0.02975501013696835,True
SIMO,5.65723540620488,5.65723540620488,4.614408331487752,3,0.12548183432031546,0.14069320640892902,0.17711305924640078,0.03130735182986064,-0.032469434278311615,True
FTI,4.953785851448357,4.953785851448357,5.590859321046802,4,0.12533545440172678,0.11587702935429589,0.15225217011222553,0.030734507844684282,-0.033405055587225174,True
MAR,9.268347657193898,9.268347657193898,2.168395282770262,4,0.12317099665828737,0.10942281031111656,0.12533380697093155,0.01352277791108214,-0.015297371728521636,True
BABA,20.356741082248664,12.0,4.2731121036839035,2,0.12273322335231864,0.14774995546736913,0.15960014505556736,0.00784016186140623,-0.009030396489630776,True
GS,49.84035768765175,12.0,5.518426004851845,3,0.12254300779710975,0.1272010540354349,0.131377191463013,0.0026359600443951565,-0.004430138378582749,True
RGLD,inf,12.0,3.1383924647957784,2,0.12157593118012863,0.14317110320323234,0.14347544082102573,0.0,-0.0006000000000000449,True
GE,inf,12.0,5.952433101701446,3,0.12119089143955383,0.12190075505499154,0.12209871352749169,0.0,-0.0006000000000000449,True
MLI,411.4668164751641,12.0,7.431507752247829,3,0.11980775349339476,0.11649774384936329,0.11778630242610105,0.0002862595419847437,-0.002084664799907654,True
AMG,inf,12.0,7.77064964389495,2,0.11503887562619926,0.11617715475445856,0.11613520506269776,0.0,-0.0006000000000000449,True
TMO,inf,12.0,4.439667901119788,2,0.1143964266026142,0.1135763559700731,0.11463284176759643,0.0,-0.0006000000000000449,True
FDX,inf,12.0,2.927156178389374,2,0.1132448951556935,0.10929958615634194,0.11087624691983244,0.0,-0.0006000000000000449,True
TD,15.96730702841683,12.0,9.343077701152042,4,0.1129188400231459,0.06765465793125913,0.07744499914201097,0.004850222958961271,-0.007829190800853869,True
IMO,3.291917987971786,3.291917987971786,4.766781407102931,3,0.11205033719090388,0.12048361973717703,0.18220691160008898,0.05534977246269436,-0.057049122854060275,True
BLTE,inf,12.0,4.962403005964685,2,0.11164299550318185,0.10245027221357406,0.10399890370023228,0.0,-0.0006000000000000449,True
BFH,6.337460176718837,6.337460176718837,3.7214040393492294,3,0.1109159250800196,0.08342259415437425,0.10498334883526346,0.016565524028210564,-0.018334644188147675,True
LIT,inf,12.0,9.471844194591624,2,0.10807646359974919,0.08812586859830218,0.08993082348276343,0.0,-0.0006000000000000449,True
CM,25.21088899484788,12.0,9.988255720652953,3,0.10806029011282993,0.07115805572185341,0.07691271430112699,0.0030507735890172275,-0.004246753758988975,True
TEL,5.547230488994484,5.547230488994484,7.376632039141626,4,0.10626555116970156,0.04502636936465931,0.06095857680213705,0.010989010989010966,-0.01276816285098914,True
RY,11.55909322847184,11.55909322847184,9.166512146108538,2,0.09952638028878948,0.05409312501062735,0.062357850658922846,0.005394700901393008,-0.007183916480882346,True
MDT,3.80996880566129,3.80996880566129,2.884051801386775,4,0.09876973083219255,0.02701409108268371,0.04364723239970979,0.011456060305494812,-0.012641957157310202,True
AMX,3.460684244107671,3.460684244107671,7.6341448174683,3,0.09853446583936488,0.05623579659285993,0.08491117731435496,0.024535950501386787,-0.025706156193727514,True
MRK,13.114292143884223,12.0,2.113315401369138,3,0.09767928967169984,0.03500067809238283,0.04198012804718872,0.0032010975191494357,-0.004994259216108854,True
AER,3.498930193678812,3.498930193678812,6.635957446232262,3,0.09599767805672674,0.044535104373378376,0.0688477211534884,0.019676791859943105,-0.02144031509728017,True
JNJ,4.067660306754007,4.067660306754007,6.980351496783968,3,0.09501817318276215,0.028356475940939374,0.043066811082625805,0.010587612493382742,-0.012367486439229247,True
AXP,4.42128520181085,4.42128520181085,4.97440815606158,2,0.09453582002072207,0.03857917809439826,0.05393153469970876,0.012198157829225703,-0.01397513453250887,True
BAC,15.530962097322139,12.0,4.96386033903002,2,0.09359070970671245,0.030331813466546675,0.035151177889074445,0.0022632968691060833,-0.004058145594613594,True
ACWX,4.062695593393577,4.062695593393577,8.148251499588001,3,0.09338769671926625,0.022017850375090076,0.03421474595534118,0.008421685841040713,-0.010205456116128664,True
GM,3.225938358664928,3.225938358664928,7.50551759754401,2,0.09192124613922296,0.0575163849694631,0.09073817456021464,0.028127683939307233,-0.02987600469603957,True
ASC,9.379250968574757,9.379250968574757,2.8429284537282316,2,0.09017121062021853,0.017499122587955274,0.022384847180370194,0.0023866348448688254,-0.0041812616951981685,True
SPY,8.995919143458446,8.995919143458446,6.691629938502886,2,0.08667914043424664,0.0030840646166618857,0.006187105078399278,0.0006877679734258561,-0.0024854509497146404,True
AXSM,2.6139058112088103,2.6139058112088103,3.5231646044320346,2,0.08242402882832861,0.08510487429285196,0.157415089484256,0.06022217357994963,-0.06134956865163621,True
TEVA,2.6486652698671254,2.6486652698671254,6.040757952832857,2,0.08196715863129943,0.076181919015744,0.13811652729596513,0.05214570858283424,-0.053850822829487055,True
SN,4.674291795260096,4.674291795260096,0.75760824807285,2,0.07513203114229382,0.0687012380210108,0.09302193431071716,0.019900754677969576,-0.02166387502406586,True
ENVA,2.067513995647406,2.067513995647406,4.3472759175067015,3,0.06352959955791526,0.09903378195024959,0.22590909041151583,0.10926605134819238,-0.11086841065549968,True
XPEL,2.2229888467880428,2.2229888467880428,3.1518407847151164,2,0.06308979707645725,0.07146741260058453,0.15396943012450628,0.06926234935770101,-0.07093667213323396,True
SCHD,inf,12.0,0.5497604666011413,2,0.06295530136326896,0.03731299377770925,0.03942819330102566,0.0,-0.0006000000000000449,True
IBM,2.2863353403217475,2.2863353403217475,3.2502734240190914,2,0.05839098364115813,0.023144809252311882,0.04724383270164252,0.020663562281722888,-0.021838413445867344,True
NVT,1.7637286043851768,1.7637286043851768,5.701023264819574,5,0.053627204693546086,0.04511239382197707,0.139642375932749,0.07917452582305164,-0.06346658914861802,True
PBBK,1.926120031335775,1.926120031335775,25.62668052973353,3,0.04602683552612324,0.019937628149625297,0.05076916704435323,0.02635825712748781,-0.02810976094188289,True
CNQ,2.025406375343044,2.025406375343044,1.500643255610142,2,0.04439048863801895,0.021277013069190165,0.04924002533248891,0.02431118314424635,-0.0260663694814135,True
IQV,1.6007812491008315,1.6007812491008315,5.1533915110194295,3,0.03432057352551782,0.03470822021688669,0.11698967440675159,0.07308286155429757,-0.07475031153320444,True
ALNY,1.4195979324380419,1.4195979324380419,5.5097617921457624,4,0.032308911047042616,0.026856274396664048,0.12769788821311712,0.08995356029703887,-0.05905822481585887,True
RTX,1.4701020905077704,1.4701020905077704,6.3588057645164575,3,0.02844967267115937,0.018568245094508162,0.08166972554281861,0.0555537782512846,-0.057771768147789504,True
LUV,1.5492762021797672,1.5492762021797672,1.831551860946231,2,0.028421406636064853,0.03727932256326061,0.157132995594745,0.10142348754448394,-0.10303995499836294,True
BLD,1.3005526877049105,1.3005526877049105,4.780590951562086,4,0.028002543756406012,0.015600605209526774,0.10741376429634442,0.08259085949520263,-0.08364018329433143,True
ARGX,1.5323294992214536,1.5323294992214536,7.002574962605502,2,0.026233146736272455,0.007482364297577204,0.03022502385855635,0.01972488545963064,-0.020900862698037925,True
GLW,1.2495834041539828,1.2495834041539828,6.362816571115155,4,0.025891122138126492,0.00431498140481934,0.05227849248272864,0.041836737194923965,-0.03156594563890858,True
NDAQ,1.3886034717775824,1.3886034717775824,2.872375689058737,2,0.02204598729274015,0.009851536673159078,0.0504172258855108,0.03630786391522598,-0.03804146918082918,True
ICE,1.3446015257294777,1.3446015257294777,3.3670301511155682,2,0.020992130720987108,0.011900671134256191,0.07024420689264015,0.05224165341812403,-0.053946595067672964,True
ASML,1.076373097213458,1.076373097213458,6.103054874533532,3,0.01744636090985794,-0.0044818212511668065,0.1143418960756423,0.10622886838369845,-0.10609495006353875,True
AMAT,1.0467450927391984,1.0467450927391984,4.622427875451411,3,0.01698782515737734,-0.003484879176940625,0.06000929861849094,0.057329429136805665,-0.059335243421062334,True
CRS,0.7943532564875959,0.7943532564875959,4.167953008741231,4,0.016682592031019423,-0.0240676870935973,0.06227369209639152,0.07839546396743946,-0.08072822370894495,True
FTXL,0.9560029410802655,0.9560029410802655,12.40551509088374,3,0.015302131789820317,-0.00945547918461409,0.06114673408111518,0.06396082214142616,-0.06564468194144413,True
GOOGL,0.930305899098236,0.930305899098236,7.469651245391446,3,0.0150626103314773,-0.006739712340582238,0.03131494592976148,0.03366091299659142,-0.035742400990794176,True
