ticker,profit_factor,profit_factor_diag,trend_metric,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd,eligible
NVT,39.89123144193745,12.0,5.679969963085179,4,0.19244066796348325,0.4098293910658639,0.38424901853947296,0.009632418069087581,-0.011414010333494207,True
STX,inf,12.0,5.181649474995449,4,0.18762062703368584,0.38267591398362444,0.34898801855345046,0.0,-0.0006000000000000449,True
PLAB,41.567194355231614,12.0,2.3144470038296703,3,0.1722723861602912,0.3554265304716868,0.3726003755002898,0.008963808630336259,-0.011919056089328306,True
TARS,inf,12.0,5.797267717214843,2,0.16817073223079373,0.3655934162222596,0.3404093488644584,0.0,-0.0006000000000000449,True
BLTE,46.34718202928462,12.0,4.883471534337305,2,0.15836237922672225,0.3114921103671193,0.3238964448791682,0.006988481946421536,-0.008179738283939475,True
NEM,3.8666943696705083,3.8666943696705083,5.896853994350257,4,0.1541619624036508,0.2419481332082405,0.33439380757171344,0.08648053753475428,-0.08812388616349254,True
XME,inf,12.0,6.459911227493114,2,0.1474416334420023,0.256931684017333,0.24527975727759044,0.0,-0.000600000000000156,True
INCY,6.448257127058988,6.448257127058988,5.1325581722519225,3,0.14685662364031368,0.22926518414940333,0.27593606716067864,0.042792348649181654,-0.044514288844106686,True
TAN,14.72226714846751,12.0,5.305891831508995,4,0.14393961347953646,0.1836729403200026,0.19602557560111664,0.013314904126129894,-0.009522732277045254,True
MD,inf,12.0,5.50344065397414,2,0.1397807383391848,0.22136529795580362,0.2195448674958635,0.0,-0.0006000000000000449,True
LRCX,3.6670168286095537,3.6670168286095537,5.851267639641715,4,0.13884251163860112,0.18405984114305673,0.26572258570171226,0.07246287598916419,-0.049949046798578256,True
PALL,4.5843160440022235,4.5843160440022235,4.813632940595911,4,0.13590547121752017,0.1573163554782906,0.20890419395105164,0.04556932636098819,-0.04091018900590393,True
TEVA,22.125525226971675,12.0,6.042283731579572,2,0.1347197173938393,0.19882554361135218,0.21341095761156056,0.009645464025026002,-0.010833532940562995,True
BFH,11.255248225369863,11.255248225369863,3.7401521995385134,3,0.1335020400204324,0.17125979781845913,0.18728707970920994,0.01663997772053183,-0.0178196557376592,True
ARGX,inf,12.0,6.997944651300194,2,0.13147463751730443,0.18470858493293285,0.1807106859235484,0.0,-0.0006000000000000449,True
ASC,inf,12.0,2.855005630017184,3,0.13012795085380788,0.15789074536012548,0.15961919813645276,0.0,-0.0009880338798640143,True
GE,13.153564701079825,12.0,5.9491614884642905,3,0.12950479798186973,0.1548347066971647,0.16749792831160204,0.012734033101905183,-0.014510045808327154,True
NTRA,inf,12.0,4.567436164916435,2,0.12784713293214953,0.16920028871789916,0.16886962147780338,0.0,-0.000600000000000156,True
TD,28.989397483333434,12.0,9.334999078817768,3,0.12779869318593384,0.14800314880952725,0.15242652137238413,0.005258009293225811,-0.007047470770012554,True
FTI,16.813300451357033,12.0,5.598814044879911,3,0.1277710232091982,0.14789284036049755,0.15717816285971084,0.009348441926345562,-0.011130545041176276,True
APH,3.389721634217924,3.389721634217924,6.967775286790928,5,0.1276171552457401,0.11897591470553537,0.17692101241879585,0.05219337500544201,-0.03629156538436806,True
CM,inf,12.0,9.928502327313346,3,0.12486608511170535,0.13635388260441839,0.13494948151102376,0.0,-0.0006000000000000449,True
BBIO,inf,12.0,6.343169114120589,2,0.12418148799113002,0.15377407334580373,0.15608309423415975,0.0,-0.0006000000000000449,True
PTCT,8.383995938750646,8.383995938750646,5.339684763336764,2,0.12375331513960043,0.1529191201135618,0.18122279598386737,0.021615324877038593,-0.022789034268703046,True
IMO,inf,12.0,4.743262001341586,2,0.12283048810689544,0.14814827681183762,0.14939416203143593,0.0,-0.000600000000000156,True
XBI,inf,12.0,6.406746720185855,2,0.1214255070861748,0.14232326715695942,0.14240924384893455,0.0,-0.0006000000000000449,True
TK,9.822128771732592,9.822128771732592,4.058853955041758,2,0.11614712976388462,0.12120657121475409,0.14017309154358495,0.014271151885830842,-0.01545367164118272,True
FDX,inf,12.0,2.9341019561675905,2,0.11548198879300589,0.11836480773396674,0.12077606887708703,0.0,-0.0006000000000000449,True
RTX,inf,12.0,6.35838648367008,2,0.1139822941210783,0.11189502253178363,0.11424962637787685,0.0,-0.000600000000000156,True
GOOGL,inf,12.0,7.473360373814158,2,0.1123416202233828,0.10526558085604765,0.10748500012021561,0.0,-0.0006000000000000449,True
GS,6.879704083833722,6.879704083833722,5.499781418370683,2,0.11046761392687862,0.09887999038854733,0.12128968140098934,0.017630072445412585,-0.01939727756768117,True
MAR,inf,12.0,2.173691683427768,2,0.1089096103415283,0.09498189198095641,0.09534157278539049,0.0,-0.000600000000000156,True
BLD,10.835934344095758,10.835934344095758,4.759271001065504,2,0.10792198118924216,0.08775902968228766,0.10059039491962694,0.009283038428009325,-0.01106525919851542,True
MRK,6.107065141457836,6.107065141457836,2.1166021662378385,3,0.10676197685387363,0.07140875429667415,0.08926622566022555,0.014616877926230296,-0.0163895035450341,True
JKHY,inf,12.0,2.076790036953796,2,0.10550591175502988,0.08237134109196487,0.08432194976805527,0.0,-0.0006000000000000449,True
AMX,10.401324776411572,10.401324776411572,7.6682553139922796,2,0.10334719605404812,0.06955946630029564,0.08049176525168172,0.007738607050731009,-0.008928963508168852,True
GM,4.13550217925934,4.13550217925934,7.5386000292855,2,0.10282466541300181,0.0746167050062645,0.10536122245134709,0.02547724989234973,-0.027230338568470347,True
MLI,inf,12.0,7.429422851577398,2,0.10214453875854868,0.06443736518457088,0.06591368283022905,0.0,-0.0006000000000000449,True
BAC,inf,12.0,4.985261241833139,2,0.10052680893142486,0.057992343161447746,0.05968292890552833,0.0,-0.0006000000000000449,True
AER,5.7412024774920525,5.7412024774920525,6.642871147050419,3,0.1005207157109525,0.043703164469316214,0.05817827522915774,0.010133465150766106,-0.012873495625939757,True
HCA,inf,12.0,5.782783935320656,2,0.09764677250292714,0.046517008244555846,0.048467542692885515,0.0,-0.000600000000000156,True
FTXL,2.9949688847552833,2.9949688847552833,12.105428172504237,3,0.09607158477971971,0.0760144729906882,0.12250385919549464,0.040903215996350606,-0.04262855459019532,True
ACWX,10.669653759104715,10.669653759104715,8.184064593322033,2,0.09394728409486383,0.03200474850391877,0.03820254963725313,0.0035804863493957167,-0.0053729655561187695,True
EIS,2.6525228015238373,2.6525228015238373,9.925369833395163,5,0.0936809449278416,0.05201718390918142,0.0939796168686085,0.03543027672170001,-0.03801785231710997,True
ROST,inf,12.0,5.8192792402047635,2,0.09287154719143685,0.02745519984335698,0.029759949001612128,0.0,-0.0006000000000000449,True
CAT,2.7527668269529557,2.7527668269529557,6.913848374726724,3,0.09241286547394367,0.0891654450452053,0.15200763350890026,0.05521994526400112,-0.05691952920413945,True
LVS,2.8870281125052055,2.8870281125052055,6.452544244198152,2,0.09030815554472561,0.08111226407989958,0.13819222353139216,0.047866601275134965,-0.04957941329443005,True
PBBK,inf,12.0,26.897914026898906,2,0.08989571310256321,0.015525015127999753,0.017965935446040374,0.0,-0.0011996400000000573,True
M,2.939663485891336,2.939663485891336,5.676131024308126,3,0.08871801380210384,0.049226316376769,0.08207182321016432,0.027918781725888363,-0.029667478281035664,True
VLO,3.172199455356836,3.172199455356836,4.123216889266238,2,0.08585822355196025,0.034538299293888075,0.05548719751567352,0.017491711443923644,-0.01867036768720709,True
AEM,2.3727131711838902,2.3727131711838902,5.286684112117413,3,0.06835957388126063,0.03891285673716993,0.07813525935653318,0.032930764790902546,-0.03580133414353737,True
CX,2.2716134873813116,2.2716134873813116,7.716290743074608,3,0.06791694243356625,0.06175982680671588,0.12884063581384939,0.05671767513688048,-0.04094406059968625,True
TSM,2.1367660078145163,2.1367660078145163,5.954617954666334,3,0.061931103924080924,0.06432036194318225,0.1439893426651557,0.06738657491674906,-0.06852393023064418,True
CMI,2.1757206533985483,2.1757206533985483,6.476700671310239,3,0.06102638457012575,0.046555611192675705,0.10109397961325846,0.046464595284944454,-0.048960451211067735,True
IMAX,2.0290040002025362,2.0290040002025362,4.205659425437077,2,0.04960110022433661,0.04063920589645109,0.09357435819535162,0.046118370484243,-0.047262685042275376,True
ALNY,1.3320983052783368,1.3320983052783368,5.499551457262847,4,0.02830210720834437,0.008879641044104769,0.06508889842223177,0.048861933210426006,-0.051636545482734886,True
CRS,1.5742980204416859,1.5742980204416859,4.161551417549001,2,0.028291717821005598,0.016116349518590534,0.05641617055761625,0.03583576287657918,-0.03757021741428479,True
LGND,1.1056986527511208,1.1056986527511208,8.116521679233024,5,0.027846192485433838,-0.002977214610808021,0.116987560278969,0.10580419899028445,-0.10576249218527078,True
TMO,1.275279889061388,1.275279889061388,4.471010123438924,2,0.018963336831416745,0.006730733800138333,0.05234466262446463,0.041045626982317236,-0.04277070939016048,True
SIMO,0.9680765454325515,0.9680765454325515,4.635758933997369,4,0.018394914660807987,-0.0316463847398023,0.17464122222785688,0.18040022046998824,-0.17602892844367513,True
ILMN,0.6664255459347818,0.6664255459347818,3.5478156991485177,5,0.015394948368544232,-0.11088523536575257,0.16915074522356705,0.25381791897893513,-0.23681348925182288,True
ASML,0.6834836307145968,0.6834836307145968,6.066753820359306,4,0.014381371079409807,-0.050499351826820194,0.0846062067083922,0.12378673446785343,-0.12404088717983064,True
MDT,1.0593011489101223,1.0593011489101223,2.908157197712592,2,0.014182003389649188,-0.0015981337356539838,0.03512686141233856,0.03316041094497004,-0.034899678227350406,True
DDOG,1.0572792368545736,1.0572792368545736,3.4338730954452306,2,0.014143376335299183,-0.0019543465676382654,0.04735334037098478,0.04478792235801574,-0.04650627267505336,True
REMX,0.8604391232075224,0.8604391232075224,6.621502240273467,3,0.013960263444610675,-0.01146994202870999,0.03892798323102252,0.045241995838017926,-0.042390770171327974,True
AXP,0.8582797669450191,0.8582797669450191,4.995911597671559,3,0.013936459185435079,-0.011415457693668363,0.03851795512576739,0.044878088251886786,-0.04068220360213337,True
NVDA,0.7892385553244976,0.7892385553244976,4.341096530945594,3,0.012979245124930648,-0.015921722587432074,0.0394109635682669,0.04993542611721873,-0.05209751529028006,True
BOOT,0.1593110911974302,0.1593110911974302,3.959448628962942,4,0.010680573524615298,-0.07761493069380854,0.013913574761164161,0.08733588262176561,-0.07761493069380854,True
