entry_idx,entry_price,exit_idx,exit_price,reason
53,163.955,54,164.002,trailingTP
76,170.66,77,172.135,trailingTP
139,183.55,140,188.665,trailingTP
162,186.33,163,186.496,trailingTP
173,186.436,174,185.75,trailingTP
221,189.8,222,187.83,trailingTP
