Open,High,Low,Close,Volume
154.34,154.58,153.765,153.8,43715.0
153.755,153.81,153.495,153.715,29718.0
153.7,153.92,153.7,153.825,21147.0
153.89,153.98,153.71,153.895,31930.0
153.895,153.98,153.44,153.46,79163.0
153.985,154.06,153.365,153.94,24434.0
153.99,154.245,153.79,154.03,42315.0
154.07,154.21,154.04,154.09,26335.0
154.085,154.505,154.02,154.49,32116.0
154.6,154.81,154.56,154.735,16217.0
154.755,154.89,154.72,154.78,25312.0
154.8,155.05,154.78,154.97,89014.0
154.92,155.03,154.58,154.75,34246.0
154.7,154.93,154.58,154.605,32422.0
154.615,154.76,154.38,154.725,18562.0
154.65,154.82,154.52,154.555,36931.0
154.545,154.635,154.21,154.21,61899.0
154.25,154.48,154.135,154.395,22134.0
154.4,154.53,154.285,154.475,57975.0
154.42,154.55,153.67,153.69,25924.0
153.67,153.73,152.675,152.79,145468.0
152.81,152.89,152.375,152.62,46061.0
152.64,152.8,152.425,152.8,19499.0
152.87,153.095,152.53,152.65,21919.0
152.61,152.68,152.42,152.535,27435.0
152.535,152.78,152.26,152.74,84588.0
152.45,152.59,152.165,152.39,44927.0
152.33,152.78,152.245,152.53,56993.0
152.52,152.61,152.18,152.595,38087.0
152.62,152.705,152.5,152.68,11654.0
152.665,152.775,152.595,152.66,17219.0
152.65,152.84,151.755,151.78,40534.0
151.71,152.11,151.305,151.98,78076.0
151.68,152.87,151.68,152.85,34550.0
152.88,153.06,152.47,152.47,82034.0
152.41,152.635,152.05,152.635,43920.0
152.62,152.665,152.4,152.59,21381.0
152.495,152.495,151.81,152.045,29542.0
152.035,152.545,151.735,152.465,21182.0
152.495,152.555,151.68,152.005,80658.0
149.945,149.945,148.47,148.55,56635.0
148.57,149.7,148.17,149.29,84639.0
149.315,149.97,149.15,149.97,46892.0
150.01,150.25,149.585,149.585,73760.0
149.595,149.695,149.27,149.44,17361.0
149.49,150.02,149.18,149.66,18315.0
149.6,149.985,149.51,149.73,56942.0
150.17,150.965,150.16,150.95,28402.0
150.97,151.19,150.8,151.01,65966.0
151.045,151.22,150.68,150.96,47915.0
150.99,151.17,150.92,151.075,33031.0
151.08,151.16,150.695,150.77,45023.0
150.75,150.87,150.625,150.805,35799.0
150.795,151.26,150.775,151.13,84931.0
150.925,151.6,150.895,151.32,51763.0
151.155,151.23,149.79,150.15,100364.0
150.14,150.43,150.0,150.4,61848.0
150.45,150.9,150.38,150.88,20477.0
150.82,151.19,150.725,151.09,30894.0
151.03,151.03,150.48,150.74,25171.0
150.8,151.015,150.685,150.8,58337.0
150.93,150.98,149.81,150.16,34041.0
150.115,150.76,149.84,150.76,54222.0
150.77,151.075,150.57,150.985,56413.0
150.99,151.09,150.82,150.955,11772.0
150.95,150.95,150.57,150.675,10393.0
150.68,150.865,150.62,150.8,15826.0
150.79,151.25,150.79,150.92,35949.0
151.76,151.77,151.17,151.28,52652.0
151.35,151.36,150.21,150.23,117828.0
150.31,150.335,149.99,150.32,56285.0
150.33,150.505,149.82,150.05,45692.0
150.08,150.34,149.86,150.31,47092.0
150.33,150.4,150.075,150.36,51898.0
150.4,150.75,150.19,150.75,86478.0
151.19,151.43,151.115,151.265,21399.0
151.28,151.785,151.22,151.43,34839.0
151.345,151.345,150.73,151.075,10068.0
151.065,151.25,150.685,150.735,10731.0
150.695,150.875,150.44,150.86,8957.0
150.785,150.975,150.785,150.925,4861.0
150.865,151.01,150.605,150.74,36325.0
150.855,150.89,150.43,150.775,38736.0
150.765,150.82,150.11,150.21,40462.0
150.19,150.25,150.0,150.165,26211.0
150.23,150.41,150.12,150.185,34737.0
150.21,150.305,150.07,150.13,24768.0
150.15,150.31,150.07,150.305,23809.0
150.285,150.37,149.98,150.33,60204.0
151.12,151.21,150.72,150.925,31730.0
150.935,151.705,150.91,151.65,47951.0
151.65,151.92,151.65,151.84,29858.0
151.855,151.87,151.72,151.72,11951.0
151.7,151.76,151.6,151.72,7382.0
151.75,151.88,151.74,151.78,10291.0
151.75,151.955,151.75,151.89,47423.0
152.195,152.45,152.1,152.165,33015.0
152.175,152.215,150.795,150.92,56686.0
150.965,151.25,150.9,151.065,40722.0
151.14,151.26,151.07,151.25,17957.0
151.3,151.52,151.25,151.52,22055.0
151.495,151.99,151.495,151.83,40032.0
151.81,152.56,151.74,152.51,67539.0
151.525,151.55,151.17,151.525,30878.0
151.555,151.895,151.435,151.6,26020.0
151.57,151.57,151.09,151.375,23537.0
151.35,151.35,150.905,151.175,10729.0
151.145,151.19,150.945,151.07,17658.0
151.055,151.3,151.045,151.2,19895.0
151.2,151.425,151.06,151.14,87935.0
150.98,151.24,150.53,150.61,25488.0
150.54,150.71,150.34,150.71,26043.0
150.69,150.82,150.47,150.685,19860.0
150.695,150.89,150.685,150.8,9700.0
150.73,150.865,150.73,150.825,12081.0
150.82,150.83,150.6,150.66,20545.0
150.65,150.65,150.35,150.42,57579.0
150.38,150.715,150.3,150.385,54749.0
150.415,150.965,150.395,150.88,38914.0
150.865,150.955,150.77,150.82,29508.0
150.87,150.98,150.84,150.95,11047.0
150.965,151.145,150.93,150.985,29049.0
150.97,151.07,150.83,151.035,25306.0
150.98,151.185,150.87,151.06,44916.0
151.13,151.42,150.94,151.31,35114.0
151.4,152.29,151.39,151.87,63268.0
151.82,151.97,151.515,151.55,32822.0
151.57,151.63,151.19,151.2,33687.0
151.22,151.22,150.905,150.96,25847.0
150.93,151.01,150.75,150.98,19246.0
150.98,151.39,150.93,151.35,63277.0
151.16,151.52,150.66,150.735,71483.0
150.74,150.91,150.275,150.46,128876.0
150.5,151.215,150.47,150.885,38577.0
150.855,151.185,150.855,151.01,35381.0
151.02,151.21,150.91,151.15,27706.0
151.14,151.14,150.76,151.06,31443.0
151.13,151.555,151.13,151.2,107361.0
150.97,151.115,150.61,150.965,19234.0
150.91,151.38,150.9,151.09,25052.0
151.09,151.09,150.54,150.54,28399.0
150.52,150.88,150.42,150.675,28456.0
150.69,150.94,150.435,150.94,36037.0
150.965,151.06,150.71,151.04,24601.0
151.015,151.05,150.585,150.68,36178.0
151.51,152.135,151.46,152.01,29047.0
152.52,154.16,152.51,154.09,85914.0
154.085,154.09,153.25,153.835,58618.0
153.77,153.925,153.61,153.63,17621.0
153.795,153.885,153.41,153.42,22023.0
153.425,153.45,153.095,153.16,28902.0
153.18,153.285,153.005,153.14,64762.0
153.07,153.385,152.95,153.185,17218.0
153.23,153.23,152.345,152.52,35523.0
152.535,152.535,152.295,152.38,12468.0
152.39,152.48,152.25,152.25,14085.0
152.25,152.25,151.935,152.105,12430.0
152.03,152.15,152.0,152.01,11836.0
152.005,152.005,151.59,151.62,45312.0
151.68,152.36,151.68,152.19,18073.0
152.28,152.545,152.255,152.47,27993.0
152.48,152.535,152.25,152.25,9208.0
152.23,152.58,152.13,152.52,12723.0
152.53,152.545,152.415,152.53,3487.0
152.51,152.82,152.51,152.82,21407.0
152.83,153.32,152.73,153.18,51926.0
153.055,153.38,152.86,153.215,28250.0
153.16,153.27,153.045,153.17,36383.0
153.22,153.35,153.17,153.31,27583.0
153.27,153.31,152.985,153.1,12732.0
153.04,153.12,152.95,153.12,10959.0
