Open,High,Low,Close,Volume
85.26,85.33,84.56,84.605,87550.0
84.62,84.99,84.54,84.95,71527.0
85.03,85.35,84.79,84.89,66750.0
84.91,85.04,84.63,84.795,34089.0
84.79,84.965,84.52,84.96,32214.0
84.94,85.32,84.68,85.31,103869.0
85.32,85.32,85.15,85.15,400.0
85.38,85.93,85.3,85.63,64513.0
85.7,85.88,85.26,85.33,60051.0
85.27,85.54,85.06,85.28,43423.0
85.29,85.765,85.27,85.58,40566.0
85.52,85.53,85.19,85.44,24749.0
85.53,85.58,85.39,85.44,28166.0
85.44,85.51,85.225,85.44,155592.0
85.47,85.54,85.47,85.54,430.0
85.07,85.66,84.9,85.66,34434.0
85.68,85.93,85.505,85.505,36286.0
85.52,85.77,85.5,85.75,20828.0
85.77,85.96,85.07,85.11,24453.0
85.13,85.13,84.84,84.9,19768.0
84.92,85.105,84.85,85.02,28636.0
85.055,85.22,84.82,85.19,78011.0
85.53,86.21,85.37,85.93,36087.0
85.94,86.55,85.85,86.22,107122.0
86.19,86.33,85.9,86.15,63098.0
86.15,86.34,86.01,86.32,29131.0
86.25,86.36,86.15,86.31,26403.0
86.31,86.635,86.31,86.46,31606.0
86.5,87.03,86.5,86.945,148754.0
86.99,86.99,86.99,86.99,300.0
87.545,88.375,87.33,88.2,100490.0
88.2,88.7,88.15,88.465,88947.0
88.47,89.4,88.415,89.21,91287.0
89.2,89.455,89.12,89.19,84545.0
89.215,89.485,89.17,89.17,77490.0
89.16,89.53,89.145,89.435,49834.0
89.45,89.785,89.395,89.5,264816.0
89.44,89.44,89.4,89.41,1427.0
88.635,89.29,88.48,88.86,53814.0
88.885,89.51,88.78,89.3,72196.0
89.295,89.31,88.945,89.12,46353.0
89.12,89.3,88.79,89.29,59326.0
89.25,89.52,89.17,89.48,31908.0
89.49,89.56,89.24,89.535,27020.0
89.545,89.89,89.5,89.555,128466.0
89.71,89.72,89.71,89.72,500.0
89.77,90.12,89.53,90.11,47774.0
90.12,90.12,89.51,89.96,57511.0
89.92,90.01,89.67,89.915,27989.0
89.92,90.68,89.92,90.55,29413.0
90.41,90.68,90.335,90.625,22974.0
90.65,90.735,90.38,90.38,37290.0
90.46,90.71,90.24,90.67,115455.0
90.5,90.5,90.26,90.4,1500.0
90.55,91.07,90.5,90.82,52831.0
90.87,91.34,90.71,90.84,64147.0
90.79,90.86,90.42,90.5,44639.0
90.48,90.58,90.32,90.5,99660.0
90.49,90.705,90.34,90.49,24774.0
90.45,90.62,90.38,90.53,26607.0
90.59,90.59,90.13,90.2,71222.0
90.06,90.06,90.06,90.06,200.0
89.605,89.75,89.29,89.405,37017.0
89.405,89.75,88.7,88.7,75535.0
88.71,89.055,88.68,89.005,72327.0
89.025,89.395,89.005,89.225,29822.0
89.21,89.335,89.05,89.13,43474.0
89.11,89.135,88.845,89.03,57413.0
89.02,89.025,88.605,88.805,118679.0
88.64,89.16,88.41,88.78,93830.0
88.805,89.0,88.245,88.43,75717.0
88.475,89.11,88.3,88.85,54133.0
88.88,89.08,88.82,88.885,26808.0
88.96,89.19,88.95,89.11,20206.0
88.98,88.98,88.59,88.97,19280.0
89.02,89.35,89.02,89.22,76662.0
88.695,88.695,88.24,88.46,89859.0
88.555,89.18,88.51,89.18,37407.0
89.21,89.67,88.95,89.63,43269.0
89.575,89.67,89.33,89.49,22875.0
89.53,89.94,89.445,89.895,45200.0
89.9,89.985,89.66,89.87,12329.0
89.86,89.99,89.675,89.92,63324.0
89.72,90.15,89.72,90.1,630.0
90.34,90.34,90.34,90.34,229.0
90.395,90.56,89.97,89.97,51811.0
90.29,91.98,90.29,91.505,169374.0
91.505,91.63,91.09,91.09,51097.0
91.05,91.41,90.86,90.98,48569.0
90.98,91.12,90.795,90.93,57260.0
90.92,91.2,90.89,91.05,28371.0
91.07,91.3,90.85,90.92,88562.0
90.77,90.95,90.73,90.95,730.0
90.95,91.08,90.43,90.64,37600.0
90.53,90.535,89.89,90.16,81903.0
90.14,90.22,89.63,89.91,62065.0
89.845,89.9,89.39,89.68,48348.0
89.69,89.74,89.32,89.325,46792.0
