Open,High,Low,Close,Volume
89.495,89.575,89.39,89.475,41082.0
89.465,89.695,89.315,89.695,39073.0
89.68,89.88,89.615,89.66,68673.0
89.66,90.02,89.66,89.89,317417.0
90.03,90.61,89.83,90.55,100429.0
90.57,90.57,89.945,90.205,152049.0
90.195,90.425,90.115,90.39,63694.0
90.385,90.46,90.275,90.35,58210.0
90.335,90.62,90.33,90.515,78799.0
90.505,90.505,90.29,90.29,73865.0
90.285,90.425,90.155,90.36,203425.0
90.15,90.345,89.49,90.345,111070.0
90.36,90.675,89.96,90.035,131921.0
90.045,90.245,89.94,90.195,50307.0
90.175,90.29,90.01,90.28,41040.0
90.28,90.575,90.265,90.415,71174.0
90.415,90.49,89.995,90.12,49293.0
90.17,90.52,90.12,90.51,267917.0
89.57,89.57,89.57,89.57,100.0
89.845,90.54,89.265,89.355,84860.0
89.35,89.35,88.43,88.66,203855.0
88.71,89.105,88.53,89.1,223914.0
89.115,89.13,88.555,88.66,124342.0
88.69,88.735,88.35,88.415,224761.0
88.42,88.66,88.245,88.25,105051.0
88.26,88.545,88.195,88.51,261828.0
88.5,88.85,88.14,88.71,61301.0
88.69,88.98,88.495,88.955,120815.0
88.945,89.24,88.835,89.21,91126.0
89.21,89.39,89.16,89.26,86164.0
89.28,89.44,89.22,89.305,83305.0
89.305,89.39,89.055,89.125,177185.0
89.125,89.165,89.025,89.075,314925.0
88.09,88.635,87.64,88.57,151533.0
88.565,88.57,87.22,87.33,315527.0
87.34,87.495,86.99,87.26,266406.0
87.28,87.47,87.195,87.47,97200.0
87.485,87.51,86.915,87.155,185007.0
87.165,87.255,86.945,87.235,112546.0
87.225,87.415,87.135,87.34,356280.0
87.69,88.03,86.69,86.69,146758.0
86.64,87.005,86.385,86.94,224575.0
87.025,87.255,86.755,86.825,143859.0
86.85,86.995,86.77,86.94,64849.0
86.92,87.0,86.72,86.77,52190.0
86.775,87.08,86.71,86.95,70656.0
86.95,87.2,86.86,87.17,294948.0
87.62,88.69,87.6,88.68,267581.0
88.7,88.81,88.4,88.54,405865.0
88.57,88.72,87.9,88.165,148059.0
88.18,88.3,88.035,88.29,103548.0
88.26,88.35,88.17,88.32,57706.0
88.33,88.44,88.25,88.35,124843.0
88.36,88.36,87.53,87.6,309305.0
87.84,88.97,87.61,88.97,52898.0
89.005,89.145,87.9,87.945,91638.0
87.92,88.45,87.83,88.45,85905.0
88.49,88.63,88.405,88.57,40929.0
88.485,88.735,88.475,88.735,29661.0
88.72,88.945,88.67,88.945,38910.0
88.985,89.155,88.75,89.13,150126.0
88.415,89.315,88.14,89.205,98287.0
89.2,89.305,88.925,88.925,73993.0
88.925,89.24,88.89,89.2,38757.0
89.23,89.23,88.99,89.13,39238.0
89.09,89.17,89.01,89.045,36855.0
89.05,89.125,88.915,88.97,52494.0
88.98,89.195,88.9,89.11,245934.0
89.5,89.9,89.17,89.28,63813.0
89.26,89.36,89.0,89.125,91317.0
89.12,89.32,89.045,89.145,41792.0
89.2,89.215,88.8,88.82,50420.0
88.82,88.89,88.69,88.785,51110.0
88.775,88.915,88.67,88.67,72396.0
88.69,88.82,88.585,88.595,180158.0
88.69,88.83,88.155,88.6,77189.0
88.565,89.0,88.34,88.81,102525.0
88.835,88.835,88.185,88.43,49823.0
88.42,88.63,88.31,88.415,58624.0
88.425,88.595,88.425,88.45,31140.0
88.43,88.53,88.26,88.28,38726.0
88.275,88.41,88.2,88.3,206717.0
88.745,89.31,88.71,89.06,69684.0
89.085,89.47,88.95,89.21,140837.0
89.225,89.765,89.155,89.685,107782.0
89.67,89.86,88.93,89.52,224720.0
89.53,90.02,89.51,89.97,96689.0
89.96,90.055,89.835,89.86,81488.0
89.845,89.915,89.68,89.78,284332.0
89.58,90.15,89.28,90.13,37213.0
90.14,90.355,90.01,90.125,65844.0
90.145,90.155,89.75,90.015,39860.0
90.04,90.06,89.8,89.99,29048.0
89.965,90.24,89.96,90.24,35535.0
90.29,90.61,89.4,89.89,97920.0
89.88,90.22,89.83,90.02,123256.0
90.13,90.225,89.68,90.01,197401.0
90.005,90.195,89.62,89.66,122403.0
89.66,89.9,89.04,89.86,140905.0
89.85,89.85,89.58,89.61,42633.0
89.58,89.68,89.4,89.485,42146.0
89.51,89.74,89.51,89.72,43449.0
89.72,90.01,89.685,89.7,154895.0
89.65,89.66,88.88,89.065,164282.0
89.07,89.165,88.59,88.68,169651.0
88.695,88.715,88.23,88.415,97022.0
88.415,88.51,88.29,88.37,54159.0
88.37,88.485,88.24,88.36,41558.0
88.355,88.55,88.335,88.55,43466.0
88.55,88.69,88.465,88.505,249070.0
87.305,87.59,87.125,87.28,77175.0
87.285,87.665,87.11,87.645,104891.0
87.66,87.73,87.53,87.655,72398.0
87.66,87.69,87.435,87.49,94158.0
87.5,87.835,87.5,87.78,65426.0
87.785,87.9,87.655,87.86,82281.0
87.855,88.1,87.65,87.67,190514.0
88.05,89.65,88.05,89.635,108056.0
89.69,90.14,89.46,89.95,397459.0
89.93,90.015,89.72,89.72,200957.0
89.73,89.945,89.625,89.87,99025.0
89.9,89.91,89.43,89.43,111769.0
89.395,89.455,89.245,89.355,68996.0
89.37,89.52,89.11,89.195,289309.0
89.79,90.67,89.79,90.55,88102.0
90.6,90.78,90.445,90.77,148950.0
90.79,91.17,90.74,90.97,130887.0
90.955,91.09,90.915,90.95,83265.0
90.89,91.1,90.88,90.895,70660.0
90.885,90.91,90.42,90.47,65477.0
90.46,90.525,90.27,90.33,297195.0
90.22,90.83,90.09,90.345,66102.0
90.39,90.93,90.39,90.765,110425.0
90.74,91.175,90.7,91.06,115914.0
91.085,91.155,90.81,90.955,69265.0
90.945,91.23,90.83,90.905,102306.0
90.85,91.19,90.83,91.1,79761.0
91.085,91.19,90.885,91.13,258638.0
91.33,92.38,91.29,92.38,81859.0
92.38,92.9,92.21,92.42,192973.0
92.42,92.74,92.32,92.575,116962.0
92.59,92.66,92.445,92.595,125091.0
92.595,92.595,92.0,92.075,135776.0
92.06,92.3,91.92,92.03,107611.0
92.025,92.05,91.84,91.98,298865.0
91.83,91.83,91.83,91.83,200.0
91.41,91.41,90.26,90.26,184416.0
90.2,90.595,90.09,90.38,182528.0
90.38,90.46,90.245,90.305,112713.0
90.315,90.34,90.04,90.055,78653.0
90.04,90.04,89.83,89.9,141661.0
89.91,90.155,89.875,90.115,114511.0
90.125,90.325,89.975,90.3,299228.0
89.55,89.55,89.53,89.53,280.0
89.415,89.69,89.27,89.58,77793.0
89.53,89.585,88.64,88.715,188157.0
88.715,89.49,88.68,89.135,325740.0
89.175,89.3,88.745,88.895,132456.0
88.89,88.905,88.7,88.72,81092.0
88.755,88.97,88.735,88.97,88427.0
88.98,89.625,88.965,89.335,395785.0
89.01,89.35,88.91,89.02,56409.0
88.99,89.175,88.805,89.065,94407.0
89.06,89.38,88.96,89.27,127740.0
89.26,89.585,89.15,89.18,105802.0
89.165,89.37,89.145,89.225,73200.0
89.25,89.335,89.15,89.325,37387.0
89.315,89.63,89.315,89.36,216274.0
89.12,89.89,89.12,89.835,85427.0
89.81,89.91,89.06,89.1,227025.0
89.11,89.12,88.74,88.995,124479.0
89.005,89.02,88.565,88.595,119171.0
88.575,88.64,88.44,88.575,101998.0
88.535,88.75,88.52,88.52,54828.0
88.525,88.55,88.37,88.42,205517.0
88.8,89.38,88.8,89.095,92693.0
89.1,89.3,88.78,88.985,125533.0
88.97,89.18,88.85,89.16,74393.0
89.185,89.335,89.17,89.28,44329.0
89.27,89.43,89.245,89.36,47943.0
89.34,89.405,89.1,89.115,53124.0
89.125,89.25,88.89,88.92,177801.0
