number,value,datetime_start,datetime_complete,duration,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
313,3.4019500686644815,2026-01-05 04:13:53.390768,2026-01-05 04:13:53.489269,0 days 00:00:00.098501,70,3.564221360203692,3.805303702834773,5.57744350435529,1.918314152145435,COMPLETE
140,3.4019500686644815,2026-01-05 04:13:14.817835,2026-01-05 04:13:15.024107,0 days 00:00:00.206272,70,2.759811233476627,2.775676356998681,4.101004944172857,2.7568057924433487,COMPLETE
284,3.4019500686644815,2026-01-05 04:13:46.694240,2026-01-05 04:13:46.803535,0 days 00:00:00.109295,70,3.1975546040725455,3.963102851403054,3.1936058408524044,2.836678740121343,COMPLETE
409,3.4019500686644815,2026-01-05 04:14:14.240350,2026-01-05 04:14:14.350845,0 days 00:00:00.110495,70,3.1046412065601405,3.2189333711903516,5.773443699549798,1.7984130437366403,COMPLETE
465,3.4019500686644815,2026-01-05 04:14:26.966527,2026-01-05 04:14:27.065992,0 days 00:00:00.099465,70,2.345199280984038,2.5353500389017483,5.998333395491023,2.0700102702018564,COMPLETE
476,3.4019500686644815,2026-01-05 04:14:29.320907,2026-01-05 04:14:29.431612,0 days 00:00:00.110705,70,2.316917476794022,2.993318001609084,3.705695673061351,3.3207313794140267,COMPLETE
398,3.4019500686644815,2026-01-05 04:14:11.933158,2026-01-05 04:14:12.030034,0 days 00:00:00.096876,70,3.663001612118421,3.5936187739286405,3.124240402046255,3.0995101400260787,COMPLETE
429,3.4019500686644815,2026-01-05 04:14:18.506735,2026-01-05 04:14:18.609433,0 days 00:00:00.102698,70,3.7277207648922843,2.795732724772403,5.147126351794473,3.286049714069371,COMPLETE
484,3.4019500686644815,2026-01-05 04:14:31.189483,2026-01-05 04:14:31.290594,0 days 00:00:00.101111,70,3.064335509661909,2.802252951870075,4.2424712605847805,2.150665220935628,COMPLETE
274,3.4019500686644815,2026-01-05 04:13:44.052536,2026-01-05 04:13:44.153706,0 days 00:00:00.101170,70,3.30853394217143,3.778356256637455,5.637592284064717,1.906062674478556,COMPLETE
277,3.4019500686644815,2026-01-05 04:13:44.732363,2026-01-05 04:13:44.835844,0 days 00:00:00.103481,70,3.9949253029144893,3.9939148736425625,4.060305068500705,3.151597387768366,COMPLETE
405,3.368370507966719,2026-01-05 04:14:13.392546,2026-01-05 04:14:13.491225,0 days 00:00:00.098679,61,3.3917996644515465,3.9400940819322026,3.1909285640663754,3.257214838536511,COMPLETE
401,3.368370507966719,2026-01-05 04:14:12.549665,2026-01-05 04:14:12.655075,0 days 00:00:00.105410,61,3.754439745480759,4.001701891972746,3.4326852480376937,2.951505646598286,COMPLETE
471,3.368370507966719,2026-01-05 04:14:28.247747,2026-01-05 04:14:28.373923,0 days 00:00:00.126176,61,2.565709476799227,2.6573037115416938,5.956831469397214,2.8902015702546437,COMPLETE
210,3.368370507966719,2026-01-05 04:13:30.175006,2026-01-05 04:13:30.274134,0 days 00:00:00.099128,61,2.346026018630475,3.82911020079762,3.082753398821585,3.1916703464298597,COMPLETE
187,3.368370507966719,2026-01-05 04:13:25.372801,2026-01-05 04:13:25.475000,0 days 00:00:00.102199,61,2.092975367332749,4.180708795903019,3.5885865707241775,3.3741181843238874,COMPLETE
238,3.368370507966719,2026-01-05 04:13:36.156611,2026-01-05 04:13:36.256090,0 days 00:00:00.099479,61,3.9283153013443215,3.6929669361172053,3.6652818949826753,3.391890386647818,COMPLETE
235,3.368370507966719,2026-01-05 04:13:35.555070,2026-01-05 04:13:35.661838,0 days 00:00:00.106768,61,3.7627933228892068,3.6800861254467887,3.5484354818854023,3.159377211523271,COMPLETE
269,3.368370507966719,2026-01-05 04:13:42.964404,2026-01-05 04:13:43.063734,0 days 00:00:00.099330,61,3.7110519374631643,4.070385164313936,5.938164126525519,1.5949709718320393,COMPLETE
330,3.368370507966719,2026-01-05 04:13:57.120299,2026-01-05 04:13:57.224280,0 days 00:00:00.103981,61,2.6763330304203063,2.719927752724467,3.0471245558563504,1.9622493273758463,COMPLETE
377,3.368370507966719,2026-01-05 04:14:07.466644,2026-01-05 04:14:07.565234,0 days 00:00:00.098590,61,2.009344272686393,3.7392736858355233,3.8622113817095127,3.4750982358226543,COMPLETE
376,3.368370507966719,2026-01-05 04:14:07.261181,2026-01-05 04:14:07.368553,0 days 00:00:00.107372,61,2.313365439107899,2.59456819060746,3.215195078967523,3.4865101032666437,COMPLETE
244,3.368370507966719,2026-01-05 04:13:37.395516,2026-01-05 04:13:37.491224,0 days 00:00:00.095708,61,2.834613930822025,4.183032540117383,3.08422056968279,2.488225521434863,COMPLETE
402,3.368370507966719,2026-01-05 04:14:12.768334,2026-01-05 04:14:12.875970,0 days 00:00:00.107636,61,3.5646136513348115,3.4882015535739495,3.465253098210711,2.8348423502365745,COMPLETE
74,3.368370507966719,2026-01-05 04:13:00.691858,2026-01-05 04:13:00.785093,0 days 00:00:00.093235,61,2.428306227141105,3.035023495581299,3.173909781730355,1.5949309339525208,COMPLETE
337,3.34379009946725,2026-01-05 04:13:58.636775,2026-01-05 04:13:58.734538,0 days 00:00:00.097763,68,3.8927579385347215,3.705084937580887,5.332632620220188,2.0078492985097993,COMPLETE
372,3.34379009946725,2026-01-05 04:14:06.429189,2026-01-05 04:14:06.526083,0 days 00:00:00.096894,68,3.7762585006399574,4.270756054716978,3.2019087912609003,3.0278030095751705,COMPLETE
348,3.34379009946725,2026-01-05 04:14:01.063274,2026-01-05 04:14:01.160734,0 days 00:00:00.097460,68,3.618200100529162,4.150159767021897,5.974283880260898,1.5940787748048624,COMPLETE
99,3.34379009946725,2026-01-05 04:13:06.027101,2026-01-05 04:13:06.139257,0 days 00:00:00.112156,68,2.349860067184791,4.412943159368171,3.3142893961816555,2.667066643238747,COMPLETE
474,3.34379009946725,2026-01-05 04:14:28.899213,2026-01-05 04:14:29.003781,0 days 00:00:00.104568,68,2.79480874909098,2.238546088522501,5.717183532939762,2.8598780887325526,COMPLETE
43,3.34379009946725,2026-01-05 04:12:53.787494,2026-01-05 04:12:53.882663,0 days 00:00:00.095169,68,2.675897368858154,3.7404636120552115,3.0382925283609574,3.021300562186453,COMPLETE
415,3.34379009946725,2026-01-05 04:14:15.547606,2026-01-05 04:14:15.656051,0 days 00:00:00.108445,68,2.092684597232171,3.125220527583697,3.3358135551678907,1.5477984126126405,COMPLETE
416,3.34379009946725,2026-01-05 04:14:15.761993,2026-01-05 04:14:15.869640,0 days 00:00:00.107647,68,2.275988543704053,3.7915345814972636,3.2548877572706476,2.495008375304358,COMPLETE
397,3.34379009946725,2026-01-05 04:14:11.727991,2026-01-05 04:14:11.828665,0 days 00:00:00.100674,68,3.3560622175226453,3.703266340203322,5.402549765159823,1.7211850370279167,COMPLETE
71,3.34379009946725,2026-01-05 04:13:00.024054,2026-01-05 04:13:00.129629,0 days 00:00:00.105575,68,2.775560308105292,3.7466585184959387,3.1236385095458568,3.0719775987273685,COMPLETE
459,3.34379009946725,2026-01-05 04:14:25.430800,2026-01-05 04:14:25.533750,0 days 00:00:00.102950,68,2.4868731159850523,2.04869273659273,5.751619355922113,2.257437689365098,COMPLETE
27,3.34379009946725,2026-01-05 04:12:50.354191,2026-01-05 04:12:50.459592,0 days 00:00:00.105401,68,2.519225716602171,3.002767006851775,4.543801297611365,2.9239582838506837,COMPLETE
147,3.34379009946725,2026-01-05 04:13:16.472186,2026-01-05 04:13:16.567314,0 days 00:00:00.095128,68,3.5055484008036437,2.0622549057009127,4.872709743420305,2.0487758926925674,COMPLETE
234,3.34379009946725,2026-01-05 04:13:35.340770,2026-01-05 04:13:35.438003,0 days 00:00:00.097233,68,2.8365321013530505,3.3381051828732207,3.3550649621753204,2.6827066166134466,COMPLETE
200,3.34379009946725,2026-01-05 04:13:28.056551,2026-01-05 04:13:28.170701,0 days 00:00:00.114150,68,3.863692676210779,2.527892685027979,3.4304434835290216,2.5413591265169377,COMPLETE
183,3.34379009946725,2026-01-05 04:13:24.553281,2026-01-05 04:13:24.653408,0 days 00:00:00.100127,68,2.0761787551380104,4.208405382001562,3.4719025771904537,3.2237004325846557,COMPLETE
290,3.34379009946725,2026-01-05 04:13:48.244483,2026-01-05 04:13:48.351825,0 days 00:00:00.107342,68,3.4903292910910704,4.11491141258467,5.32814845590364,2.2252451086720466,COMPLETE
227,3.34379009946725,2026-01-05 04:13:33.858295,2026-01-05 04:13:33.960146,0 days 00:00:00.101851,68,3.4258787085905684,3.773759633475177,3.7327430777806487,2.7803594548955366,COMPLETE
176,3.34379009946725,2026-01-05 04:13:22.956775,2026-01-05 04:13:23.061108,0 days 00:00:00.104333,68,2.4053052519321114,3.5047329336007866,3.080206986581428,3.364869860242959,COMPLETE
49,3.343426801225963,2026-01-05 04:12:55.028970,2026-01-05 04:12:55.146880,0 days 00:00:00.117910,71,2.85922114543365,3.318294299607685,3.084708390382332,3.1943995106665697,COMPLETE
58,3.343426801225963,2026-01-05 04:12:57.241671,2026-01-05 04:12:57.355546,0 days 00:00:00.113875,71,2.850222556801634,3.1372926698028456,5.023231814380223,2.4236217337188646,COMPLETE
351,3.343426801225963,2026-01-05 04:14:01.802260,2026-01-05 04:14:01.902542,0 days 00:00:00.100282,71,3.2914051459703315,3.812584960461304,5.976702211302845,1.7227346543478277,COMPLETE
395,3.343426801225963,2026-01-05 04:14:11.277977,2026-01-05 04:14:11.396619,0 days 00:00:00.118642,71,2.5008193540902286,3.920109139299789,3.595527009131756,3.4950794194752173,COMPLETE
392,3.343426801225963,2026-01-05 04:14:10.666003,2026-01-05 04:14:10.764618,0 days 00:00:00.098615,71,2.0140753837761083,3.1409533078424765,3.012997645419977,2.9542547805941997,COMPLETE
36,3.343426801225963,2026-01-05 04:12:52.369749,2026-01-05 04:12:52.469097,0 days 00:00:00.099348,71,2.6107445059562333,3.8210074224374875,3.206310198940676,3.0387283520336728,COMPLETE
37,3.343426801225963,2026-01-05 04:12:52.572613,2026-01-05 04:12:52.683079,0 days 00:00:00.110466,71,2.166498993754019,4.041010293627134,3.068769939908825,3.0027100277656733,COMPLETE
41,3.343426801225963,2026-01-05 04:12:53.389411,2026-01-05 04:12:53.485552,0 days 00:00:00.096141,71,2.609917149538042,3.907278465368111,3.3318564974495897,3.105576347002965,COMPLETE
447,3.343426801225963,2026-01-05 04:14:22.627223,2026-01-05 04:14:22.726694,0 days 00:00:00.099471,71,2.227501768574774,2.569523378849656,5.972719307910283,2.519859006108152,COMPLETE
149,3.343426801225963,2026-01-05 04:13:16.925295,2026-01-05 04:13:17.138214,0 days 00:00:00.212919,71,2.481432489420009,3.9660620696161546,3.113532668658163,3.2023073977031116,COMPLETE
496,3.343426801225963,2026-01-05 04:14:33.722729,2026-01-05 04:14:33.826588,0 days 00:00:00.103859,71,2.8354085026916613,4.005186085083333,3.6559575355052822,2.414095674171708,COMPLETE
495,3.343426801225963,2026-01-05 04:14:33.515638,2026-01-05 04:14:33.620350,0 days 00:00:00.104712,71,2.925620423161334,2.0008397619197926,5.8451681827110935,2.4057498359157328,COMPLETE
487,3.343426801225963,2026-01-05 04:14:31.856677,2026-01-05 04:14:31.959470,0 days 00:00:00.102793,71,3.470640609229419,3.641154567787627,5.18517613924067,1.9716138822651412,COMPLETE
154,3.343426801225963,2026-01-05 04:13:18.157946,2026-01-05 04:13:18.314697,0 days 00:00:00.156751,71,3.662131872409902,2.330031822360779,5.2035408273993315,1.9655687226320309,COMPLETE
209,3.343426801225963,2026-01-05 04:13:29.973432,2026-01-05 04:13:30.070399,0 days 00:00:00.096967,71,2.7490830905111383,3.0355641579583725,3.0828372451173998,3.1055191249472327,COMPLETE
226,3.343426801225963,2026-01-05 04:13:33.645176,2026-01-05 04:13:33.744083,0 days 00:00:00.098907,71,2.776198714528966,3.9476028897043753,3.5109186442174423,2.8144654050304196,COMPLETE
257,3.343426801225963,2026-01-05 04:13:40.396976,2026-01-05 04:13:40.495955,0 days 00:00:00.098979,71,3.741956226797211,3.8404268809874624,3.1393252537557057,2.6395660270301717,COMPLETE
199,3.343426801225963,2026-01-05 04:13:27.823825,2026-01-05 04:13:27.921781,0 days 00:00:00.097956,71,2.945295523311052,3.0352902212648143,4.663059684240335,3.016713308350902,COMPLETE
321,3.343426801225963,2026-01-05 04:13:55.103608,2026-01-05 04:13:55.201211,0 days 00:00:00.097603,71,3.522330732707035,4.106245903396925,5.509885338880414,1.569830812430362,COMPLETE
96,3.343426801225963,2026-01-05 04:13:05.375923,2026-01-05 04:13:05.473151,0 days 00:00:00.097228,71,2.3155386780730485,3.2772131115004366,3.110377605122603,3.260280436906286,COMPLETE
296,3.343426801225963,2026-01-05 04:13:49.747654,2026-01-05 04:13:49.844829,0 days 00:00:00.097175,71,3.2030930109044853,3.3992203230145535,3.1557653551335894,2.4542320385069636,COMPLETE
327,3.343426801225963,2026-01-05 04:13:56.512520,2026-01-05 04:13:56.615626,0 days 00:00:00.103106,71,3.932702123460889,3.5620991017617016,3.5411901364520055,2.8795404322910154,COMPLETE
162,3.343426801225963,2026-01-05 04:13:20.023097,2026-01-05 04:13:20.125993,0 days 00:00:00.102896,71,2.590298998330878,3.213160731978691,5.33661345170401,2.592522903260232,COMPLETE
303,3.343426801225963,2026-01-05 04:13:51.194014,2026-01-05 04:13:51.300533,0 days 00:00:00.106519,71,2.6297016818882915,3.6288421564416997,3.166998392681799,2.664461350473704,COMPLETE
136,3.343426801225963,2026-01-05 04:13:14.009227,2026-01-05 04:13:14.112683,0 days 00:00:00.103456,71,3.431021058610888,2.6571250609568646,5.41999410247446,2.229514348430124,COMPLETE
304,3.343426801225963,2026-01-05 04:13:51.438461,2026-01-05 04:13:51.547106,0 days 00:00:00.108645,71,3.9574203233647256,3.9369597364851168,5.0378276806534705,3.1347426982099384,COMPLETE
145,3.3390012999649814,2026-01-05 04:13:16.064987,2026-01-05 04:13:16.172131,0 days 00:00:00.107144,67,2.4388010387805825,4.355071586980327,3.14862964862527,2.7883004437943004,COMPLETE
317,3.3390012999649814,2026-01-05 04:13:54.235644,2026-01-05 04:13:54.365431,0 days 00:00:00.129787,67,3.386143072349808,3.7341478274196813,5.897104734651048,2.2724717097671583,COMPLETE
151,3.3390012999649814,2026-01-05 04:13:17.454178,2026-01-05 04:13:17.552859,0 days 00:00:00.098681,67,3.0055817766223685,2.427550831369831,4.57027993666779,1.6528593287201372,COMPLETE
470,3.3390012999649814,2026-01-05 04:14:28.002946,2026-01-05 04:14:28.129930,0 days 00:00:00.126984,67,2.9328399485662873,2.1590096278496818,5.152405534642254,2.494780995039635,COMPLETE
68,3.3390012999649814,2026-01-05 04:12:59.383920,2026-01-05 04:12:59.480571,0 days 00:00:00.096651,67,2.6322884973723104,3.8457139223921124,3.6305684551510558,2.3523459019657826,COMPLETE
29,3.3390012999649814,2026-01-05 04:12:50.784409,2026-01-05 04:12:50.888946,0 days 00:00:00.104537,67,2.2047888102512743,2.959385331161653,3.617952655078624,3.080185370169234,COMPLETE
38,3.3390012999649814,2026-01-05 04:12:52.782785,2026-01-05 04:12:52.877100,0 days 00:00:00.094315,67,2.262854962540284,4.1627976019241375,3.542773775446378,3.333326212395127,COMPLETE
422,3.3390012999649814,2026-01-05 04:14:17.058508,2026-01-05 04:14:17.166583,0 days 00:00:00.108075,67,3.6280095892182675,3.790279782015315,3.0237806965414564,2.96644308033771,COMPLETE
451,3.3390012999649814,2026-01-05 04:14:23.541479,2026-01-05 04:14:23.677005,0 days 00:00:00.135526,67,2.3277904927080963,2.2185617512469564,5.792202347681012,2.1108448074809623,COMPLETE
104,3.3390012999649814,2026-01-05 04:13:07.055195,2026-01-05 04:13:07.172571,0 days 00:00:00.117376,67,2.5237579832281534,4.272761031859382,3.7785814150246693,2.654725378234502,COMPLETE
335,3.3390012999649814,2026-01-05 04:13:58.169324,2026-01-05 04:13:58.269676,0 days 00:00:00.100352,67,3.890859059824325,3.4138425737638953,5.408902031793225,1.5636697109589435,COMPLETE
485,3.3390012999649814,2026-01-05 04:14:31.411625,2026-01-05 04:14:31.525747,0 days 00:00:00.114122,67,2.82134904442539,3.7330333584199615,3.8917820793038844,2.8955621916016847,COMPLETE
278,3.3390012999649814,2026-01-05 04:13:44.933733,2026-01-05 04:13:45.196253,0 days 00:00:00.262520,67,3.6092781433423307,4.353599722422089,3.7150210387139033,3.354155335758508,COMPLETE
91,3.3390012999649814,2026-01-05 04:13:04.370381,2026-01-05 04:13:04.469260,0 days 00:00:00.098879,67,2.6986742030210262,3.934206866565492,3.222197974173752,3.4167203799592007,COMPLETE
194,3.3347982759821315,2026-01-05 04:13:26.805965,2026-01-05 04:13:26.898420,0 days 00:00:00.092455,62,2.5279015870660104,4.2321864838711685,3.2216151303920206,3.463191239673173,COMPLETE
12,3.3347982759821315,2026-01-05 04:12:46.723003,2026-01-05 04:12:46.869116,0 days 00:00:00.146113,62,2.713506653387179,2.971693224223705,3.814047095321688,3.1574750183038587,COMPLETE
118,3.3347982759821315,2026-01-05 04:13:10.138178,2026-01-05 04:13:10.234406,0 days 00:00:00.096228,62,2.2100636646322354,3.026396691433817,3.0625942432751527,1.9504899496626107,COMPLETE
87,3.3347982759821315,2026-01-05 04:13:03.539564,2026-01-05 04:13:03.651997,0 days 00:00:00.112433,62,2.037793498123844,3.3139047610243484,3.1591071307608405,2.9636606309412947,COMPLETE
106,3.3347982759821315,2026-01-05 04:13:07.511575,2026-01-05 04:13:07.611620,0 days 00:00:00.100045,62,2.033394478220313,2.5514173871172283,5.396361110871458,1.5350217363578387,COMPLETE
239,3.3347982759821315,2026-01-05 04:13:36.374391,2026-01-05 04:13:36.478500,0 days 00:00:00.104109,62,3.8732563359649315,3.470157418275242,4.157009992510583,3.445855877811474,COMPLETE
211,3.3347982759821315,2026-01-05 04:13:30.390310,2026-01-05 04:13:30.491803,0 days 00:00:00.101493,62,3.9356759212551102,2.6752204283998813,3.38644773766556,2.4508032473223493,COMPLETE
273,3.3347982759821315,2026-01-05 04:13:43.838201,2026-01-05 04:13:43.949431,0 days 00:00:00.111230,62,2.705048093081626,3.8065706537029684,3.2648407579779084,2.353122914424964,COMPLETE
201,3.3347982759821315,2026-01-05 04:13:28.294919,2026-01-05 04:13:28.396116,0 days 00:00:00.101197,62,3.3974640228678696,2.750374365461153,3.704262805091395,2.592900116956317,COMPLETE
161,3.3347982759821315,2026-01-05 04:13:19.816572,2026-01-05 04:13:19.914140,0 days 00:00:00.097568,62,3.2901870724929716,3.135538431532664,3.895493756735009,3.1495213221953517,COMPLETE
52,3.3347982759821315,2026-01-05 04:12:55.865452,2026-01-05 04:12:55.988099,0 days 00:00:00.122647,62,3.000128330561728,4.274284474927178,4.09842187387696,3.4916204663828982,COMPLETE
385,3.3347982759821315,2026-01-05 04:14:09.125364,2026-01-05 04:14:09.229921,0 days 00:00:00.104557,62,2.548579783251938,3.7465959521772705,3.986924179454424,3.2538511324339336,COMPLETE
443,3.3347982759821315,2026-01-05 04:14:21.689266,2026-01-05 04:14:21.792277,0 days 00:00:00.103011,62,2.4270347199089226,2.3995254547164424,5.534440184293121,2.04470848197922,COMPLETE
444,3.3347982759821315,2026-01-05 04:14:21.904256,2026-01-05 04:14:22.005385,0 days 00:00:00.101129,62,2.487488490501347,2.1205986611014884,5.752738434714275,1.812431491054793,COMPLETE
468,3.3347982759821315,2026-01-05 04:14:27.584417,2026-01-05 04:14:27.683944,0 days 00:00:00.099527,62,2.169104579111385,2.758586258733128,5.770592557073076,1.7224528801416603,COMPLETE
426,3.3347982759821315,2026-01-05 04:14:17.889052,2026-01-05 04:14:17.987949,0 days 00:00:00.098897,62,3.103978346333955,2.7884665038898966,5.57845336330992,2.532112854184341,COMPLETE
404,3.3347982759821315,2026-01-05 04:14:13.178007,2026-01-05 04:14:13.274234,0 days 00:00:00.096227,62,3.28340090485101,4.254643997448955,3.848269852965913,3.0545905379050624,COMPLETE
34,3.32577046183875,2026-01-05 04:12:51.952878,2026-01-05 04:12:52.047816,0 days 00:00:00.094938,64,2.4444187093371883,3.2999216750495703,4.045871973010875,2.8131204386567634,COMPLETE
329,3.32577046183875,2026-01-05 04:13:56.919788,2026-01-05 04:13:57.020271,0 days 00:00:00.100483,64,3.169316367215478,4.215164850589394,3.254252064119166,2.2743626012030096,COMPLETE
464,3.32577046183875,2026-01-05 04:14:26.730598,2026-01-05 04:14:26.851611,0 days 00:00:00.121013,64,2.5016770696058663,2.6069823211877763,5.8807543102681095,1.5641633073096448,COMPLETE
479,3.32577046183875,2026-01-05 04:14:29.978298,2026-01-05 04:14:30.076177,0 days 00:00:00.097879,64,3.5648469794312976,2.9217721410484954,4.670786774866572,2.561098156397617,COMPLETE
141,3.32577046183875,2026-01-05 04:13:15.135692,2026-01-05 04:13:15.232354,0 days 00:00:00.096662,64,2.9082731352768127,3.3011116787539474,4.365209779274731,2.688809162340269,COMPLETE
264,3.32577046183875,2026-01-05 04:13:41.933788,2026-01-05 04:13:42.028911,0 days 00:00:00.095123,64,2.535981849508358,3.5571638271949326,3.0184544547478005,3.455268089434525,COMPLETE
217,3.32577046183875,2026-01-05 04:13:31.748864,2026-01-05 04:13:31.848216,0 days 00:00:00.099352,64,2.1351199254460513,3.796047240571286,3.1200072457256907,3.030425848769337,COMPLETE
254,3.32577046183875,2026-01-05 04:13:39.693921,2026-01-05 04:13:39.820641,0 days 00:00:00.126720,64,3.8256190728328416,3.7695384269462946,3.040645495478584,3.025086640698132,COMPLETE
289,3.32577046183875,2026-01-05 04:13:47.887195,2026-01-05 04:13:48.039866,0 days 00:00:00.152671,64,3.1927506110955934,3.893184486474846,3.2044367568396397,3.028779519525807,COMPLETE
460,3.3013668849869875,2026-01-05 04:14:25.775958,2026-01-05 04:14:25.895645,0 days 00:00:00.119687,65,2.7820910705115534,2.803358572041962,4.0742999283061145,2.792753977523489,COMPLETE
222,3.3013668849869875,2026-01-05 04:13:32.767846,2026-01-05 04:13:32.866680,0 days 00:00:00.098834,65,2.4468228080569454,3.5523590172746684,3.6965651346760255,2.8653095968588893,COMPLETE
171,3.3013668849869875,2026-01-05 04:13:21.910261,2026-01-05 04:13:22.006043,0 days 00:00:00.095782,65,3.0063726592414675,2.971069135419495,5.132826834436056,2.29977195657313,COMPLETE
16,3.3013668849869875,2026-01-05 04:12:47.864484,2026-01-05 04:12:47.981956,0 days 00:00:00.117472,65,2.1271167005720475,4.157758564688984,4.869894380482673,2.1617960497052984,COMPLETE
129,3.3013668849869875,2026-01-05 04:13:12.543710,2026-01-05 04:13:12.649159,0 days 00:00:00.105449,65,2.235337776899884,2.8518310005230814,4.667529253446721,3.2722951360359738,COMPLETE
322,3.3013668849869875,2026-01-05 04:13:55.317248,2026-01-05 04:13:55.419925,0 days 00:00:00.102677,65,2.2414582713123474,2.2683520736908624,4.9965970845093395,2.5403990555855205,COMPLETE
213,3.3013668849869875,2026-01-05 04:13:30.868974,2026-01-05 04:13:30.989752,0 days 00:00:00.120778,65,2.8530215530429266,3.8339200037338115,3.096616707234921,3.1258538006498813,COMPLETE
48,3.3013668849869875,2026-01-05 04:12:54.825351,2026-01-05 04:12:54.928871,0 days 00:00:00.103520,65,2.486032304624414,3.3613417081235615,3.082751175379207,2.780573708001397,COMPLETE
33,3.3013668849869875,2026-01-05 04:12:51.749045,2026-01-05 04:12:51.852169,0 days 00:00:00.103124,65,2.8064327334242996,2.6301096376078985,4.913822020306797,2.9305582338364524,COMPLETE
417,3.3013668849869875,2026-01-05 04:14:15.968774,2026-01-05 04:14:16.064593,0 days 00:00:00.095819,65,3.1362334459348435,2.5898278558124264,5.251970686738032,2.052540955230514,COMPLETE
