number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
407,3.8093097639090083,2026-01-05 02:23:53.332167,2026-01-05 02:23:53.470007,0 days 00:00:00.137840,26,10,36,2.8330876319698697,19,7,13,9,2.247876051240735,30,5,2,3.9142991746335287,2.5697844589924568,COMPLETE
412,3.8085277357601397,2026-01-05 02:23:54.651689,2026-01-05 02:23:54.783580,0 days 00:00:00.131891,23,9,36,1.9705273705692907,10,10,17,3,2.2499557576359916,36,5,2,4.33890432920015,1.798873953053007,COMPLETE
86,3.8019651276725894,2026-01-05 02:22:36.190171,2026-01-05 02:22:36.326796,0 days 00:00:00.136625,23,10,36,2.0989265791411382,15,9,16,4,3.0737335768239236,30,5,5,4.385681003492661,2.6819804533959672,COMPLETE
385,3.8019651276725894,2026-01-05 02:23:47.820516,2026-01-05 02:23:47.943952,0 days 00:00:00.123436,16,12,36,2.622257707582859,17,10,16,4,3.1463123970534435,31,5,8,4.9488229196510085,2.6678002748602974,COMPLETE
224,3.7943908555691457,2026-01-05 02:23:10.224151,2026-01-05 02:23:10.351009,0 days 00:00:00.126858,23,10,37,2.58874205033452,16,8,14,7,2.905377258772858,31,5,5,3.8176891845815324,2.642481255888634,COMPLETE
98,3.787135962676625,2026-01-05 02:22:38.939716,2026-01-05 02:22:39.054866,0 days 00:00:00.115150,22,10,36,1.5708028348105425,17,9,22,3,2.8950385464979846,30,5,4,3.899305116208329,2.7508890891003235,COMPLETE
317,3.7869933879232716,2026-01-05 02:23:31.723069,2026-01-05 02:23:31.843240,0 days 00:00:00.120171,21,9,36,2.771364685339577,19,7,13,7,2.4566967841667062,32,5,2,3.0457014765272543,2.589439063904306,COMPLETE
456,3.782438477452388,2026-01-05 02:24:06.265976,2026-01-05 02:24:06.421902,0 days 00:00:00.155926,30,9,36,1.6185527623008373,20,10,14,6,2.116916765807002,35,5,3,3.1030689915750553,2.4863048493278095,COMPLETE
258,3.781799438121918,2026-01-05 02:23:18.130533,2026-01-05 02:23:18.249519,0 days 00:00:00.118986,20,10,36,2.489338709322276,16,10,15,5,3.296402531326124,30,5,8,4.67466119949539,2.7158319545441336,COMPLETE
246,3.781799438121918,2026-01-05 02:23:15.212905,2026-01-05 02:23:15.336991,0 days 00:00:00.124086,28,9,36,1.9251269781877258,13,10,16,5,3.1913680726768314,30,5,3,4.060159221922309,2.5845308621959266,COMPLETE
276,3.7812401099135875,2026-01-05 02:23:22.200912,2026-01-05 02:23:22.347897,0 days 00:00:00.146985,20,10,36,2.3131143192927808,17,10,14,5,3.12603028715569,31,5,8,4.987023043569319,2.695593698851794,COMPLETE
196,3.780787682053463,2026-01-05 02:23:03.242574,2026-01-05 02:23:03.365015,0 days 00:00:00.122441,22,9,36,1.9717217671057046,16,10,17,4,2.046227465505761,30,5,2,4.168026083899424,2.2035264151032634,COMPLETE
