number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
1234,3.0362608120135834,2026-01-07 05:03:59.408879,2026-01-07 05:03:59.510278,0 days 00:00:00.101399,20,33,3.39697359075816,3.563565922831108,5.476453248894734,2.0721942829073146,COMPLETE
403,3.0362608120135834,2026-01-07 05:00:41.593147,2026-01-07 05:00:41.663777,0 days 00:00:00.070630,27,32,2.708475307871504,4.061705540161077,5.7066802121014115,1.7637950793472046,COMPLETE
401,3.0362608120135834,2026-01-07 05:00:41.170581,2026-01-07 05:00:41.245120,0 days 00:00:00.074539,50,33,3.958634822827262,4.158975027463317,4.133673448978069,2.3203747574424596,COMPLETE
461,3.0362608120135834,2026-01-07 05:00:55.143590,2026-01-07 05:00:55.290613,0 days 00:00:00.147023,41,30,3.971779720724935,4.3424301393866545,3.7422745055270945,2.488139255439229,COMPLETE
460,3.0362608120135834,2026-01-07 05:00:54.945015,2026-01-07 05:00:55.016252,0 days 00:00:00.071237,20,30,2.569236541778746,4.4665167225478495,5.895014414215219,1.7027151928198498,COMPLETE
459,3.0362608120135834,2026-01-07 05:00:54.719336,2026-01-07 05:00:54.795808,0 days 00:00:00.076472,12,34,3.855537039452205,3.4551406648684777,3.0518135779060542,2.0105343833770517,COMPLETE
458,3.0362608120135834,2026-01-07 05:00:54.483067,2026-01-07 05:00:54.564386,0 days 00:00:00.081319,50,30,3.2923810894150503,2.2381056393954504,5.396727167218352,3.420930147800946,COMPLETE
457,3.0362608120135834,2026-01-07 05:00:54.256383,2026-01-07 05:00:54.346713,0 days 00:00:00.090330,38,36,2.7928260402728107,2.2226346693815904,4.690853490906507,1.8923854472916926,COMPLETE
450,3.0362608120135834,2026-01-07 05:00:52.582682,2026-01-07 05:00:52.658724,0 days 00:00:00.076042,38,37,2.390160713298135,2.5607002114059787,4.447040092379745,1.6024339589456191,COMPLETE
1195,3.0362608120135834,2026-01-07 05:03:49.956593,2026-01-07 05:03:50.034065,0 days 00:00:00.077472,20,33,2.4387812593987377,3.0982743017217276,5.955894898103553,1.6836297020113964,COMPLETE
1191,3.0362608120135834,2026-01-07 05:03:48.727226,2026-01-07 05:03:48.908721,0 days 00:00:00.181495,21,34,2.160108235080352,3.7594531563585902,5.602453613801321,1.5045626112708428,COMPLETE
1189,3.0362608120135834,2026-01-07 05:03:47.957897,2026-01-07 05:03:48.039378,0 days 00:00:00.081481,43,30,2.045509843720169,2.8621376416429833,3.382919685802444,2.5610218355946763,COMPLETE
1186,3.0362608120135834,2026-01-07 05:03:47.313248,2026-01-07 05:03:47.393427,0 days 00:00:00.080179,11,34,3.179095235247551,3.2175055536580945,5.558407087279301,1.506137728594764,COMPLETE
1213,3.0362608120135834,2026-01-07 05:03:54.553144,2026-01-07 05:03:54.638772,0 days 00:00:00.085628,25,37,2.1170760168004445,3.8666171003023044,5.518206121990659,1.9916758681884603,COMPLETE
1212,3.0362608120135834,2026-01-07 05:03:54.295964,2026-01-07 05:03:54.383664,0 days 00:00:00.087700,12,36,3.1092751307814037,3.656175204416666,3.0158075363818364,2.2223073693588717,COMPLETE
1210,3.0362608120135834,2026-01-07 05:03:53.848010,2026-01-07 05:03:53.934932,0 days 00:00:00.086922,46,32,3.514111755833246,2.0168075790431095,5.193342473032363,3.786550230682874,COMPLETE
420,3.0362608120135834,2026-01-07 05:00:45.324741,2026-01-07 05:00:45.417564,0 days 00:00:00.092823,45,33,2.1087967401143,4.102784330591693,3.8007287248114316,2.736200598694601,COMPLETE
416,3.0362608120135834,2026-01-07 05:00:44.418105,2026-01-07 05:00:44.485420,0 days 00:00:00.067315,47,34,2.3411716879279063,3.0534790364936653,3.1126443094017286,1.585598228404955,COMPLETE
439,3.0362608120135834,2026-01-07 05:00:50.103563,2026-01-07 05:00:50.200181,0 days 00:00:00.096618,15,35,2.8370369545109644,3.5456198306344464,3.279252583331896,2.102075305914593,COMPLETE
1179,3.0362608120135834,2026-01-07 05:03:45.570599,2026-01-07 05:03:45.652752,0 days 00:00:00.082153,30,33,3.9896587837359934,2.282671376306124,4.5971102054983115,3.5637033743905557,COMPLETE
1178,3.0362608120135834,2026-01-07 05:03:45.320168,2026-01-07 05:03:45.391875,0 days 00:00:00.071707,12,33,3.3429297237460873,3.444717453375389,3.148987478255265,1.8838730720871166,COMPLETE
1177,3.0362608120135834,2026-01-07 05:03:45.102083,2026-01-07 05:03:45.184165,0 days 00:00:00.082082,50,34,3.2274711642047618,2.5557121632607327,5.4623674122622266,3.197638976273361,COMPLETE
1175,3.0362608120135834,2026-01-07 05:03:44.624491,2026-01-07 05:03:44.718423,0 days 00:00:00.093932,26,34,2.637850790961336,4.067589022040035,4.46060980318399,1.9493197062815257,COMPLETE
1174,3.0362608120135834,2026-01-07 05:03:44.406007,2026-01-07 05:03:44.489301,0 days 00:00:00.083294,49,31,3.8368658549530967,2.8294484387929715,4.989838180250682,3.3986605982349682,COMPLETE
1171,3.0362608120135834,2026-01-07 05:03:43.719619,2026-01-07 05:03:43.804829,0 days 00:00:00.085210,10,33,3.095184367468255,3.4014077313366737,3.7120091496641034,2.7875139097999897,COMPLETE
474,3.0362608120135834,2026-01-07 05:00:58.068827,2026-01-07 05:00:58.142362,0 days 00:00:00.073535,12,35,3.6657413671701122,3.9630787081008245,3.1694802523309833,2.933343470604789,COMPLETE
473,3.0362608120135834,2026-01-07 05:00:57.857373,2026-01-07 05:00:57.929857,0 days 00:00:00.072484,10,30,2.527357916579028,2.9865363837122434,3.947408548500982,2.2282988041660414,COMPLETE
470,3.0362608120135834,2026-01-07 05:00:57.184415,2026-01-07 05:00:57.262602,0 days 00:00:00.078187,40,31,3.690459211012224,2.050998700413538,5.615207367285993,2.8397104919504867,COMPLETE
465,3.0362608120135834,2026-01-07 05:00:56.159577,2026-01-07 05:00:56.240323,0 days 00:00:00.080746,20,34,2.4865687174933937,3.041201876538102,4.044470845278615,2.057833119710697,COMPLETE
494,3.0362608120135834,2026-01-07 05:01:03.129974,2026-01-07 05:01:03.203867,0 days 00:00:00.073893,25,33,3.74934039882729,2.0208745753759683,4.794688263061233,3.8103415059065404,COMPLETE
1832,3.0362608120135834,2026-01-07 05:06:42.510391,2026-01-07 05:06:42.590648,0 days 00:00:00.080257,45,33,3.3034349702623906,2.163522636862734,5.7162166734923,3.0905361324314247,COMPLETE
1828,3.0362608120135834,2026-01-07 05:06:41.536611,2026-01-07 05:06:41.622515,0 days 00:00:00.085904,15,35,2.5100442813417505,3.1619379829766476,4.441900438177222,2.088027117714385,COMPLETE
1827,3.0362608120135834,2026-01-07 05:06:41.308915,2026-01-07 05:06:41.398115,0 days 00:00:00.089200,50,34,2.3382137810445114,3.533329066593354,3.269486407397687,1.8071261016734028,COMPLETE
1824,3.0362608120135834,2026-01-07 05:06:40.590302,2026-01-07 05:06:40.689369,0 days 00:00:00.099067,43,32,2.2610010996774874,3.3996966789795158,3.8110726329669324,1.941848472260694,COMPLETE
1199,3.0362608120135834,2026-01-07 05:03:50.972054,2026-01-07 05:03:51.056982,0 days 00:00:00.084928,11,34,2.4943464086477434,3.438283759038684,3.0855210600664904,2.0648324076148,COMPLETE
1120,3.0362608120135834,2026-01-07 05:03:31.237007,2026-01-07 05:03:31.310059,0 days 00:00:00.073052,47,37,3.212986359658537,2.5181188932722605,5.737918197994439,3.5439628636774647,COMPLETE
1151,3.0362608120135834,2026-01-07 05:03:38.509353,2026-01-07 05:03:38.591823,0 days 00:00:00.082470,42,36,3.1278429188325028,2.508637309234312,5.202181772793245,3.0529596841780453,COMPLETE
1150,3.0362608120135834,2026-01-07 05:03:38.280490,2026-01-07 05:03:38.361548,0 days 00:00:00.081058,24,37,3.366600543362225,3.1471347677391277,3.0369319935365797,2.1717550499025533,COMPLETE
1148,3.0362608120135834,2026-01-07 05:03:37.794673,2026-01-07 05:03:37.871066,0 days 00:00:00.076393,24,30,2.290161452937605,3.2900230866735045,4.88593004126686,2.526736629404971,COMPLETE
1147,3.0362608120135834,2026-01-07 05:03:37.507793,2026-01-07 05:03:37.601100,0 days 00:00:00.093307,48,30,3.655149550510148,2.5171054095576624,4.764496486270118,3.694777207967266,COMPLETE
1146,3.0362608120135834,2026-01-07 05:03:37.224580,2026-01-07 05:03:37.313993,0 days 00:00:00.089413,37,35,2.173488657696666,3.522189780922345,3.235546883947851,1.6316364964356733,COMPLETE
1142,3.0362608120135834,2026-01-07 05:03:36.336476,2026-01-07 05:03:36.414065,0 days 00:00:00.077589,50,37,2.0369254621096826,3.2709909551304253,4.045994077109718,1.5123785141230706,COMPLETE
1141,3.0362608120135834,2026-01-07 05:03:36.118349,2026-01-07 05:03:36.197942,0 days 00:00:00.079593,31,35,2.044716682143037,3.43364419421234,5.976911978244825,1.7766006385852051,COMPLETE
1140,3.0362608120135834,2026-01-07 05:03:35.892359,2026-01-07 05:03:35.969971,0 days 00:00:00.077612,29,37,2.516063107236792,3.9112825027719964,5.296405357760047,1.9527736642252367,COMPLETE
1137,3.0362608120135834,2026-01-07 05:03:35.159921,2026-01-07 05:03:35.241448,0 days 00:00:00.081527,41,30,3.9840353234699886,2.301591833388784,4.577041873120112,3.6176908980407316,COMPLETE
493,3.0362608120135834,2026-01-07 05:01:02.918458,2026-01-07 05:01:03.000159,0 days 00:00:00.081701,21,31,2.3146886132434674,2.657438442079344,3.491492225489493,1.9698372071699028,COMPLETE
484,3.0362608120135834,2026-01-07 05:01:00.492919,2026-01-07 05:01:00.684922,0 days 00:00:00.192003,50,32,2.736114148097195,3.9212846268669344,3.8932233224723656,2.2114975165914723,COMPLETE
483,3.0362608120135834,2026-01-07 05:01:00.244969,2026-01-07 05:01:00.334227,0 days 00:00:00.089258,26,33,2.4175561173949327,3.6865163262172738,5.817709292037392,2.113164683854479,COMPLETE
1163,3.0362608120135834,2026-01-07 05:03:41.665673,2026-01-07 05:03:41.764943,0 days 00:00:00.099270,27,36,2.8226629861071326,2.6729105702323124,4.254204823464067,3.6474585426956594,COMPLETE
1159,3.0362608120135834,2026-01-07 05:03:40.584474,2026-01-07 05:03:40.687674,0 days 00:00:00.103200,18,34,2.1542336501957626,2.7804676326242626,4.4767105093747555,2.0248975526025905,COMPLETE
1152,3.0362608120135834,2026-01-07 05:03:38.759273,2026-01-07 05:03:38.845899,0 days 00:00:00.086626,44,31,2.2166595558842204,3.630642020840133,3.6339216279917808,2.018161112233599,COMPLETE
84,3.0362608120135834,2026-01-07 04:59:26.691117,2026-01-07 04:59:26.788256,0 days 00:00:00.097139,28,31,2.0361187497472883,3.492684456554332,5.91919746666037,1.6001289096443856,COMPLETE
1698,3.0362608120135834,2026-01-07 05:06:07.068807,2026-01-07 05:06:07.155418,0 days 00:00:00.086611,49,37,3.2579059663632473,3.692733989378095,4.077411431369624,2.0860593890068437,COMPLETE
1697,3.0362608120135834,2026-01-07 05:06:06.834161,2026-01-07 05:06:06.922269,0 days 00:00:00.088108,37,34,2.2021290485191307,3.0359475522423813,3.1065214858107377,1.55052688872753,COMPLETE
1727,3.0362608120135834,2026-01-07 05:06:14.526176,2026-01-07 05:06:14.630526,0 days 00:00:00.104350,30,30,2.270869950580006,3.026688682229441,5.463799206009578,1.7444126304060674,COMPLETE
1106,3.0362608120135834,2026-01-07 05:03:28.050673,2026-01-07 05:03:28.128276,0 days 00:00:00.077603,20,32,2.7787425585987675,3.7832936730224445,5.405599159631636,1.9916164405418892,COMPLETE
1105,3.0362608120135834,2026-01-07 05:03:27.836787,2026-01-07 05:03:27.910785,0 days 00:00:00.073998,16,30,2.287737456382838,2.668729971543193,3.9389289344941116,2.5294997695417374,COMPLETE
1132,3.0362608120135834,2026-01-07 05:03:33.948575,2026-01-07 05:03:34.025095,0 days 00:00:00.076520,43,32,2.760051494070221,2.1311139135569115,4.303427516120089,1.568783016395485,COMPLETE
1125,3.0362608120135834,2026-01-07 05:03:32.398766,2026-01-07 05:03:32.473837,0 days 00:00:00.075071,35,37,2.484271758216823,2.7643849989407117,4.5595157547444085,1.6831135151250889,COMPLETE
1124,3.0362608120135834,2026-01-07 05:03:32.188579,2026-01-07 05:03:32.266328,0 days 00:00:00.077749,50,34,2.6052477631412163,2.235368968383192,3.393440197131732,1.6606649111803857,COMPLETE
1931,3.0362608120135834,2026-01-07 05:07:08.432517,2026-01-07 05:07:08.527278,0 days 00:00:00.094761,48,32,3.52127033166314,2.330187705655093,5.3165376267164355,3.0190322315373854,COMPLETE
1930,3.0362608120135834,2026-01-07 05:07:08.086063,2026-01-07 05:07:08.289577,0 days 00:00:00.203514,41,34,2.096900372974712,3.042303480383341,3.1166873044795365,2.0110707435849444,COMPLETE
1928,3.0362608120135834,2026-01-07 05:07:07.309239,2026-01-07 05:07:07.551244,0 days 00:00:00.242005,12,30,2.8265639654592687,3.027926682870863,3.0912102972878692,2.578138043763427,COMPLETE
1927,3.0362608120135834,2026-01-07 05:07:07.084936,2026-01-07 05:07:07.168845,0 days 00:00:00.083909,23,30,2.437979547214519,3.8171051225078827,5.830532638580845,1.9432028142082431,COMPLETE
1924,3.0362608120135834,2026-01-07 05:07:05.979934,2026-01-07 05:07:06.064667,0 days 00:00:00.084733,16,31,2.1417824866165542,2.9092812905386327,3.632410212991157,1.5444897503287351,COMPLETE
510,3.0362608120135834,2026-01-07 05:01:06.882411,2026-01-07 05:01:06.953331,0 days 00:00:00.070920,35,31,3.7621433014769563,2.470854425467413,4.604868967262963,2.9112709915510395,COMPLETE
1121,3.0362608120135834,2026-01-07 05:03:31.470510,2026-01-07 05:03:31.574443,0 days 00:00:00.103933,38,30,3.083810219196897,2.656836634691808,5.004169403380405,3.8410968881185608,COMPLETE
523,3.0362608120135834,2026-01-07 05:01:10.001564,2026-01-07 05:01:10.075987,0 days 00:00:00.074423,40,35,2.942882015346277,2.7299441148026897,4.104755027797072,1.594367661190742,COMPLETE
522,3.0362608120135834,2026-01-07 05:01:09.792892,2026-01-07 05:01:09.864175,0 days 00:00:00.071283,16,35,2.486913761087858,3.726308687046058,5.194418279572269,1.9052693148193138,COMPLETE
1115,3.0362608120135834,2026-01-07 05:03:30.064093,2026-01-07 05:03:30.142869,0 days 00:00:00.078776,50,32,3.6798253372588166,2.056010992185654,4.970367686527457,3.0507301296788016,COMPLETE
1113,3.0362608120135834,2026-01-07 05:03:29.640560,2026-01-07 05:03:29.713278,0 days 00:00:00.072718,45,37,2.0179508618900166,3.7393988660410162,3.8326474070853385,3.2192775118347394,COMPLETE
1112,3.0362608120135834,2026-01-07 05:03:29.426899,2026-01-07 05:03:29.506107,0 days 00:00:00.079208,18,34,3.445196864239379,4.052833032143919,3.4444894749314563,2.165485555499573,COMPLETE
1111,3.0362608120135834,2026-01-07 05:03:29.192533,2026-01-07 05:03:29.271420,0 days 00:00:00.078887,17,30,3.441087638901556,3.2009120645743177,3.3956811580690953,2.4448283048324044,COMPLETE
1107,3.0362608120135834,2026-01-07 05:03:28.269621,2026-01-07 05:03:28.344145,0 days 00:00:00.074524,27,32,2.952745926260088,4.008854346333452,5.854986036186325,2.234855765295659,COMPLETE
1665,3.0362608120135834,2026-01-07 05:05:57.324705,2026-01-07 05:05:57.424578,0 days 00:00:00.099873,41,35,2.7980768947177657,2.3842062765179395,3.2700340616175128,1.5473232794300227,COMPLETE
1685,3.0362608120135834,2026-01-07 05:06:03.265787,2026-01-07 05:06:03.353568,0 days 00:00:00.087781,40,36,3.2919083341683133,2.0338401549653335,5.6902018595284645,2.6243972198587957,COMPLETE
1683,3.0362608120135834,2026-01-07 05:06:02.719405,2026-01-07 05:06:02.867921,0 days 00:00:00.148516,49,37,3.6836166089405027,2.0662684184884927,5.388434118818395,2.8847955796586295,COMPLETE
1706,3.0362608120135834,2026-01-07 05:06:09.409920,2026-01-07 05:06:09.491471,0 days 00:00:00.081551,16,37,2.5047610835737175,4.4958225863619905,5.702420364662492,1.835117451134974,COMPLETE
66,3.0362608120135834,2026-01-07 04:59:21.827645,2026-01-07 04:59:21.892740,0 days 00:00:00.065095,47,31,2.1759839752841454,2.1439610564343656,3.9104018408031807,1.7617963817016393,COMPLETE
95,3.0362608120135834,2026-01-07 04:59:29.658636,2026-01-07 04:59:29.725834,0 days 00:00:00.067198,43,33,2.5952252047175084,4.218701473659232,3.8577684256442817,2.7823570519016925,COMPLETE
94,3.0362608120135834,2026-01-07 04:59:29.313590,2026-01-07 04:59:29.449351,0 days 00:00:00.135761,41,36,2.1228683580224232,4.1465846954715815,4.11429273374956,2.4260859218104347,COMPLETE
93,3.0362608120135834,2026-01-07 04:59:29.008805,2026-01-07 04:59:29.089184,0 days 00:00:00.080379,20,30,2.693965398007333,4.0570788952860966,5.0289481299617975,1.8752935896762886,COMPLETE
91,3.0362608120135834,2026-01-07 04:59:28.578848,2026-01-07 04:59:28.658161,0 days 00:00:00.079313,41,35,2.166755420074197,3.1807985473195544,3.493972492194388,1.7194935446089477,COMPLETE
1080,3.0362608120135834,2026-01-07 05:03:21.983271,2026-01-07 05:03:22.060365,0 days 00:00:00.077094,49,33,3.4797861419602696,2.053018761422908,5.749059597140075,3.091161386630498,COMPLETE
521,3.0362608120135834,2026-01-07 05:01:09.583179,2026-01-07 05:01:09.661536,0 days 00:00:00.078357,17,34,2.9526205448511944,3.05072260722013,3.2530228817872953,2.1816100967259247,COMPLETE
539,3.0362608120135834,2026-01-07 05:01:13.535701,2026-01-07 05:01:13.613851,0 days 00:00:00.078150,28,30,2.0996654170023015,4.311162661709333,5.625673287128098,1.5041770998405546,COMPLETE
1072,3.0362608120135834,2026-01-07 05:03:20.188437,2026-01-07 05:03:20.263827,0 days 00:00:00.075390,36,30,2.6033072976846046,4.3938555432954685,5.339668235029432,1.5580361257613857,COMPLETE
1099,3.0362608120135834,2026-01-07 05:03:26.516376,2026-01-07 05:03:26.587598,0 days 00:00:00.071222,34,31,2.7784375725107675,2.4341204749885335,4.612719151501292,1.7547526620781864,COMPLETE
1096,3.0362608120135834,2026-01-07 05:03:25.846208,2026-01-07 05:03:25.928482,0 days 00:00:00.082274,45,30,2.3790507835273615,2.1456256370366575,4.113100933383548,2.1073776967091558,COMPLETE
1095,3.0362608120135834,2026-01-07 05:03:25.484087,2026-01-07 05:03:25.585368,0 days 00:00:00.101281,15,33,2.511815541190013,2.93179927430548,3.1999982522288186,2.2073059615970876,COMPLETE
1094,3.0362608120135834,2026-01-07 05:03:25.222530,2026-01-07 05:03:25.320360,0 days 00:00:00.097830,10,32,3.871889765673897,3.7781699579578185,3.304255375008114,2.4037744896539848,COMPLETE
504,3.0362608120135834,2026-01-07 05:01:05.575854,2026-01-07 05:01:05.647591,0 days 00:00:00.071737,10,32,3.5888199330716057,3.007204049476565,3.2827713879329297,2.6972201712253687,COMPLETE
501,3.0362608120135834,2026-01-07 05:01:04.956352,2026-01-07 05:01:05.044532,0 days 00:00:00.088180,11,33,3.4305612675472537,4.180438957335283,3.719519097644259,2.4296885198927494,COMPLETE
499,3.0362608120135834,2026-01-07 05:01:04.497921,2026-01-07 05:01:04.577530,0 days 00:00:00.079609,48,32,2.659959812649209,3.029059486730652,3.5524518790604134,1.5106461412043122,COMPLETE
498,3.0362608120135834,2026-01-07 05:01:04.222125,2026-01-07 05:01:04.303990,0 days 00:00:00.081865,43,35,2.886566935305746,2.338082849587716,4.909604078355937,3.4003304177016083,COMPLETE
497,3.0362608120135834,2026-01-07 05:01:03.996485,2026-01-07 05:01:04.070945,0 days 00:00:00.074460,46,31,2.257317654282858,2.3806350252977353,3.842768194883189,1.5231670274123215,COMPLETE
496,3.0362608120135834,2026-01-07 05:01:03.640383,2026-01-07 05:01:03.738271,0 days 00:00:00.097888,19,31,2.5834284230964615,3.267340352028258,3.032096948748451,1.7680089433667967,COMPLETE
527,3.0362608120135834,2026-01-07 05:01:10.914759,2026-01-07 05:01:10.995481,0 days 00:00:00.080722,50,37,2.7374639143568413,2.3741222481050066,3.0287452256787613,1.6897205289961832,COMPLETE
525,3.0362608120135834,2026-01-07 05:01:10.498161,2026-01-07 05:01:10.575772,0 days 00:00:00.077611,46,33,3.445821454060721,2.3069788717498874,4.535714645581958,3.9904422293617685,COMPLETE
532,3.0362608120135834,2026-01-07 05:01:11.964185,2026-01-07 05:01:12.030151,0 days 00:00:00.065966,28,36,2.306099815432677,4.322398810750694,4.988223905468776,2.4251890667250047,COMPLETE
530,3.0362608120135834,2026-01-07 05:01:11.548912,2026-01-07 05:01:11.620089,0 days 00:00:00.071177,23,33,3.16556268448592,4.027747975183915,4.854912524300132,2.054081177042467,COMPLETE
529,3.0362608120135834,2026-01-07 05:01:11.350377,2026-01-07 05:01:11.423005,0 days 00:00:00.072628,42,33,3.8733141527299404,2.0619957837938263,3.968586286209234,3.7252429489761805,COMPLETE
528,3.0362608120135834,2026-01-07 05:01:11.136588,2026-01-07 05:01:11.216082,0 days 00:00:00.079494,22,31,2.4268153604858407,4.215118841531598,5.963674528055282,2.2456872081835666,COMPLETE
559,3.0362608120135834,2026-01-07 05:01:18.081796,2026-01-07 05:01:18.150625,0 days 00:00:00.068829,50,34,3.979241310769606,2.8872344862425585,3.9313887039052817,3.5878313578437107,COMPLETE
557,3.0362608120135834,2026-01-07 05:01:17.679855,2026-01-07 05:01:17.751024,0 days 00:00:00.071169,11,33,3.4234941469610494,3.83080429095504,3.514428736168299,2.3895079453538663,COMPLETE
1048,3.0362608120135834,2026-01-07 05:03:13.912615,2026-01-07 05:03:14.097748,0 days 00:00:00.185133,36,37,3.6305218811371835,2.0206979136869307,4.466981419039508,3.8253665857906713,COMPLETE
1040,3.0362608120135834,2026-01-07 05:03:11.949223,2026-01-07 05:03:12.020145,0 days 00:00:00.070922,43,33,2.059633302653653,2.6982172153862596,4.934585881432942,3.6417960305446315,COMPLETE
1071,3.0362608120135834,2026-01-07 05:03:19.936806,2026-01-07 05:03:20.028119,0 days 00:00:00.091313,45,34,3.044536223988063,2.430783841997796,3.086982218334618,2.784153980309217,COMPLETE
1067,3.0362608120135834,2026-01-07 05:03:18.964476,2026-01-07 05:03:19.039165,0 days 00:00:00.074689,19,30,2.414226111588829,3.3068923373721186,5.985336988926725,2.194929895216674,COMPLETE
1066,3.0362608120135834,2026-01-07 05:03:18.757175,2026-01-07 05:03:18.830732,0 days 00:00:00.073557,45,34,3.538212577412446,2.5443722903193295,5.46123729914027,3.5771260210838793,COMPLETE
1064,3.0362608120135834,2026-01-07 05:03:18.240631,2026-01-07 05:03:18.325061,0 days 00:00:00.084430,12,34,3.695740034959462,3.81680561468064,3.058425388284093,1.6100009030060376,COMPLETE
1061,3.0362608120135834,2026-01-07 05:03:17.560223,2026-01-07 05:03:17.640605,0 days 00:00:00.080382,29,33,2.399564569897108,4.126113969468733,5.932958345458982,1.9399902681121672,COMPLETE
1059,3.0362608120135834,2026-01-07 05:03:17.110227,2026-01-07 05:03:17.188572,0 days 00:00:00.078345,31,37,2.172299295836123,3.5480671332816835,5.192183816668871,1.9606552949945455,COMPLETE
1056,3.0362608120135834,2026-01-07 05:03:16.209808,2026-01-07 05:03:16.307084,0 days 00:00:00.097276,42,37,3.816532483417719,2.482798476512505,5.2741456005418375,3.68994234109377,COMPLETE
1083,3.0362608120135834,2026-01-07 05:03:22.698975,2026-01-07 05:03:22.773554,0 days 00:00:00.074579,20,33,2.573966540113653,3.6901424003173187,3.6359809942620664,2.1246922339947343,COMPLETE
573,3.0362608120135834,2026-01-07 05:01:21.139185,2026-01-07 05:01:21.217134,0 days 00:00:00.077949,45,33,3.566168069991556,4.28783050763229,4.212776218795595,2.5180672917443396,COMPLETE
569,3.0362608120135834,2026-01-07 05:01:20.306211,2026-01-07 05:01:20.377071,0 days 00:00:00.070860,46,34,2.5972283578286857,2.5445836166227442,4.669062959785815,1.9016082517434367,COMPLETE
566,3.0362608120135834,2026-01-07 05:01:19.697192,2026-01-07 05:01:19.772005,0 days 00:00:00.074813,10,37,2.279440555104285,3.8609388287627007,3.1433022467511096,1.9527021915941944,COMPLETE
564,3.0362608120135834,2026-01-07 05:01:19.144443,2026-01-07 05:01:19.221752,0 days 00:00:00.077309,43,32,3.6264986576836264,4.359809351322728,4.832274024852065,3.158835122953146,COMPLETE
1036,3.0362608120135834,2026-01-07 05:03:10.975525,2026-01-07 05:03:11.056013,0 days 00:00:00.080488,47,30,3.595140982430351,4.4665143540619905,3.9582942096765916,2.5352482972941863,COMPLETE
1032,3.0362608120135834,2026-01-07 05:03:10.050796,2026-01-07 05:03:10.132112,0 days 00:00:00.081316,11,33,2.030007504939433,3.5416759834876426,3.3667477407759137,1.896696108792027,COMPLETE
1029,3.0362608120135834,2026-01-07 05:03:09.315568,2026-01-07 05:03:09.437801,0 days 00:00:00.122233,47,36,2.770746179026498,2.901649943848749,4.051733690037147,1.5061051814657418,COMPLETE
1026,3.0362608120135834,2026-01-07 05:03:08.637496,2026-01-07 05:03:08.715730,0 days 00:00:00.078234,42,34,2.4094505750670114,4.307178673047469,4.08958827185895,2.44918041206888,COMPLETE
1852,3.0362608120135834,2026-01-07 05:06:47.666305,2026-01-07 05:06:47.775414,0 days 00:00:00.109109,49,35,3.355467813237121,2.686778507425956,4.951004251083818,3.4089825235057933,COMPLETE
1851,3.0362608120135834,2026-01-07 05:06:47.426131,2026-01-07 05:06:47.514366,0 days 00:00:00.088235,22,31,2.278225853106393,4.479593326125646,5.439099794731233,1.7491058742830161,COMPLETE
1842,3.0362608120135834,2026-01-07 05:06:45.077285,2026-01-07 05:06:45.174672,0 days 00:00:00.097387,38,35,3.1954748979277108,2.931106215938819,5.298110624710356,3.147228706803887,COMPLETE
1841,3.0362608120135834,2026-01-07 05:06:44.819894,2026-01-07 05:06:44.919436,0 days 00:00:00.099542,50,36,3.376761237925191,2.713378846038215,5.132688345639005,2.871626238713663,COMPLETE
1055,3.0362608120135834,2026-01-07 05:03:15.989247,2026-01-07 05:03:16.071913,0 days 00:00:00.082666,39,33,2.307794409042783,2.6607036964659834,4.307745838692663,2.0452481620970633,COMPLETE
1054,3.0362608120135834,2026-01-07 05:03:15.772326,2026-01-07 05:03:15.849393,0 days 00:00:00.077067,45,33,3.5114956221288436,2.4334999800442763,5.042760510136353,3.4277207518200594,COMPLETE
1051,3.0362608120135834,2026-01-07 05:03:14.873653,2026-01-07 05:03:15.014025,0 days 00:00:00.140372,17,31,3.7595515579081082,3.595958436765744,5.402866782662644,2.9865670402129343,COMPLETE
1050,3.0362608120135834,2026-01-07 05:03:14.458382,2026-01-07 05:03:14.530796,0 days 00:00:00.072414,38,34,2.049940244530471,4.372909257530447,5.4681571764226415,2.074796875614673,COMPLETE
997,3.0362608120135834,2026-01-07 05:03:01.696131,2026-01-07 05:03:01.771870,0 days 00:00:00.075739,15,34,3.168333179587608,3.2212153842590943,3.1433490733198304,2.054835170001711,COMPLETE
996,3.0362608120135834,2026-01-07 05:03:01.420867,2026-01-07 05:03:01.517782,0 days 00:00:00.096915,49,31,3.7450116284536015,2.4346012982294276,5.61449830727387,2.846689115702644,COMPLETE
994,3.0362608120135834,2026-01-07 05:03:00.977155,2026-01-07 05:03:01.058507,0 days 00:00:00.081352,13,30,2.013926351974035,3.250694658527869,3.9625177126033373,1.984655938592921,COMPLETE
584,3.0362608120135834,2026-01-07 05:01:23.595856,2026-01-07 05:01:23.667311,0 days 00:00:00.071455,40,31,2.1477581237243872,3.468047389809131,3.6094603340173936,1.6250228171334828,COMPLETE
583,3.0362608120135834,2026-01-07 05:01:23.381867,2026-01-07 05:01:23.452268,0 days 00:00:00.070401,14,31,3.2127866011798023,3.5688465283322066,3.1397781772933873,2.282422050230352,COMPLETE
