number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
421,0.8634465797078197,2026-01-02 17:47:15.707080,2026-01-02 17:47:17.685996,0 days 00:00:01.978916,16,19,55,2.810902150037036,9,9,22,3,3.4013408564483134,41,3,9,2.831066502694158,2.536854163156953,COMPLETE
132,0.862743984959447,2026-01-02 17:38:16.422825,2026-01-02 17:38:18.800041,0 days 00:00:02.377216,10,15,54,2.040667095470962,7,8,20,4,2.9516680408193223,41,3,7,1.7181833007009861,2.0283185579848073,COMPLETE
485,0.8611504439019162,2026-01-02 17:49:08.333761,2026-01-02 17:49:10.066409,0 days 00:00:01.732648,16,17,44,1.946795380402047,9,10,21,3,2.7922816357283713,42,3,4,4.071464354720088,2.2945419915679794,COMPLETE
412,0.8576395465889991,2026-01-02 17:46:58.712832,2026-01-02 17:47:00.420735,0 days 00:00:01.707903,15,15,52,2.7773726885685925,9,10,21,3,3.09191503527706,43,3,4,4.08726824359313,2.897869525515171,COMPLETE
493,0.8549205011550248,2026-01-02 17:49:22.829897,2026-01-02 17:49:24.631187,0 days 00:00:01.801290,20,16,40,1.9013523607018676,9,8,23,3,2.8391843362670235,41,3,6,4.641754464936579,2.097756810440266,COMPLETE
147,0.8546986245871994,2026-01-02 17:38:46.728030,2026-01-02 17:38:49.137542,0 days 00:00:02.409512,15,15,59,2.0243975260309295,8,7,24,3,2.840057585733192,41,3,7,2.699720048849037,1.9575266238893505,COMPLETE
216,0.8544971526806705,2026-01-02 17:41:07.922598,2026-01-02 17:41:09.826310,0 days 00:00:01.903712,13,18,57,2.2946605737417216,10,10,20,4,1.718962813800861,43,3,4,3.79362904141219,2.02580333339124,COMPLETE
280,0.85346055520352,2026-01-02 17:43:08.347090,2026-01-02 17:43:10.104613,0 days 00:00:01.757523,10,12,38,1.6001222813405316,5,6,20,4,2.9461166174386615,41,3,5,1.7195188962342198,2.1033251496354484,COMPLETE
434,0.85346055520352,2026-01-02 17:47:40.567432,2026-01-02 17:47:42.532661,0 days 00:00:01.965229,10,12,39,1.8636246706507862,5,7,20,4,3.89736226352474,41,3,5,2.089776768019973,2.276204676194323,COMPLETE
351,0.8523562739798288,2026-01-02 17:45:15.883681,2026-01-02 17:45:17.903460,0 days 00:00:02.019779,11,14,59,2.540407779992283,5,7,22,3,1.5379633226422031,43,3,4,3.149184652214864,1.4674598360577065,COMPLETE
254,0.8506901348734937,2026-01-02 17:42:16.641798,2026-01-02 17:42:18.419563,0 days 00:00:01.777765,14,17,45,2.0335330500688196,9,8,20,3,3.1386915703209812,42,3,5,3.524937754517887,2.821664593284127,COMPLETE
115,0.8504114615890801,2026-01-02 17:37:42.580262,2026-01-02 17:37:45.398704,0 days 00:00:02.818442,12,16,57,1.761852187730634,7,7,24,4,3.270458563690019,41,3,7,2.5364871380074647,1.7433182606124524,COMPLETE
462,0.8501383377817153,2026-01-02 17:48:29.587904,2026-01-02 17:48:31.260115,0 days 00:00:01.672211,19,19,54,2.974720833024252,9,8,23,3,3.4226692573462145,43,3,10,3.306858277579937,2.3368845619717784,COMPLETE
37,0.8492025946436016,2026-01-02 17:35:41.528869,2026-01-02 17:35:43.147832,0 days 00:00:01.618963,10,14,49,2.721880674719254,10,10,22,4,1.5336859054612502,42,3,8,2.2077378581042395,2.7049413540573815,COMPLETE
84,0.8490624807758533,2026-01-02 17:36:58.877246,2026-01-02 17:37:00.640101,0 days 00:00:01.762855,13,19,23,2.900464310279485,10,6,20,4,2.101614474722216,42,3,10,2.186471645949647,2.6001942396188262,COMPLETE
354,0.8488581649564922,2026-01-02 17:45:21.768828,2026-01-02 17:45:23.434286,0 days 00:00:01.665458,12,12,58,2.34170171433983,7,7,20,4,2.5360449176410524,44,3,3,3.238859661436856,2.568925327451183,COMPLETE
342,0.8482922453477175,2026-01-02 17:44:58.572589,2026-01-02 17:45:00.224072,0 days 00:00:01.651483,16,17,45,1.7395957574083438,9,10,21,3,2.5712104315224416,44,3,4,4.259704709629516,2.880081916527747,COMPLETE
277,0.8475847205141551,2026-01-02 17:43:02.311969,2026-01-02 17:43:04.245660,0 days 00:00:01.933691,16,15,48,2.8379063643427815,10,7,20,3,2.589109124424086,41,2,3,4.221413221773222,2.9136136000164172,COMPLETE
242,0.8474649110645947,2026-01-02 17:41:52.284199,2026-01-02 17:41:54.135903,0 days 00:00:01.851704,11,14,60,2.641212530663847,8,9,20,3,2.682635243928049,43,3,4,3.9339392335213725,2.686649990435042,COMPLETE
413,0.846317999625115,2026-01-02 17:47:00.548438,2026-01-02 17:47:02.311934,0 days 00:00:01.763496,15,17,55,2.8628726833055946,10,10,20,3,3.192117404203789,43,3,6,3.635286704334895,2.7135844183500613,COMPLETE
220,0.8460660088874095,2026-01-02 17:41:16.502188,2026-01-02 17:41:18.834782,0 days 00:00:02.332594,13,16,57,2.5380739057101187,10,8,22,4,2.670437277756338,41,3,4,3.689155191462517,2.6228981019027784,COMPLETE
69,0.8460229146382177,2026-01-02 17:36:40.145424,2026-01-02 17:36:41.797860,0 days 00:00:01.652436,13,18,55,2.1973435469008518,9,5,21,4,2.399291590232724,38,3,6,1.5603408160644505,2.8728747862328428,COMPLETE
331,0.8451921155402514,2026-01-02 17:44:42.321147,2026-01-02 17:44:44.022816,0 days 00:00:01.701669,18,17,59,2.8636446848438597,8,5,26,4,1.8149141718249298,45,4,6,2.4189383100305637,1.3094234397517237,COMPLETE
39,0.8435520267844792,2026-01-02 17:35:44.967439,2026-01-02 17:35:47.128577,0 days 00:00:02.161138,11,18,53,2.788915388853719,10,10,22,4,2.08516993577006,41,3,8,2.8652793955744436,2.8053292517942103,COMPLETE
179,0.8429613897545365,2026-01-02 17:40:01.131303,2026-01-02 17:40:03.400771,0 days 00:00:02.269468,16,18,58,2.0121162776878228,8,6,30,4,3.697568785698159,42,4,10,2.946630839638663,1.462948495655092,COMPLETE
247,0.8426837680874073,2026-01-02 17:42:01.868264,2026-01-02 17:42:03.915862,0 days 00:00:02.047598,11,14,48,1.8803097299111393,10,7,24,3,2.8184071235476265,43,3,7,2.4386978854345545,2.0120212077912396,COMPLETE
425,0.8424751952928385,2026-01-02 17:47:23.520207,2026-01-02 17:47:25.264924,0 days 00:00:01.744717,16,17,57,2.955129916128604,9,9,25,4,2.7828496078955216,41,3,7,3.532890840686184,2.5529355303541537,COMPLETE
311,0.8422499465945635,2026-01-02 17:44:03.297307,2026-01-02 17:44:05.117868,0 days 00:00:01.820561,15,17,59,2.695168905513708,10,10,22,4,1.6449542935199477,42,3,7,3.7372280883567637,1.423624220925165,COMPLETE
400,0.8419003037383399,2026-01-02 17:46:35.671750,2026-01-02 17:46:37.533103,0 days 00:00:01.861353,13,12,31,1.6353158653030087,3,6,22,5,2.6127526911150616,41,3,8,2.4672642300374674,1.4279954006360374,COMPLETE
251,0.841547048071871,2026-01-02 17:42:10.957150,2026-01-02 17:42:12.802097,0 days 00:00:01.844947,15,15,51,2.676702366128652,9,9,20,3,3.097437556891136,43,2,4,3.8037712265260923,2.7647329685453554,COMPLETE
73,0.8412976438748584,2026-01-02 17:36:44.184742,2026-01-02 17:36:46.005945,0 days 00:00:01.821203,11,16,58,2.6318933404510685,10,6,20,4,2.018752319175261,38,3,6,2.161585297333227,2.730049549784021,COMPLETE
111,0.8412582646430187,2026-01-02 17:37:33.252311,2026-01-02 17:37:34.986968,0 days 00:00:01.734657,12,16,27,2.982838112036901,10,6,23,4,2.428662112521909,38,3,8,2.5433413692760514,2.7400336045140814,COMPLETE
344,0.8403358895864915,2026-01-02 17:45:02.141839,2026-01-02 17:45:04.158365,0 days 00:00:02.016526,13,15,43,2.619591850638399,7,10,23,3,3.786909492636943,43,3,4,4.424059375235824,2.91210745536149,COMPLETE
