number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
164,2.6484869773735307,2026-01-04 16:31:19.742306,2026-01-04 16:31:21.413767,0 days 00:00:01.671461,25,11,41,2.436352340393561,12,7,13,5,3.894426779772049,44,6,7,3.427030720378165,1.3719170572050796,COMPLETE
119,2.6458117416267166,2026-01-04 16:30:06.989031,2026-01-04 16:30:08.708425,0 days 00:00:01.719394,17,11,40,2.8672620584221558,11,7,13,5,3.53166155791244,43,6,7,3.0173689455889487,2.4835314552752745,COMPLETE
159,2.6450437890157623,2026-01-04 16:31:12.176784,2026-01-04 16:31:13.878850,0 days 00:00:01.702066,25,10,40,2.690849529124499,11,7,13,5,3.738609192916979,46,6,8,3.535943557841057,1.5293347010231826,COMPLETE
106,2.6346635092099193,2026-01-04 16:29:42.049891,2026-01-04 16:29:43.739293,0 days 00:00:01.689402,18,10,42,2.6979534510508363,10,7,13,5,3.3035341698252894,45,6,10,3.560178056895761,2.1283659850213783,COMPLETE
31,2.633610834047846,2026-01-04 16:27:25.159744,2026-01-04 16:27:27.088389,0 days 00:00:01.928645,19,10,42,2.856029854806007,12,7,13,5,3.6358682380671588,45,6,10,3.7074121404970874,2.6173880266133986,COMPLETE
182,2.633610834047846,2026-01-04 16:31:54.536667,2026-01-04 16:31:56.408244,0 days 00:00:01.871577,20,10,40,2.7418876879251353,11,7,13,5,3.8134498861473167,45,6,9,3.757960590767076,3.216955072845154,COMPLETE
117,2.632142515232438,2026-01-04 16:30:02.806703,2026-01-04 16:30:04.775662,0 days 00:00:01.968959,19,11,42,2.840430887685542,12,7,13,5,3.747913281979555,45,6,10,3.662935046353902,2.1913801341750667,COMPLETE
181,2.63108880713416,2026-01-04 16:31:52.639562,2026-01-04 16:31:54.425821,0 days 00:00:01.786259,20,11,40,2.8835612204653542,11,7,13,5,3.543845545963588,45,6,10,3.7653383327931453,2.8106936189942324,COMPLETE
189,2.6282844346264422,2026-01-04 16:32:05.818252,2026-01-04 16:32:07.545128,0 days 00:00:01.726876,24,11,38,2.599673498594262,10,8,13,5,3.6794231226255203,46,6,8,4.04467615687528,1.8802685122906075,COMPLETE
184,2.62781976253122,2026-01-04 16:31:58.342830,2026-01-04 16:32:00.049308,0 days 00:00:01.706478,19,12,41,2.6662274000297277,12,7,13,5,3.8610788372566858,43,6,8,4.004092399770306,2.8761210720487465,COMPLETE
142,2.6208553069541654,2026-01-04 16:30:46.365706,2026-01-04 16:30:48.515104,0 days 00:00:02.149398,23,11,37,2.6468466293814314,9,7,13,5,3.8424316329186836,41,6,10,3.750232824016312,1.995430358725179,COMPLETE
57,2.6069131317149865,2026-01-04 16:28:10.881873,2026-01-04 16:28:13.133424,0 days 00:00:02.251551,19,11,49,2.9714165829246215,12,8,13,5,3.6019065009492235,49,6,9,3.793882893509976,1.8121903296640185,COMPLETE
98,2.6066067521628864,2026-01-04 16:29:26.833276,2026-01-04 16:29:28.590247,0 days 00:00:01.756971,21,11,40,2.949694833510472,11,7,13,5,3.433386870760964,49,6,9,3.3631402954369705,2.4537131674063537,COMPLETE
135,2.6059942470006057,2026-01-04 16:30:34.458669,2026-01-04 16:30:36.227165,0 days 00:00:01.768496,22,10,49,2.8158385578994674,12,7,13,5,3.7308889204467475,48,6,10,3.669404294501497,2.521102884539382,COMPLETE
99,2.597798382343893,2026-01-04 16:29:28.706824,2026-01-04 16:29:30.425274,0 days 00:00:01.718450,19,11,39,2.8829493623623055,11,7,13,5,3.7070044600256145,47,6,10,3.3593172468120165,2.150600827646198,COMPLETE
158,2.5974157899875507,2026-01-04 16:31:10.324420,2026-01-04 16:31:12.021707,0 days 00:00:01.697287,18,10,42,2.9662272989179352,12,7,14,5,3.7087757958376453,44,6,10,3.9298471635560963,2.7297040536144483,COMPLETE
129,2.596706740517035,2026-01-04 16:30:22.218418,2026-01-04 16:30:23.954506,0 days 00:00:01.736088,18,11,40,2.7039953332784807,12,7,13,5,3.954430993536425,47,6,10,3.287044144235939,2.649011326516126,COMPLETE
115,2.596632539598164,2026-01-04 16:29:58.729935,2026-01-04 16:30:00.474969,0 days 00:00:01.745034,21,11,38,2.7705193768796246,11,7,13,5,3.659570067480657,47,6,9,3.753875217030667,1.991314435876491,COMPLETE
183,2.5837998278059837,2026-01-04 16:31:56.516473,2026-01-04 16:31:58.215825,0 days 00:00:01.699352,20,12,37,2.812335283040854,11,7,13,5,3.528917611578628,48,6,7,3.6584514979153235,2.291727796360028,COMPLETE
92,2.5836630421397886,2026-01-04 16:29:14.217352,2026-01-04 16:29:15.932263,0 days 00:00:01.714911,18,11,41,2.6885542530108784,12,8,14,5,3.424333522505577,42,6,10,3.3133321763746126,2.2012451292677895,COMPLETE
143,2.5831237823152104,2026-01-04 16:30:48.625947,2026-01-04 16:30:50.296756,0 days 00:00:01.670809,23,10,38,2.662133725876143,11,7,14,5,3.4704880226185746,45,6,10,3.4519023315467843,2.0551195018306174,COMPLETE
144,2.583076207503468,2026-01-04 16:30:50.412555,2026-01-04 16:30:52.166582,0 days 00:00:01.754027,23,13,39,2.487376645703834,7,7,14,5,3.559579873484253,42,6,10,3.480760550254187,2.7879097823624264,COMPLETE
167,2.582021243388617,2026-01-04 16:31:25.218341,2026-01-04 16:31:26.930684,0 days 00:00:01.712343,18,10,37,2.6659658034436915,12,7,14,5,3.527861684276613,45,6,10,3.41977387092452,2.521615833915497,COMPLETE
185,2.5819213748286653,2026-01-04 16:32:00.159183,2026-01-04 16:32:01.871015,0 days 00:00:01.711832,25,13,42,2.4305188080061884,12,7,15,5,3.320026234259193,45,6,5,3.3068082577315434,1.3481400978025497,COMPLETE
