number,value,datetime_start,datetime_complete,duration,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
127,2.2681370202806104,2026-01-05 03:55:00.640435,2026-01-05 03:55:00.827160,0 days 00:00:00.186725,60,3.419848492738902,3.581518801101926,4.962079729589846,1.5257439631496745,COMPLETE
344,2.2517939297567673,2026-01-05 03:55:50.187787,2026-01-05 03:55:50.277060,0 days 00:00:00.089273,60,3.992582889906567,3.4983880303930337,5.314411691424007,1.7096267540951369,COMPLETE
189,2.2517939297567673,2026-01-05 03:55:15.496287,2026-01-05 03:55:15.595418,0 days 00:00:00.099131,60,3.987448659273511,3.6838660904670983,5.017261246371503,1.7068134729474655,COMPLETE
8,2.2517939297567673,2026-01-05 03:54:32.984047,2026-01-05 03:54:33.076698,0 days 00:00:00.092651,60,3.818640804157564,2.305095587111947,4.48553073033381,1.5687770422304368,COMPLETE
31,2.2517939297567673,2026-01-05 03:54:37.961918,2026-01-05 03:54:38.051155,0 days 00:00:00.089237,60,3.996458680353613,3.692591245677786,5.010514089425978,1.6225138355514912,COMPLETE
403,2.2517939297567673,2026-01-05 03:56:04.229724,2026-01-05 03:56:04.327766,0 days 00:00:00.098042,60,3.4685459447897804,3.692606540073612,4.779380654724961,1.5491007630459566,COMPLETE
136,2.249101447350315,2026-01-05 03:55:03.174699,2026-01-05 03:55:03.266072,0 days 00:00:00.091373,62,3.461468052770692,3.5172121958949982,5.114840726501613,1.749044775564907,COMPLETE
470,2.249101447350315,2026-01-05 03:56:19.029598,2026-01-05 03:56:19.129263,0 days 00:00:00.099665,62,3.0982989589312204,2.2416859139244227,3.126339552988193,1.5934419475569956,COMPLETE
50,2.249101447350315,2026-01-05 03:54:41.987424,2026-01-05 03:54:42.073829,0 days 00:00:00.086405,62,3.2099865683724222,2.365290551745217,4.020200620194043,1.5773416852893432,COMPLETE
361,2.249101447350315,2026-01-05 03:55:53.969097,2026-01-05 03:55:54.057876,0 days 00:00:00.088779,62,3.892161799585306,3.7539074183755448,5.184676220519953,1.7813889516395196,COMPLETE
238,2.249101447350315,2026-01-05 03:55:26.526448,2026-01-05 03:55:26.620813,0 days 00:00:00.094365,62,3.9285583723613478,3.902001212852213,4.8995327489432565,1.7611547657630655,COMPLETE
144,2.249101447350315,2026-01-05 03:55:05.267933,2026-01-05 03:55:05.398480,0 days 00:00:00.130547,62,3.7812839133665364,3.2722264872720483,5.65310053362526,1.5761062990284103,COMPLETE
474,2.247572703744675,2026-01-05 03:56:19.936481,2026-01-05 03:56:20.027689,0 days 00:00:00.091208,60,3.2998506517103285,2.177989033838686,3.3586034694233615,2.3195700022425694,COMPLETE
248,2.247572703744675,2026-01-05 03:55:28.893289,2026-01-05 03:55:28.983002,0 days 00:00:00.089713,60,3.949743999844509,3.8292887290882285,5.396049424385267,1.8587479095240533,COMPLETE
257,2.247572703744675,2026-01-05 03:55:31.170386,2026-01-05 03:55:31.258533,0 days 00:00:00.088147,60,2.365494975361741,3.108294588871014,4.1264953223680045,2.8315595793739323,COMPLETE
334,2.247572703744675,2026-01-05 03:55:48.066004,2026-01-05 03:55:48.158288,0 days 00:00:00.092284,60,2.468824472114828,3.444831111761935,5.830260940448017,2.1780688449798924,COMPLETE
212,2.247572703744675,2026-01-05 03:55:20.874563,2026-01-05 03:55:20.968362,0 days 00:00:00.093799,60,2.6677847914219437,2.593463670774654,3.814450145448658,1.8875759322094638,COMPLETE
43,2.247572703744675,2026-01-05 03:54:40.520466,2026-01-05 03:54:40.622113,0 days 00:00:00.101647,60,3.8269567817757926,2.6737169007676695,4.627955135248967,2.3009577316816,COMPLETE
372,2.247572703744675,2026-01-05 03:55:56.822363,2026-01-05 03:55:56.911660,0 days 00:00:00.089297,60,3.556346763487258,3.2536910287543797,5.496769637242915,2.038109942531709,COMPLETE
132,2.247572703744675,2026-01-05 03:55:02.041172,2026-01-05 03:55:02.133282,0 days 00:00:00.092110,60,3.4535027646606133,3.4110386466864795,4.903253401395589,2.044980639599225,COMPLETE
335,2.247572703744675,2026-01-05 03:55:48.274607,2026-01-05 03:55:48.366950,0 days 00:00:00.092343,60,2.689018217887295,3.370518531085571,5.534300920411872,2.0936739247354574,COMPLETE
371,2.2448080523829415,2026-01-05 03:55:56.471439,2026-01-05 03:55:56.561140,0 days 00:00:00.089701,62,3.1278321805873595,2.0480852857194507,4.800546183442521,2.3632738803885096,COMPLETE
459,2.2448080523829415,2026-01-05 03:56:16.516194,2026-01-05 03:56:16.626539,0 days 00:00:00.110345,62,3.1170656147524194,3.526595316002232,3.4568046210921834,3.2039402902641703,COMPLETE
445,2.2448080523829415,2026-01-05 03:56:13.421236,2026-01-05 03:56:13.514919,0 days 00:00:00.093683,62,3.787714538036338,3.874683215284633,3.2476874377035823,1.9888523080302811,COMPLETE
12,2.2448080523829415,2026-01-05 03:54:33.854110,2026-01-05 03:54:33.943844,0 days 00:00:00.089734,62,2.713506653387179,2.971693224223705,3.814047095321688,3.1574750183038587,COMPLETE
313,2.2448080523829415,2026-01-05 03:55:43.313830,2026-01-05 03:55:43.408693,0 days 00:00:00.094863,62,2.389698916826719,3.142283490449806,5.332990817406347,2.8410661387034013,COMPLETE
88,2.2448080523829415,2026-01-05 03:54:51.275783,2026-01-05 03:54:51.369286,0 days 00:00:00.093503,62,2.8342241590234414,3.072649986734619,4.277550638042638,3.174730730826974,COMPLETE
114,2.2448080523829415,2026-01-05 03:54:57.181814,2026-01-05 03:54:57.269599,0 days 00:00:00.087785,62,2.464423000417581,2.88635579522288,4.044345380663089,2.9522264822940394,COMPLETE
216,2.2448080523829415,2026-01-05 03:55:21.703858,2026-01-05 03:55:21.791838,0 days 00:00:00.087980,62,2.904233788208372,3.3119286292111063,4.061841438636212,3.4502690411349475,COMPLETE
170,2.2448080523829415,2026-01-05 03:55:11.212762,2026-01-05 03:55:11.302293,0 days 00:00:00.089531,62,2.6130900309473306,3.1240394667539055,3.696528456893674,2.580945148175657,COMPLETE
250,2.2448080523829415,2026-01-05 03:55:29.406500,2026-01-05 03:55:29.497072,0 days 00:00:00.090572,62,3.1764258524760187,2.8777908685289058,4.753746383280569,2.4836468509679546,COMPLETE
142,2.2448080523829415,2026-01-05 03:55:04.844617,2026-01-05 03:55:04.935530,0 days 00:00:00.090913,62,3.013656745443888,3.062720616246004,4.128709789394061,3.4399699716889556,COMPLETE
338,2.2448080523829415,2026-01-05 03:55:48.918823,2026-01-05 03:55:49.009535,0 days 00:00:00.090712,62,2.2450380155712257,3.759941966214193,5.936535748244349,1.9547267845000489,COMPLETE
302,2.2448080523829415,2026-01-05 03:55:40.992329,2026-01-05 03:55:41.080796,0 days 00:00:00.088467,62,2.6027540952323656,3.119688505374127,5.291477020726032,2.5494729851120366,COMPLETE
308,2.244244565488082,2026-01-05 03:55:42.251346,2026-01-05 03:55:42.346380,0 days 00:00:00.095034,62,3.9132571347340055,3.9362305484510776,4.5835814853171435,1.7960840878300286,COMPLETE
309,2.234483186488721,2026-01-05 03:55:42.462618,2026-01-05 03:55:42.553548,0 days 00:00:00.090930,63,3.603951746547655,3.8904454354819418,4.936430035418753,1.5054616261716047,COMPLETE
407,2.234483186488721,2026-01-05 03:56:05.085133,2026-01-05 03:56:05.173603,0 days 00:00:00.088470,63,3.7198662052255522,2.182862388437952,3.3005995850523955,1.503157937765967,COMPLETE
422,2.2225117869071744,2026-01-05 03:56:08.376411,2026-01-05 03:56:08.467449,0 days 00:00:00.091038,64,3.504555973029594,2.729503264822154,4.630955440917665,1.500139473561899,COMPLETE
455,2.218014722148566,2026-01-05 03:56:15.678468,2026-01-05 03:56:15.766728,0 days 00:00:00.088260,64,2.79962943228024,2.008059621644306,4.497245503483672,1.521785658506205,COMPLETE
453,2.218014722148566,2026-01-05 03:56:15.234829,2026-01-05 03:56:15.333470,0 days 00:00:00.098641,64,2.806389051569979,2.54989887783137,4.255016586414309,1.5218623971679812,COMPLETE
411,2.2169599040818353,2026-01-05 03:56:05.960999,2026-01-05 03:56:06.052679,0 days 00:00:00.091680,64,3.4477875303579957,3.1769126219347252,4.073749151616772,1.5117511755930098,COMPLETE
322,2.2152284691863935,2026-01-05 03:55:45.386730,2026-01-05 03:55:45.531621,0 days 00:00:00.144891,59,3.488164874943169,2.50765948756588,3.9403348282497044,1.5002923100703738,COMPLETE
190,2.2131140871531296,2026-01-05 03:55:15.733696,2026-01-05 03:55:15.828878,0 days 00:00:00.095182,63,3.869976769374496,3.6106195972736925,4.340946927801492,1.7671445819496467,COMPLETE
181,2.2131140871531296,2026-01-05 03:55:13.609514,2026-01-05 03:55:13.736349,0 days 00:00:00.126835,63,3.112554247805343,2.084819135161174,4.281402846677201,1.5728168804842266,COMPLETE
390,2.2131140871531296,2026-01-05 03:56:01.401358,2026-01-05 03:56:01.496480,0 days 00:00:00.095122,63,3.5816077178503254,3.2382300691497656,4.568386300683761,1.6238476438444898,COMPLETE
52,2.2131140871531296,2026-01-05 03:54:42.436914,2026-01-05 03:54:42.537414,0 days 00:00:00.100500,63,2.6297106024982053,2.1860944862686336,3.9928676914665346,1.7160484477833462,COMPLETE
47,2.2131140871531296,2026-01-05 03:54:41.371910,2026-01-05 03:54:41.460687,0 days 00:00:00.088777,63,3.1784415152805945,2.2059084569850413,4.369867898517448,1.632817552385119,COMPLETE
261,2.2131140871531296,2026-01-05 03:55:32.090738,2026-01-05 03:55:32.181413,0 days 00:00:00.090675,63,3.3853431557797804,2.045210808676872,4.013367183274557,1.6336480128941522,COMPLETE
148,2.2131140871531296,2026-01-05 03:55:06.186022,2026-01-05 03:55:06.278468,0 days 00:00:00.092446,63,3.545309665193912,3.3994502942481413,5.416972145364924,1.55440126530975,COMPLETE
405,2.210731404427785,2026-01-05 03:56:04.654172,2026-01-05 03:56:04.750308,0 days 00:00:00.096136,59,3.730322491452014,2.0062567847140547,4.325824875148149,1.53034224098808,COMPLETE
400,2.210731404427785,2026-01-05 03:56:03.602442,2026-01-05 03:56:03.696141,0 days 00:00:00.093699,59,3.387475794070829,3.9758481939371637,5.488258907478644,1.529506975965806,COMPLETE
183,2.210569212899374,2026-01-05 03:55:14.179531,2026-01-05 03:55:14.269289,0 days 00:00:00.089758,70,3.040428395442674,2.8900270373985117,5.038601455683094,1.5028394499396631,COMPLETE
294,2.2063844980772127,2026-01-05 03:55:39.205379,2026-01-05 03:55:39.295455,0 days 00:00:00.090076,63,2.4350917929253404,3.236475033954937,3.9267951491353217,3.1689503718537915,COMPLETE
366,2.2063844980772127,2026-01-05 03:55:55.028403,2026-01-05 03:55:55.123613,0 days 00:00:00.095210,63,2.1908219345763014,3.7787182710204106,5.376300956374382,2.8200284934874547,COMPLETE
95,2.2063844980772127,2026-01-05 03:54:52.967429,2026-01-05 03:54:53.054124,0 days 00:00:00.086695,63,2.3446598485418875,2.8502971021858174,3.9160726495246183,3.1806170376389455,COMPLETE
3,2.2063844980772127,2026-01-05 03:54:31.902759,2026-01-05 03:54:32.007452,0 days 00:00:00.104693,63,2.8638900372842313,2.4585112746335844,3.912726728878613,2.549512863264476,COMPLETE
120,2.205894931301026,2026-01-05 03:54:58.822476,2026-01-05 03:54:58.971006,0 days 00:00:00.148530,70,3.1987408936825066,2.052511129863367,4.676570086626532,1.5427180307315762,COMPLETE
159,2.205894931301026,2026-01-05 03:55:08.662136,2026-01-05 03:55:08.782945,0 days 00:00:00.120809,70,3.8608561583246472,3.0884139384423004,5.7033006187106725,1.5352701485892788,COMPLETE
345,2.201192330619597,2026-01-05 03:55:50.415193,2026-01-05 03:55:50.508887,0 days 00:00:00.093694,64,3.916667588696993,3.745036301112247,5.687325817142748,1.781221225400786,COMPLETE
213,2.201192330619597,2026-01-05 03:55:21.086670,2026-01-05 03:55:21.175447,0 days 00:00:00.088777,64,3.8935968452932124,3.5689866843268807,4.856629770988977,1.5987735846795996,COMPLETE
283,2.201192330619597,2026-01-05 03:55:36.796460,2026-01-05 03:55:36.884591,0 days 00:00:00.088131,64,3.5501164394892215,3.529698403195967,5.021333392924248,1.5842736649890912,COMPLETE
495,2.201192330619597,2026-01-05 03:56:24.773498,2026-01-05 03:56:24.862661,0 days 00:00:00.089163,64,3.364400882043843,2.0005475739600644,3.5464057595020724,1.6861333931007847,COMPLETE
72,2.201192330619597,2026-01-05 03:54:46.913459,2026-01-05 03:54:47.002338,0 days 00:00:00.088879,64,3.6427348923241802,2.1075697598974443,4.38654327894025,1.6473163060715026,COMPLETE
281,2.194388313903943,2026-01-05 03:55:36.379716,2026-01-05 03:55:36.471519,0 days 00:00:00.091803,59,3.8195949360228267,4.222039647118221,5.350840564204028,1.7043294328142276,COMPLETE
87,2.194388313903943,2026-01-05 03:54:51.070375,2026-01-05 03:54:51.165853,0 days 00:00:00.095478,59,3.8137836089194406,3.978855989407382,5.925258104152137,1.7051816362582424,COMPLETE
262,2.194388313903943,2026-01-05 03:55:32.294981,2026-01-05 03:55:32.391241,0 days 00:00:00.096260,59,3.6342355507331776,2.8705373606935396,5.486110940602505,1.6941014307836118,COMPLETE
131,2.194388313903943,2026-01-05 03:55:01.697075,2026-01-05 03:55:01.845354,0 days 00:00:00.148279,59,3.107778892850394,3.6453600431539006,5.802575665336238,1.5941645798849051,COMPLETE
129,2.194388313903943,2026-01-05 03:55:01.256074,2026-01-05 03:55:01.358375,0 days 00:00:00.102301,59,2.9578358212406046,3.4181991786058434,4.232101687157164,1.7459689105139626,COMPLETE
424,2.1940608517636613,2026-01-05 03:56:08.801069,2026-01-05 03:56:08.896659,0 days 00:00:00.095590,64,2.9520672481746475,2.2975384730402175,3.628252466710572,1.9137631684861516,COMPLETE
264,2.1940608517636613,2026-01-05 03:55:32.720735,2026-01-05 03:55:32.810233,0 days 00:00:00.089498,64,3.610192466050479,2.078495337229365,4.776159763404238,2.1036927110388786,COMPLETE
305,2.1940608517636613,2026-01-05 03:55:41.626835,2026-01-05 03:55:41.724856,0 days 00:00:00.098021,64,2.048521624587842,3.6048506763310977,4.9144839455025995,2.8044253086575175,COMPLETE
353,2.1940608517636613,2026-01-05 03:55:52.284573,2026-01-05 03:55:52.378877,0 days 00:00:00.094304,64,3.160642229229856,2.3989752128732964,4.328700342605303,2.1136512424957052,COMPLETE
121,2.1940608517636613,2026-01-05 03:54:59.084873,2026-01-05 03:54:59.174478,0 days 00:00:00.089605,64,2.2267682083031834,2.8709148689382866,3.9794834763965206,3.3192765445314105,COMPLETE
123,2.1940608517636613,2026-01-05 03:54:59.531829,2026-01-05 03:54:59.686146,0 days 00:00:00.154317,64,2.6458463830434593,3.0681751255371044,3.4407216480599834,3.3136879442079277,COMPLETE
429,2.1940608517636613,2026-01-05 03:56:09.925219,2026-01-05 03:56:10.021633,0 days 00:00:00.096414,64,3.267493756574235,2.0438141077661243,3.858843966731818,1.9725217972661548,COMPLETE
112,2.1940608517636613,2026-01-05 03:54:56.754289,2026-01-05 03:54:56.847170,0 days 00:00:00.092881,64,2.864766339432909,2.421953343925988,3.7624282643634044,2.6318633779676337,COMPLETE
147,2.1940608517636613,2026-01-05 03:55:05.983679,2026-01-05 03:55:06.079088,0 days 00:00:00.095409,64,3.670021404968895,3.386366030295781,5.4107644643568005,1.8076159893464843,COMPLETE
97,2.1940608517636613,2026-01-05 03:54:53.380336,2026-01-05 03:54:53.473649,0 days 00:00:00.093313,64,3.5336390058891474,2.5169718532385517,4.511735739067415,1.951604432398249,COMPLETE
325,2.1940608517636613,2026-01-05 03:55:46.069059,2026-01-05 03:55:46.160937,0 days 00:00:00.091878,64,3.8670665857529283,2.5261866719134742,5.553373026842742,2.4654059903883527,COMPLETE
311,2.1940608517636613,2026-01-05 03:55:42.897990,2026-01-05 03:55:42.993749,0 days 00:00:00.095759,64,3.3050184394899165,2.1524411224075695,4.313086994081439,1.8596709944401306,COMPLETE
196,2.1940608517636613,2026-01-05 03:55:17.332693,2026-01-05 03:55:17.423441,0 days 00:00:00.090748,64,2.43337834996978,2.8683696987549543,4.467274564820356,2.738082265858692,COMPLETE
194,2.1940608517636613,2026-01-05 03:55:16.826747,2026-01-05 03:55:16.944017,0 days 00:00:00.117270,64,3.108867984367614,3.0279652127869316,4.0817887868011775,3.346973470845078,COMPLETE
218,2.1940608517636613,2026-01-05 03:55:22.122839,2026-01-05 03:55:22.208828,0 days 00:00:00.085989,64,2.9567008776546384,3.28047765804351,3.7493283766056864,3.13642509401867,COMPLETE
249,2.1940608517636613,2026-01-05 03:55:29.193391,2026-01-05 03:55:29.285262,0 days 00:00:00.091871,64,3.797094282200581,3.971304568196912,5.247963671085604,2.0209669028582806,COMPLETE
65,2.1940608517636613,2026-01-05 03:54:45.460966,2026-01-05 03:54:45.554164,0 days 00:00:00.093198,64,3.1440741785824007,2.1373520058510316,4.335602847776,2.0727312358369967,COMPLETE
482,2.1940608517636613,2026-01-05 03:56:21.778804,2026-01-05 03:56:21.877840,0 days 00:00:00.099036,64,3.256777806806453,2.7512324922951605,3.5135794976072376,1.8968914794022464,COMPLETE
312,2.1914002807369832,2026-01-05 03:55:43.103681,2026-01-05 03:55:43.196578,0 days 00:00:00.092897,69,2.353762533122328,2.5167859363733136,4.401326809688167,1.6745335138756334,COMPLETE
234,2.1914002807369832,2026-01-05 03:55:25.673358,2026-01-05 03:55:25.763380,0 days 00:00:00.090022,69,2.0766873640617654,3.2174085363787164,3.835762132913078,1.7483861971381,COMPLETE
223,2.1914002807369832,2026-01-05 03:55:23.152494,2026-01-05 03:55:23.246997,0 days 00:00:00.094503,69,3.3547251946814116,2.641614175345886,4.380553147918086,1.5909881137905952,COMPLETE
54,2.1914002807369832,2026-01-05 03:54:42.852698,2026-01-05 03:54:42.941291,0 days 00:00:00.088593,69,3.9755348390061864,3.6064041758196157,5.179095746923376,1.6738749301092761,COMPLETE
398,2.187965286654805,2026-01-05 03:56:03.173844,2026-01-05 03:56:03.266695,0 days 00:00:00.092851,70,3.5001060589359967,2.4046701708604314,4.510190079170829,1.6505507242154887,COMPLETE
231,2.187965286654805,2026-01-05 03:55:25.025771,2026-01-05 03:55:25.147627,0 days 00:00:00.121856,70,2.9910526127448662,2.491380533823019,3.995494061072994,1.7861976133687671,COMPLETE
362,2.187965286654805,2026-01-05 03:55:54.183082,2026-01-05 03:55:54.274345,0 days 00:00:00.091263,70,3.2110690962401574,3.877518650937665,5.2798062714260565,1.6809000761085924,COMPLETE
464,2.18782400153051,2026-01-05 03:56:17.659177,2026-01-05 03:56:17.752994,0 days 00:00:00.093817,59,2.9283102287343556,2.1638207023790255,3.1493571826907143,2.161771357159695,COMPLETE
440,2.18782400153051,2026-01-05 03:56:12.365617,2026-01-05 03:56:12.460405,0 days 00:00:00.094788,59,3.845066988967086,3.726721611997058,3.72929851837397,2.597058784074612,COMPLETE
409,2.18782400153051,2026-01-05 03:56:05.505991,2026-01-05 03:56:05.597757,0 days 00:00:00.091766,59,2.7197364735835405,2.382706198759034,4.48508877387403,1.9518440590756772,COMPLETE
367,2.18782400153051,2026-01-05 03:55:55.261016,2026-01-05 03:55:55.361599,0 days 00:00:00.100583,59,3.4878755729267223,2.910240253284229,5.7727341267555214,1.9602769075775934,COMPLETE
222,2.18782400153051,2026-01-05 03:55:22.937887,2026-01-05 03:55:23.026320,0 days 00:00:00.088433,59,2.6339876316768027,3.1731146209602232,4.193668669423892,2.132734999921307,COMPLETE
303,2.18782400153051,2026-01-05 03:55:41.205796,2026-01-05 03:55:41.303793,0 days 00:00:00.097997,59,2.103121369796683,2.8806576021454804,5.502441523167839,2.668023681227708,COMPLETE
269,2.18782400153051,2026-01-05 03:55:33.786526,2026-01-05 03:55:33.880300,0 days 00:00:00.093774,59,2.3488437991204423,3.154658338661412,4.371468895457798,2.857007988223619,COMPLETE
274,2.18782400153051,2026-01-05 03:55:34.815616,2026-01-05 03:55:34.918848,0 days 00:00:00.103232,59,2.6188701475282583,2.6589154265444797,4.682443686583817,3.4258831262598086,COMPLETE
247,2.18782400153051,2026-01-05 03:55:28.638710,2026-01-05 03:55:28.752109,0 days 00:00:00.113399,59,2.8552292454371906,2.4817338784300684,4.279425910773173,2.1357791685203082,COMPLETE
386,2.18782400153051,2026-01-05 03:56:00.284526,2026-01-05 03:56:00.388250,0 days 00:00:00.103724,59,3.3626777722688725,2.04341947502081,4.782266412905905,1.9382499882355646,COMPLETE
380,2.18782400153051,2026-01-05 03:55:58.851177,2026-01-05 03:55:58.945751,0 days 00:00:00.094574,59,3.9238405207375076,2.345583014795209,4.139897782056642,1.8430360927020397,COMPLETE
451,2.18782400153051,2026-01-05 03:56:14.810460,2026-01-05 03:56:14.911812,0 days 00:00:00.101352,59,3.9415498182440567,3.435736770513937,3.52447126315117,2.1049737999150464,COMPLETE
169,2.184854213842476,2026-01-05 03:55:11.003423,2026-01-05 03:55:11.096615,0 days 00:00:00.093192,69,2.7666670177116908,3.2827070152057107,3.6612581619730395,3.3190551080695108,COMPLETE
226,2.184854213842476,2026-01-05 03:55:23.911747,2026-01-05 03:55:24.003872,0 days 00:00:00.092125,69,2.5274992094935187,3.3909705604943334,4.4584146350313665,3.106971672254083,COMPLETE
175,2.184854213842476,2026-01-05 03:55:12.274436,2026-01-05 03:55:12.368693,0 days 00:00:00.094257,69,3.1145820802326756,2.5890363747298855,5.192029517057448,2.720373496587677,COMPLETE
37,2.184854213842476,2026-01-05 03:54:39.188079,2026-01-05 03:54:39.281474,0 days 00:00:00.093395,69,3.9119697232495194,2.1291148897471546,4.469839932216309,2.1650997219725845,COMPLETE
364,2.184854213842476,2026-01-05 03:55:54.604300,2026-01-05 03:55:54.697568,0 days 00:00:00.093268,69,2.056687285890469,2.9284358560095405,4.950844479333261,2.6297658360359106,COMPLETE
236,2.184854213842476,2026-01-05 03:55:26.100938,2026-01-05 03:55:26.192631,0 days 00:00:00.091693,69,3.327148592039422,2.3061062433906385,4.275612674058954,1.8108703325190876,COMPLETE
221,2.182008891939655,2026-01-05 03:55:22.737260,2026-01-05 03:55:22.827097,0 days 00:00:00.089837,70,3.2193099246861894,3.065644581519684,4.70520907940371,2.084770594247394,COMPLETE
243,2.182008891939655,2026-01-05 03:55:27.657827,2026-01-05 03:55:27.746767,0 days 00:00:00.088940,70,2.9401096639780913,2.0136120081600737,4.589178000751674,2.0232689217106925,COMPLETE
473,2.182008891939655,2026-01-05 03:56:19.710035,2026-01-05 03:56:19.817408,0 days 00:00:00.107373,70,3.5220424769806575,2.579195796522063,3.347818665087118,2.143314606381647,COMPLETE
333,2.182008891939655,2026-01-05 03:55:47.857170,2026-01-05 03:55:47.947398,0 days 00:00:00.090228,70,2.5296909003062202,3.955768852240838,5.889920999946131,2.4861305862021372,COMPLETE
138,2.182008891939655,2026-01-05 03:55:03.765240,2026-01-05 03:55:03.852185,0 days 00:00:00.086945,70,3.4599050257305435,3.519447094325457,5.193595497338048,1.8415067178072584,COMPLETE
93,2.182008891939655,2026-01-05 03:54:52.515001,2026-01-05 03:54:52.604338,0 days 00:00:00.089337,70,2.580462706816395,3.3696548998309765,4.518306082696969,3.467595223206143,COMPLETE
485,2.182008891939655,2026-01-05 03:56:22.513324,2026-01-05 03:56:22.607685,0 days 00:00:00.094361,70,3.1620391064048152,2.2412139268940554,3.0132658235693865,2.0065266835964364,COMPLETE
484,2.182008891939655,2026-01-05 03:56:22.261364,2026-01-05 03:56:22.380823,0 days 00:00:00.119459,70,2.916549798733117,2.418512306085711,3.0393550126246622,1.8474923639437832,COMPLETE
