number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
311,0.9459713279020332,2026-01-02 15:08:30.494885,2026-01-02 15:08:31.705001,0 days 00:00:01.210116,12,16,40,2.531657677846206,7,8,21,4,1.5298934864861167,45,3,1,4.508508172088228,2.116691322178521,COMPLETE
115,0.9453401135546511,2026-01-02 15:05:10.928562,2026-01-02 15:05:12.196670,0 days 00:00:01.268108,15,18,23,2.042489184628913,6,6,24,10,3.595712048908913,43,4,8,4.422344717839273,2.9285428522211525,COMPLETE
321,0.944593188106067,2026-01-02 15:08:40.952444,2026-01-02 15:08:41.826022,0 days 00:00:00.873578,14,18,40,1.5946656563691481,4,9,29,9,3.479575203517796,45,4,6,2.4222074118505796,1.1718241654172712,COMPLETE
141,0.9445524622197753,2026-01-02 15:05:38.498387,2026-01-02 15:05:39.397448,0 days 00:00:00.899061,14,18,28,2.2985790186025774,6,4,25,8,3.031021230141518,45,3,8,4.9572322050152415,2.2906553795784714,COMPLETE
216,0.9434444067146659,2026-01-02 15:06:53.867952,2026-01-02 15:06:54.799142,0 days 00:00:00.931190,14,17,26,2.4237947589817272,5,2,28,9,2.742966240748404,41,3,7,4.999832638385399,2.090745606934277,COMPLETE
369,0.9432825725914259,2026-01-02 15:09:28.136301,2026-01-02 15:09:29.025058,0 days 00:00:00.888757,19,15,22,2.4783752180461867,4,7,21,3,1.7424438529533395,42,1,4,4.259768588264373,2.1005127919095594,COMPLETE
201,0.9426298059584353,2026-01-02 15:06:39.326944,2026-01-02 15:06:40.300600,0 days 00:00:00.973656,19,20,43,2.207090855165771,8,8,35,3,3.442557612430752,44,2,9,4.21565592737035,2.9045006789354697,COMPLETE
149,0.9425825039935156,2026-01-02 15:05:46.452294,2026-01-02 15:05:47.448523,0 days 00:00:00.996229,12,16,38,2.121556508356284,7,3,23,10,1.6867769132718426,43,4,5,4.657496478446278,2.7861546778909982,COMPLETE
229,0.9419561468529805,2026-01-02 15:07:07.699420,2026-01-02 15:07:08.577833,0 days 00:00:00.878413,18,18,35,2.897830957333937,6,6,25,3,2.7596070806748796,45,2,1,4.250207888132478,1.9671530585972246,COMPLETE
356,0.9408841947458154,2026-01-02 15:09:14.880386,2026-01-02 15:09:15.773773,0 days 00:00:00.893387,15,18,52,1.6311137449054356,6,5,25,9,2.585370108597292,42,3,4,2.355227438630601,1.3291340992345997,COMPLETE
291,0.9405933176476895,2026-01-02 15:08:10.737362,2026-01-02 15:08:11.621004,0 days 00:00:00.883642,13,16,36,2.0563474920275553,5,1,26,6,3.7831622090734847,45,3,6,4.429686471717571,2.7267436485804613,COMPLETE
383,0.9401461220746193,2026-01-02 15:09:43.298270,2026-01-02 15:09:44.176588,0 days 00:00:00.878318,17,17,33,2.9787028354990923,6,8,21,3,1.764864091352511,41,1,2,4.668952915127777,1.481338976663004,COMPLETE
304,0.939080372362823,2026-01-02 15:08:22.825867,2026-01-02 15:08:23.716080,0 days 00:00:00.890213,18,17,28,1.6481801143593224,5,7,26,10,3.254307688907739,43,3,9,2.290351956171938,1.942883123774502,COMPLETE
263,0.9388587655575027,2026-01-02 15:07:42.815751,2026-01-02 15:07:43.692453,0 days 00:00:00.876702,14,18,24,1.653847337876481,4,8,25,10,3.021647461924146,42,3,9,4.302418850523539,1.8157042371867862,COMPLETE
353,0.9380996464313286,2026-01-02 15:09:11.933122,2026-01-02 15:09:12.811671,0 days 00:00:00.878549,17,19,43,1.6019082619281018,8,4,21,10,2.258857373181241,41,4,4,3.311816523969748,2.244520585995531,COMPLETE
181,0.9376566500402242,2026-01-02 15:06:18.633320,2026-01-02 15:06:19.767962,0 days 00:00:01.134642,20,19,48,2.39167256342909,8,3,30,3,3.059586343847138,42,3,10,4.865991701314472,2.901969695608593,COMPLETE
23,0.937617243404769,2026-01-02 15:03:37.884672,2026-01-02 15:03:38.824093,0 days 00:00:00.939421,20,16,43,1.8278739350621391,10,3,39,4,3.0207291790271507,45,4,8,4.451651592474109,2.9238273114409727,COMPLETE
81,0.9375900503050898,2026-01-02 15:04:36.003200,2026-01-02 15:04:36.890021,0 days 00:00:00.886821,17,20,28,2.8665711792808692,8,7,26,4,2.2271322012387547,45,1,1,3.9391922465743052,2.472232783843278,COMPLETE
288,0.9375879845442538,2026-01-02 15:08:07.492298,2026-01-02 15:08:08.378101,0 days 00:00:00.885803,18,19,46,2.184172469621343,7,6,24,9,1.7900668611975776,42,3,8,3.0003819896310726,1.0856503898372163,COMPLETE
205,0.9375227746761784,2026-01-02 15:06:43.466842,2026-01-02 15:06:44.375212,0 days 00:00:00.908370,20,20,23,2.110475697407589,8,9,28,10,3.627101469130008,40,3,10,3.089370743832402,1.163823483219097,COMPLETE
315,0.9374306192145964,2026-01-02 15:08:34.972493,2026-01-02 15:08:35.853205,0 days 00:00:00.880712,14,15,42,2.5967925166865378,8,5,22,4,1.6131103957976891,45,3,2,4.141359942406382,1.7167158214124199,COMPLETE
363,0.9373442533179543,2026-01-02 15:09:21.931207,2026-01-02 15:09:22.821942,0 days 00:00:00.890735,16,19,23,2.0883995086575564,3,8,28,8,3.054655215272322,44,3,6,4.71246308379933,2.13997424436649,COMPLETE
24,0.9354994416709509,2026-01-02 15:03:38.930324,2026-01-02 15:03:39.818295,0 days 00:00:00.887971,11,18,44,2.4036665212077395,9,3,21,3,2.8119493628640053,44,1,3,2.103686743789597,1.9819320416721244,COMPLETE
207,0.9348147586050221,2026-01-02 15:06:45.566644,2026-01-02 15:06:46.450639,0 days 00:00:00.883995,20,18,27,2.206844702702675,8,9,29,10,3.3315617851725614,43,4,7,3.1656416805127874,1.0156256522949605,COMPLETE
276,0.9338159057616312,2026-01-02 15:07:54.965043,2026-01-02 15:07:55.844466,0 days 00:00:00.879423,19,19,47,1.7561083999690092,5,4,24,9,2.7461369927884913,40,4,9,4.263928311064247,1.182346487836237,COMPLETE
382,0.9337536845833461,2026-01-02 15:09:42.316654,2026-01-02 15:09:43.198026,0 days 00:00:00.881372,16,16,48,2.2336262748975626,8,9,20,9,1.998632602568589,45,4,7,4.553773162148933,1.095799463946963,COMPLETE
50,0.9337081881830528,2026-01-02 15:04:05.266402,2026-01-02 15:04:06.355747,0 days 00:00:01.089345,12,18,25,2.1968884758979303,4,9,21,10,1.504704220045594,39,4,9,3.898782603116166,2.668948408038129,COMPLETE
259,0.9334349886132595,2026-01-02 15:07:38.832660,2026-01-02 15:07:39.743301,0 days 00:00:00.910641,13,20,34,2.8692113766879497,5,10,28,3,1.8695427000459175,43,2,1,3.8718872102161814,1.2982388911456977,COMPLETE
42,0.9332954083182962,2026-01-02 15:03:56.286522,2026-01-02 15:03:57.235218,0 days 00:00:00.948696,13,20,33,2.263495678859999,4,4,29,9,1.9462928394896326,38,3,5,3.6912319701835843,2.73991018498505,COMPLETE
197,0.9332546057417059,2026-01-02 15:06:35.371642,2026-01-02 15:06:36.240621,0 days 00:00:00.868979,13,18,23,2.4509018115744134,3,3,25,8,3.7654117910024314,45,2,8,4.733186567480835,1.7594830834867432,COMPLETE
328,0.9322617055844601,2026-01-02 15:08:47.837705,2026-01-02 15:08:48.719295,0 days 00:00:00.881590,19,17,29,1.9464759591479488,6,10,20,10,1.8738959722360216,40,3,9,3.6974167758341614,2.2970144738383294,COMPLETE
254,0.9322556869979665,2026-01-02 15:07:33.855958,2026-01-02 15:07:34.747310,0 days 00:00:00.891352,19,19,42,2.8953641511048582,9,8,29,3,2.7631100364310996,43,2,5,3.273234738064939,1.4618771357018163,COMPLETE
358,0.9320893339395605,2026-01-02 15:09:16.892044,2026-01-02 15:09:17.862763,0 days 00:00:00.970719,20,16,36,2.1197239260605425,10,6,36,3,2.672472087796844,40,3,8,4.834924041384868,2.95486557770832,COMPLETE
234,0.9316047204403155,2026-01-02 15:07:12.733602,2026-01-02 15:07:13.603867,0 days 00:00:00.870265,10,18,35,1.7874043826111903,7,1,20,9,2.455081173735406,43,4,10,4.6545727233579495,2.9442136088318045,COMPLETE
101,0.9312648748035,2026-01-02 15:04:56.664294,2026-01-02 15:04:57.546926,0 days 00:00:00.882632,15,19,21,2.0951826063727657,4,6,28,6,2.3686992313945856,45,2,6,3.9882073326979803,2.0142321877476825,COMPLETE
121,0.931254881391277,2026-01-02 15:05:17.963489,2026-01-02 15:05:18.862104,0 days 00:00:00.898615,17,20,33,2.1373055519502686,6,8,28,10,3.069934817846771,38,4,8,2.1824303756396297,1.2182219262105771,COMPLETE
249,0.9312439954054715,2026-01-02 15:07:28.840343,2026-01-02 15:07:29.751954,0 days 00:00:00.911611,20,18,32,2.0019137118891646,8,10,20,8,2.6730360995127636,41,3,7,2.583702867749104,1.2005706414626358,COMPLETE
279,0.9311639337591422,2026-01-02 15:07:58.021993,2026-01-02 15:07:58.906887,0 days 00:00:00.884894,20,17,39,2.315392556708885,7,8,24,9,2.100110383703292,44,2,9,2.9830964201124117,2.3996956422478335,COMPLETE
364,0.9310405802309994,2026-01-02 15:09:22.930840,2026-01-02 15:09:23.827991,0 days 00:00:00.897151,14,20,22,1.7467293180233343,2,10,21,9,3.8976843658451017,39,4,7,4.296149166849688,2.2845723888739764,COMPLETE
300,0.930844818418597,2026-01-02 15:08:18.862013,2026-01-02 15:08:19.784607,0 days 00:00:00.922594,19,17,41,1.6419340627185637,6,8,24,10,2.7190737232668676,44,2,7,4.284008054070641,1.1963129476732408,COMPLETE
298,0.9306585338940341,2026-01-02 15:08:16.836362,2026-01-02 15:08:17.756322,0 days 00:00:00.919960,13,16,25,2.947352536843585,2,10,22,3,1.870800588416897,45,2,2,4.433704028665918,1.677467035225256,COMPLETE
294,0.9305747023932045,2026-01-02 15:08:12.890903,2026-01-02 15:08:13.793019,0 days 00:00:00.902116,14,18,48,1.9369928079446146,3,3,20,10,1.9029172523951645,42,4,5,2.696059345625344,1.6708509254845711,COMPLETE
203,0.9300366969594527,2026-01-02 15:06:41.458152,2026-01-02 15:06:42.357022,0 days 00:00:00.898870,20,20,42,2.5293240451748966,8,5,37,3,3.0497775288420916,41,2,7,4.410976268566721,2.922283123765633,COMPLETE
271,0.9300239642859387,2026-01-02 15:07:49.967586,2026-01-02 15:07:50.861410,0 days 00:00:00.893824,11,14,45,2.2090453235673846,7,1,25,10,2.0593395298433466,43,3,9,4.609536842770121,2.934583437376924,COMPLETE
54,0.9289152985145522,2026-01-02 15:04:08.864570,2026-01-02 15:04:09.805893,0 days 00:00:00.941323,11,18,30,2.1162384330004365,5,7,22,10,2.288375541923954,43,3,9,4.88878917456882,2.1136124723993506,COMPLETE
177,0.928566610302629,2026-01-02 15:06:14.104945,2026-01-02 15:06:15.002053,0 days 00:00:00.897108,20,16,43,1.951013390445686,10,3,37,3,3.1227707924524886,45,4,9,3.6591955403388345,2.996599334247209,COMPLETE
56,0.928189344190855,2026-01-02 15:04:10.911656,2026-01-02 15:04:11.807098,0 days 00:00:00.895442,14,20,47,2.5194772201932643,7,3,21,3,3.578494685968251,45,3,2,3.2456040643932633,1.9938152149800599,COMPLETE
140,0.9279990359800658,2026-01-02 15:05:37.438086,2026-01-02 15:05:38.394763,0 days 00:00:00.956677,18,17,24,1.6750403830901959,4,4,27,10,3.311887980229966,45,2,6,4.4976481710045455,1.7925308352319909,COMPLETE
231,0.9273893577090637,2026-01-02 15:07:09.691170,2026-01-02 15:07:10.639748,0 days 00:00:00.948578,13,16,39,2.1735156051880726,9,3,26,10,1.818377385380873,41,3,9,4.109373695117069,2.813909296035743,COMPLETE
148,0.927319915776089,2026-01-02 15:05:45.491908,2026-01-02 15:05:46.358520,0 days 00:00:00.866612,14,16,24,2.2243863882552652,2,8,21,10,3.2307240539533426,42,4,10,4.296915904964845,2.6647337414033396,COMPLETE
267,0.9269123579275661,2026-01-02 15:07:46.028974,2026-01-02 15:07:46.896865,0 days 00:00:00.867891,16,17,26,2.679919275107866,8,10,26,10,3.5462804854544148,39,3,7,4.3025053151708805,2.4527101922457373,COMPLETE
227,0.9250922703038618,2026-01-02 15:07:05.727343,2026-01-02 15:07:06.625944,0 days 00:00:00.898601,13,15,45,1.8610390378393529,7,1,21,9,1.6377911241929128,40,3,7,4.583333133755202,2.366473033348717,COMPLETE
331,0.9250706029832247,2026-01-02 15:08:50.031294,2026-01-02 15:08:50.956361,0 days 00:00:00.925067,18,17,53,1.869340371692381,5,9,22,9,1.9507163296422296,45,2,6,3.3311365742424357,1.3133032285593553,COMPLETE
82,0.9247363424373692,2026-01-02 15:04:36.982350,2026-01-02 15:04:37.861698,0 days 00:00:00.879348,18,18,22,2.9499308657533017,10,4,29,5,2.536835198381011,42,3,1,3.8639946296214567,2.433683870929219,COMPLETE
266,0.9247324949449118,2026-01-02 15:07:44.972540,2026-01-02 15:07:45.933072,0 days 00:00:00.960532,17,17,39,2.8610120080286374,3,10,23,3,1.883120734696203,42,1,6,3.877578246496932,2.054594612099921,COMPLETE
154,0.9246983804363746,2026-01-02 15:05:51.911550,2026-01-02 15:05:52.889945,0 days 00:00:00.978395,18,17,26,2.1858947404136715,6,9,20,10,2.3658807965259503,44,2,7,3.54051779375015,1.202146017087452,COMPLETE
188,0.9246172035879393,2026-01-02 15:06:26.389237,2026-01-02 15:06:27.268324,0 days 00:00:00.879087,16,19,32,2.5426316584030744,7,9,26,3,2.3249920215996958,45,1,1,4.185416259055365,2.9286028947890372,COMPLETE
256,0.9243846372840878,2026-01-02 15:07:35.817528,2026-01-02 15:07:36.691444,0 days 00:00:00.873916,20,16,43,2.8406496351221713,7,8,24,5,2.8200354637426437,45,1,3,4.376529077230066,1.8596269625384396,COMPLETE
74,0.9239800408315672,2026-01-02 15:04:28.926681,2026-01-02 15:04:29.927861,0 days 00:00:01.001180,18,19,35,2.6738826731294947,8,5,22,4,2.6163180900475553,40,1,5,3.5889348136315014,2.3797734493782756,COMPLETE
85,0.9239033475978894,2026-01-02 15:04:40.006087,2026-01-02 15:04:40.974464,0 days 00:00:00.968377,18,18,27,2.6921028085628307,7,6,26,5,1.8438795418635954,44,1,1,3.0287721286613474,2.135957797772816,COMPLETE
165,0.9238471027924097,2026-01-02 15:06:02.217164,2026-01-02 15:06:03.144935,0 days 00:00:00.927771,11,18,38,2.0827568714860147,9,2,22,3,3.367981535026547,44,2,3,2.302357871072881,1.4777191571379245,COMPLETE
240,0.9235763493365131,2026-01-02 15:07:18.735849,2026-01-02 15:07:19.651749,0 days 00:00:00.915900,17,19,44,2.5480820690707144,5,7,26,4,3.1469129761900874,42,3,1,3.837245208185658,2.2201346362345,COMPLETE
313,0.9225299888677494,2026-01-02 15:08:32.947403,2026-01-02 15:08:33.870216,0 days 00:00:00.922813,11,16,45,2.5340576790115334,5,7,21,5,1.6557103630580345,42,3,1,3.9249129666470624,2.3740029823054525,COMPLETE
360,0.9222916497626859,2026-01-02 15:09:18.940824,2026-01-02 15:09:19.844538,0 days 00:00:00.903714,12,16,28,2.8325338668957705,4,7,29,10,1.5542878005925087,41,3,7,4.635581336665512,2.0809897181606574,COMPLETE
147,0.9222646248118963,2026-01-02 15:05:44.466498,2026-01-02 15:05:45.396612,0 days 00:00:00.930114,13,18,20,2.5453221297740556,8,7,30,10,2.7774920942271413,44,2,10,4.122544929674717,1.9253166456566757,COMPLETE
301,0.9213759597436292,2026-01-02 15:08:19.888253,2026-01-02 15:08:20.764560,0 days 00:00:00.876307,15,16,26,2.3820787132052748,6,3,25,9,3.385538585013933,43,3,7,4.888632405717731,2.4235058930399047,COMPLETE
354,0.9213031687081402,2026-01-02 15:09:12.909740,2026-01-02 15:09:13.796993,0 days 00:00:00.887253,14,18,31,2.9918325713769356,3,6,21,3,2.487689686309508,41,1,4,4.49313250615962,2.042351001178249,COMPLETE
345,0.9208327330686219,2026-01-02 15:09:03.394221,2026-01-02 15:09:04.273137,0 days 00:00:00.878916,20,18,33,1.6576299429141488,8,7,20,9,1.9789873146767276,43,3,9,3.7325353740496654,1.3659358076882968,COMPLETE
113,0.9207747748831302,2026-01-02 15:05:08.778494,2026-01-02 15:05:09.683295,0 days 00:00:00.904801,12,14,29,2.208073398433717,3,10,21,10,1.5476903407227847,40,3,9,3.330003837601894,2.2030690760055256,COMPLETE
164,0.9193653626280179,2026-01-02 15:06:01.246902,2026-01-02 15:06:02.115859,0 days 00:00:00.868957,18,18,35,1.7614421884251115,8,9,21,8,3.4293904312987324,40,4,6,3.2237446924751345,1.1058692756986073,COMPLETE
275,0.919004783092768,2026-01-02 15:07:53.951812,2026-01-02 15:07:54.861957,0 days 00:00:00.910145,17,17,33,1.9387869816246486,10,9,21,10,2.823095342869432,43,3,9,2.5436517005010946,2.031681315067481,COMPLETE
221,0.9189920922193722,2026-01-02 15:06:59.415845,2026-01-02 15:07:00.362383,0 days 00:00:00.946538,19,17,29,1.6627095986991873,4,9,24,7,3.1794431810831134,41,3,7,4.870746360752493,2.0890853864662664,COMPLETE
264,0.9189424510149824,2026-01-02 15:07:43.796057,2026-01-02 15:07:44.668789,0 days 00:00:00.872732,20,17,30,2.8776114242423714,7,9,26,4,3.168870712409787,44,4,3,4.681858236035397,2.3427120854330488,COMPLETE
244,0.9187870825519312,2026-01-02 15:07:22.746397,2026-01-02 15:07:24.155227,0 days 00:00:01.408830,20,20,44,1.8779326749937053,10,10,26,9,1.8538894836852768,44,2,7,3.00842660501291,1.3750944965102645,COMPLETE
377,0.918531047380356,2026-01-02 15:09:36.903740,2026-01-02 15:09:37.991363,0 days 00:00:01.087623,15,16,28,2.3963380408319637,4,10,23,3,1.8835267599358816,41,1,1,4.787524119327295,2.4879371872963936,COMPLETE
337,0.9184869174314966,2026-01-02 15:08:55.243245,2026-01-02 15:08:56.295368,0 days 00:00:01.052123,13,15,46,1.7738048724216224,2,10,21,9,2.490710243569171,43,4,8,1.5311436724949687,2.900111320067072,COMPLETE
393,0.918473619319936,2026-01-02 15:09:53.737338,2026-01-02 15:09:54.622615,0 days 00:00:00.885277,17,18,25,1.9402480709708096,3,7,31,10,3.874432945326312,45,4,7,3.6600913329571565,2.163814047905536,COMPLETE
76,0.9177701207805067,2026-01-02 15:04:31.005124,2026-01-02 15:04:31.959387,0 days 00:00:00.954263,14,16,41,2.343832156625276,10,5,38,3,2.4695590091093367,44,2,10,4.578358139834876,2.9953779885343352,COMPLETE
118,0.9176512943272807,2026-01-02 15:05:14.768580,2026-01-02 15:05:15.844809,0 days 00:00:01.076229,16,17,22,2.0735801181020586,3,9,32,10,3.4766088316351773,43,3,10,3.0182772008187997,1.806244673300151,COMPLETE
239,0.9173259560505388,2026-01-02 15:07:17.738655,2026-01-02 15:07:18.640298,0 days 00:00:00.901643,14,17,23,2.3491968405765866,4,1,25,9,2.2254005178562957,40,4,5,4.49156792825141,2.0307877523490445,COMPLETE
146,0.9168854391765713,2026-01-02 15:05:43.501531,2026-01-02 15:05:44.370982,0 days 00:00:00.869451,19,19,28,1.538046547223867,5,9,31,9,3.4296933916118273,44,4,10,3.0426396069860835,1.7489824235930473,COMPLETE
252,0.9168097416193283,2026-01-02 15:07:31.869433,2026-01-02 15:07:32.787062,0 days 00:00:00.917629,16,16,51,1.8630580854255419,6,7,28,10,2.479501682267911,39,3,7,4.251080270447593,1.4473701822880987,COMPLETE
