number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
160,3.036284453505068,2026-01-06 00:47:10.100766,2026-01-06 00:47:10.290698,0 days 00:00:00.189932,17,9,70,2.9742142941689393,11,10,18,3,3.484363138959376,38,5,7,3.743230270823079,3.3013913733814473,COMPLETE
493,3.0276157890354334,2026-01-06 00:49:08.673779,2026-01-06 00:49:08.933297,0 days 00:00:00.259518,28,11,69,3.9751691274307626,14,6,17,4,2.4330035916914556,35,5,9,4.02781262076544,2.023632957335555,COMPLETE
462,3.02179390690558,2026-01-06 00:48:55.828305,2026-01-06 00:48:56.041780,0 days 00:00:00.213475,30,11,69,3.94925063577929,8,6,18,3,3.0827676110927325,50,5,8,4.183709033774159,2.852083228966135,COMPLETE
217,2.9970701699732953,2026-01-06 00:47:28.926991,2026-01-06 00:47:29.117931,0 days 00:00:00.190940,26,11,70,3.6375905089454763,15,7,17,3,3.008615227746827,50,5,9,5.5209073813653955,2.9792193116978685,COMPLETE
324,2.982305428358418,2026-01-06 00:48:04.840821,2026-01-06 00:48:05.070283,0 days 00:00:00.229462,12,9,70,3.8208284311213228,9,7,20,3,2.0245643520971535,34,4,10,4.228307904450054,2.996365652931369,COMPLETE
166,2.9718097826772856,2026-01-06 00:47:11.995924,2026-01-06 00:47:12.189272,0 days 00:00:00.193348,30,10,71,3.5127601929529217,5,6,20,3,2.042506659041107,49,5,2,3.5920411404791484,2.9181839376917735,COMPLETE
371,2.961652043955424,2026-01-06 00:48:20.891676,2026-01-06 00:48:21.085254,0 days 00:00:00.193578,13,11,71,3.418319687650565,15,9,22,4,4.0599195643512775,41,5,6,4.409538590647554,3.3414422703416946,COMPLETE
472,2.9489719030779624,2026-01-06 00:49:00.157621,2026-01-06 00:49:00.372123,0 days 00:00:00.214502,28,18,71,2.3706948209504533,16,8,21,3,4.080758573086717,46,5,3,4.841889456447297,3.3196796178439945,COMPLETE
421,2.9398743643836114,2026-01-06 00:48:38.336760,2026-01-06 00:48:38.603291,0 days 00:00:00.266531,29,13,72,3.6367922290394215,6,6,17,3,3.2473961613449283,48,5,7,3.2264262309176663,2.9142577073315286,COMPLETE
369,2.9396386893132314,2026-01-06 00:48:20.186107,2026-01-06 00:48:20.383435,0 days 00:00:00.197328,13,12,71,3.289603847462717,11,10,19,4,3.744936401963206,41,5,7,4.685280329864619,3.3229368056058717,COMPLETE
423,2.9387746860761528,2026-01-06 00:48:39.144984,2026-01-06 00:48:39.370870,0 days 00:00:00.225886,30,10,71,3.6652087611685893,6,6,18,3,3.5348671917641044,44,4,5,3.8107727082781495,3.2578935411090644,COMPLETE
243,2.9303634959084928,2026-01-06 00:47:37.574084,2026-01-06 00:47:37.788054,0 days 00:00:00.213970,30,17,70,2.3280357740592885,15,9,20,3,4.378052554601643,44,5,2,4.627008683645707,3.181853540600908,COMPLETE
416,2.9217990430267444,2026-01-06 00:48:36.063909,2026-01-06 00:48:36.268987,0 days 00:00:00.205078,15,12,70,3.7731823790088734,14,8,21,5,4.123471356902222,42,5,7,4.23891112827854,3.4007995414853998,COMPLETE
307,2.9192552320073335,2026-01-06 00:47:59.312583,2026-01-06 00:47:59.543998,0 days 00:00:00.231415,22,15,70,2.2230950793094033,11,10,17,5,4.467629749399224,48,5,2,4.487576105238298,3.3198787886900467,COMPLETE
419,2.9092849311665394,2026-01-06 00:48:37.251471,2026-01-06 00:48:37.473551,0 days 00:00:00.222080,28,10,67,3.626120632261899,6,6,18,3,3.0127801717891085,50,5,4,3.7552730044757037,3.054587728627287,COMPLETE
135,2.902707553372051,2026-01-06 00:47:02.056584,2026-01-06 00:47:02.287217,0 days 00:00:00.230633,22,11,67,3.403932153171773,12,9,17,3,2.879661024797385,39,4,5,3.9918912835618228,3.2698077021422502,COMPLETE
333,2.8978124305640405,2026-01-06 00:48:07.887357,2026-01-06 00:48:08.084612,0 days 00:00:00.197255,27,18,69,2.66206486132292,19,9,25,4,4.282779837641404,41,5,2,4.694810500356259,3.1972846724010036,COMPLETE
118,2.8956418122359815,2026-01-06 00:46:56.506399,2026-01-06 00:46:56.716075,0 days 00:00:00.209676,25,13,70,3.6936445481725144,11,7,20,3,2.5496991735651995,39,5,6,4.355732459299923,2.1489655229349034,COMPLETE
203,2.8927647550318425,2026-01-06 00:47:24.265067,2026-01-06 00:47:24.457426,0 days 00:00:00.192359,28,11,70,3.9239736725435876,18,7,18,4,2.955866208441587,39,4,8,5.912663103764289,3.254297405730889,COMPLETE
95,2.8886797575723073,2026-01-06 00:46:48.946531,2026-01-06 00:46:49.139624,0 days 00:00:00.193093,15,9,70,3.9456396912316505,8,7,21,4,2.1112087085319695,33,4,7,4.414233475592967,3.439880329377873,COMPLETE
265,2.8841701741351473,2026-01-06 00:47:44.511476,2026-01-06 00:47:44.701139,0 days 00:00:00.189663,30,17,69,2.9174674806473577,16,10,25,4,4.168702389710543,42,5,2,4.738468173269968,2.9903006389061155,COMPLETE
298,2.8832299318574153,2026-01-06 00:47:56.043135,2026-01-06 00:47:56.262434,0 days 00:00:00.219299,20,14,71,3.7680229977713156,13,7,24,4,2.890590920838779,42,5,5,4.133955658556869,2.5675067346655336,COMPLETE
259,2.8811973974004323,2026-01-06 00:47:42.696359,2026-01-06 00:47:42.877926,0 days 00:00:00.181567,20,14,61,3.583752227445304,15,7,19,3,2.4357320259987794,50,5,7,5.887971514531099,3.489862008992322,COMPLETE
77,2.8791430908254823,2026-01-06 00:46:41.888204,2026-01-06 00:46:42.094532,0 days 00:00:00.206328,23,13,71,3.7180314523879776,10,7,25,4,2.7464269295106964,40,5,3,3.9589748574963854,2.686906488584795,COMPLETE
321,2.874911829166517,2026-01-06 00:48:03.977948,2026-01-06 00:48:04.169675,0 days 00:00:00.191727,30,18,65,2.500084852505075,6,10,21,3,3.870639359697493,50,5,3,4.408800175041301,2.6667161748303863,COMPLETE
175,2.8733436716127807,2026-01-06 00:47:14.702296,2026-01-06 00:47:14.931327,0 days 00:00:00.229031,26,10,68,2.1039777067005203,7,10,18,5,2.273242509682422,46,5,2,3.295063209901143,3.269345760475181,COMPLETE
285,2.8704110727120375,2026-01-06 00:47:51.685788,2026-01-06 00:47:51.874937,0 days 00:00:00.189149,19,17,68,3.9771741966443748,10,8,19,5,2.755904621796969,49,5,7,4.672872690449782,2.82469233175228,COMPLETE
257,2.869591802565252,2026-01-06 00:47:42.073834,2026-01-06 00:47:42.265767,0 days 00:00:00.191933,23,15,59,3.722581989636393,17,7,20,3,2.27956675181562,50,5,8,5.889641538487399,3.3796260130757028,COMPLETE
181,2.866054097313836,2026-01-06 00:47:16.922006,2026-01-06 00:47:17.129930,0 days 00:00:00.207924,20,12,69,3.265945466153738,14,9,18,4,2.427243383865376,41,4,5,4.408774453980095,2.6867417903244037,COMPLETE
250,2.8654658004637747,2026-01-06 00:47:39.856857,2026-01-06 00:47:40.047031,0 days 00:00:00.190174,24,16,67,2.460738603506639,5,9,19,4,3.817872265575342,47,5,2,4.444854498415319,3.1127516289618065,COMPLETE
267,2.8648095376379934,2026-01-06 00:47:45.139941,2026-01-06 00:47:45.351964,0 days 00:00:00.212023,18,16,62,3.9197897173469904,12,7,19,5,2.64179195872401,48,5,7,5.24124964477341,3.131342508419614,COMPLETE
90,2.8642047386097524,2026-01-06 00:46:47.134843,2026-01-06 00:46:47.407816,0 days 00:00:00.272973,20,10,58,3.7529499925158056,10,8,19,3,2.47730405170298,36,4,5,4.2385845981405135,3.2324731725846125,COMPLETE
311,2.8641149066871905,2026-01-06 00:48:00.778469,2026-01-06 00:48:00.972475,0 days 00:00:00.194006,15,13,73,3.146764138872793,20,7,17,4,2.0676676910563865,50,5,6,5.697034374427782,3.428736605927242,COMPLETE
361,2.862948613894507,2026-01-06 00:48:17.409864,2026-01-06 00:48:17.637471,0 days 00:00:00.227607,29,15,64,2.444778618207354,19,10,18,3,4.234172873161385,46,5,2,4.698336373534602,3.1955363867296094,COMPLETE
496,2.862061448146038,2026-01-06 00:49:09.667340,2026-01-06 00:49:09.883575,0 days 00:00:00.216235,28,14,70,3.246274143630938,9,6,21,5,2.9680794657818526,44,5,4,4.426373827561181,2.2774420376826883,COMPLETE
313,2.8593827776989515,2026-01-06 00:48:01.413529,2026-01-06 00:48:01.613691,0 days 00:00:00.200162,16,12,73,3.0320794111375724,6,7,19,3,2.656765023100221,31,5,10,4.433910747825569,2.848431850093778,COMPLETE
98,2.858435610219906,2026-01-06 00:46:49.927864,2026-01-06 00:46:50.130389,0 days 00:00:00.202525,17,11,70,3.5226380057122095,6,7,21,4,2.6740976633708127,33,4,10,4.334254126664468,3.3193308369188004,COMPLETE
163,2.852759625325932,2026-01-06 00:47:11.039944,2026-01-06 00:47:11.236708,0 days 00:00:00.196764,29,12,56,2.2584201299952453,7,9,19,3,2.3092850257837334,49,5,3,3.412376706922892,3.1787120587135598,COMPLETE
54,2.849768113319729,2026-01-06 00:46:33.276410,2026-01-06 00:46:33.469840,0 days 00:00:00.193430,27,12,72,3.8151216277692477,20,6,18,4,2.672923878948114,35,4,7,5.754225873055387,2.862208276028016,COMPLETE
355,2.8488305195619983,2026-01-06 00:48:15.237097,2026-01-06 00:48:15.442027,0 days 00:00:00.204930,18,16,72,2.1176110045869834,7,8,21,4,3.7395552241003926,50,5,3,4.8654378132638,2.845300264057541,COMPLETE
446,2.8481600539417817,2026-01-06 00:48:49.207570,2026-01-06 00:48:49.435977,0 days 00:00:00.228407,13,13,68,3.615287273057901,13,8,18,5,4.196090943212917,41,5,5,4.284529765848046,3.305258851938602,COMPLETE
228,2.848031926782928,2026-01-06 00:47:32.586753,2026-01-06 00:47:32.804002,0 days 00:00:00.217249,23,15,64,2.2990766410100703,10,10,19,4,3.49296685388168,46,5,2,4.34763133735466,3.377152819536318,COMPLETE
