number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
234,1.2183273361391698,2026-01-02 02:02:07.390826,2026-01-02 02:02:07.691989,0 days 00:00:00.301163,11,14,36,1.7538103654425297,7,7,39,4,2.3881324611391883,43,6,9,4.854607243208983,2.043530967193982,COMPLETE
850,1.2114755879062236,2026-01-02 02:06:27.362161,2026-01-02 02:06:27.680697,0 days 00:00:00.318536,15,14,36,2.1033848834016644,5,7,40,4,2.996223687742382,44,6,10,4.466137529496743,1.512537517014568,COMPLETE
681,1.2114755879062236,2026-01-02 02:05:15.354617,2026-01-02 02:05:15.666151,0 days 00:00:00.311534,14,14,32,1.6858695243810622,6,6,40,4,2.1150412836980053,44,6,9,4.921935672926754,1.8130645299695392,COMPLETE
721,1.207153040058153,2026-01-02 02:05:32.627963,2026-01-02 02:05:32.956956,0 days 00:00:00.328993,20,18,30,2.555344495939634,7,7,36,3,3.576200052570357,44,7,6,1.599778758002111,1.5877845077263453,COMPLETE
872,1.207153040058153,2026-01-02 02:06:36.476154,2026-01-02 02:06:36.781580,0 days 00:00:00.305426,19,18,22,2.7173495520466786,3,4,36,3,3.8790389102889433,44,7,2,1.6529377692015121,1.1418516269861263,COMPLETE
907,1.2066810470834293,2026-01-02 02:06:52.340495,2026-01-02 02:06:52.788814,0 days 00:00:00.448319,12,19,20,2.258620596050469,10,4,37,3,2.940159901582316,44,7,4,2.9085777908640877,2.946920686060676,COMPLETE
148,1.203601634507146,2026-01-02 02:01:32.538911,2026-01-02 02:01:32.825798,0 days 00:00:00.286887,12,17,53,1.507394763350586,7,1,38,3,2.4949230833789757,44,6,7,3.4522419627142287,2.7965299084139215,COMPLETE
895,1.1997763376220307,2026-01-02 02:06:46.011209,2026-01-02 02:06:46.309249,0 days 00:00:00.298040,17,17,36,2.735907706953751,3,5,39,3,3.571763946188363,39,6,4,1.7269417733099945,1.03863076198044,COMPLETE
628,1.1955085388943256,2026-01-02 02:04:53.210732,2026-01-02 02:04:53.503266,0 days 00:00:00.292534,11,19,54,1.6363206867768343,6,7,37,4,2.0011255636948686,45,6,7,2.5360631780391247,2.686167373300046,COMPLETE
291,1.195183656030199,2026-01-02 02:02:31.826957,2026-01-02 02:02:32.121668,0 days 00:00:00.294711,10,19,51,1.887258915382388,8,8,40,3,2.346221108747823,41,6,2,1.9401591146468733,2.007504058880661,COMPLETE
331,1.194902835580003,2026-01-02 02:02:47.911527,2026-01-02 02:02:48.219887,0 days 00:00:00.308360,11,20,45,1.5288305233303001,8,7,38,3,1.7654971453893116,45,7,1,1.585307938941234,1.8102565277511395,COMPLETE
185,1.194902835580003,2026-01-02 02:01:47.401671,2026-01-02 02:01:47.702139,0 days 00:00:00.300468,15,20,43,1.663571459898814,7,8,38,3,2.429919464831095,45,7,10,3.486828816913744,2.8269628106398272,COMPLETE
449,1.194902835580003,2026-01-02 02:03:38.047881,2026-01-02 02:03:38.424801,0 days 00:00:00.376920,10,20,30,1.6392142427575147,2,8,38,3,2.380285457981656,45,7,7,3.9700971258390996,1.4136440765778668,COMPLETE
428,1.1943150293732392,2026-01-02 02:03:27.649657,2026-01-02 02:03:27.964206,0 days 00:00:00.314549,12,17,47,1.5221839168473266,8,9,37,6,2.576139299689509,45,4,4,1.8983038314403935,1.9712337326781053,COMPLETE
278,1.1943089120756343,2026-01-02 02:02:25.790198,2026-01-02 02:02:26.182391,0 days 00:00:00.392193,20,19,59,1.8756617930557966,8,3,31,4,1.648310657703453,45,7,10,3.6397899589491693,2.3125168542966645,COMPLETE
973,1.1937289168362373,2026-01-02 02:07:20.218411,2026-01-02 02:07:20.523838,0 days 00:00:00.305427,10,14,27,2.349749922032808,10,10,36,3,2.6591132162955784,45,6,9,3.4026172942756614,1.972593963686076,COMPLETE
644,1.1915482115625917,2026-01-02 02:04:59.879868,2026-01-02 02:05:00.177381,0 days 00:00:00.297513,13,16,54,1.8031803021531903,4,7,39,4,2.3054106619744785,45,6,6,2.105607376210752,2.933217202023175,COMPLETE
102,1.1913500891205246,2026-01-02 02:01:12.429456,2026-01-02 02:01:12.760004,0 days 00:00:00.330548,18,19,21,2.7892235005612873,9,6,37,3,3.012535217962794,41,6,6,2.687706113799856,1.5814397928601134,COMPLETE
855,1.1903923177578495,2026-01-02 02:06:29.460515,2026-01-02 02:06:29.779361,0 days 00:00:00.318846,19,18,37,2.7538385844007274,7,9,37,3,3.3105836239544395,43,6,6,1.8199063246946943,1.7897658782834285,COMPLETE
865,1.1897609812735381,2026-01-02 02:06:33.606044,2026-01-02 02:06:33.907865,0 days 00:00:00.301821,20,19,23,2.66130961021352,5,5,37,4,3.3818207110476384,45,6,2,1.674326092673021,1.2769955062251184,COMPLETE
348,1.1881735326839094,2026-01-02 02:02:54.852355,2026-01-02 02:02:55.152851,0 days 00:00:00.300496,10,17,24,2.5659668732517735,10,9,39,4,2.8271283443138953,43,6,9,2.8270277776917094,2.0243707852214268,COMPLETE
767,1.1879045605228398,2026-01-02 02:05:52.788016,2026-01-02 02:05:53.093757,0 days 00:00:00.305741,11,19,20,1.8032826596732336,10,5,38,4,3.543307238243486,45,6,3,3.0886398432439988,2.811069824584412,COMPLETE
167,1.1879045605228398,2026-01-02 02:01:40.072529,2026-01-02 02:01:40.364666,0 days 00:00:00.292137,20,19,49,1.7637005439577724,7,4,38,4,1.7901445234393323,45,6,9,4.406985459984143,2.443833346614666,COMPLETE
