number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
454,3.082619462273706,2026-01-05 02:31:41.858130,2026-01-05 02:31:42.012311,0 days 00:00:00.154181,25,12,50,2.490453424575644,20,10,14,3,4.053147132045451,46,5,9,4.711934069155902,2.9929739240770323,COMPLETE
358,3.0750453210624022,2026-01-05 02:31:16.212047,2026-01-05 02:31:16.363651,0 days 00:00:00.151604,20,11,48,1.6872949459544795,7,9,14,3,3.8450132352124666,50,5,6,4.453444627583047,3.1965715388504394,COMPLETE
379,3.069348220674912,2026-01-05 02:31:21.585981,2026-01-05 02:31:21.731270,0 days 00:00:00.145289,22,11,48,1.5095507208484265,5,9,14,3,3.110405982054319,49,5,2,4.021072204527082,3.4500838891533654,COMPLETE
452,3.056431376586642,2026-01-05 02:31:41.276200,2026-01-05 02:31:41.449384,0 days 00:00:00.173184,17,13,49,2.1343888302679055,15,7,17,3,3.9200137150525203,38,5,9,4.587573091681769,1.6986732962477331,COMPLETE
440,3.055643450169625,2026-01-05 02:31:38.201620,2026-01-05 02:31:38.374793,0 days 00:00:00.173173,13,13,48,2.266820609289701,6,8,17,3,3.9384703521580473,43,5,4,4.3126773169332555,1.7854083196681665,COMPLETE
487,3.0535818590052566,2026-01-05 02:31:51.836802,2026-01-05 02:31:51.977870,0 days 00:00:00.141068,19,11,50,1.6848246542096146,8,8,14,3,4.264384543338981,49,5,6,4.733147097660153,2.6754910797008846,COMPLETE
478,3.042369240343079,2026-01-05 02:31:49.571930,2026-01-05 02:31:49.715887,0 days 00:00:00.143957,23,10,49,2.2820790150085557,5,10,17,3,3.8628735770082065,44,5,9,4.681257804865532,2.338645028329156,COMPLETE
352,3.0422329528982583,2026-01-05 02:31:14.636470,2026-01-05 02:31:14.777655,0 days 00:00:00.141185,12,14,48,2.912306021680811,20,8,18,3,3.7733258284478794,42,5,10,3.8820046594483957,1.5590117694298824,COMPLETE
259,3.04177301527251,2026-01-05 02:30:50.366587,2026-01-05 02:30:50.505005,0 days 00:00:00.138418,14,11,49,2.1117849058101448,6,9,16,3,4.114083013021905,45,5,6,4.730041998623235,3.4629532751508916,COMPLETE
272,3.0412277345034937,2026-01-05 02:30:53.902089,2026-01-05 02:30:54.040846,0 days 00:00:00.138757,14,11,49,2.1996356816449225,5,8,14,4,3.9446935084010506,43,5,5,4.78962373054489,3.1104768081478387,COMPLETE
