number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
212,0.8858668978584087,2026-01-02 16:18:48.144089,2026-01-02 16:18:50.029368,0 days 00:00:01.885279,10,15,51,2.009874394255976,9,10,21,3,2.305148730126143,43,3,1,4.6193936880584845,2.1485627969736942,COMPLETE
204,0.8840554146766012,2026-01-02 16:18:35.140019,2026-01-02 16:18:36.797053,0 days 00:00:01.657034,13,15,48,1.6345746196161195,10,9,20,4,2.537352916769808,42,3,2,4.279156852978142,2.3991869956361143,COMPLETE
139,0.8828464690457678,2026-01-02 16:16:37.738332,2026-01-02 16:16:39.501069,0 days 00:00:01.762737,11,15,49,1.87397890314662,10,8,20,4,2.5998438019110615,41,3,3,4.564223089281806,2.830943947043348,COMPLETE
470,0.8816805315879286,2026-01-02 16:26:06.793232,2026-01-02 16:26:08.485842,0 days 00:00:01.692610,12,11,60,1.6987137906828194,9,7,23,3,1.8553241547846553,45,3,2,4.684564828414458,2.127128252110662,COMPLETE
392,0.8811445989441293,2026-01-02 16:24:01.325337,2026-01-02 16:24:03.018909,0 days 00:00:01.693572,10,20,58,1.7083951754708255,7,5,29,4,2.5416246153797184,44,4,7,3.0624067876264482,2.466397554307529,COMPLETE
393,0.8807072408816234,2026-01-02 16:24:03.195461,2026-01-02 16:24:04.887922,0 days 00:00:01.692461,11,20,42,1.5485802614921975,8,9,27,3,3.6842999491864403,43,3,8,3.0588628630465236,1.3995653643570805,COMPLETE
159,0.8805214974953119,2026-01-02 16:17:15.113522,2026-01-02 16:17:16.806176,0 days 00:00:01.692654,12,19,50,2.1535823863071846,10,10,22,3,3.142878352345053,42,3,6,3.6864668079017897,1.797764797524692,COMPLETE
446,0.8801833525728081,2026-01-02 16:25:29.384434,2026-01-02 16:25:31.549889,0 days 00:00:02.165455,10,13,59,1.7946540879210815,10,6,22,3,2.4616412920681636,42,3,1,4.886692327984221,2.4435109190190945,COMPLETE
199,0.8798445153278651,2026-01-02 16:18:27.739416,2026-01-02 16:18:29.437189,0 days 00:00:01.697773,12,14,51,1.7375112663011256,10,9,21,3,2.183086101875826,43,3,1,3.4000900157460068,2.799609335382871,COMPLETE
479,0.8797882413837479,2026-01-02 16:26:21.662474,2026-01-02 16:26:23.546313,0 days 00:00:01.883839,12,20,46,1.5273810188832342,9,9,29,3,3.395149461907055,45,4,5,3.252856101630701,1.0282623832076594,COMPLETE
361,0.8797097657235856,2026-01-02 16:23:11.980221,2026-01-02 16:23:13.763635,0 days 00:00:01.783414,10,19,58,1.605834091347603,5,9,29,4,2.008164470259183,45,4,7,3.3021528596306093,2.3456118196223024,COMPLETE
227,0.8791686634889183,2026-01-02 16:19:17.035281,2026-01-02 16:19:18.712849,0 days 00:00:01.677568,11,20,51,1.9916866106634097,9,10,22,3,3.8682037778008627,41,3,6,3.0911010555688962,2.2635554661466557,COMPLETE
490,0.8779092826374868,2026-01-02 16:26:41.074424,2026-01-02 16:26:42.765142,0 days 00:00:01.690718,13,19,42,1.6156063997521823,10,9,34,3,3.2564225909754985,41,4,4,3.1421127474096235,1.4988478373843124,COMPLETE
332,0.8768098128816398,2026-01-02 16:22:20.482865,2026-01-02 16:22:22.118589,0 days 00:00:01.635724,15,20,29,1.8914967581683257,4,7,30,4,3.8017740772430706,43,4,2,2.8606925036623703,2.7351890741809903,COMPLETE
474,0.8762525044866775,2026-01-02 16:26:14.168921,2026-01-02 16:26:15.837650,0 days 00:00:01.668729,10,12,57,1.9247865083863687,9,7,20,5,1.7811208343699734,43,3,1,4.935920743504148,1.8576841282286822,COMPLETE
351,0.8752234662040801,2026-01-02 16:22:53.775316,2026-01-02 16:22:55.449212,0 days 00:00:01.673896,11,17,38,1.718857954443849,2,6,27,4,3.044333096651924,45,4,1,2.8436197293075542,2.8179548973299617,COMPLETE
478,0.8747305352870411,2026-01-02 16:26:19.849818,2026-01-02 16:26:21.546576,0 days 00:00:01.696758,11,12,57,1.8658905310998968,7,6,24,3,2.744775682208291,40,3,1,4.915537846018712,2.442038293875608,COMPLETE
375,0.8741587979803837,2026-01-02 16:23:36.043864,2026-01-02 16:23:38.242602,0 days 00:00:02.198738,10,18,37,1.9707389845749097,3,5,26,3,1.6184395072073694,42,3,1,3.6402738603648226,2.8652995515035196,COMPLETE
120,0.8740938540991595,2026-01-02 16:16:08.136018,2026-01-02 16:16:09.810679,0 days 00:00:01.674661,13,19,50,2.0985915816332903,9,10,33,3,3.454656826360355,43,4,4,3.581440511937756,2.087864449647006,COMPLETE
399,0.8729214899694376,2026-01-02 16:24:10.765509,2026-01-02 16:24:12.520641,0 days 00:00:01.755132,11,20,38,1.6349076184288571,9,8,27,3,3.971102634988349,41,3,7,3.8148255060788068,1.6749482618465525,COMPLETE
410,0.8724224514852708,2026-01-02 16:24:28.015230,2026-01-02 16:24:29.920405,0 days 00:00:01.905175,10,20,41,1.683742039472422,10,9,29,3,3.747689595895955,45,3,9,3.255270697950305,1.2114484211352328,COMPLETE
379,0.8721742333975698,2026-01-02 16:23:42.667395,2026-01-02 16:23:44.335267,0 days 00:00:01.667872,11,10,38,1.6631409025843544,9,9,23,3,1.813255323863672,44,3,1,4.109511329059408,1.3948279987318943,COMPLETE
342,0.8715689942715471,2026-01-02 16:22:37.734430,2026-01-02 16:22:39.418951,0 days 00:00:01.684521,12,20,48,1.6226420276296016,9,10,23,3,3.6181602210168853,44,3,8,2.6318867186131394,2.205111283543826,COMPLETE
233,0.871432129224617,2026-01-02 16:19:28.062910,2026-01-02 16:19:29.726059,0 days 00:00:01.663149,13,20,56,1.8650750663361613,6,8,29,6,2.997188541148431,45,3,2,3.222451659982515,1.4874554915615785,COMPLETE
422,0.8705975742345582,2026-01-02 16:24:45.868341,2026-01-02 16:24:47.838794,0 days 00:00:01.970453,17,20,23,2.2028985585643457,4,8,29,4,3.417065144741051,43,3,3,1.7043829221616427,2.710059376627391,COMPLETE
97,0.8705555923870896,2026-01-02 16:15:31.803439,2026-01-02 16:15:33.635209,0 days 00:00:01.831770,14,19,59,1.5113065629731592,7,4,25,4,3.222540915494371,42,3,9,3.423189293547135,1.2280889683898581,COMPLETE
499,0.8705506791887527,2026-01-02 16:26:54.794505,2026-01-02 16:26:57.165636,0 days 00:00:02.371131,10,18,39,1.6348158901329664,10,9,28,3,3.8906407264127467,41,3,8,4.0501495558006795,1.4947494613228192,COMPLETE
74,0.8704466790740685,2026-01-02 16:14:48.747290,2026-01-02 16:14:50.754662,0 days 00:00:02.007372,13,19,59,1.8163872778402879,9,8,24,3,2.7520722098464563,41,3,8,3.8721322536554728,2.0074085963902095,COMPLETE
