number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
2,0.0,2026-01-01 15:32:12.367412,2026-01-01 15:32:12.495680,0 days 00:00:00.128268,26,14,143,3.396896099223678,4,3,32,1,1.870761961280168,7,10,9,1.4278850830606467,2.084275776885255,COMPLETE
0,-10.0,2026-01-01 15:32:11.234814,2026-01-01 15:32:12.050808,0 days 00:00:00.815994,27,10,31,0.6742508365045984,12,17,38,15,3.20501755284444,10,5,20,7.226689489062432,0.1596950334578271,COMPLETE
1,-10.0,2026-01-01 15:32:12.150126,2026-01-01 15:32:12.275520,0 days 00:00:00.125394,8,7,51,2.3355586841671383,11,4,18,3,1.8146509184084816,20,11,16,3.980437511290071,1.4226029542294043,COMPLETE
3,-10.0,2026-01-01 15:32:12.598016,2026-01-01 15:32:12.721148,0 days 00:00:00.123132,9,5,83,2.140130838029839,14,12,16,14,4.863130824940513,16,19,18,7.863761821930588,2.8245469305361484,COMPLETE
4,-10.0,2026-01-01 15:32:12.812780,2026-01-01 15:32:12.942434,0 days 00:00:00.129654,14,6,48,2.986212527455788,7,2,7,3,1.7642052935932133,18,20,17,5.65561279000336,0.5086802524268117,COMPLETE
5,-10.0,2026-01-01 15:32:13.034427,2026-01-01 15:32:13.164221,0 days 00:00:00.129794,6,17,112,2.8138110400578373,17,7,5,3,2.113095778449227,30,2,13,1.6007560654887323,2.6029999350392212,COMPLETE
6,-10.0,2026-01-01 15:32:13.252744,2026-01-01 15:32:13.376815,0 days 00:00:00.124071,23,9,76,0.8587827378149051,13,11,38,5,3.9235327187760385,36,9,10,5.832133376910214,2.335804821868227,COMPLETE
7,-10.0,2026-01-01 15:32:13.479759,2026-01-01 15:32:13.625412,0 days 00:00:00.145653,11,5,81,3.222699421778279,13,6,6,2,2.3467231536603337,16,4,2,7.677735816158963,0.7635146799257051,COMPLETE
8,-10.0,2026-01-01 15:32:13.717105,2026-01-01 15:32:13.840384,0 days 00:00:00.123279,19,19,36,3.177676995469933,18,5,34,13,4.133480698238282,33,9,3,9.012867349273186,1.0222100774184053,COMPLETE
9,-10.0,2026-01-01 15:32:13.941706,2026-01-01 15:32:14.080688,0 days 00:00:00.138982,13,18,41,0.8595961020010484,11,8,5,13,4.743093667606336,20,20,15,3.570427854197175,1.6044928030557617,COMPLETE
