number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,params_channel_multi,params_sigmoid_margin,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,params_trim_percent,state
1835,3.2803650392338337,2026-01-06 23:06:21.220080,2026-01-06 23:06:21.338133,0 days 00:00:00.118053,16,34,3.4058237484785434,0.21235175724178568,2.898973576389713,5.11653535446074,3.8866346135946204,0.07515336525612437,COMPLETE
145,3.2803650392338337,2026-01-06 22:59:33.802985,2026-01-06 22:59:33.876796,0 days 00:00:00.073811,13,34,3.9620747957264117,0.21746873839714453,3.6500183746924986,3.439672073551231,3.3896083157691272,0.033826504545316355,COMPLETE
148,3.2803650392338337,2026-01-06 22:59:34.434557,2026-01-06 22:59:34.513519,0 days 00:00:00.078962,14,34,3.346821531513084,0.15990343648148628,3.121669772015006,3.5220360652312337,3.035956524240789,0.05520702461412732,COMPLETE
151,3.2803650392338337,2026-01-06 22:59:35.046378,2026-01-06 22:59:35.127174,0 days 00:00:00.080796,49,32,3.972245657913341,0.2038647820973617,2.8051668407100725,4.1522087558322704,1.678059370707668,0.019056922216783706,COMPLETE
152,3.2803650392338337,2026-01-06 22:59:35.255558,2026-01-06 22:59:35.332934,0 days 00:00:00.077376,14,35,3.9195335551804793,0.13674214282682784,3.1194450346665046,3.5201796116537363,2.1218279939374263,0.04769368253131409,COMPLETE
153,3.2803650392338337,2026-01-06 22:59:35.458042,2026-01-06 22:59:35.536943,0 days 00:00:00.078901,11,35,3.964122760573916,0.20021956435478222,2.986316107625018,4.206789251435166,2.883990243119888,0.004757570744094004,COMPLETE
157,3.2803650392338337,2026-01-06 22:59:36.317995,2026-01-06 22:59:36.394235,0 days 00:00:00.076240,10,31,3.7014108075684113,0.1422485559241899,3.0187381014175774,4.594410985956915,2.9775264112181037,0.10558400692724657,COMPLETE
158,3.2803650392338337,2026-01-06 22:59:36.524060,2026-01-06 22:59:36.615804,0 days 00:00:00.091744,16,30,2.7106454784327547,0.2941458388472032,2.3028119311368083,3.2878879499046856,2.385203623465222,0.054155780846544835,COMPLETE
1840,3.2803650392338337,2026-01-06 23:06:22.548878,2026-01-06 23:06:22.681777,0 days 00:00:00.132899,14,30,3.47784412867045,0.13601202303911727,2.3923355930767363,4.493089525095497,2.234530298481449,0.03622693948284225,COMPLETE
1842,3.2803650392338337,2026-01-06 23:06:23.092730,2026-01-06 23:06:23.201490,0 days 00:00:00.108760,13,36,2.844875338856744,0.2319663681739111,2.5790131081252596,3.576612877928649,2.5360208767650763,0.08692841735106346,COMPLETE
1844,3.2803650392338337,2026-01-06 23:06:23.575427,2026-01-06 23:06:23.686569,0 days 00:00:00.111142,11,37,3.4615757395117615,0.2486619850285856,2.1143205210303804,3.024417953556965,2.7602208903271794,0.17411828417606506,COMPLETE
1845,3.2803650392338337,2026-01-06 23:06:23.843494,2026-01-06 23:06:23.942506,0 days 00:00:00.099012,17,37,2.4080005433459735,0.23602342719356606,2.723237874912198,3.6264765665478778,2.1668122576408324,0.12390962100538255,COMPLETE
1337,3.2803650392338337,2026-01-06 23:04:13.520553,2026-01-06 23:04:13.614866,0 days 00:00:00.094313,20,33,3.8031894008266938,0.0002546764246165317,2.2498648378509274,5.474235778152648,2.4807887116558884,0.08579134663929516,COMPLETE
1340,3.2803650392338337,2026-01-06 23:04:14.225008,2026-01-06 23:04:14.313588,0 days 00:00:00.088580,18,37,3.258457123766485,0.21483939691586473,2.176310104893756,3.7935508407428853,2.7833579072618617,0.09627393066900393,COMPLETE
575,3.2803650392338337,2026-01-06 23:01:09.840699,2026-01-06 23:01:09.922155,0 days 00:00:00.081456,20,36,2.6276898890571285,0.181859186930813,2.3648443802037686,3.0875311510639087,3.3634491611980883,0.02544481047598962,COMPLETE
1299,3.2803650392338337,2026-01-06 23:04:04.118989,2026-01-06 23:04:04.212735,0 days 00:00:00.093746,45,35,2.5430451573601496,0.08693884543294611,3.5469695094557183,3.929488121329969,1.9671302072879702,0.10774664460041591,COMPLETE
1300,3.2803650392338337,2026-01-06 23:04:04.341857,2026-01-06 23:04:04.430883,0 days 00:00:00.089026,23,30,3.655483709183615,0.22243147403026275,3.228134129714232,4.158824723753746,2.7462204425796064,0.028356130926321877,COMPLETE
1302,3.2803650392338337,2026-01-06 23:04:04.836140,2026-01-06 23:04:04.954984,0 days 00:00:00.118844,13,35,3.46479567855447,0.2547768021516234,2.077500313086996,3.041635530649377,2.740535713309666,0.11482177273544797,COMPLETE
1305,3.2803650392338337,2026-01-06 23:04:05.594488,2026-01-06 23:04:05.687534,0 days 00:00:00.093046,32,34,3.3355182594874035,0.009687368020673,2.491992003230794,5.091198503033125,1.6388711268984402,0.10471911591146832,COMPLETE
1307,3.2803650392338337,2026-01-06 23:04:06.066973,2026-01-06 23:04:06.160439,0 days 00:00:00.093466,21,37,3.398662034358089,0.13058953773776016,2.142123526348596,3.8696791364733465,1.990858461615303,0.03725162636037993,COMPLETE
1310,3.2803650392338337,2026-01-06 23:04:06.743380,2026-01-06 23:04:06.840949,0 days 00:00:00.097569,20,35,3.288892538403597,0.2561799443696042,3.050245651321091,4.804149667878676,3.823087612917334,0.0039219216912832824,COMPLETE
1314,3.2803650392338337,2026-01-06 23:04:07.711095,2026-01-06 23:04:07.805895,0 days 00:00:00.094800,12,35,3.2173121767753283,0.18424034875613626,3.0934257243316243,4.761186561631289,2.860873438287783,0.04828912758454255,COMPLETE
1315,3.2803650392338337,2026-01-06 23:04:07.950942,2026-01-06 23:04:08.068320,0 days 00:00:00.117378,17,30,3.2892668252557056,0.2982366627837283,2.4719898739878463,3.9335744733247826,2.397996137401967,0.0674510261547843,COMPLETE
1318,3.2803650392338337,2026-01-06 23:04:08.736278,2026-01-06 23:04:08.836229,0 days 00:00:00.099951,13,31,3.333404322090395,0.19818737810874354,2.4042832554350033,5.121140061698829,3.7618827631459157,0.0017528363000499335,COMPLETE
1319,3.2803650392338337,2026-01-06 23:04:09.004838,2026-01-06 23:04:09.099808,0 days 00:00:00.094970,11,32,3.6996314638085703,0.27741450411637286,2.5402996232192363,4.913959662959528,2.042750201108007,0.00835417226787813,COMPLETE
1321,3.2803650392338337,2026-01-06 23:04:09.463157,2026-01-06 23:04:09.560439,0 days 00:00:00.097282,22,36,3.2193702827539017,0.21048154309237568,2.461833383970742,3.0370959717017967,2.916347288187033,0.05485446590864819,COMPLETE
1322,3.2803650392338337,2026-01-06 23:04:09.700177,2026-01-06 23:04:09.797827,0 days 00:00:00.097650,11,34,2.3287526930894344,0.2304524281467893,2.6133438171190053,3.955806446433878,2.0376648050211297,0.08362457908095611,COMPLETE
546,3.2803650392338337,2026-01-06 23:01:03.330304,2026-01-06 23:01:03.409340,0 days 00:00:00.079036,20,31,2.9389161992686126,0.0013881769080368173,2.681067260268186,4.766058098407377,2.3376295011481565,0.15351802844195225,COMPLETE
1328,3.2803650392338337,2026-01-06 23:04:11.390276,2026-01-06 23:04:11.488079,0 days 00:00:00.097803,15,36,3.4620367742324025,0.2388054271767532,2.9877805811745466,3.943454828238367,3.8202142016214706,0.018995772258910124,COMPLETE
1332,3.2803650392338337,2026-01-06 23:04:12.333672,2026-01-06 23:04:12.430808,0 days 00:00:00.097136,12,36,2.2334276024859947,0.2891159105125133,3.2516329342381907,3.884427142651173,1.8291192788526245,0.02210274855173787,COMPLETE
1277,3.2803650392338337,2026-01-06 23:03:58.787112,2026-01-06 23:03:58.882297,0 days 00:00:00.095185,11,37,2.271662255752946,0.2762208879560206,2.403380953168128,3.139303909673466,3.0404434225680426,0.0017039556945022717,COMPLETE
1279,3.2803650392338337,2026-01-06 23:03:59.268813,2026-01-06 23:03:59.364256,0 days 00:00:00.095443,10,37,2.8047076004568727,0.2851236398375376,2.1916673346547415,3.0508414762083285,2.2430903909139666,0.028780075726156124,COMPLETE
1282,3.2803650392338337,2026-01-06 23:03:59.989109,2026-01-06 23:04:00.096468,0 days 00:00:00.107359,45,37,2.154184429612927,0.17564032642627686,3.0965931232673993,4.434918920188221,2.456499742297514,0.13988078857700556,COMPLETE
1288,3.2803650392338337,2026-01-06 23:04:01.530051,2026-01-06 23:04:01.629183,0 days 00:00:00.099132,13,33,3.8178379130131805,0.12250316658740666,3.159286862690162,5.48424297140187,3.9982610986228595,0.014949069352279715,COMPLETE
1294,3.2803650392338337,2026-01-06 23:04:02.961059,2026-01-06 23:04:03.055429,0 days 00:00:00.094370,10,37,2.842703293863378,0.28912312116151906,2.4307622887033973,3.0347020034474883,3.7237689726436223,0.10656499871310975,COMPLETE
576,3.2803650392338337,2026-01-06 23:01:10.048727,2026-01-06 23:01:10.133970,0 days 00:00:00.085243,11,31,3.4218568780460017,0.10324699007787294,2.57220161985494,4.597074943986178,2.8762118041487175,0.008135059470895344,COMPLETE
577,3.2803650392338337,2026-01-06 23:01:10.289286,2026-01-06 23:01:10.405034,0 days 00:00:00.115748,26,36,2.032172414772336,0.19964890246734993,2.096101166324208,3.858543909879964,3.5849412354055934,0.23533775398174556,COMPLETE
578,3.2803650392338337,2026-01-06 23:01:10.529497,2026-01-06 23:01:10.615618,0 days 00:00:00.086121,49,33,2.266392456987599,0.06300126611402267,2.3945736153515442,5.001246788814568,2.197561257317617,0.0051463701105049775,COMPLETE
581,3.2803650392338337,2026-01-06 23:01:11.314075,2026-01-06 23:01:11.398685,0 days 00:00:00.084610,47,33,2.3296434860086217,0.11487510729259871,2.777935795353478,3.519271342352027,2.4354929595763726,0.18694862340079998,COMPLETE
588,3.2803650392338337,2026-01-06 23:01:13.024898,2026-01-06 23:01:13.106664,0 days 00:00:00.081766,16,33,3.017296401070098,0.25402346797665687,3.367254267828808,3.8829612198990358,1.9784077576404817,0.007775334338421258,COMPLETE
560,3.2803650392338337,2026-01-06 23:01:06.303551,2026-01-06 23:01:06.395235,0 days 00:00:00.091684,37,30,3.120471437207934,0.08412364755404782,4.445273247535347,5.773009266603678,3.03444538926593,0.1443756512397007,COMPLETE
562,3.2803650392338337,2026-01-06 23:01:06.805805,2026-01-06 23:01:06.887730,0 days 00:00:00.081925,17,35,2.9130473203461174,0.13836463439273738,2.032201329965337,5.268709721783479,2.499703049957559,0.1298379382129234,COMPLETE
568,3.2803650392338337,2026-01-06 23:01:08.292763,2026-01-06 23:01:08.378058,0 days 00:00:00.085295,27,36,3.7159191322470724,0.29566116361115813,2.574221669775014,4.059562421651316,2.6056556394409176,0.11422743373640853,COMPLETE
571,3.2803650392338337,2026-01-06 23:01:08.958345,2026-01-06 23:01:09.039974,0 days 00:00:00.081629,23,30,3.5335942490906502,0.17931036621972973,2.159006015572801,3.300543691452134,2.28592893937951,0.18309709983214226,COMPLETE
573,3.2803650392338337,2026-01-06 23:01:09.395926,2026-01-06 23:01:09.478987,0 days 00:00:00.083061,11,33,2.7519447412711253,0.27741743762224563,2.2927955823108674,3.2986681856374025,3.386751531437798,0.2008979925368143,COMPLETE
574,3.2803650392338337,2026-01-06 23:01:09.613826,2026-01-06 23:01:09.698075,0 days 00:00:00.084249,19,34,3.80324539751654,0.2001040983015845,2.945993360215605,4.619593943138933,1.7637255065849375,0.024335575695873538,COMPLETE
606,3.2803650392338337,2026-01-06 23:01:17.381886,2026-01-06 23:01:17.469287,0 days 00:00:00.087401,27,33,3.283679521040283,0.2997688638418076,2.0304893466531406,3.38959140815349,3.167651027664516,0.03530801919527793,COMPLETE
1264,3.2803650392338337,2026-01-06 23:03:55.783202,2026-01-06 23:03:55.872463,0 days 00:00:00.089261,12,31,3.629560157830867,0.13935011463395647,2.3023417012965686,3.518097591358911,3.087673514545688,0.07958282689606244,COMPLETE
1269,3.2803650392338337,2026-01-06 23:03:56.917111,2026-01-06 23:03:57.013909,0 days 00:00:00.096798,20,33,3.363901761640292,0.2449736201418123,2.9678774492341407,3.029356409085243,2.1706527625316983,0.08936262595329994,COMPLETE
1850,3.2803650392338337,2026-01-06 23:06:25.053369,2026-01-06 23:06:25.164413,0 days 00:00:00.111044,12,32,3.6801524305174724,0.26233034096555585,2.044189245128059,3.684300109476897,2.750977888218348,0.2046061608066307,COMPLETE
1859,3.2803650392338337,2026-01-06 23:06:27.453788,2026-01-06 23:06:27.551349,0 days 00:00:00.097561,42,37,2.4459591870208257,0.030107237968844784,3.2794249571653276,3.717460261941161,1.9603313005040603,0.09653923856845652,COMPLETE
1863,3.2803650392338337,2026-01-06 23:06:28.491602,2026-01-06 23:06:28.592090,0 days 00:00:00.100488,10,37,3.4211081184174903,0.12983080383235554,3.696655915207972,4.956601165059034,2.0676658922224473,0.07036455911212978,COMPLETE
1865,3.2803650392338337,2026-01-06 23:06:28.955641,2026-01-06 23:06:29.059898,0 days 00:00:00.104257,11,32,3.6202121028098118,0.21508531437091483,2.2231271475232877,3.231050434084962,2.335257184167689,0.14888631804364139,COMPLETE
1866,3.2803650392338337,2026-01-06 23:06:29.213371,2026-01-06 23:06:29.313994,0 days 00:00:00.100623,12,32,2.51401487001272,0.24712076154578086,2.314251891202135,3.3666621581567115,1.6682663559427937,0.050942387349525525,COMPLETE
1871,3.2803650392338337,2026-01-06 23:06:30.428372,2026-01-06 23:06:30.528451,0 days 00:00:00.100079,25,30,3.1104218202209886,0.29177554420769386,3.764655060366959,5.809576214880757,1.83319783592238,0.2718145370252184,COMPLETE
130,3.2803650392338337,2026-01-06 22:59:30.752454,2026-01-06 22:59:30.831515,0 days 00:00:00.079061,15,37,3.9323156753355613,0.2809980032898787,2.4590037127614917,3.1689083594437473,2.7885285663316037,0.08867550426984108,COMPLETE
133,3.2803650392338337,2026-01-06 22:59:31.357671,2026-01-06 22:59:31.447308,0 days 00:00:00.089637,10,37,3.0576372901963924,0.13166245985666822,2.0473750912254016,5.200715853545842,2.5490430231144994,0.06276429185393118,COMPLETE
143,3.2803650392338337,2026-01-06 22:59:33.379408,2026-01-06 22:59:33.456451,0 days 00:00:00.077043,29,31,2.11520190245258,0.08168968896618645,3.00702987268986,4.549783494803561,1.8225252353448242,0.16216046619993676,COMPLETE
115,3.2803650392338337,2026-01-06 22:59:27.482015,2026-01-06 22:59:27.559306,0 days 00:00:00.077291,26,34,2.6408619293595086,0.29540331919227747,2.110534190803159,3.9722572857938228,2.367498513541297,0.15316693792509495,COMPLETE
116,3.2803650392338337,2026-01-06 22:59:27.707281,2026-01-06 22:59:27.786438,0 days 00:00:00.079157,33,35,2.3132641920753376,0.2691633706381434,2.1750841380358006,4.5364419502779345,2.359918753043933,0.05630625795044419,COMPLETE
1272,3.2803650392338337,2026-01-06 23:03:57.604536,2026-01-06 23:03:57.699329,0 days 00:00:00.094793,16,37,2.3535186830065085,0.24386658578702564,2.86874668572245,3.3336509906136182,3.0563884568797435,0.05709846153748634,COMPLETE
1276,3.2803650392338337,2026-01-06 23:03:58.556384,2026-01-06 23:03:58.650540,0 days 00:00:00.094156,17,32,3.9324753757287896,0.17230931263970561,4.2245681313778345,3.892019459973035,1.7269285807871162,0.2563049851640611,COMPLETE
1245,3.2803650392338337,2026-01-06 23:03:51.307775,2026-01-06 23:03:51.399615,0 days 00:00:00.091840,22,35,3.451726065980486,0.29029643518008263,2.934394043294451,4.234331136491058,3.9321010431068304,0.09650446934590699,COMPLETE
1246,3.2803650392338337,2026-01-06 23:03:51.543510,2026-01-06 23:03:51.642551,0 days 00:00:00.099041,17,35,3.413964295136152,0.22810432101207506,2.8374205961538235,3.7791026787200894,2.697804413815708,0.06569128580886963,COMPLETE
611,3.2803650392338337,2026-01-06 23:01:18.562267,2026-01-06 23:01:18.669351,0 days 00:00:00.107084,10,32,3.5388216160484602,0.23705021709058535,3.3746165426971864,3.647317281854257,2.3467152884745963,0.11818948522404758,COMPLETE
614,3.2803650392338337,2026-01-06 23:01:19.302215,2026-01-06 23:01:19.406589,0 days 00:00:00.104374,22,32,2.5644827103891235,0.271801684441201,4.414456300194448,5.670213754587896,1.984769031425336,0.07929657411382955,COMPLETE
615,3.2803650392338337,2026-01-06 23:01:19.537122,2026-01-06 23:01:19.620206,0 days 00:00:00.083084,32,36,3.8791473212219367,0.15377318113220576,2.212055866528719,4.905141656008194,1.7876559012662043,0.09246172695898229,COMPLETE
618,3.2803650392338337,2026-01-06 23:01:20.229167,2026-01-06 23:01:20.312090,0 days 00:00:00.082923,11,37,2.349969020013249,0.1760198481813785,2.6460027659275225,3.9153897214957674,1.6052020025631302,0.01368209072816081,COMPLETE
623,3.2803650392338337,2026-01-06 23:01:21.357629,2026-01-06 23:01:21.454312,0 days 00:00:00.096683,12,35,3.719786073891169,0.08513204271510152,2.0405814526923804,4.561325654410104,1.994321650472419,0.0034682183530698255,COMPLETE
1250,3.2803650392338337,2026-01-06 23:03:52.479581,2026-01-06 23:03:52.578199,0 days 00:00:00.098618,40,34,2.4618929359372745,0.2329061309017552,2.2577311840093426,3.410559584131404,2.500199314066899,0.019296572058080535,COMPLETE
1251,3.2803650392338337,2026-01-06 23:03:52.711582,2026-01-06 23:03:52.812607,0 days 00:00:00.101025,12,34,2.7493432965211086,0.23144057922883243,2.2946820906410585,3.7577343210101164,1.850324034862179,0.1310153423851997,COMPLETE
1253,3.2803650392338337,2026-01-06 23:03:53.201303,2026-01-06 23:03:53.290914,0 days 00:00:00.089611,42,35,3.7139960113980957,0.2939278334512805,2.0772926883728755,5.519645205212086,2.2729907989298908,0.23223350357504316,COMPLETE
1256,3.2803650392338337,2026-01-06 23:03:53.917114,2026-01-06 23:03:54.012735,0 days 00:00:00.095621,11,32,3.5550679657836164,0.27488465163872267,2.496520325103576,3.456842425939842,2.0169499295555977,0.16118613414903665,COMPLETE
1257,3.2803650392338337,2026-01-06 23:03:54.139916,2026-01-06 23:03:54.228185,0 days 00:00:00.088269,24,35,2.6203012765623317,0.294445587644118,3.040449826406586,3.992611808436842,3.555163726610419,0.09032593153570685,COMPLETE
1262,3.2803650392338337,2026-01-06 23:03:55.329210,2026-01-06 23:03:55.420632,0 days 00:00:00.091422,12,35,3.1613457322434324,0.15516828410303213,2.5430333273172137,4.940029167329404,2.4204333409377607,0.06876333353903631,COMPLETE
592,3.2803650392338337,2026-01-06 23:01:14.071932,2026-01-06 23:01:14.150734,0 days 00:00:00.078802,29,33,3.509220094647058,0.29393273982930995,2.338027954477302,3.1923301392806676,1.8354531209266542,0.09330997167808826,COMPLETE
596,3.2803650392338337,2026-01-06 23:01:15.130983,2026-01-06 23:01:15.214539,0 days 00:00:00.083556,16,33,3.1579803080427395,0.25191891296962265,2.62730012104057,3.17283828023126,2.9072583024954537,0.11071485764767847,COMPLETE
600,3.2803650392338337,2026-01-06 23:01:16.076237,2026-01-06 23:01:16.157138,0 days 00:00:00.080901,16,37,2.984243531811356,0.0873216865111699,2.773883363264827,5.282251355673252,2.9779654561179196,0.15081237862162092,COMPLETE
1207,3.2803650392338337,2026-01-06 23:03:41.997419,2026-01-06 23:03:42.224821,0 days 00:00:00.227402,16,36,3.4521968992331433,0.23741787379666324,2.171881378802256,4.179677986417085,2.663485168736498,0.0017484690378900408,COMPLETE
1210,3.2803650392338337,2026-01-06 23:03:42.834335,2026-01-06 23:03:42.937211,0 days 00:00:00.102876,31,31,3.393858243422802,0.29231624942876466,2.995233350875903,3.1285131417618786,2.7171470523859815,0.04024931457034678,COMPLETE
624,3.2803650392338337,2026-01-06 23:01:21.584023,2026-01-06 23:01:21.721353,0 days 00:00:00.137330,23,31,3.53183934533734,0.1085889905456446,2.8408603729447486,5.097278513020649,2.6436543042940186,0.13013226709061318,COMPLETE
625,3.2803650392338337,2026-01-06 23:01:21.905034,2026-01-06 23:01:21.994780,0 days 00:00:00.089746,10,35,2.481800057309716,0.24170639503977048,3.1825469446981405,3.01212761558603,2.268020482019286,0.07764502054786213,COMPLETE
627,3.2803650392338337,2026-01-06 23:01:22.345868,2026-01-06 23:01:22.442276,0 days 00:00:00.096408,19,30,3.1245281828221465,0.2750257049429757,2.2324191566362805,3.129072330449276,2.679681879719909,0.06154223499600842,COMPLETE
629,3.2803650392338337,2026-01-06 23:01:22.858749,2026-01-06 23:01:22.940294,0 days 00:00:00.081545,21,32,3.3757437263967094,0.11031121290887798,2.3300502595469283,4.12812120124842,2.5978184067048264,0.06813964007397504,COMPLETE
631,3.2803650392338337,2026-01-06 23:01:23.265874,2026-01-06 23:01:23.357154,0 days 00:00:00.091280,25,32,3.6604338868074677,0.0932551084514893,2.0157267178405345,4.618367320414104,2.706390627805978,0.195723678507071,COMPLETE
632,3.2803650392338337,2026-01-06 23:01:23.496245,2026-01-06 23:01:23.578616,0 days 00:00:00.082371,15,31,3.810783733125955,0.2808511388116736,3.0620715924296356,3.8048984025674155,3.146243716083995,0.07774767163746685,COMPLETE
639,3.2803650392338337,2026-01-06 23:01:25.029013,2026-01-06 23:01:25.112941,0 days 00:00:00.083928,13,31,2.806674248351006,0.21229899060250518,2.452378995165368,3.260393865492082,3.5887989286819026,0.15900202070129094,COMPLETE
1216,3.2803650392338337,2026-01-06 23:03:44.328012,2026-01-06 23:03:44.423480,0 days 00:00:00.095468,26,35,2.151977937399368,0.09944475005721404,2.0982156235820963,4.012789909291593,3.2032404554216773,0.04656135621478151,COMPLETE
1219,3.2803650392338337,2026-01-06 23:03:45.085083,2026-01-06 23:03:45.175626,0 days 00:00:00.090543,10,35,3.763600783351183,0.2518414451750259,3.16853985481986,5.669184416883748,3.940532758266059,0.0479251877229617,COMPLETE
1223,3.2803650392338337,2026-01-06 23:03:46.026575,2026-01-06 23:03:46.142170,0 days 00:00:00.115595,16,30,2.0815665940526857,0.24250707662755314,2.2017580517869497,3.0750240255750825,1.7521846659834122,0.018251798724734883,COMPLETE
1235,3.2803650392338337,2026-01-06 23:03:48.891583,2026-01-06 23:03:48.998664,0 days 00:00:00.107081,12,31,2.691928841189413,0.2388550953287123,2.555434679447355,3.2016068776497932,3.018733655357045,0.16380273303901471,COMPLETE
1236,3.2803650392338337,2026-01-06 23:03:49.127192,2026-01-06 23:03:49.221766,0 days 00:00:00.094574,15,37,2.733896917638964,0.19078434226434587,2.0063968950005493,3.6991144940932252,2.582436328319479,0.1978369282124925,COMPLETE
1238,3.2803650392338337,2026-01-06 23:03:49.590541,2026-01-06 23:03:49.682557,0 days 00:00:00.092016,10,36,3.5154259412703244,0.1633908566985257,2.9247107004574513,3.478511792440653,2.3298767212442684,0.026953963794900747,COMPLETE
1242,3.2803650392338337,2026-01-06 23:03:50.585809,2026-01-06 23:03:50.682655,0 days 00:00:00.096846,10,30,3.3771160516453467,0.256897841271703,4.231606037495322,4.40062330016968,1.8121742200472122,0.14578316078575582,COMPLETE
1188,3.2803650392338337,2026-01-06 23:03:36.983880,2026-01-06 23:03:37.102546,0 days 00:00:00.118666,18,31,3.124130017318137,0.07422306740730122,2.4051362597288057,5.480325342916382,2.1913093797486094,0.18975996511273685,COMPLETE
1190,3.2803650392338337,2026-01-06 23:03:37.459550,2026-01-06 23:03:37.563222,0 days 00:00:00.103672,21,31,2.740202433260911,0.2628387718480343,2.199826353685069,3.0116794458417657,2.4629686775205495,0.0005044421607293421,COMPLETE
1191,3.2803650392338337,2026-01-06 23:03:37.702166,2026-01-06 23:03:37.791072,0 days 00:00:00.088906,19,34,2.1203207482992825,0.2438563510805214,2.2710894784931765,3.088725080539394,2.134694284898553,0.1360414902281948,COMPLETE
118,3.2803650392338337,2026-01-06 22:59:28.165414,2026-01-06 22:59:28.248502,0 days 00:00:00.083088,43,33,2.32020352044226,0.18874108077663504,3.1277791181589385,3.930805552423712,1.6097702216254164,0.14710527683263358,COMPLETE
119,3.2803650392338337,2026-01-06 22:59:28.387936,2026-01-06 22:59:28.465191,0 days 00:00:00.077255,21,31,2.460469668821529,0.12333413956637834,2.910132131161566,3.3135144698525782,2.3697793069148254,0.1524272197235086,COMPLETE
120,3.2803650392338337,2026-01-06 22:59:28.609272,2026-01-06 22:59:28.690094,0 days 00:00:00.080822,10,30,3.821009083484456,0.2134592651569007,2.0894882099989895,4.363999567909793,2.553282044801088,0.033167823995156324,COMPLETE
123,3.2803650392338337,2026-01-06 22:59:29.312204,2026-01-06 22:59:29.392727,0 days 00:00:00.080523,39,35,2.3965573622101575,0.039670411809546426,3.735203666331208,5.2422194259224035,1.9029953349816273,0.10744885700610998,COMPLETE
124,3.2803650392338337,2026-01-06 22:59:29.517210,2026-01-06 22:59:29.608574,0 days 00:00:00.091364,26,32,3.6915952068661415,0.2445595763531775,2.1191067430118853,3.1416413889689454,2.6014532288629115,0.11756201660173451,COMPLETE
125,3.2803650392338337,2026-01-06 22:59:29.740051,2026-01-06 22:59:29.825902,0 days 00:00:00.085851,16,35,3.9857319663957673,0.1955968437206942,2.4376053689696806,3.7669863893152526,2.64324659293093,0.1304925723178052,COMPLETE
1872,3.2803650392338337,2026-01-06 23:06:30.673607,2026-01-06 23:06:30.783093,0 days 00:00:00.109486,29,35,3.0425970025474887,0.1492292239114512,3.722029916057905,4.5992512191141595,1.8039660469896113,0.21990627097684598,COMPLETE
1876,3.2803650392338337,2026-01-06 23:06:31.746899,2026-01-06 23:06:31.850246,0 days 00:00:00.103347,18,37,2.2625467888943276,0.25830355901835406,3.0432336515912812,3.051701093879539,2.3703916667297684,0.14510051865868254,COMPLETE
1879,3.2803650392338337,2026-01-06 23:06:32.496970,2026-01-06 23:06:32.595520,0 days 00:00:00.098550,15,33,2.165953889704346,0.10240544982252643,3.012743970728203,3.689216597986244,3.866480036551886,0.11327490582787264,COMPLETE
1882,3.2803650392338337,2026-01-06 23:06:33.334952,2026-01-06 23:06:33.435979,0 days 00:00:00.101027,31,37,2.876461422207214,0.21291690720233145,2.704792167990515,3.1307007217203306,2.7127721196195003,0.0556806304866826,COMPLETE
1883,3.2803650392338337,2026-01-06 23:06:33.573117,2026-01-06 23:06:33.673727,0 days 00:00:00.100610,19,35,2.923928313968354,0.24294606240667288,2.161184374819946,3.849788660550901,2.8726394607411723,0.046490890786386074,COMPLETE
1197,3.2803650392338337,2026-01-06 23:03:39.263896,2026-01-06 23:03:39.384278,0 days 00:00:00.120382,35,32,2.086866345541112,0.05870760866282297,2.559861497922766,3.1815801267069332,2.573341210123087,0.2670805905337831,COMPLETE
1201,3.2803650392338337,2026-01-06 23:03:40.350185,2026-01-06 23:03:40.440339,0 days 00:00:00.090154,12,34,3.351678141676753,0.10798979492626554,2.198618942852127,5.0439226373338215,2.893287580040375,0.10122030554263005,COMPLETE
1164,3.2803650392338337,2026-01-06 23:03:30.727830,2026-01-06 23:03:30.833656,0 days 00:00:00.105826,21,35,3.5296565655405954,0.2967057492283299,2.66999618671276,3.6881255229175713,2.5366707770725694,0.11051381951399034,COMPLETE
1167,3.2803650392338337,2026-01-06 23:03:31.621293,2026-01-06 23:03:31.720879,0 days 00:00:00.099586,22,30,3.330214457725097,0.13618174705622169,2.605819121460791,4.448980279126436,2.4034848393161177,0.09606656483896524,COMPLETE
661,3.2803650392338337,2026-01-06 23:01:30.629833,2026-01-06 23:01:30.774188,0 days 00:00:00.144355,45,36,2.1415080404201214,0.12271762411356114,3.516307131322627,3.173009438452955,2.5568057037469645,0.09592142769056503,COMPLETE
668,3.2803650392338337,2026-01-06 23:01:32.241756,2026-01-06 23:01:32.323587,0 days 00:00:00.081831,21,34,3.087425103780833,0.23544299090243492,2.4225889691607705,3.387741172535522,3.2155757273660104,0.018486530876987355,COMPLETE
671,3.2803650392338337,2026-01-06 23:01:32.900457,2026-01-06 23:01:32.981688,0 days 00:00:00.081231,34,35,2.1660313697537106,0.06463970761558441,4.077525257565003,4.439671054772554,1.8734898283555097,0.19715848478913367,COMPLETE
1172,3.2803650392338337,2026-01-06 23:03:33.035146,2026-01-06 23:03:33.138237,0 days 00:00:00.103091,13,32,3.8208373855456172,0.23786607668391155,2.2313307197717567,3.776134398098607,2.419874999008564,0.12548255833311078,COMPLETE
