number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
65,3.7947300182500214,2026-01-05 02:53:02.240478,2026-01-05 02:53:02.379049,0 days 00:00:00.138571,29,15,49,2.7784696464970158,16,6,17,5,3.1326115697108383,50,4,9,4.45442945040079,1.536146406732752,COMPLETE
494,3.7944045119847596,2026-01-05 02:54:53.922109,2026-01-05 02:54:54.047356,0 days 00:00:00.125247,22,9,47,2.3179998744610835,12,7,15,6,2.947925813603933,48,4,10,4.776753536699334,3.4718670479110036,COMPLETE
173,3.7932879742684733,2026-01-05 02:53:27.400775,2026-01-05 02:53:27.533422,0 days 00:00:00.132647,25,9,48,1.5699160515219779,16,8,15,8,2.4668188340464243,49,4,10,4.224607154807693,1.9644881693541223,COMPLETE
260,3.790358428883624,2026-01-05 02:53:48.203745,2026-01-05 02:53:48.322603,0 days 00:00:00.118858,22,12,48,2.912431106932555,6,9,20,5,2.7542864874777755,49,4,10,4.362524847100502,2.4864474363140108,COMPLETE
104,3.7896025210984394,2026-01-05 02:53:11.502470,2026-01-05 02:53:11.624880,0 days 00:00:00.122410,26,14,47,2.751541290516702,16,10,16,6,3.69186822073468,47,4,10,4.589456418151704,2.1748481086499365,COMPLETE
475,3.7873858786343058,2026-01-05 02:54:49.380100,2026-01-05 02:54:49.503812,0 days 00:00:00.123712,29,10,50,2.7555262557011457,17,9,20,3,4.432986363761735,40,4,4,4.936439377689404,1.921476752061389,COMPLETE
33,3.786389783391547,2026-01-05 02:52:54.705584,2026-01-05 02:52:54.820646,0 days 00:00:00.115062,29,12,48,1.827371322936525,13,7,14,8,2.9511116423177524,48,5,10,3.6933444828223094,2.1133833849614603,COMPLETE
327,3.7855294985620196,2026-01-05 02:54:07.347431,2026-01-05 02:54:07.471083,0 days 00:00:00.123652,23,17,47,2.9784183109511515,5,6,19,4,2.626710230131966,45,4,10,4.479240157523621,2.1435592610436576,COMPLETE
463,3.785221493452422,2026-01-05 02:54:46.160893,2026-01-05 02:54:46.340580,0 days 00:00:00.179687,30,9,49,2.324754912942788,19,8,18,6,3.3571157908334004,48,4,9,4.881220002793775,1.6376873328277004,COMPLETE
442,3.7845253723618653,2026-01-05 02:54:40.024828,2026-01-05 02:54:40.145806,0 days 00:00:00.120978,12,11,46,2.050644965507081,7,7,16,7,3.2025869934803883,46,5,3,3.3826521407930845,1.6245657982799415,COMPLETE
171,3.7838652418828542,2026-01-05 02:53:26.922756,2026-01-05 02:53:27.049374,0 days 00:00:00.126618,30,10,47,1.613393853768531,16,9,17,5,4.119184763636123,48,4,10,3.9924096297982703,2.5236946692078286,COMPLETE
253,3.7836594085414075,2026-01-05 02:53:46.557455,2026-01-05 02:53:46.681030,0 days 00:00:00.123575,28,10,48,2.870583956636204,9,9,19,7,2.3675149488000535,46,3,7,4.1562265513173,1.6387586223160517,COMPLETE
354,3.7836594085414075,2026-01-05 02:54:14.369249,2026-01-05 02:54:14.611910,0 days 00:00:00.242661,27,10,48,2.3617805838298156,8,8,21,7,3.2564317963979277,44,3,6,4.8729499039918025,2.4232572138447335,COMPLETE
365,3.7818107217210746,2026-01-05 02:54:17.670777,2026-01-05 02:54:17.806712,0 days 00:00:00.135935,29,9,50,2.715254875069312,10,8,17,6,3.6072341673472184,49,4,7,4.856780058401472,2.821264840778952,COMPLETE
485,3.777365652476633,2026-01-05 02:54:51.747635,2026-01-05 02:54:51.877967,0 days 00:00:00.130332,17,12,38,1.7131675730361604,13,7,15,7,4.3050193410162425,49,5,9,3.138038812359708,1.548817237186129,COMPLETE
280,3.774029575654066,2026-01-05 02:53:53.566738,2026-01-05 02:53:53.862608,0 days 00:00:00.295870,17,13,48,2.6881865828826212,5,5,15,6,2.079524171585915,47,4,10,4.074067001311696,2.5690823741352906,COMPLETE
132,3.7738834685461162,2026-01-05 02:53:17.936353,2026-01-05 02:53:18.057795,0 days 00:00:00.121442,29,10,49,2.606075046075357,14,10,12,7,3.5794287430848133,48,2,10,4.199136718840096,2.342800595073453,COMPLETE
410,3.7738834685461162,2026-01-05 02:54:30.722153,2026-01-05 02:54:30.848136,0 days 00:00:00.125983,12,10,50,2.2699747922772255,5,5,13,6,2.9520649617758337,48,2,5,3.713927769632117,1.3839616230044254,COMPLETE
295,3.7738031336641074,2026-01-05 02:53:58.150144,2026-01-05 02:53:58.278477,0 days 00:00:00.128333,18,14,50,2.416418021525102,9,8,20,4,2.899798504315548,43,4,8,4.802911051005247,2.7024703896861535,COMPLETE
114,3.773270626968265,2026-01-05 02:53:13.719455,2026-01-05 02:53:13.859490,0 days 00:00:00.140035,23,12,49,2.4955066475342953,7,8,14,9,3.7300463169069484,46,4,5,4.53342704438435,2.3355947759518445,COMPLETE
139,3.7729897031218704,2026-01-05 02:53:19.565518,2026-01-05 02:53:19.686484,0 days 00:00:00.120966,29,9,49,1.535581119259948,18,7,16,7,3.0843449175398105,48,5,10,4.0191477869478875,2.0183802868807152,COMPLETE
121,3.7729803847809684,2026-01-05 02:53:15.325861,2026-01-05 02:53:15.444104,0 days 00:00:00.118243,15,13,47,2.8432621942406615,6,6,17,6,3.8395424625114645,47,4,3,3.2879965355631207,2.179547986568342,COMPLETE
92,3.772885921750022,2026-01-05 02:53:08.717992,2026-01-05 02:53:08.842307,0 days 00:00:00.124315,29,10,45,2.758745563948708,20,10,20,7,3.527637909163421,43,4,9,4.458232379417721,1.6262889660484998,COMPLETE
492,3.772545867778089,2026-01-05 02:54:53.436218,2026-01-05 02:54:53.581602,0 days 00:00:00.145384,27,10,39,2.6024538527019625,9,7,18,6,3.4429574180705105,45,4,10,4.615736470696605,3.219765723493365,COMPLETE
466,3.772545867778089,2026-01-05 02:54:47.127377,2026-01-05 02:54:47.266147,0 days 00:00:00.138770,18,11,45,2.9138667667175664,10,9,18,6,3.793561624500798,44,4,3,4.315761972777118,1.8017944257016758,COMPLETE
499,3.7724962388162226,2026-01-05 02:54:55.075744,2026-01-05 02:54:55.197368,0 days 00:00:00.121624,28,10,36,1.8656556592002898,20,7,14,9,2.912694448325975,49,3,9,3.0360592151123016,1.7876162195692318,COMPLETE
150,3.77181997614931,2026-01-05 02:53:21.959504,2026-01-05 02:53:22.086056,0 days 00:00:00.126552,29,9,48,2.423611682735063,14,8,15,7,2.9298563836651095,43,4,4,4.351248575779896,2.0830493340442664,COMPLETE
362,3.771795607658503,2026-01-05 02:54:16.577537,2026-01-05 02:54:16.795526,0 days 00:00:00.217989,26,11,50,2.1170332941099534,11,8,19,3,3.56091867053612,46,5,6,4.465482468046363,1.7428780681189526,COMPLETE
392,3.7716919697728373,2026-01-05 02:54:25.616601,2026-01-05 02:54:25.736318,0 days 00:00:00.119717,23,12,50,2.385127359583505,19,5,15,7,3.058458161871039,49,4,10,4.503298747008987,2.657602231629616,COMPLETE
379,3.7713556153743113,2026-01-05 02:54:21.836825,2026-01-05 02:54:21.975418,0 days 00:00:00.138593,15,11,50,1.9716994158234158,12,6,15,9,3.039385756171218,44,4,4,3.9331374047096626,1.4564795306394254,COMPLETE
331,3.770096255631244,2026-01-05 02:54:08.296824,2026-01-05 02:54:08.430656,0 days 00:00:00.133832,28,13,48,2.9983068026160957,6,10,19,3,2.3547647744798734,49,4,10,4.411498119228977,2.44186884634242,COMPLETE
233,3.7698635350856993,2026-01-05 02:53:41.963562,2026-01-05 02:53:42.083934,0 days 00:00:00.120372,26,11,49,1.8129117160827792,18,6,14,8,2.4139821744512786,44,4,8,3.2430556125273964,2.714304118670839,COMPLETE
457,3.769797689970377,2026-01-05 02:54:44.377590,2026-01-05 02:54:44.516715,0 days 00:00:00.139125,30,9,47,2.738503587545975,12,10,18,7,3.526060568991554,47,3,7,4.227249396467968,1.9056286588626274,COMPLETE
381,3.7684507363451774,2026-01-05 02:54:22.346180,2026-01-05 02:54:22.480310,0 days 00:00:00.134130,26,9,44,2.9747099327787816,19,7,17,8,2.9110015590825737,46,4,8,4.804868868083537,2.2559881242452335,COMPLETE
166,3.7666717283160205,2026-01-05 02:53:25.637421,2026-01-05 02:53:25.772398,0 days 00:00:00.134977,30,10,49,1.6073656260395293,17,6,17,8,2.7271151608531596,46,4,10,3.43239460263537,2.605274070443525,COMPLETE
183,3.7666430530136092,2026-01-05 02:53:29.826573,2026-01-05 02:53:29.961809,0 days 00:00:00.135236,25,9,50,1.9375347301170285,11,8,18,8,2.352264795327255,43,4,10,4.689989133325335,2.197849235468852,COMPLETE
87,3.7666430530136092,2026-01-05 02:53:07.530501,2026-01-05 02:53:07.664341,0 days 00:00:00.133840,29,15,50,2.9059750762406753,15,8,19,5,3.2848066397920084,50,4,10,4.231201415306159,1.2109806480989833,COMPLETE
88,3.7666430530136092,2026-01-05 02:53:07.777028,2026-01-05 02:53:07.895338,0 days 00:00:00.118310,28,14,48,2.9544825183466585,15,9,17,6,3.5833011068324847,50,4,10,4.599560931393022,1.3606349671584919,COMPLETE
493,3.7658679804611204,2026-01-05 02:54:53.686498,2026-01-05 02:54:53.815753,0 days 00:00:00.129255,30,10,40,2.4201203616872125,13,6,16,4,3.5772138504894806,46,4,10,4.950389257178527,2.9391219961709045,COMPLETE
465,3.7648264369447944,2026-01-05 02:54:46.901589,2026-01-05 02:54:47.023569,0 days 00:00:00.121980,30,10,47,2.3490254197184397,14,9,23,5,3.7442279469756565,49,3,6,4.944337062489109,2.066786026420543,COMPLETE
89,3.7638739215847887,2026-01-05 02:53:07.996798,2026-01-05 02:53:08.116470,0 days 00:00:00.119672,28,12,49,2.8173894140592264,13,9,13,7,3.851201751687179,50,4,8,4.908600625499438,1.7996586890977038,COMPLETE
458,3.7630371992187115,2026-01-05 02:54:44.657148,2026-01-05 02:54:44.784219,0 days 00:00:00.127071,15,12,45,1.966827780979152,14,5,23,4,2.2245171629098643,49,4,9,4.620251685110321,2.4970023160955668,COMPLETE
443,3.7628522275601317,2026-01-05 02:54:40.258180,2026-01-05 02:54:40.394211,0 days 00:00:00.136031,12,12,46,2.5272415331466247,8,8,16,5,4.320399714196256,49,4,2,3.982192443816219,2.0492070219673972,COMPLETE
202,3.7585765721975584,2026-01-05 02:53:34.760546,2026-01-05 02:53:34.895762,0 days 00:00:00.135216,16,12,45,2.691170338190282,7,6,18,6,4.39401752902627,50,4,3,3.8584849332691094,1.2476125647098812,COMPLETE
470,3.758530790803322,2026-01-05 02:54:48.155174,2026-01-05 02:54:48.309039,0 days 00:00:00.153865,24,9,49,2.2529794283549607,6,7,16,7,3.402790889867273,50,4,2,3.4029140064299495,2.0440599800486736,COMPLETE
43,3.7582745203162164,2026-01-05 02:52:57.064277,2026-01-05 02:52:57.195709,0 days 00:00:00.131432,28,10,37,1.8176054944748183,13,7,14,6,3.1166246382489655,48,4,10,3.4139396372681707,1.7008628265755796,COMPLETE
319,3.7582745203162164,2026-01-05 02:54:05.144266,2026-01-05 02:54:05.270875,0 days 00:00:00.126609,13,10,44,1.6654532190185583,9,7,14,6,2.380152874934792,48,4,9,4.753225626436992,2.7080637656252327,COMPLETE
236,3.7528534258929485,2026-01-05 02:53:42.657349,2026-01-05 02:53:42.774554,0 days 00:00:00.117205,24,13,47,2.7658765023355265,7,8,16,7,3.551487789112243,49,5,6,4.2790110175674245,2.6297864199500847,COMPLETE
349,3.7516651414506383,2026-01-05 02:54:13.007297,2026-01-05 02:54:13.128423,0 days 00:00:00.121126,22,10,45,2.3731545832784926,6,9,21,6,2.5637494360229693,46,3,6,4.379004458012518,2.7778255809613808,COMPLETE
432,3.751192944552171,2026-01-05 02:54:37.207257,2026-01-05 02:54:37.360934,0 days 00:00:00.153677,30,12,39,1.6886524678174484,18,5,15,10,3.16872691560804,44,4,10,3.7557057223377712,1.9801405901481142,COMPLETE
292,3.7507439521768298,2026-01-05 02:53:57.212408,2026-01-05 02:53:57.464532,0 days 00:00:00.252124,16,15,49,2.6625019899458957,14,7,23,6,2.9721681725468496,45,3,9,4.539076881253668,3.3184556180060056,COMPLETE
332,3.7497838091992115,2026-01-05 02:54:08.535667,2026-01-05 02:54:08.667924,0 days 00:00:00.132257,16,17,48,1.7955278021760526,17,5,19,7,2.676500523744435,41,4,10,4.397903936012709,3.298625362703597,COMPLETE
188,3.749705157753479,2026-01-05 02:53:31.111531,2026-01-05 02:53:31.235333,0 days 00:00:00.123802,21,13,44,2.33923457291308,8,8,16,8,3.1524708890406976,43,3,6,4.516610315346336,2.2968778385736903,COMPLETE
229,3.749636068192647,2026-01-05 02:53:41.096402,2026-01-05 02:53:41.219241,0 days 00:00:00.122839,30,9,46,1.593867058354412,10,6,18,8,2.8339069529416165,45,4,8,4.394601389707126,1.6424487398028322,COMPLETE
483,3.748489841305766,2026-01-05 02:54:51.257326,2026-01-05 02:54:51.385908,0 days 00:00:00.128582,23,10,49,2.9254258259699153,20,9,14,8,3.6460284241764973,47,5,8,4.808933582977048,2.0666798361605703,COMPLETE
98,3.7467745718251018,2026-01-05 02:53:10.150265,2026-01-05 02:53:10.271797,0 days 00:00:00.121532,28,15,49,2.6316513436250246,15,8,16,4,3.153687540067657,50,4,9,4.038349340788234,1.278060100123463,COMPLETE
235,3.746361091789379,2026-01-05 02:53:42.435342,2026-01-05 02:53:42.557036,0 days 00:00:00.121694,22,14,46,2.4162643046864436,15,10,19,4,3.447967006964879,48,4,9,4.910838506895388,2.41728952207743,COMPLETE
32,3.745467230876233,2026-01-05 02:52:54.476492,2026-01-05 02:52:54.602394,0 days 00:00:00.125902,25,13,50,2.1377730929139136,14,5,15,9,2.586658312792971,45,4,9,4.00717115309717,1.8308316646421396,COMPLETE
227,3.7450608000875354,2026-01-05 02:53:40.653251,2026-01-05 02:53:40.774812,0 days 00:00:00.121561,29,10,44,2.7686175833785622,20,10,22,6,3.4166504950908982,43,3,8,4.248494013234969,1.9999541828961354,COMPLETE
234,3.7441856406558665,2026-01-05 02:53:42.185917,2026-01-05 02:53:42.311565,0 days 00:00:00.125648,26,9,46,2.4066010836328715,17,8,16,8,2.9071831303047313,48,4,4,4.61611048033509,1.509167866821946,COMPLETE
370,3.744175539061863,2026-01-05 02:54:19.036606,2026-01-05 02:54:19.186123,0 days 00:00:00.149517,13,9,45,2.3194628912033988,8,8,15,6,3.045368900567655,44,4,3,3.6695963643852285,1.2549618885342908,COMPLETE
76,3.744051797932,2026-01-05 02:53:04.912289,2026-01-05 02:53:05.029318,0 days 00:00:00.117029,24,13,48,2.8648918991983283,14,5,16,8,3.098992282942206,49,3,7,3.7448677965911874,2.0152139658768413,COMPLETE
487,3.7437506050735956,2026-01-05 02:54:52.208248,2026-01-05 02:54:52.344094,0 days 00:00:00.135846,29,10,48,2.8900738927311522,18,7,17,6,3.9240247719768213,49,3,7,4.339995424470845,1.3383792582190515,COMPLETE
287,3.743663017958703,2026-01-05 02:53:55.508051,2026-01-05 02:53:55.783302,0 days 00:00:00.275251,18,13,48,2.570335516274717,8,5,18,7,2.4197715436520046,49,3,8,4.253280921555224,2.458332155156048,COMPLETE
391,3.742860574334964,2026-01-05 02:54:25.365096,2026-01-05 02:54:25.493832,0 days 00:00:00.128736,26,9,44,2.683295556253822,11,10,24,5,4.403565507260474,46,3,5,4.676386869824051,2.5013529839481037,COMPLETE
411,3.7426863496095026,2026-01-05 02:54:30.988549,2026-01-05 02:54:31.302710,0 days 00:00:00.314161,14,10,50,2.8410025871480475,9,6,17,7,3.9340887037083774,48,4,5,3.863958216050708,1.971024282345689,COMPLETE
220,3.742406632626709,2026-01-05 02:53:39.026654,2026-01-05 02:53:39.179008,0 days 00:00:00.152354,27,9,49,1.5701059680599678,17,9,17,8,2.1138851162880403,47,4,10,4.243300541154019,2.2038189706328124,COMPLETE
102,3.741934180980703,2026-01-05 02:53:11.039313,2026-01-05 02:53:11.157436,0 days 00:00:00.118123,27,9,44,2.5698846354830462,20,10,22,8,3.247494873049087,39,5,8,4.217359860254106,1.5746142207054064,COMPLETE
252,3.741883815342926,2026-01-05 02:53:46.331829,2026-01-05 02:53:46.452045,0 days 00:00:00.120216,13,10,47,2.603645284996786,10,6,15,9,4.261023604198399,46,3,4,3.212093586203682,2.0715564361699053,COMPLETE
429,3.7406117589232974,2026-01-05 02:54:36.177930,2026-01-05 02:54:36.321356,0 days 00:00:00.143426,28,9,49,1.5822064844080583,15,6,16,7,2.0468463823696776,42,4,9,4.722220254836298,1.7435297858305037,COMPLETE
226,3.7406117589232974,2026-01-05 02:53:40.430624,2026-01-05 02:53:40.549435,0 days 00:00:00.118811,29,9,49,2.7963608603468035,13,9,16,7,3.276832210895589,42,4,2,4.479456724416145,2.5666667023141394,COMPLETE
357,3.7397269023826,2026-01-05 02:54:15.244151,2026-01-05 02:54:15.372429,0 days 00:00:00.128278,24,12,49,2.7322265174494733,8,9,16,6,2.310338630584466,44,4,7,4.37611790201088,2.868044118239092,COMPLETE
304,3.7394815685418314,2026-01-05 02:54:00.734876,2026-01-05 02:54:01.037164,0 days 00:00:00.302288,20,9,49,2.635027554398927,8,10,15,7,2.0034579149073783,50,5,8,4.961785406567361,2.3478547976617414,COMPLETE
