number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
191,0.8960909886840527,2026-01-04 04:03:14.493784,2026-01-04 04:03:16.284987,0 days 00:00:01.791203,20,20,46,2.6315741724099317,10,10,23,15,3.103200524994606,48,3,2,3.972169590178876,1.900547631634903,COMPLETE
71,0.8959645700022882,2026-01-04 03:59:24.341959,2026-01-04 03:59:26.219110,0 days 00:00:01.877151,13,17,50,2.748272546421636,10,7,23,13,3.8285088117833714,49,3,3,4.7848023212177155,2.5968185273855524,COMPLETE
103,0.8958674157346324,2026-01-04 04:00:26.884923,2026-01-04 04:00:29.159144,0 days 00:00:02.274221,15,19,49,2.6918303834058457,10,10,22,15,3.655566950157773,49,3,2,4.932227688228342,2.936364167781182,COMPLETE
122,0.8938074009766444,2026-01-04 04:00:59.832445,2026-01-04 04:01:01.586584,0 days 00:00:01.754139,19,19,46,2.048268147590971,10,9,23,15,3.5435754306637435,48,3,4,4.876699747829477,2.911460681437032,COMPLETE
169,0.8937781955509552,2026-01-04 04:02:29.292426,2026-01-04 04:02:31.000258,0 days 00:00:01.707832,20,18,50,2.429135261067801,10,10,22,15,3.5328820839045663,49,3,3,4.825048252765776,1.898322185394639,COMPLETE
131,0.8931902995025474,2026-01-04 04:01:18.776027,2026-01-04 04:01:21.202168,0 days 00:00:02.426141,20,20,49,2.7110657178178523,10,10,22,15,3.5197042907741487,48,3,2,4.814134829849567,1.9224334695692231,COMPLETE
168,0.8931902995025474,2026-01-04 04:02:27.468973,2026-01-04 04:02:29.181218,0 days 00:00:01.712245,19,20,50,2.6550838312637204,8,10,22,15,3.1309433678441883,48,3,3,3.7677434870801934,1.9601278270793676,COMPLETE
150,0.8930790391094162,2026-01-04 04:01:54.203203,2026-01-04 04:01:56.205910,0 days 00:00:02.002707,19,19,47,2.7894900789737243,10,10,22,15,3.0934804898279102,48,3,4,3.8976536098113734,2.1137788362808068,COMPLETE
195,0.8921006359378095,2026-01-04 04:03:23.452871,2026-01-04 04:03:26.527514,0 days 00:00:03.074643,15,17,47,2.6282704201746157,10,10,22,15,3.2885593914024702,48,3,2,4.736667910886884,2.735497503786391,COMPLETE
136,0.8918947209646478,2026-01-04 04:01:29.528659,2026-01-04 04:01:31.461425,0 days 00:00:01.932766,19,20,50,2.35184186194806,10,9,21,15,3.6391721690203056,48,3,2,4.6146967211011045,2.012104247306411,COMPLETE
174,0.8918946942737532,2026-01-04 04:02:38.559451,2026-01-04 04:02:40.294607,0 days 00:00:01.735156,14,20,50,2.631765802057485,9,9,21,15,3.682914610988948,48,3,2,4.891507328326827,2.696187215196939,COMPLETE
156,0.8905472857518141,2026-01-04 04:02:06.338424,2026-01-04 04:02:08.354961,0 days 00:00:02.016537,20,20,50,2.6418848596468254,10,8,23,14,3.566050646442975,48,3,2,4.452824004877759,2.081274356451422,COMPLETE
110,0.8900478133946204,2026-01-04 04:00:41.917245,2026-01-04 04:00:43.735754,0 days 00:00:01.818509,18,16,49,2.572389979420261,10,9,21,15,3.5532676582180676,49,3,3,4.681671059668245,2.84465538717388,COMPLETE
173,0.889160775929496,2026-01-04 04:02:36.689647,2026-01-04 04:02:38.452316,0 days 00:00:01.762669,19,20,50,2.6370290183609106,8,10,23,14,3.5840858257997175,49,3,5,3.8119017032500304,2.106730326552499,COMPLETE
111,0.8884635420342655,2026-01-04 04:00:43.913833,2026-01-04 04:00:45.718038,0 days 00:00:01.804205,19,16,48,2.070570668591188,9,9,22,15,3.528641967138101,49,3,4,4.69072784796242,2.7419176947716077,COMPLETE
141,0.8883639832425732,2026-01-04 04:01:38.046627,2026-01-04 04:01:39.887905,0 days 00:00:01.841278,18,16,46,1.816314581189383,10,9,17,15,3.6565377514870057,48,3,2,4.712883334363577,2.641854877459663,COMPLETE
41,0.8873242042223439,2026-01-04 03:58:34.496148,2026-01-04 03:58:36.223288,0 days 00:00:01.727140,18,19,50,2.9861983153018405,10,6,25,13,3.374291918847949,48,3,2,4.322905747808952,2.4308223760887695,COMPLETE
