number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
191,0.8960909886840527,2026-01-04 03:53:09.375702,2026-01-04 03:53:11.756356,0 days 00:00:02.380654,20,20,46,2.6315741724099317,10,10,23,15,3.103200524994606,48,3,2,3.972169590178876,1.900547631634903,COMPLETE
71,0.8959645700022882,2026-01-04 03:49:43.947925,2026-01-04 03:49:45.698539,0 days 00:00:01.750614,13,17,50,2.748272546421636,10,7,23,13,3.8285088117833714,49,3,3,4.7848023212177155,2.5968185273855524,COMPLETE
103,0.8958674157346324,2026-01-04 03:50:38.590035,2026-01-04 03:50:40.314067,0 days 00:00:01.724032,15,19,49,2.6918303834058457,10,10,22,15,3.655566950157773,49,3,2,4.932227688228342,2.936364167781182,COMPLETE
122,0.8938074009766444,2026-01-04 03:51:09.500246,2026-01-04 03:51:11.342135,0 days 00:00:01.841889,19,19,46,2.048268147590971,10,9,23,15,3.5435754306637435,48,3,4,4.876699747829477,2.911460681437032,COMPLETE
169,0.8937781955509552,2026-01-04 03:52:28.581518,2026-01-04 03:52:30.297981,0 days 00:00:01.716463,20,18,50,2.429135261067801,10,10,22,15,3.5328820839045663,49,3,3,4.825048252765776,1.898322185394639,COMPLETE
131,0.8931902995025474,2026-01-04 03:51:26.337814,2026-01-04 03:51:28.031455,0 days 00:00:01.693641,20,20,49,2.7110657178178523,10,10,22,15,3.5197042907741487,48,3,2,4.814134829849567,1.9224334695692231,COMPLETE
168,0.8931902995025474,2026-01-04 03:52:26.804035,2026-01-04 03:52:28.466357,0 days 00:00:01.662322,19,20,50,2.6550838312637204,8,10,22,15,3.1309433678441883,48,3,3,3.7677434870801934,1.9601278270793676,COMPLETE
150,0.8930790391094162,2026-01-04 03:51:56.870046,2026-01-04 03:51:58.611774,0 days 00:00:01.741728,19,19,47,2.7894900789737243,10,10,22,15,3.0934804898279102,48,3,4,3.8976536098113734,2.1137788362808068,COMPLETE
195,0.8921006359378095,2026-01-04 03:53:17.944357,2026-01-04 03:53:19.794690,0 days 00:00:01.850333,15,17,47,2.6282704201746157,10,10,22,15,3.2885593914024702,48,3,2,4.736667910886884,2.735497503786391,COMPLETE
136,0.8918947209646478,2026-01-04 03:51:35.521435,2026-01-04 03:51:37.279669,0 days 00:00:01.758234,19,20,50,2.35184186194806,10,9,21,15,3.6391721690203056,48,3,2,4.6146967211011045,2.012104247306411,COMPLETE
174,0.8918946942737532,2026-01-04 03:52:37.716535,2026-01-04 03:52:39.490887,0 days 00:00:01.774352,14,20,50,2.631765802057485,9,9,21,15,3.682914610988948,48,3,2,4.891507328326827,2.696187215196939,COMPLETE
156,0.8905472857518141,2026-01-04 03:52:07.157922,2026-01-04 03:52:09.153158,0 days 00:00:01.995236,20,20,50,2.6418848596468254,10,8,23,14,3.566050646442975,48,3,2,4.452824004877759,2.081274356451422,COMPLETE
110,0.8900478133946204,2026-01-04 03:50:51.419777,2026-01-04 03:50:53.259430,0 days 00:00:01.839653,18,16,49,2.572389979420261,10,9,21,15,3.5532676582180676,49,3,3,4.681671059668245,2.84465538717388,COMPLETE
173,0.889160775929496,2026-01-04 03:52:35.941193,2026-01-04 03:52:37.605974,0 days 00:00:01.664781,19,20,50,2.6370290183609106,8,10,23,14,3.5840858257997175,49,3,5,3.8119017032500304,2.106730326552499,COMPLETE
111,0.8884635420342655,2026-01-04 03:50:53.401247,2026-01-04 03:50:55.275245,0 days 00:00:01.873998,19,16,48,2.070570668591188,9,9,22,15,3.528641967138101,49,3,4,4.69072784796242,2.7419176947716077,COMPLETE
141,0.8883639832425732,2026-01-04 03:51:43.175904,2026-01-04 03:51:44.904179,0 days 00:00:01.728275,18,16,46,1.816314581189383,10,9,17,15,3.6565377514870057,48,3,2,4.712883334363577,2.641854877459663,COMPLETE
41,0.8873242042223439,2026-01-04 03:48:56.016603,2026-01-04 03:48:57.899188,0 days 00:00:01.882585,18,19,50,2.9861983153018405,10,6,25,13,3.374291918847949,48,3,2,4.322905747808952,2.4308223760887695,COMPLETE
124,0.8870456255258243,2026-01-04 03:51:13.361041,2026-01-04 03:51:15.058962,0 days 00:00:01.697921,20,19,48,2.8734982168711016,10,10,22,15,3.294825300201954,46,3,3,3.9788470262762585,2.245504110543357,COMPLETE
199,0.8868590651858017,2026-01-04 03:53:25.819742,2026-01-04 03:53:27.630879,0 days 00:00:01.811137,17,20,47,2.568338184086096,10,10,21,14,2.6920948289356765,49,3,2,3.9285889232722093,2.197819043070714,COMPLETE
68,0.8863151464177818,2026-01-04 03:49:38.452685,2026-01-04 03:49:40.135165,0 days 00:00:01.682480,14,18,49,2.735700048301021,9,9,22,15,3.7904656776249976,46,3,3,4.921615903498341,2.914871337073251,COMPLETE
119,0.8861118531285566,2026-01-04 03:51:06.942523,2026-01-04 03:51:08.857318,0 days 00:00:01.914795,20,19,48,2.862102519791265,10,10,20,15,3.7823728868521496,48,3,2,4.516064120690149,2.1635657177745555,COMPLETE
114,0.8836538507526195,2026-01-04 03:50:57.552852,2026-01-04 03:50:59.953225,0 days 00:00:02.400373,20,16,49,2.7679487273067043,10,10,21,14,3.8611948444246296,49,3,3,4.7053106556840065,2.7722515924672875,COMPLETE
158,0.8827249935075582,2026-01-04 03:52:11.082312,2026-01-04 03:52:13.035322,0 days 00:00:01.953010,18,20,49,2.975701602731263,10,9,21,15,3.3410703709426466,47,3,3,3.917252712828134,2.152267539287652,COMPLETE
142,0.88239131643421,2026-01-04 03:51:45.056406,2026-01-04 03:51:46.773749,0 days 00:00:01.717343,18,16,46,1.8062493789821492,9,7,17,14,3.4224112202484784,47,3,2,4.680461284047691,2.737457099164217,COMPLETE
70,0.8821005225214389,2026-01-04 03:49:42.135547,2026-01-04 03:49:43.836597,0 days 00:00:01.701050,14,18,49,2.4887588764122297,10,7,24,14,3.8409705732551327,47,3,4,4.620207329808989,2.824969018054483,COMPLETE
47,0.8820535837845171,2026-01-04 03:49:05.645787,2026-01-04 03:49:07.337089,0 days 00:00:01.691302,13,20,48,2.9987494152831276,10,7,23,15,3.3550383012300666,45,3,2,4.965866802500708,2.546106819010954,COMPLETE
24,0.8818127200705229,2026-01-04 03:48:27.611021,2026-01-04 03:48:29.373206,0 days 00:00:01.762185,17,17,50,2.792286691440981,9,6,24,15,3.8931063921660773,49,3,2,4.717959032793228,2.942020729333504,COMPLETE
186,0.8816355132524615,2026-01-04 03:52:59.994078,2026-01-04 03:53:01.732626,0 days 00:00:01.738548,16,18,50,2.789520211746393,8,9,24,15,3.073690937825767,49,3,6,3.5537211276482004,2.502707208444929,COMPLETE
133,0.8815347760432665,2026-01-04 03:51:29.969965,2026-01-04 03:51:31.722307,0 days 00:00:01.752342,18,18,48,2.6956866612983776,9,9,21,14,3.7666389126038364,47,3,2,4.936108576071997,1.4819017285428262,COMPLETE
