number,value,datetime_start,datetime_complete,duration,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
29,1.1245480654940654,2026-01-05 03:17:46.048932,2026-01-05 03:17:46.126211,0 days 00:00:00.077279,61,3.050313561929065,3.2377187737628916,4.6126145987923195,3.441344962300743,COMPLETE
272,1.1245480654940654,2026-01-05 03:18:38.989950,2026-01-05 03:18:39.076860,0 days 00:00:00.086910,61,3.253952958077668,2.4349087439111003,4.300415713744016,2.4592466757246316,COMPLETE
241,1.1245480654940654,2026-01-05 03:18:32.197897,2026-01-05 03:18:32.279599,0 days 00:00:00.081702,61,2.4963758313154223,4.462203325668801,4.117154131879039,3.1359722185286985,COMPLETE
288,1.1234927905703014,2026-01-05 03:18:42.519989,2026-01-05 03:18:42.644291,0 days 00:00:00.124302,69,3.3543306180916574,3.1071969957899617,4.833200530000129,3.4490782024447424,COMPLETE
36,1.1234927905703014,2026-01-05 03:17:47.592374,2026-01-05 03:17:47.691020,0 days 00:00:00.098646,69,2.264402773571432,2.7277384049076274,4.98514513378121,3.490508593265689,COMPLETE
258,1.1234927905703014,2026-01-05 03:18:35.710453,2026-01-05 03:18:35.800792,0 days 00:00:00.090339,69,3.273850747003869,3.8404842974461313,4.6875777407175105,1.4556270493026617,COMPLETE
261,1.1234927905703014,2026-01-05 03:18:36.450113,2026-01-05 03:18:36.531851,0 days 00:00:00.081738,69,2.5333329175626447,4.030293997022996,4.037110588556688,3.4115963066816657,COMPLETE
458,1.1234927905703014,2026-01-05 03:19:19.387444,2026-01-05 03:19:19.508871,0 days 00:00:00.121427,69,2.8640566653613013,2.851103132216876,4.083999950490997,3.213940064579816,COMPLETE
451,1.1234927905703014,2026-01-05 03:19:17.711815,2026-01-05 03:19:17.794817,0 days 00:00:00.083002,69,2.612470858855972,3.3511289274808385,4.480461337505824,3.211269411407966,COMPLETE
327,1.1234927905703014,2026-01-05 03:18:50.747077,2026-01-05 03:18:50.827759,0 days 00:00:00.080682,69,3.4058131691927,3.995649592125443,3.5957601057186235,2.558764041270514,COMPLETE
255,1.1234927905703014,2026-01-05 03:18:35.034456,2026-01-05 03:18:35.117323,0 days 00:00:00.082867,69,2.7892027853023036,3.5188553591037244,4.831812969609954,3.3964805346013165,COMPLETE
313,1.1234927905703014,2026-01-05 03:18:47.866906,2026-01-05 03:18:47.953467,0 days 00:00:00.086561,69,3.3813382711400495,3.3038614203014034,3.9105523494676446,2.7895568038546275,COMPLETE
56,1.1234927905703014,2026-01-05 03:17:51.915637,2026-01-05 03:17:51.994501,0 days 00:00:00.078864,69,3.0151555806253256,3.801909447287269,4.39567357025214,3.4436439884044385,COMPLETE
381,1.1234927905703014,2026-01-05 03:19:02.502546,2026-01-05 03:19:02.588216,0 days 00:00:00.085670,69,3.728037225645829,3.5163377594542444,4.291398928314031,2.5892237139475958,COMPLETE
74,1.1234927905703014,2026-01-05 03:17:55.544610,2026-01-05 03:17:55.786477,0 days 00:00:00.241867,69,2.5280973526797883,2.6887590229693545,4.912066557608007,3.147992765221078,COMPLETE
140,1.1234927905703014,2026-01-05 03:18:10.589548,2026-01-05 03:18:10.673010,0 days 00:00:00.083462,69,2.8840194434725466,3.9241901282752845,3.1079576939137343,3.383141542350681,COMPLETE
398,1.1234927905703014,2026-01-05 03:19:06.056276,2026-01-05 03:19:06.142899,0 days 00:00:00.086623,69,3.3682147981142068,2.650806120213419,4.589948875662031,2.677117556673903,COMPLETE
384,1.1234927905703014,2026-01-05 03:19:03.161701,2026-01-05 03:19:03.245806,0 days 00:00:00.084105,69,3.8852412803652943,2.6654263755032304,4.9596675137140975,2.835000069113467,COMPLETE
84,1.1234927905703014,2026-01-05 03:17:57.694595,2026-01-05 03:17:57.779389,0 days 00:00:00.084794,69,2.8597079558130125,4.335059119038796,4.500570429798277,3.4202527373618046,COMPLETE
95,1.1234927905703014,2026-01-05 03:18:00.182905,2026-01-05 03:18:00.286798,0 days 00:00:00.103893,69,2.3681254847681483,3.9905770857036944,4.2447559450474,3.283169291454969,COMPLETE
492,1.1234927905703014,2026-01-05 03:19:28.042926,2026-01-05 03:19:28.138996,0 days 00:00:00.096070,69,3.131741131843247,3.1872545621199806,4.176389656805641,3.1119326085434253,COMPLETE
290,1.1234927905703014,2026-01-05 03:18:42.979129,2026-01-05 03:18:43.060646,0 days 00:00:00.081517,69,3.033038584241812,3.269470588108539,4.275098854625793,2.8532787707435827,COMPLETE
33,1.1234927905703014,2026-01-05 03:17:46.977423,2026-01-05 03:17:47.065480,0 days 00:00:00.088057,69,3.0875626934999953,3.4513849976105795,3.9778002243657435,2.9319974961616517,COMPLETE
436,1.1197159296334427,2026-01-05 03:19:14.236352,2026-01-05 03:19:14.321692,0 days 00:00:00.085340,71,3.9050685965479666,3.409961728277982,4.239683456346269,2.9573166572151375,COMPLETE
92,1.1197159296334427,2026-01-05 03:17:59.436115,2026-01-05 03:17:59.529450,0 days 00:00:00.093335,71,3.2039527282968536,3.726307389957947,3.9916556024496836,2.862661223424432,COMPLETE
113,1.1197159296334427,2026-01-05 03:18:04.407400,2026-01-05 03:18:04.505670,0 days 00:00:00.098270,71,2.6936497413600087,4.038104515713302,3.2301639638945057,3.216528733737194,COMPLETE
96,1.1197159296334427,2026-01-05 03:18:00.424312,2026-01-05 03:18:00.516265,0 days 00:00:00.091953,71,2.2857731763383002,3.917378161717761,3.89943144580356,3.1809026189195797,COMPLETE
85,1.1197159296334427,2026-01-05 03:17:57.891726,2026-01-05 03:17:57.977005,0 days 00:00:00.085279,71,2.684044897787072,4.126783836284342,4.849476613662178,3.476236134534925,COMPLETE
291,1.1197159296334427,2026-01-05 03:18:43.174277,2026-01-05 03:18:43.259145,0 days 00:00:00.084868,71,3.086561673751679,4.167568938595792,3.7901792778740755,2.8931282440625514,COMPLETE
80,1.1197159296334427,2026-01-05 03:17:56.902051,2026-01-05 03:17:56.982430,0 days 00:00:00.080379,71,2.7495871518948563,2.9067308859084577,4.572791244304832,2.057095774552374,COMPLETE
395,1.1197159296334427,2026-01-05 03:19:05.414776,2026-01-05 03:19:05.500740,0 days 00:00:00.085964,71,2.7877104263540233,3.10896616509022,4.556276322424914,2.964460109185711,COMPLETE
132,1.1197159296334427,2026-01-05 03:18:08.460278,2026-01-05 03:18:08.543829,0 days 00:00:00.083551,71,3.312418773253678,3.6390148902111363,4.268462385269042,3.206620462433252,COMPLETE
57,1.1197159296334427,2026-01-05 03:17:52.107510,2026-01-05 03:17:52.190021,0 days 00:00:00.082511,71,2.895362784219831,3.70304335697565,4.18482787388374,3.4414711650942023,COMPLETE
390,1.1197159296334427,2026-01-05 03:19:04.383947,2026-01-05 03:19:04.470103,0 days 00:00:00.086156,71,3.8094763155611444,3.3668658659727213,3.8411688401250905,2.569832775438769,COMPLETE
141,1.1197159296334427,2026-01-05 03:18:10.796590,2026-01-05 03:18:10.880161,0 days 00:00:00.083571,71,2.7304684257671235,2.620835440687421,3.386127881224014,3.1541869539433147,COMPLETE
450,1.1197159296334427,2026-01-05 03:19:17.511522,2026-01-05 03:19:17.596907,0 days 00:00:00.085385,71,2.7638680784379477,3.634525965530802,3.749314181814631,3.4626957845756845,COMPLETE
379,1.1197159296334427,2026-01-05 03:19:02.086260,2026-01-05 03:19:02.167467,0 days 00:00:00.081207,71,2.7228737450566927,3.039443780542802,3.9222587390984582,3.223365640791101,COMPLETE
245,1.1197159296334427,2026-01-05 03:18:32.995188,2026-01-05 03:18:33.075369,0 days 00:00:00.080181,71,3.0594953468068535,3.6109548527774726,4.504057350431414,3.2277436187977107,COMPLETE
45,1.1197159296334427,2026-01-05 03:17:49.590670,2026-01-05 03:17:49.683577,0 days 00:00:00.092907,71,3.6250591870858018,3.4041591269211544,4.074522306181532,3.4734646637878868,COMPLETE
299,1.1197159296334427,2026-01-05 03:18:44.924217,2026-01-05 03:18:45.006725,0 days 00:00:00.082508,71,3.0968602984900975,2.5186969193731104,4.899833559100002,2.561018997150641,COMPLETE
281,1.1197159296334427,2026-01-05 03:18:41.104813,2026-01-05 03:18:41.183636,0 days 00:00:00.078823,71,3.0252568034851177,2.7611493125365474,4.471660892002862,3.000409172995836,COMPLETE
217,1.1197159296334427,2026-01-05 03:18:27.155231,2026-01-05 03:18:27.233409,0 days 00:00:00.078178,71,3.6510887126989324,3.606712495917349,4.024522949129045,2.722029275302139,COMPLETE
37,1.1197159296334427,2026-01-05 03:17:47.810743,2026-01-05 03:17:47.890710,0 days 00:00:00.079967,71,2.3247676277301417,3.0196529471999605,4.9079890353114735,3.282082831896258,COMPLETE
26,1.1197159296334427,2026-01-05 03:17:45.400016,2026-01-05 03:17:45.480258,0 days 00:00:00.080242,71,3.1893844188538174,3.713292578033326,4.276194479506469,3.264677033383028,COMPLETE
273,1.1197159296334427,2026-01-05 03:18:39.198847,2026-01-05 03:18:39.286076,0 days 00:00:00.087229,71,2.895773722564409,2.8747309428724086,4.145468441347052,2.695369618920012,COMPLETE
455,1.1197159296334427,2026-01-05 03:19:18.726402,2026-01-05 03:19:18.809261,0 days 00:00:00.082859,71,3.31629800264984,3.348372955932519,4.255746995003616,3.495707154502339,COMPLETE
146,1.1132586224343772,2026-01-05 03:18:12.114140,2026-01-05 03:18:12.192867,0 days 00:00:00.078727,60,3.3640551484037897,2.3878815749165874,3.1710187703120396,1.3156025452700821,COMPLETE
124,1.1120704953335303,2026-01-05 03:18:06.840259,2026-01-05 03:18:06.921764,0 days 00:00:00.081505,60,2.779692763815282,3.6548299253378307,3.045238543459333,2.9611490563308887,COMPLETE
60,1.1120704953335303,2026-01-05 03:17:52.691830,2026-01-05 03:17:52.772908,0 days 00:00:00.081078,60,3.229330853798674,3.1791733204060972,4.369793592178611,3.014519793588377,COMPLETE
231,1.1120704953335303,2026-01-05 03:18:30.143914,2026-01-05 03:18:30.235472,0 days 00:00:00.091558,60,3.3130305004306226,3.3926093053257036,3.952256053170645,2.6045543429953972,COMPLETE
89,1.1120704953335303,2026-01-05 03:17:58.755003,2026-01-05 03:17:58.854988,0 days 00:00:00.099985,60,2.319814204512628,2.0337529532578262,3.893470643036564,3.31120719998015,COMPLETE
114,1.1120704953335303,2026-01-05 03:18:04.667706,2026-01-05 03:18:04.764915,0 days 00:00:00.097209,60,2.74154237134804,4.219680179853103,3.342605127191022,3.3427062504037357,COMPLETE
298,1.1120704953335303,2026-01-05 03:18:44.713048,2026-01-05 03:18:44.806829,0 days 00:00:00.093781,60,3.428324715551601,4.470556456894722,3.481247537874507,2.0762132034470264,COMPLETE
226,1.1120704953335303,2026-01-05 03:18:29.061135,2026-01-05 03:18:29.146893,0 days 00:00:00.085758,60,3.5705558783446634,2.815352325037618,3.828727405864319,2.241847431707515,COMPLETE
308,1.1120704953335303,2026-01-05 03:18:46.812275,2026-01-05 03:18:46.895851,0 days 00:00:00.083576,60,2.073953318555488,2.1258425834890446,4.8644306612207115,2.709404330533329,COMPLETE
213,1.1120704953335303,2026-01-05 03:18:26.308620,2026-01-05 03:18:26.417647,0 days 00:00:00.109027,60,3.2282028742759428,3.8032085585923245,4.5732328627399035,3.064872350274548,COMPLETE
31,1.0733676862285046,2026-01-05 03:17:46.507057,2026-01-05 03:17:46.595657,0 days 00:00:00.088600,62,2.9624233385767047,3.3467521838297563,4.201704878851793,3.285588247311439,COMPLETE
420,1.0733676862285046,2026-01-05 03:19:10.817935,2026-01-05 03:19:10.899970,0 days 00:00:00.082035,62,3.0745798591967253,2.9794164889871846,4.230976905066234,3.2994252673571176,COMPLETE
134,1.0733676862285046,2026-01-05 03:18:08.912683,2026-01-05 03:18:09.003100,0 days 00:00:00.090417,62,2.033704004417392,2.824642060550599,4.901791388829404,3.476609524722456,COMPLETE
53,1.0733676862285046,2026-01-05 03:17:51.184422,2026-01-05 03:17:51.269705,0 days 00:00:00.085283,62,2.4230945611971086,3.026282173279325,4.642696028245772,3.2821418161336218,COMPLETE
427,1.0733676862285046,2026-01-05 03:19:12.315443,2026-01-05 03:19:12.402988,0 days 00:00:00.087545,62,2.6543610638642123,4.0459517929076405,4.2734409916207134,1.9512994680368374,COMPLETE
325,1.0733676862285046,2026-01-05 03:18:50.345651,2026-01-05 03:18:50.437533,0 days 00:00:00.091882,62,2.0548249957219786,4.446422426399027,4.613598690060789,2.8169404562584126,COMPLETE
171,1.0733676862285046,2026-01-05 03:18:17.590343,2026-01-05 03:18:17.675988,0 days 00:00:00.085645,62,3.5662476257554765,3.4247258141876276,3.5827997558357865,3.247557725047212,COMPLETE
323,1.0733676862285046,2026-01-05 03:18:49.953054,2026-01-05 03:18:50.034334,0 days 00:00:00.081280,62,3.196697062159394,3.367548787506533,4.60638917402176,3.321574392106534,COMPLETE
34,1.0733676862285046,2026-01-05 03:17:47.178179,2026-01-05 03:17:47.256555,0 days 00:00:00.078376,62,3.5033198778452714,3.799112168030284,3.8270008585469997,3.0047682733349794,COMPLETE
189,1.0733676862285046,2026-01-05 03:18:21.370961,2026-01-05 03:18:21.454025,0 days 00:00:00.083064,62,2.6810460471287545,2.4460013190939645,4.494213047491783,2.924558418924062,COMPLETE
193,1.0733676862285046,2026-01-05 03:18:22.156108,2026-01-05 03:18:22.240806,0 days 00:00:00.084698,62,2.4188485788999174,3.8829883202628133,3.025553718230573,3.36596598774027,COMPLETE
61,1.0733676862285046,2026-01-05 03:17:52.883658,2026-01-05 03:17:52.963481,0 days 00:00:00.079823,62,2.2876056207150253,2.811313188437906,4.9173033594079865,3.3235271277765617,COMPLETE
425,1.060366970362097,2026-01-05 03:19:11.856237,2026-01-05 03:19:11.971214,0 days 00:00:00.114977,83,3.7444476188516402,3.3110244793420316,3.2959686080003405,1.8971900721379524,COMPLETE
204,1.060366970362097,2026-01-05 03:18:24.464205,2026-01-05 03:18:24.552905,0 days 00:00:00.088700,83,3.601139415884683,2.281576339919552,4.1254655610277675,1.2141751005004289,COMPLETE
352,1.060366970362097,2026-01-05 03:18:56.468489,2026-01-05 03:18:56.552014,0 days 00:00:00.083525,83,2.429295852440614,3.6394354391565855,3.027332184103651,2.865842066942871,COMPLETE
166,1.0593255380330846,2026-01-05 03:18:16.602035,2026-01-05 03:18:16.698907,0 days 00:00:00.096872,72,3.4239421551966522,3.307321528814674,4.458275914243809,3.2785562299022626,COMPLETE
337,1.0593255380330846,2026-01-05 03:18:52.932745,2026-01-05 03:18:53.025157,0 days 00:00:00.092412,72,3.0204212771204775,2.0295888269049644,4.57738255477689,2.8103685105133933,COMPLETE
315,1.0593255380330846,2026-01-05 03:18:48.269315,2026-01-05 03:18:48.368474,0 days 00:00:00.099159,72,3.667710691397304,2.702824914743564,4.321625691576337,2.474650896203019,COMPLETE
311,1.0593255380330846,2026-01-05 03:18:47.441477,2026-01-05 03:18:47.522626,0 days 00:00:00.081149,72,2.8792233872567463,3.5415450445577457,3.683975948585617,3.1010000316429487,COMPLETE
235,1.0593255380330846,2026-01-05 03:18:30.993653,2026-01-05 03:18:31.076561,0 days 00:00:00.082908,72,2.970160646761708,3.489319356724904,3.073603090385854,2.897558599087823,COMPLETE
202,1.0593255380330846,2026-01-05 03:18:24.037203,2026-01-05 03:18:24.119912,0 days 00:00:00.082709,72,2.8476589543602056,4.074024759281778,4.2352289694979435,3.0800155884422202,COMPLETE
63,1.0593255380330846,2026-01-05 03:17:53.283072,2026-01-05 03:17:53.367451,0 days 00:00:00.084379,72,2.946033440484455,3.32605555960186,4.576340001154516,3.4723190486852125,COMPLETE
423,1.0593255380330846,2026-01-05 03:19:11.428796,2026-01-05 03:19:11.535057,0 days 00:00:00.106261,72,3.219026887206058,2.74207460313704,4.063496167425462,1.6806058944689146,COMPLETE
112,1.0593255380330846,2026-01-05 03:18:04.158980,2026-01-05 03:18:04.255592,0 days 00:00:00.096612,72,2.7218586115436074,2.5547743882145104,4.724129304422745,3.0612578462144873,COMPLETE
484,1.0593255380330846,2026-01-05 03:19:25.451777,2026-01-05 03:19:25.588068,0 days 00:00:00.136291,72,3.0186302941108445,3.3065027902254864,3.9455658713781467,3.1516747370500857,COMPLETE
387,1.0593255380330846,2026-01-05 03:19:03.784627,2026-01-05 03:19:03.867009,0 days 00:00:00.082382,72,3.346726407506834,4.128271158513498,4.41992953360996,2.141651481575009,COMPLETE
392,1.0593255380330846,2026-01-05 03:19:04.803579,2026-01-05 03:19:04.886308,0 days 00:00:00.082729,72,3.8227213328927565,3.3016480267548722,3.8233969775618344,2.9920167517142477,COMPLETE
402,1.0593255380330846,2026-01-05 03:19:06.917360,2026-01-05 03:19:07.004261,0 days 00:00:00.086901,72,2.46186097631124,4.391451244241815,4.30833717752701,3.126785706961076,COMPLETE
262,1.0593255380330846,2026-01-05 03:18:36.644895,2026-01-05 03:18:36.728118,0 days 00:00:00.083223,72,2.9958770495834157,3.1100696435115562,3.8658958524134497,2.616063009831314,COMPLETE
303,1.0593255380330846,2026-01-05 03:18:45.740447,2026-01-05 03:18:45.841026,0 days 00:00:00.100579,72,3.197704581849877,3.433614398933726,3.6695028677160977,2.6438936929415147,COMPLETE
372,1.0356721776432087,2026-01-05 03:19:00.627797,2026-01-05 03:19:00.715010,0 days 00:00:00.087213,84,3.6485994194855436,3.549648065832256,4.4050835880122055,2.730389617525955,COMPLETE
152,1.0356721776432087,2026-01-05 03:18:13.504800,2026-01-05 03:18:13.585005,0 days 00:00:00.080205,84,3.1595496911643988,2.92516645980078,4.572677393983215,3.4912123037799603,COMPLETE
98,1.0356721776432087,2026-01-05 03:18:00.892048,2026-01-05 03:18:00.980206,0 days 00:00:00.088158,84,2.245410575506449,2.303120086823794,3.0095034875907496,2.23984945847874,COMPLETE
343,1.0356721776432087,2026-01-05 03:18:54.252757,2026-01-05 03:18:54.356216,0 days 00:00:00.103459,84,3.4253071661073156,3.4384780615123605,4.06516112611148,2.869755620569125,COMPLETE
345,1.0353175897229236,2026-01-05 03:18:54.710915,2026-01-05 03:18:54.802704,0 days 00:00:00.091789,68,3.4687808747317206,3.120729115451061,3.9973269117016845,2.851183348965674,COMPLETE
247,1.0353175897229236,2026-01-05 03:18:33.391789,2026-01-05 03:18:33.482276,0 days 00:00:00.090487,68,2.1524076649061357,3.180713663606576,4.684431404893163,3.254150091071186,COMPLETE
326,1.0353175897229236,2026-01-05 03:18:50.551758,2026-01-05 03:18:50.633954,0 days 00:00:00.082196,68,2.871864833601985,4.235862770107786,3.378759669316929,2.8415450330509024,COMPLETE
348,1.0353175897229236,2026-01-05 03:18:55.341940,2026-01-05 03:18:55.433670,0 days 00:00:00.091730,68,3.0160253113761235,3.300292946325339,4.080221507629107,2.8528432907812014,COMPLETE
184,1.0353175897229236,2026-01-05 03:18:20.374522,2026-01-05 03:18:20.457198,0 days 00:00:00.082676,68,2.3856385148989503,3.082816221386651,4.671937694160838,3.4232288498708203,COMPLETE
185,1.0353175897229236,2026-01-05 03:18:20.567229,2026-01-05 03:18:20.648268,0 days 00:00:00.081039,68,3.8171279335030803,3.244945245359505,4.03282180484695,3.3451559725016335,COMPLETE
464,1.0353175897229236,2026-01-05 03:19:20.948580,2026-01-05 03:19:21.034597,0 days 00:00:00.086017,68,2.67662291750658,2.9409094328603715,3.5550758759767676,3.411707011336141,COMPLETE
21,1.0353175897229236,2026-01-05 03:17:44.243250,2026-01-05 03:17:44.329470,0 days 00:00:00.086220,68,3.6167048389279555,4.3443019840765436,4.8786918316177985,3.3220473182672605,COMPLETE
41,1.0353175897229236,2026-01-05 03:17:48.696475,2026-01-05 03:17:48.805108,0 days 00:00:00.108633,68,3.024120307331002,4.39206498748851,4.067889332187975,2.9356300478401622,COMPLETE
38,1.0353175897229236,2026-01-05 03:17:47.999718,2026-01-05 03:17:48.077645,0 days 00:00:00.077927,68,3.6076358691600476,3.0821841414463056,4.956540678956696,3.4104621798015646,COMPLETE
228,1.0353175897229236,2026-01-05 03:18:29.488066,2026-01-05 03:18:29.570304,0 days 00:00:00.082238,68,3.572752504985133,3.109879013620546,3.7609002230519617,3.3887041807516294,COMPLETE
417,1.0353175897229236,2026-01-05 03:19:10.214558,2026-01-05 03:19:10.302285,0 days 00:00:00.087727,68,2.7219326382885383,2.873263693802593,4.39859358417173,3.4987429764871885,COMPLETE
90,1.0353175897229236,2026-01-05 03:17:58.989354,2026-01-05 03:17:59.076713,0 days 00:00:00.087359,68,3.7643829042890555,2.4805351226540893,3.418818493265001,3.4133239891491876,COMPLETE
127,1.0353175897229236,2026-01-05 03:18:07.442982,2026-01-05 03:18:07.524669,0 days 00:00:00.081687,68,2.046156568719104,2.638483130140822,4.773694010633126,2.811300934798644,COMPLETE
91,1.0353175897229236,2026-01-05 03:17:59.198873,2026-01-05 03:17:59.295991,0 days 00:00:00.097118,68,3.0324285342504034,3.9872783166342045,4.269224845137192,3.4785472390561387,COMPLETE
471,1.0353175897229236,2026-01-05 03:19:22.387756,2026-01-05 03:19:22.477387,0 days 00:00:00.089631,68,3.101721186473945,3.507660055374483,4.343273593598142,3.1702226328759155,COMPLETE
105,1.0353175897229236,2026-01-05 03:18:02.445387,2026-01-05 03:18:02.528971,0 days 00:00:00.083584,68,2.492067264803808,3.520750285085995,4.27308616461166,3.0294957329174563,COMPLETE
123,1.0353175897229236,2026-01-05 03:18:06.631809,2026-01-05 03:18:06.716023,0 days 00:00:00.084214,68,2.1168702827426475,4.3941466770187,3.0223532037365093,3.4999019730362324,COMPLETE
432,1.0353175897229236,2026-01-05 03:19:13.321771,2026-01-05 03:19:13.410095,0 days 00:00:00.088324,68,3.878878237772124,3.842748375996411,3.8065356568535043,3.1175369067058982,COMPLETE
466,1.0353175897229236,2026-01-05 03:19:21.350501,2026-01-05 03:19:21.445474,0 days 00:00:00.094973,68,3.6393974238276874,2.981105034394745,3.776325873253713,2.8472288276774127,COMPLETE
