number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
477,2.6964589377804375,2026-01-04 16:54:32.478557,2026-01-04 16:54:34.176822,0 days 00:00:01.698265,27,10,43,2.405547685050487,19,8,11,3,2.7827060534211348,36,5,7,4.47630192056556,2.742163438539533,COMPLETE
223,2.69625860198194,2026-01-04 16:47:53.528503,2026-01-04 16:47:55.221549,0 days 00:00:01.693046,23,10,40,2.924418203493056,19,6,12,3,3.30008736828088,43,5,6,4.151706297967052,1.813169899575748,COMPLETE
301,2.6955949059334117,2026-01-04 16:49:50.293435,2026-01-04 16:49:52.064376,0 days 00:00:01.770941,26,10,45,1.9043104411004481,20,10,12,3,2.64702508585012,37,5,6,3.9806851635902123,3.3990568543269197,COMPLETE
325,2.695340028556204,2026-01-04 16:50:28.516411,2026-01-04 16:50:30.278803,0 days 00:00:01.762392,21,10,44,2.2167809635329743,20,10,11,3,2.140487566407415,33,5,8,4.779181508441293,2.6168727714475946,COMPLETE
170,2.695236058288836,2026-01-04 16:46:28.631843,2026-01-04 16:46:30.389680,0 days 00:00:01.757837,30,9,38,2.403047677687749,13,9,11,3,2.740786099899094,37,5,9,3.2949874490527713,3.1141146830220827,COMPLETE
418,2.6946305983853267,2026-01-04 16:53:00.562953,2026-01-04 16:53:02.289047,0 days 00:00:01.726094,30,10,44,2.198573685965507,15,9,11,3,3.441744460701171,44,5,8,3.1346276400604927,3.45421610440559,COMPLETE
272,2.6942497831338685,2026-01-04 16:49:01.558482,2026-01-04 16:49:03.295077,0 days 00:00:01.736595,30,10,41,2.263111053203265,16,7,11,3,2.987290178704257,43,5,5,4.153700317683796,2.735123409229521,COMPLETE
159,2.693817338205183,2026-01-04 16:46:09.407526,2026-01-04 16:46:11.171385,0 days 00:00:01.763859,30,9,43,2.5388075033442954,18,7,11,3,3.4552986668419883,43,5,7,4.180853890414911,2.734010067526076,COMPLETE
367,2.693817338205183,2026-01-04 16:51:40.322241,2026-01-04 16:51:42.020099,0 days 00:00:01.697858,21,9,41,1.6631594424060094,19,8,11,3,3.270680630976184,43,5,5,4.300725144099204,2.35446773866481,COMPLETE
241,2.693511300052453,2026-01-04 16:48:21.427717,2026-01-04 16:48:23.108206,0 days 00:00:01.680489,25,10,39,1.7021986617986387,18,6,11,3,2.022739137455419,36,5,8,3.8094845393932775,3.4779040680653868,COMPLETE
142,2.692817345587027,2026-01-04 16:45:39.698584,2026-01-04 16:45:41.394992,0 days 00:00:01.696408,27,10,39,1.731192818860765,18,7,12,3,2.3374764767491296,35,5,8,4.20776113268148,3.284741781839657,COMPLETE
202,2.69270937825772,2026-01-04 16:47:21.158596,2026-01-04 16:47:23.080269,0 days 00:00:01.921673,15,9,41,1.8806982007749768,19,10,13,3,2.811587712215861,43,5,7,4.666936545733963,3.3715188929893594,COMPLETE
158,2.692657235239207,2026-01-04 16:46:07.480645,2026-01-04 16:46:09.247037,0 days 00:00:01.766392,27,9,39,2.4466804851416977,17,8,11,3,2.5418495249269437,37,5,9,3.7156008003723398,3.2429830774152553,COMPLETE
286,2.6923681258586836,2026-01-04 16:49:25.234825,2026-01-04 16:49:27.190743,0 days 00:00:01.955918,26,9,41,1.9344938410862156,18,9,11,3,3.747882246508716,44,5,4,4.614170475362815,2.7808397626010892,COMPLETE
277,2.6919597615437842,2026-01-04 16:49:10.818588,2026-01-04 16:49:12.534659,0 days 00:00:01.716071,25,9,38,2.6308322219739657,18,8,11,3,2.0187850658700333,41,5,8,4.15703398084316,2.8261378426231127,COMPLETE
221,2.691853228058344,2026-01-04 16:47:49.821601,2026-01-04 16:47:51.507209,0 days 00:00:01.685608,28,9,42,2.661261610226963,19,6,11,3,3.3687231296850615,42,5,8,4.264275136159913,2.305021076030336,COMPLETE
427,2.691853228058344,2026-01-04 16:53:13.970710,2026-01-04 16:53:15.660834,0 days 00:00:01.690124,29,9,41,1.9777791167687448,17,9,11,3,3.638821481367372,42,5,10,3.560754396335157,3.4291189430012383,COMPLETE
264,2.6917230212601635,2026-01-04 16:48:53.069231,2026-01-04 16:48:54.760264,0 days 00:00:01.691033,17,9,40,2.6828392897716578,18,10,12,3,3.473997448153615,37,4,9,3.8333218296767364,2.424849871581139,COMPLETE
483,2.691388015228262,2026-01-04 16:54:41.910940,2026-01-04 16:54:43.592359,0 days 00:00:01.681419,21,9,45,2.3468078952238316,14,7,11,3,3.334460934370334,39,5,9,3.9301311785960955,2.9307007698496905,COMPLETE
230,2.6908149416544878,2026-01-04 16:48:04.857224,2026-01-04 16:48:06.559959,0 days 00:00:01.702735,14,10,42,1.7473866941308627,19,9,13,3,2.457220492748204,44,5,6,4.460078237779113,3.378021129036055,COMPLETE
452,2.690791160865683,2026-01-04 16:53:51.680102,2026-01-04 16:53:53.452772,0 days 00:00:01.772670,26,9,45,2.216348525263643,19,9,11,3,3.2608271066732226,44,5,10,3.2194857780411987,2.771767081088911,COMPLETE
115,2.690788689625258,2026-01-04 16:44:54.823853,2026-01-04 16:44:56.723242,0 days 00:00:01.899389,16,9,40,2.2629670191222457,20,10,11,3,2.3683181626222938,37,5,10,4.086536374864315,3.4334189643588777,COMPLETE
444,2.6901179348862927,2026-01-04 16:53:39.021487,2026-01-04 16:53:41.328900,0 days 00:00:02.307413,29,10,37,2.288978620827369,20,10,11,3,2.2038012296475755,36,5,10,3.7266447165777663,3.48538036741825,COMPLETE
405,2.6893902786114543,2026-01-04 16:52:39.155943,2026-01-04 16:52:40.890929,0 days 00:00:01.734986,28,9,39,2.2828092435112253,15,7,12,3,3.3751185493163116,47,5,5,4.4037368867047295,2.7799888508277126,COMPLETE
146,2.6888408269804374,2026-01-04 16:45:47.018814,2026-01-04 16:45:48.936021,0 days 00:00:01.917207,28,9,42,2.481541076595457,19,8,13,3,3.037808953554807,41,5,8,4.136001142949705,3.395394435628801,COMPLETE
162,2.688742710641511,2026-01-04 16:46:13.529230,2026-01-04 16:46:15.441159,0 days 00:00:01.911929,30,9,40,2.4789073096746277,15,9,11,3,2.776868966440929,39,5,10,3.475095311385197,3.2103789197403714,COMPLETE
195,2.687987728396868,2026-01-04 16:47:07.909367,2026-01-04 16:47:09.676051,0 days 00:00:01.766684,26,10,36,1.723174931705693,20,7,12,3,2.2708106466309816,30,5,8,4.10013644638365,3.412224983637587,COMPLETE
148,2.6877691493370386,2026-01-04 16:45:51.070169,2026-01-04 16:45:52.822996,0 days 00:00:01.752827,29,9,42,2.440061746993205,18,8,13,3,3.3561679460446032,44,5,6,3.9607843172304142,2.9456759141156783,COMPLETE
189,2.6876547004027564,2026-01-04 16:46:58.930287,2026-01-04 16:47:00.635969,0 days 00:00:01.705682,30,9,36,2.1578929244510046,20,8,11,3,2.284590965777343,37,5,10,4.151921504306975,3.2862020867160457,COMPLETE
197,2.686980048918171,2026-01-04 16:47:11.718950,2026-01-04 16:47:13.406647,0 days 00:00:01.687697,30,9,46,2.4206567391125886,19,8,13,3,3.3543933264629473,41,5,7,4.0027976564948595,2.6660714311222953,COMPLETE
270,2.6859218087021035,2026-01-04 16:48:57.862780,2026-01-04 16:48:59.593661,0 days 00:00:01.730881,29,10,43,2.6673891636515643,16,7,11,3,3.404990006880593,40,5,8,3.78380719973338,2.782765073166138,COMPLETE
57,2.6855897641357567,2026-01-04 16:43:15.979552,2026-01-04 16:43:17.784233,0 days 00:00:01.804681,16,11,42,2.9630845897998275,20,10,12,3,3.2508795135785524,36,5,9,3.9778031938628895,2.298140445603742,COMPLETE
373,2.685423948519397,2026-01-04 16:51:51.927371,2026-01-04 16:51:53.663495,0 days 00:00:01.736124,16,9,40,2.0805586517278436,15,10,13,3,2.1621513383330866,33,5,6,4.6101686852959665,2.656709685556376,COMPLETE
226,2.685388984440436,2026-01-04 16:47:59.182648,2026-01-04 16:48:00.867931,0 days 00:00:01.685283,25,10,41,2.7630413884101204,20,7,11,3,3.85318181085154,42,5,8,4.548811187740807,2.118920679309586,COMPLETE
466,2.685388984440436,2026-01-04 16:54:14.964690,2026-01-04 16:54:16.655822,0 days 00:00:01.691132,26,10,38,1.846260214638122,19,9,11,3,2.0821208315195383,42,5,6,4.465021151891726,2.728502684507697,COMPLETE
260,2.6842841440317526,2026-01-04 16:48:47.171981,2026-01-04 16:48:48.995683,0 days 00:00:01.823702,26,10,36,2.4897715279538177,12,7,12,3,3.462747602095414,39,5,8,3.4682072271559496,3.478388126015249,COMPLETE
125,2.6842841440317526,2026-01-04 16:45:11.421686,2026-01-04 16:45:13.211203,0 days 00:00:01.789517,14,10,38,1.8355437490901985,20,10,12,3,2.2583257859834878,39,5,10,4.320143684611285,3.386475009492867,COMPLETE
306,2.6839372152257286,2026-01-04 16:50:00.048045,2026-01-04 16:50:01.746586,0 days 00:00:01.698541,23,9,43,2.1744188189493463,18,9,12,3,3.6117963124572445,41,4,3,4.468908995630106,2.8956657140537776,COMPLETE
238,2.6833293184366416,2026-01-04 16:48:17.508001,2026-01-04 16:48:19.262615,0 days 00:00:01.754614,30,10,39,2.412641292521237,11,9,12,3,2.8258170714856243,37,4,9,3.266226498567791,3.2595883218770245,COMPLETE
318,2.6830849855764454,2026-01-04 16:50:17.398641,2026-01-04 16:50:19.154228,0 days 00:00:01.755587,28,9,41,2.2127790516174297,19,9,13,3,2.412372624816043,30,4,9,4.051731381169171,3.1727035596525317,COMPLETE
315,2.682405733006603,2026-01-04 16:50:11.897146,2026-01-04 16:50:13.613263,0 days 00:00:01.716117,30,9,39,1.7699481431609523,17,5,12,3,2.1332888747093413,33,4,7,4.600137460326013,3.006119750118655,COMPLETE
431,2.682405733006603,2026-01-04 16:53:19.716042,2026-01-04 16:53:21.457067,0 days 00:00:01.741025,22,9,39,2.2072592620658362,16,9,12,3,2.57369222884778,33,4,8,4.2135010735075085,2.56127684544304,COMPLETE
219,2.6818978702602045,2026-01-04 16:47:46.122371,2026-01-04 16:47:47.825803,0 days 00:00:01.703432,13,10,40,1.8034121174888924,19,10,17,3,2.8445143598851805,44,5,8,4.857715948065207,3.1387980336222547,COMPLETE
328,2.681310784624093,2026-01-04 16:50:32.460756,2026-01-04 16:50:34.146588,0 days 00:00:01.685832,20,9,46,2.5958477459852385,13,9,13,3,2.2125200589452634,33,5,7,4.260376323713137,2.1427145251058604,COMPLETE
58,2.6812156715632445,2026-01-04 16:43:17.902033,2026-01-04 16:43:19.627758,0 days 00:00:01.725725,17,10,44,2.9019155659118385,17,10,12,3,3.727960053038747,31,4,7,4.268880861581696,1.677835220285192,COMPLETE
441,2.679974404072097,2026-01-04 16:53:35.015794,2026-01-04 16:53:36.707568,0 days 00:00:01.691774,28,11,45,1.9835371999546656,13,8,12,3,3.259624399042249,45,5,8,3.1200694101142847,3.2209828216431995,COMPLETE
486,2.679354883401464,2026-01-04 16:54:45.895047,2026-01-04 16:54:48.296314,0 days 00:00:02.401267,27,9,40,2.437989093172907,18,8,12,3,2.04674650026685,33,4,7,4.840960085959587,2.7698318233567787,COMPLETE
254,2.6792801057454456,2026-01-04 16:48:37.751801,2026-01-04 16:48:39.485574,0 days 00:00:01.733773,28,10,38,2.754279085264815,20,7,11,3,3.75459695538642,46,5,7,4.782374485933326,2.035141260545142,COMPLETE
362,2.6792030252028454,2026-01-04 16:51:32.768517,2026-01-04 16:51:34.450235,0 days 00:00:01.681718,27,10,40,1.5600507463761872,20,5,12,3,2.2088663395195467,38,4,6,3.775338610270258,2.4192429528799138,COMPLETE
364,2.679156258872578,2026-01-04 16:51:36.360962,2026-01-04 16:51:38.137810,0 days 00:00:01.776848,22,9,40,1.5856541870200513,19,10,11,3,3.194979712568662,46,5,2,3.8229868660393542,3.2651096072812344,COMPLETE
370,2.6787182987917526,2026-01-04 16:51:46.169966,2026-01-04 16:51:48.037572,0 days 00:00:01.867606,19,9,39,1.7754126363201594,17,9,12,3,2.9581577952926827,39,5,5,4.270950919991537,1.7648334606909697,COMPLETE
294,2.67851621243258,2026-01-04 16:49:37.428566,2026-01-04 16:49:39.172886,0 days 00:00:01.744320,30,10,40,2.7348217509989388,14,10,11,3,2.0521365313150204,38,5,10,3.7301310603566487,2.6246915325562217,COMPLETE
299,2.678191733307927,2026-01-04 16:49:46.580310,2026-01-04 16:49:48.313665,0 days 00:00:01.733355,18,9,39,2.69074565788718,11,9,12,3,3.2393335563333254,40,4,9,3.8228030296365443,2.450014511291874,COMPLETE
284,2.678191733307927,2026-01-04 16:49:23.150279,2026-01-04 16:49:24.907739,0 days 00:00:01.757460,27,9,37,2.2919612821741504,17,9,12,3,2.665443455365767,40,4,7,3.2937902446883833,3.166841394992219,COMPLETE
440,2.6777392207824704,2026-01-04 16:53:33.182333,2026-01-04 16:53:34.898973,0 days 00:00:01.716640,24,9,45,2.6931587063870146,9,10,12,3,3.7640817829198117,38,5,9,3.2267586303214544,2.7625571997523317,COMPLETE
209,2.6774452594973597,2026-01-04 16:47:29.406110,2026-01-04 16:47:31.105949,0 days 00:00:01.699839,28,10,37,1.7548096468548078,17,9,12,3,2.294477533878554,31,5,10,4.031109954882949,3.45660130932849,COMPLETE
133,2.677312610176089,2026-01-04 16:45:26.338895,2026-01-04 16:45:28.093613,0 days 00:00:01.754718,26,9,45,2.481480798664375,12,8,12,3,3.1944110686666685,40,5,6,4.8797535823354465,2.4141952110525997,COMPLETE
412,2.676595352256414,2026-01-04 16:52:48.819195,2026-01-04 16:52:50.675705,0 days 00:00:01.856510,16,10,46,2.702528534641339,14,7,12,3,2.3583849559687335,31,5,10,4.490265078486506,3.4590456026826653,COMPLETE
455,2.6756105738310865,2026-01-04 16:53:57.533201,2026-01-04 16:53:59.398179,0 days 00:00:01.864978,16,10,40,2.852323336128697,11,8,12,3,2.3901855178325255,31,4,9,4.144152553938681,3.071000224696902,COMPLETE
321,2.6755405476441636,2026-01-04 16:50:22.055135,2026-01-04 16:50:24.291318,0 days 00:00:02.236183,27,11,38,1.7030290602862035,15,7,12,3,3.8085760500108927,38,5,10,3.683775202631625,3.3648117818748147,COMPLETE
450,2.6752239859403795,2026-01-04 16:53:47.971844,2026-01-04 16:53:49.723919,0 days 00:00:01.752075,30,9,39,2.4780564258873796,12,9,13,3,2.1254210855949007,35,5,10,4.2988138545342025,3.081711909467059,COMPLETE
185,2.6750281293759954,2026-01-04 16:46:52.953433,2026-01-04 16:46:54.651591,0 days 00:00:01.698158,27,10,39,1.8773199432362915,19,9,11,3,2.2049885457514242,32,4,9,4.563310262472649,3.244052617088015,COMPLETE
425,2.6747457605617795,2026-01-04 16:53:10.310628,2026-01-04 16:53:12.044225,0 days 00:00:01.733597,26,9,41,2.553762905762131,19,10,12,3,2.527269590023121,48,5,8,3.6900308153699752,3.12368245641434,COMPLETE
485,2.6746053374933667,2026-01-04 16:54:43.932471,2026-01-04 16:54:45.770402,0 days 00:00:01.837931,26,10,46,2.7798233987943757,13,10,12,3,3.5547482432564266,37,4,9,3.200839999908973,2.3079938195049157,COMPLETE
220,2.673671613848793,2026-01-04 16:47:47.960180,2026-01-04 16:47:49.711174,0 days 00:00:01.750994,22,9,38,2.2975430242120414,17,8,13,3,2.746719586925553,36,5,10,3.6966511189473503,2.833394919932046,COMPLETE
129,2.6733981436646506,2026-01-04 16:45:18.858763,2026-01-04 16:45:20.568132,0 days 00:00:01.709369,25,10,44,2.4015758840430004,16,9,13,3,2.6487252150064893,37,5,10,4.562830308541493,3.1726034842348265,COMPLETE
493,2.6731949763395533,2026-01-04 16:54:58.434562,2026-01-04 16:55:00.172827,0 days 00:00:01.738265,30,10,37,2.23604691110723,18,9,13,3,2.634075878930478,38,5,10,4.760793653051829,2.9330964303000018,COMPLETE
107,2.6731009957391687,2026-01-04 16:44:38.990266,2026-01-04 16:44:40.701895,0 days 00:00:01.711629,13,9,39,2.753262641417122,20,10,12,4,2.4743429612630963,32,5,9,3.7319719141506225,2.7835726068633044,COMPLETE
361,2.672976224890235,2026-01-04 16:51:30.683004,2026-01-04 16:51:32.653594,0 days 00:00:01.970590,28,10,41,2.089455359475709,15,8,12,3,3.2336584407746485,40,5,5,4.015817775806767,2.95934739642092,COMPLETE
192,2.6726951650113393,2026-01-04 16:47:03.216989,2026-01-04 16:47:05.378051,0 days 00:00:02.161062,28,9,39,2.8118651436897864,18,9,13,3,3.6597869554467777,46,5,6,3.8467682797907257,3.018795038129662,COMPLETE
341,2.6707887649313586,2026-01-04 16:50:53.889871,2026-01-04 16:50:55.619502,0 days 00:00:01.729631,26,10,45,2.208004068786708,20,9,13,3,2.171749681122993,36,4,6,4.284390883075795,3.0868483879205058,COMPLETE
363,2.6705232381585593,2026-01-04 16:51:34.566403,2026-01-04 16:51:36.246080,0 days 00:00:01.679677,16,10,41,2.2521423076532643,14,9,13,3,3.393073262120101,31,5,7,4.963281050587179,2.572428395049226,COMPLETE
282,2.669955173928342,2026-01-04 16:49:21.079171,2026-01-04 16:49:22.813117,0 days 00:00:01.733946,30,9,42,2.0752640410543677,18,9,14,3,2.3585376593280634,37,5,10,3.4749474798996003,3.296740639517974,COMPLETE
92,2.6697591149082203,2026-01-04 16:44:14.134439,2026-01-04 16:44:15.909394,0 days 00:00:01.774955,18,9,38,2.45371692263422,19,8,18,3,2.2780490301938796,33,5,6,3.690430285292546,3.017097109578577,COMPLETE
464,2.669428851114926,2026-01-04 16:54:11.288081,2026-01-04 16:54:13.004483,0 days 00:00:01.716402,23,10,47,2.3489659244195,12,10,11,3,2.7439998228093616,46,5,9,3.6135289679074423,3.4852679189310445,COMPLETE
438,2.669315204919107,2026-01-04 16:53:29.478432,2026-01-04 16:53:31.217585,0 days 00:00:01.739153,30,9,36,2.2638846802745327,13,8,14,3,2.9761640031534355,38,5,9,3.140241879569981,3.4320145891760614,COMPLETE
420,2.6692911657419307,2026-01-04 16:53:02.632027,2026-01-04 16:53:04.388458,0 days 00:00:01.756431,27,11,46,2.6685498403045376,19,10,12,3,3.263198860507769,37,5,8,3.1181469267046995,3.4961543220100393,COMPLETE
396,2.6692573944392026,2026-01-04 16:52:28.070951,2026-01-04 16:52:29.835183,0 days 00:00:01.764232,24,9,38,1.9432835133803152,18,8,11,4,3.578657942941268,37,5,9,3.2411483994586194,3.2410010518982615,COMPLETE
366,2.6690289428529113,2026-01-04 16:51:38.488472,2026-01-04 16:51:40.201309,0 days 00:00:01.712837,23,10,43,2.088036505224907,18,10,11,3,2.0324997044745023,31,5,8,4.816464816794946,2.4010307615889914,COMPLETE
172,2.668217593034849,2026-01-04 16:46:32.351922,2026-01-04 16:46:34.029540,0 days 00:00:01.677618,25,9,37,2.428172773445194,11,9,11,3,2.45670389780173,38,4,10,4.603248040976037,3.0567383541345494,COMPLETE
414,2.6676648565584804,2026-01-04 16:52:52.866431,2026-01-04 16:52:54.712647,0 days 00:00:01.846216,17,11,41,2.5983083708233896,13,8,12,3,2.938074627029781,33,5,10,4.750964127430053,2.8659843642003695,COMPLETE
201,2.6674525561281666,2026-01-04 16:47:19.146812,2026-01-04 16:47:21.043916,0 days 00:00:01.897104,24,9,39,1.9597725530802448,19,7,14,3,2.2112657038099015,31,5,9,4.769878795565552,3.2792059303062384,COMPLETE
108,2.6666554098452506,2026-01-04 16:44:40.812075,2026-01-04 16:44:42.508202,0 days 00:00:01.696127,13,11,43,2.8959995902971265,20,10,13,3,3.787405720231017,43,5,10,4.0336371909098805,2.212529257631328,COMPLETE
304,2.6666434751652854,2026-01-04 16:49:56.266654,2026-01-04 16:49:58.059977,0 days 00:00:01.793323,18,9,45,1.8682964515461316,17,9,11,3,2.762111476772761,47,5,4,4.7921049389887616,3.4976491128023857,COMPLETE
165,2.6661125420704055,2026-01-04 16:46:19.383992,2026-01-04 16:46:21.059832,0 days 00:00:01.675840,28,9,45,2.2611141577017397,19,6,11,4,3.71266307298136,38,5,7,4.201364757615505,2.622125374657299,COMPLETE
358,2.6660315997366077,2026-01-04 16:51:24.157367,2026-01-04 16:51:25.877088,0 days 00:00:01.719721,29,11,46,2.4871212040860677,12,9,12,3,3.402831846429064,39,4,9,3.257443032221313,3.269026880788081,COMPLETE
422,2.6659489462407993,2026-01-04 16:53:04.733624,2026-01-04 16:53:06.460433,0 days 00:00:01.726809,20,9,39,2.019861332644953,16,10,15,3,2.052533802684417,31,5,9,4.672258217897388,3.053528057034824,COMPLETE
334,2.6658488927567814,2026-01-04 16:50:40.611854,2026-01-04 16:50:42.522180,0 days 00:00:01.910326,23,9,41,2.144854630875874,16,10,14,3,2.9355891306457815,38,5,9,4.701592180759883,1.9943462074035603,COMPLETE
344,2.665702391745123,2026-01-04 16:50:57.914329,2026-01-04 16:50:59.640378,0 days 00:00:01.726049,29,12,40,1.883960146026778,18,9,13,3,4.1257472687262,42,5,4,4.2261796933742435,2.1129066310920464,COMPLETE
194,2.6645434590296384,2026-01-04 16:47:05.819308,2026-01-04 16:47:07.795794,0 days 00:00:01.976486,26,9,40,2.2513816726051834,16,9,11,4,2.035023398641211,37,5,9,4.101157944347588,3.17539472714396,COMPLETE
424,2.6638912010384974,2026-01-04 16:53:08.411505,2026-01-04 16:53:10.187188,0 days 00:00:01.775683,21,9,44,2.469091998111976,13,10,12,4,2.798235546504631,33,5,9,4.820522471640922,2.629436619501075,COMPLETE
134,2.6637358551775394,2026-01-04 16:45:28.206872,2026-01-04 16:45:29.931368,0 days 00:00:01.724496,28,9,42,2.5460188045119017,20,9,13,4,2.5663474209408994,39,5,9,4.276146600426995,3.209714717152934,COMPLETE
310,2.663386943083456,2026-01-04 16:50:04.184660,2026-01-04 16:50:05.969717,0 days 00:00:01.785057,27,10,43,2.0251238582109123,19,9,12,4,2.8307385552619624,32,5,3,4.107997218531372,3.040586586483703,COMPLETE
333,2.6632714535603927,2026-01-04 16:50:38.659751,2026-01-04 16:50:40.488218,0 days 00:00:01.828467,25,10,48,1.822057387062454,17,10,12,3,2.481058644970126,30,5,6,4.329747742625949,2.660356015124539,COMPLETE
377,2.6628669390464696,2026-01-04 16:51:57.789351,2026-01-04 16:51:59.536258,0 days 00:00:01.746907,27,9,42,1.973982284724796,19,10,11,4,2.323361601252106,37,5,10,4.021256085466035,3.3455761593594935,COMPLETE
72,2.6618832877381267,2026-01-04 16:43:42.462733,2026-01-04 16:43:44.550841,0 days 00:00:02.088108,23,13,39,2.9812651967511705,12,9,18,3,2.260817559056516,31,5,10,3.308744777794269,2.3095139813261003,COMPLETE
415,2.661711877901728,2026-01-04 16:52:54.839114,2026-01-04 16:52:56.718138,0 days 00:00:01.879024,17,10,44,2.219754268755961,19,9,13,3,2.5961764961990883,33,5,10,4.801987034868059,3.442352328173382,COMPLETE
