number,value,datetime_start,datetime_complete,duration,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
257,3.145361503741617,2026-01-05 04:04:02.380755,2026-01-05 04:04:02.541690,0 days 00:00:00.160935,62,3.042001074951215,2.078179898183927,3.728018371965572,3.0329738415895533,COMPLETE
12,3.145361503741617,2026-01-05 04:02:55.183401,2026-01-05 04:02:55.326655,0 days 00:00:00.143254,62,2.713506653387179,2.971693224223705,3.814047095321688,3.1574750183038587,COMPLETE
244,3.145361503741617,2026-01-05 04:03:58.709418,2026-01-05 04:03:58.870543,0 days 00:00:00.161125,62,3.4881731561541147,2.379441606337408,4.102118958266709,2.3417392202154583,COMPLETE
179,3.145361503741617,2026-01-05 04:03:39.749546,2026-01-05 04:03:39.919610,0 days 00:00:00.170064,62,2.801551088261654,2.7968841430965767,3.2599096751453716,3.411198500692017,COMPLETE
204,3.145361503741617,2026-01-05 04:03:47.141013,2026-01-05 04:03:47.303061,0 days 00:00:00.162048,62,3.267156205149485,2.2531757607963954,4.389143675817016,3.203555304302938,COMPLETE
124,3.145361503741617,2026-01-05 04:03:25.507904,2026-01-05 04:03:25.654361,0 days 00:00:00.146457,62,3.026611185200981,2.3245380021029476,4.511476079094738,2.905305005612122,COMPLETE
454,3.145361503741617,2026-01-05 04:05:11.535869,2026-01-05 04:05:11.688779,0 days 00:00:00.152910,62,2.7830713608736466,2.1797599984790312,4.687131993983277,2.209867762620654,COMPLETE
75,3.145361503741617,2026-01-05 04:03:12.224934,2026-01-05 04:03:12.372034,0 days 00:00:00.147100,62,3.3638960967358136,2.0956918515065164,4.115837522224133,3.0930671357029054,COMPLETE
79,3.145361503741617,2026-01-05 04:03:13.195890,2026-01-05 04:03:13.348771,0 days 00:00:00.152881,62,3.416761032378899,2.357161167242269,4.3798490653346205,3.0819658999692954,COMPLETE
442,3.1320847251914055,2026-01-05 04:05:07.306080,2026-01-05 04:05:07.569922,0 days 00:00:00.263842,60,3.5343795083609737,2.725189251853763,3.8965807907998338,1.8430359065346535,COMPLETE
31,3.1320847251914055,2026-01-05 04:03:00.500183,2026-01-05 04:03:00.681038,0 days 00:00:00.180855,60,2.087204491572804,4.056034643342621,5.402895873418134,2.3028036549897717,COMPLETE
243,3.1320847251914055,2026-01-05 04:03:58.387590,2026-01-05 04:03:58.575037,0 days 00:00:00.187447,60,3.496683120431424,2.2138485906640946,4.570393343924915,3.1324403703920853,COMPLETE
8,3.1320847251914055,2026-01-05 04:02:54.187898,2026-01-05 04:02:54.350170,0 days 00:00:00.162272,60,3.818640804157564,2.305095587111947,4.48553073033381,1.5687770422304368,COMPLETE
212,3.1320847251914055,2026-01-05 04:03:49.750079,2026-01-05 04:03:49.900613,0 days 00:00:00.150534,60,2.9772356419795294,2.6956376238349957,3.4723282660606714,3.1882609265604,COMPLETE
215,3.1320847251914055,2026-01-05 04:03:50.568339,2026-01-05 04:03:50.725739,0 days 00:00:00.157400,60,2.799563477158119,2.617850962421099,3.021091881644195,3.4229313752900468,COMPLETE
139,3.1320847251914055,2026-01-05 04:03:29.269335,2026-01-05 04:03:29.445738,0 days 00:00:00.176403,60,2.251812144332264,3.269698892420918,5.243303513147319,1.704430794345295,COMPLETE
342,3.1320847251914055,2026-01-05 04:04:31.759253,2026-01-05 04:04:32.002138,0 days 00:00:00.242885,60,2.058233885185471,2.5979378937733277,5.798474723869694,1.6482805676480972,COMPLETE
282,3.1320847251914055,2026-01-05 04:04:11.201000,2026-01-05 04:04:11.468555,0 days 00:00:00.267555,60,2.0484315643673083,4.073381270501972,4.39221260795517,2.4667580941155496,COMPLETE
336,3.1320847251914055,2026-01-05 04:04:29.772749,2026-01-05 04:04:29.926507,0 days 00:00:00.153758,60,2.4681996478720722,2.8341168478384775,5.054004634070065,3.0570258257607663,COMPLETE
114,3.1320847251914055,2026-01-05 04:03:22.840851,2026-01-05 04:03:22.985949,0 days 00:00:00.145098,60,2.18123134636427,4.333815905491376,5.214916382910904,2.3062688713057446,COMPLETE
142,3.1320847251914055,2026-01-05 04:03:30.090617,2026-01-05 04:03:30.241667,0 days 00:00:00.151050,60,3.3799958900471925,2.069366088088325,4.3880889924712845,2.9949249482172045,COMPLETE
248,3.1320847251914055,2026-01-05 04:03:59.808224,2026-01-05 04:03:59.956553,0 days 00:00:00.148329,60,3.043679777164633,3.016388255756649,4.357284395211942,3.0424616753118428,COMPLETE
203,3.1320847251914055,2026-01-05 04:03:46.860636,2026-01-05 04:03:47.020566,0 days 00:00:00.159930,60,2.5015939632838347,3.636237868245278,3.149990627980672,2.576455388107698,COMPLETE
126,3.1320847251914055,2026-01-05 04:03:26.003782,2026-01-05 04:03:26.146544,0 days 00:00:00.142762,60,3.526165604799489,3.021736931277339,4.393510489954169,1.9181692772876429,COMPLETE
416,3.1320847251914055,2026-01-05 04:04:58.720065,2026-01-05 04:04:58.873129,0 days 00:00:00.153064,60,3.4459643157399316,2.145832898786086,5.527791018819004,1.958969988675981,COMPLETE
83,3.1320847251914055,2026-01-05 04:03:14.355010,2026-01-05 04:03:14.596897,0 days 00:00:00.241887,60,3.7742305108169942,2.3112070100508504,3.0089014815214195,2.1404680686106645,COMPLETE
85,3.1320847251914055,2026-01-05 04:03:14.971353,2026-01-05 04:03:15.114580,0 days 00:00:00.143227,60,3.7107374163818427,2.0451668355235695,3.222492343177003,1.8722275162663793,COMPLETE
421,3.1320847251914055,2026-01-05 04:05:00.410025,2026-01-05 04:05:00.587425,0 days 00:00:00.177400,60,3.434860588932799,2.396273757147639,5.122984695209402,1.839056743436038,COMPLETE
423,3.1320847251914055,2026-01-05 04:05:00.959835,2026-01-05 04:05:01.118775,0 days 00:00:00.158940,60,2.849817550916864,2.698009836568024,5.219436649462706,1.9292534422727456,COMPLETE
397,3.1320847251914055,2026-01-05 04:04:52.368068,2026-01-05 04:04:52.524665,0 days 00:00:00.156597,60,3.1132959326615217,2.9031369945657732,3.9526371120534654,2.0516864413793994,COMPLETE
370,3.1236115329808514,2026-01-05 04:04:41.913651,2026-01-05 04:04:42.085136,0 days 00:00:00.171485,68,2.2543176454780722,2.0664862478353907,5.285048205788055,3.251446478397763,COMPLETE
66,3.1236115329808514,2026-01-05 04:03:09.886683,2026-01-05 04:03:10.033569,0 days 00:00:00.146886,68,3.1188551689474266,2.5964969866638974,4.702260814232396,3.4461643181814123,COMPLETE
96,3.1236115329808514,2026-01-05 04:03:18.062655,2026-01-05 04:03:18.246448,0 days 00:00:00.183793,68,2.261036058607447,2.8675313855261293,5.035376820108446,2.128756941665176,COMPLETE
354,3.1236115329808514,2026-01-05 04:04:35.635808,2026-01-05 04:04:35.792388,0 days 00:00:00.156580,68,3.8210058495773813,2.3782489559733877,3.832880926297872,2.4975337953299785,COMPLETE
355,3.1236115329808514,2026-01-05 04:04:35.905802,2026-01-05 04:04:36.059312,0 days 00:00:00.153510,68,3.663728350321909,3.110972934380252,4.342995631134016,2.6578254899506315,COMPLETE
458,3.1236115329808514,2026-01-05 04:05:12.842415,2026-01-05 04:05:13.005326,0 days 00:00:00.162911,68,3.754386573656463,2.183755757619938,4.57914440780454,1.7151309791734544,COMPLETE
275,3.1236115329808514,2026-01-05 04:04:08.821979,2026-01-05 04:04:09.151471,0 days 00:00:00.329492,68,2.027521573428552,4.030206822757101,4.594620441486996,2.081595713133994,COMPLETE
284,3.1236115329808514,2026-01-05 04:04:11.961911,2026-01-05 04:04:12.108502,0 days 00:00:00.146591,68,3.9165000422985194,2.215013519617735,5.92108060205027,2.1632900929212653,COMPLETE
176,3.1236115329808514,2026-01-05 04:03:38.980363,2026-01-05 04:03:39.122678,0 days 00:00:00.142315,68,2.2655297763100846,2.991992390195487,3.0640800958246497,3.407504459659568,COMPLETE
213,3.1236115329808514,2026-01-05 04:03:50.005221,2026-01-05 04:03:50.149761,0 days 00:00:00.144540,68,2.8087760343389983,2.8529040493789477,3.7867785751245067,3.435278217842671,COMPLETE
202,3.1236115329808514,2026-01-05 04:03:46.508844,2026-01-05 04:03:46.684764,0 days 00:00:00.175920,68,2.5411906296451683,3.1019563976384172,3.9782067097146725,3.1370501880160555,COMPLETE
235,3.1236115329808514,2026-01-05 04:03:56.049616,2026-01-05 04:03:56.202270,0 days 00:00:00.152654,68,2.011239378446859,3.2759105327931746,5.0114803575147935,1.5836493655634758,COMPLETE
281,3.1236115329808514,2026-01-05 04:04:10.906281,2026-01-05 04:04:11.088858,0 days 00:00:00.182577,68,3.778698001391106,2.792579795514728,4.597707404235538,3.0913429248871447,COMPLETE
407,3.1236115329808514,2026-01-05 04:04:56.128012,2026-01-05 04:04:56.277474,0 days 00:00:00.149462,68,3.4450089468493674,2.2629566707879016,4.843758654409202,2.3206884470097098,COMPLETE
409,3.1236115329808514,2026-01-05 04:04:56.715294,2026-01-05 04:04:56.912999,0 days 00:00:00.197705,68,2.318806746027567,2.86081761989117,5.280916622064957,1.5195882076719829,COMPLETE
356,3.1236115329808514,2026-01-05 04:04:36.166754,2026-01-05 04:04:36.351129,0 days 00:00:00.184375,68,2.4985951533587003,4.458633311265106,4.912111792772567,2.122949044066731,COMPLETE
111,3.1236115329808514,2026-01-05 04:03:22.069465,2026-01-05 04:03:22.225382,0 days 00:00:00.155917,68,2.0009856904066345,3.554911885144378,4.170793447959889,2.2627274394756642,COMPLETE
374,3.1236115329808514,2026-01-05 04:04:43.731024,2026-01-05 04:04:43.892386,0 days 00:00:00.161362,68,2.4389217313985894,3.18575281387001,4.341376306096446,2.1091307485817077,COMPLETE
433,3.1236115329808514,2026-01-05 04:05:04.475886,2026-01-05 04:05:04.630301,0 days 00:00:00.154415,68,3.1069626797110863,3.4734746025879106,4.636287526650934,1.5138655424434753,COMPLETE
476,3.1236115329808514,2026-01-05 04:05:18.805371,2026-01-05 04:05:18.970809,0 days 00:00:00.165438,68,3.1662634628283604,2.3128858652323134,3.89094401099208,3.4566657323556407,COMPLETE
499,3.1236115329808514,2026-01-05 04:05:26.856334,2026-01-05 04:05:27.001161,0 days 00:00:00.144827,68,3.4311097119418883,2.6420617783255604,5.18044012794063,2.1205324488105033,COMPLETE
71,3.1163985748464778,2026-01-05 04:03:11.206265,2026-01-05 04:03:11.354762,0 days 00:00:00.148497,64,3.8430859413383405,2.3161403526684534,5.701808170719863,3.239123257294836,COMPLETE
388,3.1163985748464778,2026-01-05 04:04:49.335167,2026-01-05 04:04:49.582173,0 days 00:00:00.247006,64,2.7975000313504155,2.127886857987748,4.952268369138036,2.781473714643483,COMPLETE
106,3.1163985748464778,2026-01-05 04:03:20.780280,2026-01-05 04:03:20.943037,0 days 00:00:00.162757,64,2.321576735541095,3.026037694654805,5.640751881196964,2.3219283224223477,COMPLETE
103,3.1163985748464778,2026-01-05 04:03:19.993965,2026-01-05 04:03:20.149968,0 days 00:00:00.156003,64,2.792229282147941,3.3325652254514027,5.247536761825237,2.40720043507845,COMPLETE
378,3.1163985748464778,2026-01-05 04:04:45.283263,2026-01-05 04:04:45.495516,0 days 00:00:00.212253,64,2.0238653104021296,3.771863043338058,5.142362317241553,1.9935434873692948,COMPLETE
92,3.1163985748464778,2026-01-05 04:03:17.019097,2026-01-05 04:03:17.164142,0 days 00:00:00.145045,64,3.2499583928824425,2.2531654312335725,3.291583228481607,1.7907449611802593,COMPLETE
432,3.1163985748464778,2026-01-05 04:05:04.205065,2026-01-05 04:05:04.365956,0 days 00:00:00.160891,64,3.2505105816998765,2.4437306014803717,4.5690565402628165,1.9559179904146242,COMPLETE
294,3.1163985748464778,2026-01-05 04:04:14.926456,2026-01-05 04:04:15.231028,0 days 00:00:00.304572,64,2.667356263474738,2.5517474863794503,4.578717563069604,3.2195303698449194,COMPLETE
254,3.1163985748464778,2026-01-05 04:04:01.558653,2026-01-05 04:04:01.711863,0 days 00:00:00.153210,64,3.1702756648323622,2.3507372166625324,4.43195633635841,2.9297416571448385,COMPLETE
271,3.1163985748464778,2026-01-05 04:04:07.382488,2026-01-05 04:04:07.572570,0 days 00:00:00.190082,64,3.18221942102331,2.7303363608253,4.328510352407896,1.837520859256811,COMPLETE
481,3.1163985748464778,2026-01-05 04:05:20.680177,2026-01-05 04:05:20.828446,0 days 00:00:00.148269,64,2.634971018143873,2.145411928383105,3.988125187988223,1.9469027295169299,COMPLETE
230,3.1163985748464778,2026-01-05 04:03:54.586209,2026-01-05 04:03:54.732318,0 days 00:00:00.146109,64,2.6130916051314257,3.5342557045276175,4.813142454612995,2.0341973758586356,COMPLETE
224,3.1163985748464778,2026-01-05 04:03:53.056109,2026-01-05 04:03:53.205336,0 days 00:00:00.149227,64,2.768588941841939,3.0461344601058102,3.273541201117444,3.2154847607835264,COMPLETE
140,3.1163985748464778,2026-01-05 04:03:29.579577,2026-01-05 04:03:29.731265,0 days 00:00:00.151688,64,2.08257408720121,4.372604557539478,4.655607822696831,1.9987522305281287,COMPLETE
155,3.1163985748464778,2026-01-05 04:03:33.585759,2026-01-05 04:03:33.735913,0 days 00:00:00.150154,64,2.177959742742108,2.801110952208114,5.289327430081597,1.75449343045633,COMPLETE
182,3.1163985748464778,2026-01-05 04:03:40.556653,2026-01-05 04:03:40.706215,0 days 00:00:00.149562,64,2.7485397827988707,2.6672887676525514,4.40889790676805,2.998334017549055,COMPLETE
130,3.1163985748464778,2026-01-05 04:03:27.009090,2026-01-05 04:03:27.151504,0 days 00:00:00.142414,64,3.1548537788350832,3.004851863247172,4.607612580063888,1.7431751736409975,COMPLETE
332,3.1163985748464778,2026-01-05 04:04:28.497460,2026-01-05 04:04:28.649920,0 days 00:00:00.152460,64,2.2583190789156875,4.496780053201438,3.771281049614845,2.2240713192158905,COMPLETE
363,3.107535017226521,2026-01-05 04:04:38.975882,2026-01-05 04:04:39.138328,0 days 00:00:00.162446,63,2.593700445344523,2.357757586861321,5.359916823178652,2.971659603520043,COMPLETE
383,3.107535017226521,2026-01-05 04:04:47.660134,2026-01-05 04:04:47.843869,0 days 00:00:00.183735,63,2.0778589280766147,3.460202108063879,3.1082116382279974,3.471868465129328,COMPLETE
3,3.107535017226521,2026-01-05 04:02:52.752383,2026-01-05 04:02:52.915986,0 days 00:00:00.163603,63,2.8638900372842313,2.4585112746335844,3.912726728878613,2.549512863264476,COMPLETE
222,3.107535017226521,2026-01-05 04:03:52.566486,2026-01-05 04:03:52.708380,0 days 00:00:00.141894,63,3.1814211368939613,2.764487348055134,3.172680263484171,3.496192824338767,COMPLETE
320,3.107535017226521,2026-01-05 04:04:24.097260,2026-01-05 04:04:24.257869,0 days 00:00:00.160609,63,2.1332351038701467,2.5034734686695215,5.896441210989575,2.868742535642244,COMPLETE
329,3.107535017226521,2026-01-05 04:04:27.298573,2026-01-05 04:04:27.472196,0 days 00:00:00.173623,63,2.6628744725714926,2.4537841997819188,4.88665976968654,3.06763211441226,COMPLETE
168,3.107535017226521,2026-01-05 04:03:36.909364,2026-01-05 04:03:37.052877,0 days 00:00:00.143513,63,2.031584393239752,3.481171356627716,4.633782042487562,2.008105406281058,COMPLETE
205,3.107535017226521,2026-01-05 04:03:47.542803,2026-01-05 04:03:47.728885,0 days 00:00:00.186082,63,3.4665831365815953,2.697993198292847,4.465180495051021,1.637231998584421,COMPLETE
196,3.107535017226521,2026-01-05 04:03:44.131436,2026-01-05 04:03:44.281129,0 days 00:00:00.149693,63,2.1740321925697743,4.169801200336628,5.410057544611718,1.9535707434922918,COMPLETE
180,3.107535017226521,2026-01-05 04:03:40.031207,2026-01-05 04:03:40.176074,0 days 00:00:00.144867,63,3.153925253829889,2.013029236405944,5.366931628893063,3.079423045980877,COMPLETE
80,3.107535017226521,2026-01-05 04:03:13.448445,2026-01-05 04:03:13.727781,0 days 00:00:00.279336,63,3.860599435066025,2.187215792369282,4.141095747092365,2.978174897052553,COMPLETE
56,3.107535017226521,2026-01-05 04:03:07.259248,2026-01-05 04:03:07.423753,0 days 00:00:00.164505,63,2.9331514043228197,2.3508318613941586,3.1172986659599586,3.112686151018633,COMPLETE
305,3.107535017226521,2026-01-05 04:04:18.603648,2026-01-05 04:04:18.896580,0 days 00:00:00.292932,63,2.4372570211622393,2.0547124262446457,4.956533746917096,2.831284616251856,COMPLETE
291,3.107535017226521,2026-01-05 04:04:14.150628,2026-01-05 04:04:14.294346,0 days 00:00:00.143718,63,2.1270871919359458,4.383381837455549,4.623402612031264,2.576173271883462,COMPLETE
327,3.1023393855470216,2026-01-05 04:04:26.485792,2026-01-05 04:04:26.670283,0 days 00:00:00.184491,67,2.4519440181531653,2.255083469418691,4.778788755482155,3.1765765017645164,COMPLETE
289,3.1023393855470216,2026-01-05 04:04:13.480341,2026-01-05 04:04:13.638165,0 days 00:00:00.157824,67,2.0738761247936277,3.2955944733126032,5.145822700746289,2.1295219856520307,COMPLETE
495,3.1023393855470216,2026-01-05 04:05:25.546006,2026-01-05 04:05:25.699811,0 days 00:00:00.153805,67,2.368784004425702,3.110738045195174,5.144050758962947,1.5567906133038205,COMPLETE
493,3.1023393855470216,2026-01-05 04:05:24.843201,2026-01-05 04:05:24.985661,0 days 00:00:00.142460,67,3.147398665770343,3.297495790703193,5.331007992638175,2.190994399495648,COMPLETE
340,3.1023393855470216,2026-01-05 04:04:31.049425,2026-01-05 04:04:31.224113,0 days 00:00:00.174688,67,3.539665528214099,2.8258519291429045,4.482541615852745,1.502961709437133,COMPLETE
47,3.1023393855470216,2026-01-05 04:03:04.987357,2026-01-05 04:03:05.135718,0 days 00:00:00.148361,67,2.1871207756231397,3.8533910519387176,4.932405417723429,1.9397557791266646,COMPLETE
359,3.1023393855470216,2026-01-05 04:04:37.213185,2026-01-05 04:04:37.386154,0 days 00:00:00.172969,67,3.6558745772574075,2.472992597603804,3.971083124688707,2.0101407629082746,COMPLETE
480,3.1023393855470216,2026-01-05 04:05:20.190007,2026-01-05 04:05:20.379825,0 days 00:00:00.189818,67,3.2362628713826735,2.4463838055197598,5.183848691603934,1.600417534528552,COMPLETE
201,3.1023393855470216,2026-01-05 04:03:46.220407,2026-01-05 04:03:46.384310,0 days 00:00:00.163903,67,2.027756114178498,3.8779571712349474,5.7262967949115415,1.651064842773053,COMPLETE
