signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
155,LONG,57.055,75,38,2,30,155,57.055,5.999999999999999,175.2694768206117,155,57.055,5.999999999999999,SL_breach(HA_low < trail_stop_level)
