signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
242,LONG,31.00875,75,38,2,30,242,31.00875,5.999999999999999,322.48961986536057,243,30.783749999999998,5.956463901318175,SL_breach(HA_low < trail_stop_level)
