signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
114,LONG,131.00875,75,38,2,30,114,131.00875,5.999999999999999,76.33077943267149,114,131.00875,5.999999999999999,SL_breach(HA_low < trail_stop_level)
