signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
175,LONG,80.355,75,38,2,30,175,80.355,5.999999999999999,124.44776305145915,175,80.355,5.999999999999999,SL_breach(HA_low < trail_stop_level)
