signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
122,LONG,20.98125,75,38,2,30,122,20.98125,5.999999999999999,476.61602621388147,122,20.98125,5.999999999999999,SL_breach(HA_low < trail_stop_level)
