signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
136,LONG,6.07875,75,38,2,30,136,6.07875,5.999999999999999,1645.075056549455,136,6.07875,5.999999999999999,SL_breach(HA_low < trail_stop_level)
