signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
202,LONG,3.79125,75,38,2,30,202,3.79125,5.999999999999999,2637.652489284537,202,3.79125,5.999999999999999,SL_breach(HA_low < trail_stop_level)
