signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
146,LONG,1.2275,75,38,2,30,146,1.2275,5.999999999999999,8146.639511201629,146,1.2275,5.999999999999999,SL_breach(HA_low < trail_stop_level)
