signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
169,LONG,851.4412500000001,75,38,2,30,169,851.4412500000001,5.999999999999999,11.744791551971435,169,851.4412500000001,5.999999999999999,SL_breach(HA_low < trail_stop_level)
