signal_idx,side,signal_price,slow_window,fast_window,shift,smooth_len,fill_idx,fill_price,commission_entry,qty,exit_idx,exit_price,commission_exit,reason
181,LONG,6.640000000000001,75,38,2,30,181,6.640000000000001,5.999999999999999,1506.024096385542,181,6.640000000000001,5.999999999999999,SL_breach(HA_low < trail_stop_level)
