ticker,adapt_RSI_20260120_231930,adapt_RSI_20260126_140217,adapt_RSI_20260126_141318,adapt_RSI_20260126_143129,adapt_RSI_20260126_150435,adapt_RSI_20260127_204646,adapt_RSI_20260127_212111,adapt_RSI_20260127_213730,adapt_RSI_20260127_215341,adapt_RSI_20260128_153040,adapt_half_RSI_20260120_235614,adapt_half_RSI_20260126_104205,half_RSI_20260121_000047,half_RSI_v0.2_20260125_184151,vidya_RSI_20260121_001237
ENVA,0.3762199176441387,-0.004599232784207,-0.004599232784207,-0.004599232784207,-0.03459563970368,0.1086400898586017,0.1620059717111022,0.0990337819502495,0.0958151911424256,0.0034607656464247,-0.0005250389782116,0.1578917472603926,0.2192816300391231,0.1401775004119443,0.1064779028369096
EPAM,-0.0067573272226988,-0.0674417727555662,-0.0284039679768732,-0.0284039679768732,0.0,0.0,0.0,-0.0203597769814136,0.0,-0.0203597769814136,-0.1110033752227146,-0.0236705939585278,-0.1205502316327076,0.1271882378618138,0.1097178612793048
EQNR,-0.044384567806445,-0.0032727001079286,0.0,0.0,0.0,0.0,-0.006326951909651,0.0,0.0,-0.0128838717224688,-0.1767577975629118,-0.0429043229507338,-0.0390281328274861,-0.1374418204834556,-0.0267933593169835
F,0.3027969342834635,-0.0620509099125818,-0.0092059525613864,0.0074277044690398,0.0104897947561795,-0.0277933637010564,0.0570011866992221,-0.10291296392958,-0.098981969570816,-0.0459074332093861,-0.037384216621679,0.0386208687129661,-0.0691659181077438,0.0724736733474271,0.0327500964262548
FDN,0.0884911892337241,-0.0593240659836863,-0.0217311073207655,-0.0217311073207655,-0.0074024288429446,-0.037102654119585,-0.021523985033564,-0.0298871507974908,-0.0065356763176374,-0.0306716566854693,0.1546754270866677,0.1299853467212544,0.1493785242482259,0.1423150148495473,0.099899135108562
FDX,0.1948929642739383,0.1183648077339667,0.1152023735658642,0.0779271069550096,0.0841407260918112,0.0822269390158769,0.1002586193555343,0.1092995861563419,0.1061121555730557,0.1092786520266377,0.1205051051190735,0.0354240778943217,0.1161634978240373,0.3021946625771383,0.4649125555884434
FROG,0.2097076391611925,0.0382829424221569,0.0860644115954678,0.0855614487620644,0.0041160229057959,0.0491695690092426,-0.0058813418157147,0.2531550212744746,0.5769336899718887,0.2502240383741405,0.2912600814105421,0.2454157733409996,0.2042623402759762,0.1718925655543262,0.3072965970541113
FTI,0.936635387127007,0.1478928403604975,0.1542373442322151,0.1362709519065483,0.1506446518200654,0.1644221395058418,0.0106303483777676,0.1158770293542958,0.1738448072838658,0.1198724461560154,0.1952824797872796,0.1601942680873351,0.5077766708022777,0.0424404853053208,0.3538956228127248
FTXL,0.3516491278122453,0.0760144729906882,0.0156741359658596,-0.0051693091792138,0.0124525697736912,0.048235813965108,0.0325481198126333,-0.009455479184614,0.028051331635561,0.006975268492334,0.635044277792391,0.2571742184511647,0.5440248619613544,0.6662323869951008,0.1493798661434093
GE,-0.0725318325354342,0.1548347066971647,0.1235017261141901,0.0987580424820009,0.1105394827294499,0.1508935562856452,0.0539029155409085,0.1219007550549915,0.11332362484142,0.2085431102038202,0.5312619804646666,0.1229872802913123,0.1644087195138535,0.2671475069589892,0.2300586359467322
GLD,0.0965552092211508,-0.0473221875665353,-0.0442500226793931,-0.0348268096781083,-0.0678012791078436,-0.0213848454955147,0.0119368349569115,-0.0090296808226495,-0.009229365285404,0.0102943276122118,0.4302741203343188,0.3846577539881179,0.4105491193173383,0.2935551732616022,0.0235003731138558
GLSI,-0.1363834876692817,-0.2324812088291024,-0.114988563040296,-0.1538167042178663,-0.1126222222997621,-0.1172221045832422,-0.2970334046756278,-0.191848784810606,0.0997429079448057,-0.0280058357506647,0.044110815180069,-0.0962730770099454,0.5506638720862544,-0.0092436780592163,0.0875169030422711
GLW,0.3749674366719746,-0.0646254304394835,-0.0646254304394835,-0.0743529447210454,-0.0627767844354837,-0.0211574619519095,-0.0324782792216825,0.0043149814048193,0.1366679679527696,0.167597591050195,0.79315818741719,0.7041951141815872,0.9823990278093652,0.7760967485602064,0.2290846695168269
GM,0.5297767332633221,0.0746167050062645,0.0783596620721704,0.0581914410272079,0.0624078407111705,0.0547333444411231,0.1114456964982615,0.0575163849694631,0.0822208403575308,0.0574981188868441,0.3018894437613584,0.214770989204069,0.0820631658861124,0.1513079504020427,-0.0375954323736146
GOOGL,0.3672833428429072,0.1052655808560476,0.0227199090898979,0.0123157449103867,0.0420560739500359,0.1618697960113184,0.1663705095402106,-0.0067397123405822,0.0160484882471156,0.008753179551447,0.0233547231620294,0.7593969753478707,0.178432521964275,0.9435976943747452,0.2066329375402242
GS,0.0937631617402983,0.0988799903885473,0.0924836837764626,0.0667410725067725,0.0704900061376261,0.0794114172155462,0.1141647407276593,0.1272010540354349,0.1384859632077177,0.0746298016722033,0.601400071666647,0.5435643114452329,0.5829058597322814,0.5893829437024583,0.2550329036537391
HCA,0.3139557379850048,0.0465170082445558,0.0674334093220467,0.0674334093220467,0.0079085955818951,0.0182781567448822,0.0245179220366713,-0.0753878576697296,0.0204053815600775,-0.0776814247366135,0.3091518049344011,0.2286321470465679,0.3473233856849953,0.3929386344881134,0.0259079788677658
HTHT,-0.0171796215575174,-0.0184326426380806,-0.0184326426380806,-0.0184326426380806,-0.0184326426380806,-0.0459013331983725,-0.0025129205380804,0.0,0.0,0.0,0.0861984124307,0.3551147879625052,0.0178660834400774,0.3113089245095268,0.2596126833992289
IBM,0.1214133051565393,-0.0584160740297944,-0.0095606739442002,-0.0095606739442002,-0.0080775362891302,-0.0412522590719542,-0.0032267605663992,0.0231448092523118,-0.0227880637977555,0.0061965461822115,-0.1922857198033382,0.1333499367985589,0.1222038679140953,0.3147608770485808,0.172652645172276
ICE,0.0507478660800029,-0.0858543274210297,-0.1010214805561167,-0.1010214805561167,0.0,0.0,0.0,0.0119006711342561,-0.0082993303288381,0.0147724581583184,0.2184668120681432,0.1873316588320168,0.1710917730808276,0.188899512234141,0.0682426271387568
ILMN,-0.1138613957193452,-0.1108852353657525,0.0148274977354854,-0.1155388634876897,0.0271799974959647,0.0576851197466929,0.0509032955670036,0.157918153848922,0.3605082083846849,0.256964311528024,-0.15415032002046,0.4766777109828084,-0.0430388702177094,0.4475257370476064,0.3368249371866023
IMAX,0.2854411389390259,0.040639205896451,0.0724409318718946,0.0893609917032942,0.0,0.0,0.0,-0.0134124570221055,-0.2031085354541194,-0.0346193577115593,0.1527530043342255,0.2675750832286645,0.182198458319625,0.0351099568861246,0.1942858955517452
IMO,0.0861529938374547,0.1481482768118376,0.1719431269128677,0.1417979279847698,0.1203482152099821,0.1039140386575836,-0.0064946957424715,0.120483619737177,0.0959755753157614,0.1303790463551075,-0.069569886514692,0.09226492590653,-0.0552736856582891,0.0507849506194439,0.2023015864010526
INCY,0.2973411477524204,0.2292651841494033,0.2551651785997919,0.2623350353441251,0.4031785747411682,0.2628584426515346,0.0302674764765895,0.4584744366654736,0.2936018758370162,0.3805887186027936,0.159445603410655,0.3650576319193332,0.3284251664380739,0.4628174793285007,0.4947331152243814
IQV,0.1621714992834775,-0.0478296722780282,0.0513185802782611,-0.0084140234143531,-0.0060411581054646,0.0087412349417579,-0.1455973578125622,0.0347082202168866,0.1003040880758945,0.0347082202168866,-0.0285065700363496,0.2231743263829042,-0.0960231898901278,0.0594449209678222,0.0601505232091665
